arm,segment,scope,timeframe,width_bucket,guard_cut,n,open_share,mfe_r_pre_exit_median,cost_loss_r_median,reach_1r,breakeven_1r,ev_1r,reach_1_5r,breakeven_1_5r,ev_1_5r,reach_2r,breakeven_2r,ev_2r,reach_2_5r,breakeven_2_5r,ev_2_5r,reach_3r,breakeven_3r,ev_3r
band,full,first,15m,0.50~0.75%,False,5770,0.00658578856152513,1.1992206370615102,0.17884314445283786,0.5493934142114385,0.5582140336561526,-0.01860977026699727,0.4336221837088388,0.4514611384329178,-0.04658071552683137,0.35719237435008666,0.37898417527068934,-0.067595054876563,0.304159445407279,0.326558856274924,-0.08069939638463679,0.2684575389948007,0.28687509307862474,-0.07554880160890494
band,full,first,15m,0.75~1.00%,False,3746,0.006139882541377469,1.179007421092423,0.12724404206285872,0.5464495461825948,0.5418769805148654,0.009497229845305754,0.4367325146823278,0.4369011772791011,-0.00039202199223417275,0.3651895355045382,0.36599779219417916,-0.0024889827696832926,0.308862786972771,0.3148945049779994,-0.021549683304479594,0.2733582487987186,0.2763135826906815,-0.012044016165905249
band,full,first,15m,1.00~1.50%,False,3623,0.009660502346121999,1.1065216058494567,0.09194176634442125,0.5269113993927684,0.5304552485123754,-0.007260289220395207,0.4198178305271874,0.4267749195471859,-0.01777583030038023,0.34777808446039193,0.35699778414539557,-0.0281725929710032,0.2961634004968258,0.3068312759733328,-0.03797208992089639,0.2594534915815622,0.26902674840547997,-0.038837899715648654
band,full,first,15m,≥1.50%,False,2775,0.010450450450450451,1.133033741004606,0.05431837343983233,0.5326126126126126,0.5175573289219482,0.030369758862595877,0.43315315315315317,0.4153919958577321,0.044837651283626614,0.35495495495495494,0.3469119091799237,0.0242151187782857,0.3030630630630631,0.2978151365665539,0.018441035613904314,0.26054054054054054,0.26089230453515927,-0.0014613190106867442
band,full,first,1h,0.00~0.30%,True,625,0.0096,1.2878962183109333,0.6599404628984046,0.552,0.7705283002317946,-0.6669727498731453,0.4672,0.6491875912591799,-0.6345457715068372,0.3984,0.5608642144329324,-0.6391166994424934,0.3456,0.4936958284653096,-0.6510013086282971,0.3072,0.44089482428843496,-0.6503125882233322
band,full,first,1h,0.30~0.40%,False,264,0.011363636363636364,1.2550280141077401,0.31467304185592004,0.5833333333333334,0.5981455340422376,-0.03312214801465302,0.4393939393939394,0.4874298487764617,-0.13072811426082154,0.36363636363636365,0.41129910801036246,-0.15348453119983,0.29545454545454547,0.35573719266301546,-0.2243878487846865,0.23106060606060605,0.31340031124487855,-0.346696728054886
band,full,first,1h,0.40~0.50%,False,275,0.01090909090909091,1.18801622753254,0.24326448882088164,0.5672727272727273,0.5773119774714851,-0.0216671660034017,0.44,0.468595918184414,-0.07578253227236194,0.38181818181818183,0.3943367058878972,-0.03945899065354017,0.32727272727272727,0.34039389220776173,-0.04790086891517419,0.26181818181818184,0.299433278341411,-0.15602884442986117
band,full,first,1h,0.50~0.75%,False,867,0.01384083044982699,1.151046484114544,0.17354785766158135,0.5536332179930796,0.5570407669160867,-0.006984830973634394,0.4302191464821223,0.4504125037940434,-0.05253293785642219,0.34717416378316035,0.3780470613908469,-0.09598952623845376,0.28835063437139563,0.32571596547186316,-0.13475989537104566,0.25144175317185696,0.28611108975513005,-0.14228733568447258
band,full,first,1h,0.75~1.00%,False,828,0.010869565217391304,1.1274699851627237,0.12445473181448202,0.5314009661835749,0.541209985495207,-0.020345135375247795,0.40458937198067635,0.43630863755117694,-0.08187029837379366,0.3321256038647343,0.36547043702757315,-0.10268117471923538,0.2898550724637681,0.3144215766977156,-0.08801000730320796,0.2524154589371981,0.27588587557805916,-0.09579187231747557
band,full,first,1h,1.00~1.50%,False,1465,0.010921501706484642,1.0544852287420547,0.08759488012142302,0.5167235494880547,0.5295865469085945,-0.026506626416430246,0.4068259385665529,0.42600652472776995,-0.04910695699459874,0.33993174061433445,0.35631591338684365,-0.05020236242462001,0.2901023890784983,0.30622106306882946,-0.056750065710664696,0.25119453924914675,0.26847575785393996,-0.06951909457088348
band,full,first,1h,≥1.50%,False,2567,0.012855473315153876,1.111128988341315,0.047794778819378124,0.5278535255161667,0.5157839208357455,0.024480381316582943,0.4203350214257889,0.4138311927221881,0.01637668720039008,0.34008570315543435,0.3455315068475089,-0.01657318966860594,0.29489676665368136,0.29658277855578236,-0.005178802379017574,0.2563303467082197,0.25978156888704385,-0.01318703710636237
band,full,first,2h,0.00~0.30%,True,190,0.021052631578947368,0.9146977308458109,0.7148065299050841,0.4842105263157895,0.7928487832122649,-0.9591234699359475,0.4,0.6709376980569003,-0.9667483463078942,0.3631578947368421,0.5815210700759197,-0.8959697720395896,0.3368421052631579,0.5131349882119102,-0.8221292069539307,0.28421052631578947,0.4591406734757174,-0.8905226077401356
band,full,first,2h,0.30~0.40%,False,78,0.01282051282051282,1.2726576275968342,0.31136023604764157,0.5384615384615384,0.597679381551523,-0.12879489560443744,0.3974358974358974,0.4870068059047765,-0.2397269568508049,0.358974358974359,0.4109170922825262,-0.16436712944149173,0.2948717948717949,0.3553909741304774,-0.2220894478115529,0.2564102564102564,0.3130846852226478,-0.23635124604435198
band,full,first,2h,0.40~0.50%,False,89,0.0449438202247191,1.6372694680015136,0.24198180777636635,0.6292134831460674,0.5773378169932546,0.11206514563604628,0.5393258426966292,0.46861918552912174,0.18811677854349165,0.449438202247191,0.3943576045132746,0.17392793960129996,0.4044943820224719,0.3404127587911484,0.23443125162421433,0.3146067415730337,0.2994504268984958,0.06291294821529599
band,full,first,2h,0.50~0.75%,False,228,0.02631578947368421,1.257178550517215,0.1729335338148164,0.5657894736842105,0.5571357868993214,0.01871026755656268,0.45614035087719296,0.45049741285016565,0.014990703865489145,0.3815789473684211,0.37812293001243763,0.010958420374621712,0.3201754385964912,0.3257841989878276,-0.020182269288587455,0.27631578947368424,0.28617293251217174,-0.0400838369955988
band,full,first,2h,0.75~1.00%,False,270,0.025925925925925925,1.1234765487485017,0.12292501908583009,0.5333333333333333,0.540859443218714,-0.01554630024638398,0.37407407407407406,0.4359972852062998,-0.15960289362393867,0.2962962962962963,0.3651933719918155,-0.2120328895952269,0.2777777777777778,0.3141731299371689,-0.13020968435289224,0.24444444444444444,0.2756612009768852,-0.1273234444148727
band,full,first,2h,1.00~1.50%,False,538,0.020446096654275093,0.9142267518454859,0.0867798752084401,0.4795539033457249,0.5293452638793709,-0.10230656024394377,0.38847583643122674,0.42579314651251626,-0.09533320394625905,0.31784386617100374,0.3561265888869402,-0.11696114009369422,0.26765799256505574,0.3060516517740384,-0.1364583206107136,0.23977695167286245,0.2683227998743274,-0.11578778209793239
band,full,first,2h,≥1.50%,False,2032,0.014271653543307087,1.0699938398850874,0.04064588374485403,0.515748031496063,0.5140547943187349,0.0035115616910835366,0.41584645669291337,0.4123103602109927,0.009435625846281633,0.3479330708661417,0.34418704608534756,0.01233646109138502,0.2987204724409449,0.29538288536363116,0.013266558137380194,0.2593503937007874,0.25870035007523123,0.0040577125597349205
band,full,first,4h,0.00~0.30%,True,70,0.014285714285714285,0.890988492800787,0.6900490223366527,0.45714285714285713,0.8036725840484116,-1.0626006020988517,0.42857142857142855,0.6815540953108851,-0.9149461395859678,0.4,0.5916522172750812,-0.7934635750935206,0.34285714285714286,0.5227038296615554,-0.8322286328560553,0.3142857142857143,0.4681480421132586,-0.7878032422306255
band,full,first,4h,0.30~0.40%,False,27,0.0,2.394035711209408,0.3033038011952168,0.8148148148148148,0.59561171900652,0.4809166128992435,0.6666666666666666,0.48513126385196575,0.4888851714290882,0.5185185185185185,0.40922400301346423,0.34697911210002774,0.48148148148148145,0.3538569082934418,0.46900000927033403,0.4444444444444444,0.31168642966309945,0.5546441306558603
band,full,first,4h,0.40~0.50%,False,26,0.0,1.2860253172240996,0.24924802533081025,0.5384615384615384,0.5788529820588508,-0.08657112501658694,0.4230769230769231,0.4699839229327313,-0.12431825630871707,0.38461538461538464,0.3955836501045884,-0.03377629277455762,0.2692307692307692,0.34151975235862575,-0.2640647186989736,0.2692307692307692,0.3004567263107664,-0.12947625716051217
band,full,first,4h,0.50~0.75%,False,69,0.028985507246376812,1.067665351189361,0.18321687954587326,0.5072463768115942,0.5586530271034742,-0.10794734079686892,0.37681159420289856,0.45185361852037453,-0.19536436204536517,0.2608695652173913,0.37933498813273436,-0.3685135487323117,0.21739130434782608,0.32687444344375866,-0.3955178905666371,0.2028985507246377,0.2871611762964446,-0.34620983936989846
band,full,first,4h,0.75~1.00%,False,61,0.03278688524590164,1.245648793121194,0.12405608553340003,0.5573770491803278,0.5411666951493707,0.03392935754121816,0.45901639344262296,0.43627018475749424,0.05907796331623294,0.36065573770491804,0.3654362174667216,-0.014846549950403099,0.32786885245901637,0.3143908908403334,0.0481038453956407,0.29508196721311475,0.2758581252498414,0.07828755450923883
band,full,first,4h,1.00~1.50%,False,167,0.029940119760479042,1.1659719674888902,0.08674161999558416,0.5389221556886228,0.5294289739788357,0.019631462048849645,0.4491017964071856,0.42586717319941253,0.05947021198507483,0.38323353293413176,0.35619226938076376,0.08274772642696036,0.3473053892215569,0.30611042313393855,0.14661621695924368,0.2754491017964072,0.26837586275648817,0.03557700101312914
band,full,first,4h,≥1.50%,False,1290,0.02868217054263566,1.1382230589514069,0.0339544666355841,0.5271317829457365,0.5121699952905628,0.03031285907793603,0.42868217054263563,0.4106537288406961,0.04560335826733172,0.3581395348837209,0.34272319828360803,0.04753792034993024,0.29844961240310075,0.2940768664487015,0.018025975272128174,0.262015503875969,0.25752378878345517,0.021471244634427542
band,full,first_fill,all,0.00~0.30%,True,7999,0.004875609451181397,1.206493342481935,0.605698198293752,0.5445680710088762,0.7561491360654976,-0.605074481927421,0.4445555694461808,0.6352766959663021,-0.6261661879749146,0.37017127140892614,0.5477219008888529,-0.6616816899195134,0.3146643330416302,0.48137769842126554,-0.6983654492599478,0.2762845355669459,0.4293692594065105,-0.7144869601074549
band,full,first_fill,all,0.30~0.40%,False,3712,0.003771551724137931,1.1820506977885141,0.3129495419121101,0.5495689655172413,0.5978748355507163,-0.10625712693721741,0.42645474137931033,0.4871841752554062,-0.16394007422462598,0.3564116379310345,0.41107725449706684,-0.17481294778675052,0.30091594827586204,0.3555361244224659,-0.20196526786634275,0.2594288793103448,0.3132170071615927,-0.22577025793972189
band,full,first_fill,all,0.40~0.50%,False,3496,0.009153318077803204,1.1556343896349457,0.24343309776716765,0.5480549199084668,0.5775341710079223,-0.06325124430741062,0.41247139588100684,0.46879600106332764,-0.14927574536921248,0.34210526315789475,0.39451642400472436,-0.1651162286179168,0.2951945080091533,0.3405561387363559,-0.165537141159898,0.2517162471395881,0.29958075246514204,-0.1985902949032211
band,full,first_fill,all,0.50~0.75%,False,7586,0.008436593725283418,1.1856870942865134,0.17771692923539764,0.5475876614816768,0.5580110009674748,-0.02195538377899791,0.4323754284207751,0.4512796399802709,-0.04933577340925892,0.35499604534669127,0.3788219587527977,-0.07395928961944807,0.30081729501713683,0.3264129368675891,-0.09228166040588466,0.2645663063538097,0.2867428215001845,-0.09101948950461188
band,full,first_fill,all,0.75~1.00%,False,5375,0.008372093023255815,1.1384277805986298,0.12636663072867219,0.5376744186046511,0.5416718541499865,-0.008306041517093278,0.4236279069767442,0.4367189329148977,-0.03374278188633468,0.35255813953488374,0.36583558678762657,-0.040899351558453374,0.3026976744186047,0.31474903419595385,-0.043132611194075514,0.2673488372093023,0.27618201755210675,-0.036045034811335655
band,full,first_fill,all,1.00~1.50%,False,6396,0.011882426516572859,1.0810858374744199,0.09031839904653122,0.5204815509693559,0.5301003382769748,-0.019766966059990856,0.4160412757973734,0.42646095961905683,-0.02662837345232818,0.34677923702313945,0.3567191591673752,-0.030391300900718576,0.2944027517198249,0.3065819200831023,-0.043187591869251314,0.2564102564102564,0.2688015850750374,-0.04996903914229032
band,full,first_fill,all,≥1.50%,False,9668,0.01551510136532892,1.1112463876688623,0.04653406434035212,0.526272238311957,0.5154130711065497,0.022008092253662247,0.4221141911460488,0.4135049333346076,0.02186826579764378,0.3485726106743897,0.3452430348130954,0.010379801912912634,0.29788994621431525,0.29632529401123636,0.006502735296060628,0.258067852709971,0.2595495293429715,-0.0049075582371191145
band,full,first_fill,15m,0.00~0.30%,True,7090,0.0039492242595204514,1.2107185888089922,0.6000810391119739,0.5469675599435825,0.7532269985413892,-0.5839898629543163,0.4444287729196051,0.6324593045774014,-0.6117029244950064,0.36784203102961915,0.5450667238273647,-0.654958591451357,0.3112834978843442,0.47889368372401975,-0.6968235756472135,0.27306064880112835,0.4270484786043139,-0.7141015512066915
band,full,first_fill,15m,0.30~0.40%,False,3322,0.0030102347983142685,1.1535492310844389,0.3129832709705849,0.5439494280553884,0.597895730319125,-0.11863930518474418,0.4241420830824804,0.4872031374869266,-0.17017847377089168,0.35460565924142085,0.41109437762962814,-0.18057301411126697,0.3001204093919326,0.3555516429329033,-0.20485799270500488,0.26038531005418425,0.31323115437177174,-0.22174335350358426
band,full,first_fill,15m,0.40~0.50%,False,3078,0.008122157244964262,1.1393115730350396,0.24354253666602113,0.543859649122807,0.5775589735505229,-0.07232129651770489,0.4064327485380117,0.46881833653000016,-0.16537543921117434,0.33560753736192334,0.3945364867723474,-0.1856740737764708,0.28979857050032487,0.34057425149000986,-0.18531077618953812,0.24951267056530213,0.29959721635863873,-0.2078099845537088
band,full,first_fill,15m,0.50~0.75%,False,6338,0.006626696118649416,1.1879258843812701,0.1787708301373231,0.5462290943515304,0.5581857882483051,-0.02523942682300805,0.43199747554433576,0.4514358879819865,-0.05075982210265949,0.3551593562638056,0.37896160685809976,-0.07386085253747313,0.3026191227516567,0.3265385548729348,-0.08620910542458887,0.26680340801514674,0.2868566902392551,-0.08229811848711303
band,full,first_fill,15m,0.75~1.00%,False,4110,0.00559610705596107,1.1557085036101178,0.12711947001718912,0.5401459854014599,0.5418377505549375,-0.003529808862655493,0.4316301703163017,0.43686632236279477,-0.013464326322433662,0.3603406326034063,0.3659667691494297,-0.01733519253143107,0.30632603406326037,0.31486668213749436,-0.03054192840104921,0.27177615571776154,0.27628841916432695,-0.018404244665966095
band,full,first_fill,15m,1.00~1.50%,False,4026,0.01018380526577248,1.1021055274650595,0.09193888829849506,0.526080476900149,0.5304624155908649,-0.008973981337760256,0.4210134128166915,0.42678126010375506,-0.014706878838879021,0.3484848484848485,0.35700341135479846,-0.026003774342839518,0.295578738201689,0.3068363122194452,-0.04004774929914152,0.25757575757575757,0.2690312961466728,-0.046464382041350595
band,full,first_fill,15m,≥1.50%,False,3125,0.01152,1.1323482429302036,0.05442568564489283,0.5328,0.5175921926402794,0.030744768456466346,0.43008,0.4154226903336315,0.03700612016494602,0.35296,0.34693906208695435,0.01813637133604372,0.30176,0.2978393813431273,0.013794034360667923,0.2592,0.26091415924904815,-0.0069264007277557394
band,full,first_fill,1h,0.00~0.30%,True,646,0.009287925696594427,1.2459011304239822,0.6518991885933179,0.544891640866873,0.7711964228174316,-0.6852676610442489,0.45975232198142413,0.6498358685395371,-0.6575801010065198,0.3931888544891641,0.5614779897492487,-0.6581332433591284,0.34055727554179566,0.49427205046687117,-0.6719515194247594,0.30340557275541796,0.44143466131359804,-0.6681898317264574
band,full,first_fill,1h,0.30~0.40%,False,284,0.01056338028169014,1.2589412425549482,0.3135946187365218,0.5915492957746479,0.5979388914669436,-0.014594779339990782,0.44014084507042256,0.4872423071791405,-0.12830599525761902,0.3626760563380282,0.4111297486485452,-0.1560385536657894,0.29577464788732394,0.3555836995019592,-0.22261227422136415,0.2323943661971831,0.31326037838357673,-0.34046764603387675
band,full,first_fill,1h,0.40~0.50%,False,301,0.009966777408637873,1.2065309792886068,0.24305970156183462,0.5714285714285714,0.5772499331986625,-0.012591974777917885,0.43853820598006643,0.4685400509952555,-0.07941989523758378,0.3754152823920266,0.3942865267980436,-0.059469313120765636,0.3222591362126246,0.340348592569821,-0.06606815599525041,0.2558139534883721,0.2993921040313175,-0.1807687513207254
band,full,first_fill,1h,0.50~0.75%,False,934,0.014989293361884369,1.1582722672113788,0.17346784052608222,0.5535331905781584,0.5570019547846796,-0.007138686620248725,0.43147751605995716,0.4503778224764351,-0.049259832539939485,0.35224839400428265,0.3780160731926063,-0.0802026746969272,0.2890792291220557,0.32568809614371025,-0.13213552825257524,0.2505353319057816,0.2860858309083882,-0.14598856328786355
band,full,first_fill,1h,0.75~1.00%,False,902,0.012195121951219513,1.1206406399772484,0.12422882006707439,0.5277161862527716,0.5411953762374868,-0.027984332404792586,0.4024390243902439,0.4362956607593895,-0.08742435123696031,0.33370288248337027,0.3654588887968259,-0.0978353353247044,0.2926829268292683,0.31441122097474783,-0.0778789035281371,0.25277161862527714,0.27587651050549983,-0.0943221237248533
band,full,first_fill,1h,1.00~1.50%,False,1603,0.010605115408608859,1.068084368365792,0.08757667544839805,0.519650655021834,0.5295726711088025,-0.020470641194916758,0.4086088583905178,0.42599425316517897,-0.04452265951859584,0.3456019962570181,0.3563050248611412,-0.03283787099832136,0.2944479101684342,0.30621131960022463,-0.041323152093691695,0.25701809107922646,0.2684669605393512,-0.04592505175713992
band,full,first_fill,1h,≥1.50%,False,2884,0.014216366158113732,1.1147475877599242,0.047621669966962966,0.5277392510402219,0.5157476907141314,0.0243156539063036,0.41816920943134533,0.41379931685178123,0.011054367734200517,0.3418862690707351,0.3455033216566118,-0.010963340315474492,0.2947295423023578,0.29655762024419685,-0.005350654106870899,0.2579750346740638,0.2597588962440395,-0.006136305691745237
band,full,first_fill,2h,0.00~0.30%,True,193,0.02072538860103627,0.9229985001248306,0.7148278453638995,0.48704663212435234,0.791860748686488,-0.9452730642996535,0.40414507772020725,0.6699708562838712,-0.9475991083963882,0.36787564766839376,0.5806000017934208,-0.8727404083395081,0.34196891191709844,0.5122661837755448,-0.7948673131774604,0.29015544041450775,0.4583236967142155,-0.857017293226056
band,full,first_fill,2h,0.30~0.40%,False,79,0.012658227848101266,1.3045669664679955,0.30999403856165103,0.5443037974683544,0.5975374458335777,-0.11577866560700148,0.3924050632911392,0.48687801124685703,-0.2528311725358485,0.35443037974683544,0.4108007975131435,-0.17842526699247604,0.2911392405063291,0.35528558300302676,-0.23541692310468842,0.25316455696202533,0.31298861089780755,-0.24949819224593303
band,full,first_fill,2h,0.40~0.50%,False,91,0.04395604395604396,1.6334851167834508,0.24091546581646742,0.6153846153846154,0.5772577462632935,0.08253367240837584,0.5274725274725275,0.4685470861244585,0.156913840856317,0.43956043956043955,0.3942928456035653,0.14303684452823928,0.3956043956043956,0.34035429690093155,0.20221041342977103,0.3076923076923077,0.2993972888628007,0.03446174306280688
band,full,first_fill,2h,0.50~0.75%,False,243,0.024691358024691357,1.2718358195253467,0.1733737961352578,0.5720164609053497,0.5571494760054628,0.03191682789712479,0.4609053497942387,0.45050964557097234,0.027446269470823022,0.3868312757201646,0.3781338604435318,0.02731640864144155,0.32098765432098764,0.32579402952432673,-0.01735692083150332,0.2757201646090535,0.2861818423873874,-0.04276341772964461
band,full,first_fill,2h,0.75~1.00%,False,298,0.030201342281879196,1.1042267623140138,0.12327944479867768,0.5302013422818792,0.5409424523892538,-0.0222358212411514,0.3691275167785235,0.43607101040522506,-0.1726068973842587,0.2986577181208054,0.3652589760605513,-0.2050129340025398,0.2751677852348993,0.31423195626693795,-0.13979334243861483,0.24161073825503357,0.27571439763679817,-0.1391201167086053
band,full,first_fill,2h,1.00~1.50%,False,591,0.02030456852791878,0.9177212550935676,0.08662277935629815,0.4805414551607445,0.5292669949915433,-0.10015804612136477,0.3925549915397631,0.4257239337136575,-0.08476414122860161,0.32825719120135366,0.3560651807920578,-0.08499786313608054,0.2707275803722504,0.3059967041942052,-0.12538026879411654,0.24027072758037224,0.26827318991708443,-0.1135906808532543
band,full,first_fill,2h,≥1.50%,False,2216,0.01444043321299639,1.0654421058259076,0.04049602238298866,0.5144404332129964,0.514043484842905,0.0008743388755789016,0.41335740072202165,0.4123004163376377,0.003141410694693518,0.3456678700361011,0.34417825732636054,0.005435360240801139,0.29783393501805056,0.2953750428712896,0.010031870746139511,0.25676895306859204,0.25869328406831776,-0.0064437288453162355
band,full,first_fill,4h,0.00~0.30%,True,70,0.014285714285714285,0.890988492800787,0.6900490223366527,0.45714285714285713,0.8036725840484116,-1.0626006020988517,0.42857142857142855,0.6815540953108851,-0.9149461395859678,0.4,0.5916522172750812,-0.7934635750935206,0.34285714285714286,0.5227038296615554,-0.8322286328560553,0.3142857142857143,0.4681480421132586,-0.7878032422306255
band,full,first_fill,4h,0.30~0.40%,False,27,0.0,2.394035711209408,0.3033038011952168,0.8148148148148148,0.59561171900652,0.4809166128992435,0.6666666666666666,0.48513126385196575,0.4888851714290882,0.5185185185185185,0.40922400301346423,0.34697911210002774,0.48148148148148145,0.3538569082934418,0.46900000927033403,0.4444444444444444,0.31168642966309945,0.5546441306558603
band,full,first_fill,4h,0.40~0.50%,False,26,0.0,1.2860253172240996,0.24924802533081025,0.5384615384615384,0.5788529820588508,-0.08657112501658694,0.4230769230769231,0.4699839229327313,-0.12431825630871707,0.38461538461538464,0.3955836501045884,-0.03377629277455762,0.2692307692307692,0.34151975235862575,-0.2640647186989736,0.2692307692307692,0.3004567263107664,-0.12947625716051217
band,full,first_fill,4h,0.50~0.75%,False,71,0.028169014084507043,1.067665351189361,0.18321687954587326,0.5070422535211268,0.5586119337627716,-0.10808887350622733,0.38028169014084506,0.4518168764473179,-0.1860025983815265,0.2676056338028169,0.37930214506751464,-0.34723349811954485,0.22535211267605634,0.326844897114569,-0.3664363091979741,0.2112676056338028,0.28713439147820063,-0.31147637211945334
band,full,first_fill,4h,0.75~1.00%,False,65,0.03076923076923077,1.245648793121194,0.12405608553340003,0.5538461538461539,0.5411307713469277,0.026625905078830704,0.46153846153846156,0.4362382757960391,0.06560844280615227,0.36923076923076925,0.3654078216193769,0.011614668817463066,0.3384615384615385,0.31436542749186164,0.08607273214221173,0.3076923076923077,0.27583509795096706,0.12978052069497312
band,full,first_fill,4h,1.00~1.50%,False,176,0.03409090909090909,1.1320403942823354,0.08678619560121292,0.5340909090909091,0.5294141126680949,0.009702142268746048,0.44886363636363635,0.42585403084475065,0.0588650470377778,0.3806818181818182,0.35618060866911755,0.07489363219891451,0.3465909090909091,0.3060999889833369,0.14401714310170613,0.2784090909090909,0.2683664420333322,0.04724337783934858
band,full,first_fill,4h,≥1.50%,False,1443,0.028413028413028413,1.136020121631632,0.033692124691674395,0.5273735273735274,0.5121053674477961,0.030930667822513254,0.4261954261954262,0.4105969453555545,0.039443782894098514,0.3568953568953569,0.34267303499138374,0.04384813520101149,0.2959112959112959,0.29403211948109725,0.008971019005728586,0.2577962577962578,0.2574834826061401,0.0042991476391540575
band,full,all,all,0.00~0.30%,True,15378,0.004421901417609572,1.1230103630817279,0.5972493870681652,0.5288724151385096,0.7515610280563103,-0.6296253152880207,0.4241773962804006,0.6308544956883989,-0.6716076810588948,0.3529067499024581,0.5435552975315617,-0.7054328471299509,0.29834828976459876,0.47748038622068023,-0.7472837628767063,0.2588112888542073,0.42572856402649645,-0.7758751946648026
band,full,all,all,0.30~0.40%,False,7243,0.0037277371255004833,1.1011063908172158,0.31281880517505006,0.5307193152008836,0.597830763335609,-0.14760389379305616,0.4070136683694602,0.4871441797309155,-0.216343892412618,0.338671821068618,0.41104113834430994,-0.23150428926094407,0.2859312439596852,0.3555033929454958,-0.2573258786587653,0.24685903631092088,0.3131871681574671,-0.27843816565149326
band,full,all,all,0.40~0.50%,False,7077,0.009184682775187226,1.0911368268842143,0.24416067921703422,0.5303094531581178,0.5776228490566896,-0.10148447806506937,0.40285431680090433,0.46887585939083487,-0.1747833350168916,0.3347463614525929,0.39458815710682554,-0.18832937569282784,0.28656210258584147,0.3406209000810394,-0.19712546136868472,0.2457255899392398,0.29963961865213334,-0.2235679258196604
band,full,all,all,0.50~0.75%,False,15387,0.008383700526418405,1.0820187662697742,0.1777899921556546,0.5221940599207123,0.5580024369629398,-0.07551653708283025,0.4067719503476961,0.45127198460464474,-0.11604726953729717,0.33294339377396504,0.3788151168503494,-0.14251413722287695,0.2811464223045428,0.3264067824587542,-0.1632826379049365,0.2463768115942029,0.2867372427954643,-0.16576900954950682
band,full,all,all,0.75~1.00%,False,11343,0.0076699285903200215,1.061639230157407,0.12628737558895065,0.5159128978224455,0.5416531867120353,-0.05358691630698704,0.4061535748920039,0.436702348542099,-0.07884600013419246,0.33677157718416645,0.3658208263946936,-0.08953029262978202,0.2843163184342766,0.3147357968943387,-0.10893534613463476,0.254606365159129,0.276170045797735,-0.08801169239104391
band,full,all,all,1.00~1.50%,False,14199,0.01521233889710543,1.0026922162213676,0.09008164836385868,0.5008099161912811,0.5300428615695604,-0.06010089789269808,0.3958025213043172,0.42641011863457257,-0.07826707916482013,0.32931896612437495,0.3566740424858228,-0.08362963969743221,0.276427917458976,0.3065415443459622,-0.10694101561502192,0.23952391013451652,0.26876512762936305,-0.11839369142851351
band,full,all,all,≥1.50%,False,23245,0.021639062163906216,0.9763787268675,0.045441991417435185,0.4941277694127769,0.5150686734075102,-0.042081861995761326,0.3939771993977199,0.41320198600296587,-0.04750634459843878,0.32424177242417723,0.3449751988599868,-0.061191649035652176,0.27829640782964077,0.29608624420024504,-0.06067010735631163,0.24461174446117445,0.2593341131958836,-0.05701656628577234
band,full,all,15m,0.00~0.30%,True,13704,0.003867483946293053,1.1391535202693237,0.589458031431018,0.5335668417980152,0.7475740901428559,-0.598890127063199,0.4258610624635143,0.6270181770374451,-0.6476583463076733,0.35194103911266783,0.5399451020560453,-0.6898858535739169,0.29582603619381204,0.47410662521677843,-0.7380676462984622,0.2559836544074723,0.42257921649995683,-0.769358340241967
band,full,all,15m,0.30~0.40%,False,6502,0.0032297754537065518,1.0872310496999882,0.3128665958187581,0.5267609966164257,0.597861001649014,-0.156370204000531,0.40679790833589663,0.4871716209207839,-0.21694158917288683,0.3394340203014457,0.41106591782714136,-0.22909138637650406,0.28775761304214087,0.35552585015477955,-0.2505701035530778,0.24992310058443556,0.31320764080790986,-0.2656060201721741
band,full,all,15m,0.40~0.50%,False,6248,0.008642765685019206,1.0785125231494959,0.24416067921703422,0.5244878361075545,0.577629873517865,-0.1140081867228716,0.3975672215108835,0.4688821853294307,-0.18880522518119622,0.3306658130601793,0.39459383948001425,-0.2011820757441274,0.2832906530089629,0.34062603022916893,-0.20903998940236138,0.2453585147247119,0.2996442818400856,-0.22505964030660186
band,full,all,15m,0.50~0.75%,False,12962,0.006711927171732758,1.0819632398175911,0.178796724759348,0.5208301188088258,0.558161269306683,-0.07880316367233275,0.4060330195957414,0.45141396908565035,-0.11837774992622704,0.3335133467057553,0.37894201626335283,-0.1411410619334077,0.2821323869773183,0.32652093225138457,-0.16013648238131464,0.2467983335904953,0.2868407157231483,-0.16447881467568168
band,full,all,15m,0.75~1.00%,False,8883,0.005403579871664978,1.062602003391879,0.12678344586784518,0.5146909827760892,0.5417749517363851,-0.0563873366947424,0.412585838117753,0.4368105281293204,-0.06252456995400626,0.342451874366768,0.3659171094531445,-0.07233674034568902,0.2859394348756051,0.31482214553871984,-0.1034238101817343,0.25678261848474615,0.27624813966914863,-0.07944306375257815
band,full,all,15m,1.00~1.50%,False,9391,0.013843041209668831,0.9999970649902712,0.09166804111761583,0.49994675753380896,0.5303694474827858,-0.06255759694198514,0.39303588542221274,0.4266990145900562,-0.08607263483699956,0.32733468214247685,0.35693041970095707,-0.0904688810351525,0.2750505803428815,0.3067709865773389,-0.1128715385468576,0.23863273346821426,0.2689723072962732,-0.12312241519824557
