arm,segment,symbol,timeframe,direction,trades,win_rate,mean_net_r,net_r_sum
long_only,oos_warm,BCH,1h,all,268,0.417910447761194,-0.0367698962712958,-9.854332200707274
long_only,oos_warm,BCH,1h,long,268,0.417910447761194,-0.0367698962712958,-9.854332200707274
long_only,oos_warm,BCH,2h,all,151,0.4370860927152318,0.03512557159415512,5.3039613107174235
long_only,oos_warm,BCH,2h,long,151,0.4370860927152318,0.03512557159415512,5.3039613107174235
long_only,oos_warm,BCH,4h,all,73,0.410958904109589,-0.017729676114720833,-1.2942663563746208
long_only,oos_warm,BCH,4h,long,73,0.410958904109589,-0.017729676114720833,-1.2942663563746208
long_only,oos_warm,BNB,15m,all,673,0.399702823179792,-0.16330090220309854,-109.90150718268532
long_only,oos_warm,BNB,15m,long,673,0.399702823179792,-0.16330090220309854,-109.90150718268532
long_only,oos_warm,BNB,1h,all,206,0.3592233009708738,-0.21323088446343677,-43.925562199467976
long_only,oos_warm,BNB,1h,long,206,0.3592233009708738,-0.21323088446343677,-43.925562199467976
long_only,oos_warm,BNB,2h,all,115,0.3739130434782609,-0.14201660321762855,-16.331909370027283
long_only,oos_warm,BNB,2h,long,115,0.3739130434782609,-0.14201660321762855,-16.331909370027283
long_only,oos_warm,BNB,4h,all,59,0.4745762711864407,0.1315608605925608,7.762090774961087
long_only,oos_warm,BNB,4h,long,59,0.4745762711864407,0.1315608605925608,7.762090774961087
