symbol,timeframe,segment,tp_rule,r_multiple,guard,filter_on,num_candidates,num_trades,total_return,max_drawdown,win_rate,sharpe,n_take_profit,n_stop_loss,n_end_of_data,fill_rate_full,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate,tp_dist_frac_median,height_over_stop_med,height_over_stop_p25,height_over_stop_p75
BTC/USDT:USDT,1h,is,zone_height,2.0,0.0,True,100,85,0.2194862046859709,0.0465681129652452,0.5058823529411764,23.323182216401044,43,42,0,0.6798418972332015,0.4193313746235512,2.0800161590644053,-1.280893523732561,0.2337590699368352,0.3811151279336358,0.1247672250075406,1.7112375854752029,0.9058823529411764,0.00558181433816,0.0,0.0111154175130732,0.973140184245484,0.9554900979160066,1.055315919945035
BTC/USDT:USDT,1h,oos,zone_height,2.0,0.003,True,72,44,0.1047515501092206,0.037795621204197,0.5,20.99534360390732,22,22,0,0.6798418972332015,0.3354909542424132,1.8764202126223908,-1.2054383041375645,0.1803272298998297,0.3911400531796234,0.1088599468203765,1.6259076226922513,0.8636363636363636,0.0062761536912735,0.2638888888888889,0.0118205215108771,0.981977316113045,0.9664526077611784,1.4204094075303595
BTC/USDT:USDT,1h,oos,zone_height,2.0,0.0,True,72,57,0.1084196282757207,0.0244134727753628,0.4561403508771929,18.402112484512344,26,31,0,0.6798418972332015,0.2921246927404907,2.362371226191029,-1.4442111095083474,0.2303309627363733,0.3793983637143646,0.0767419871628283,1.5654355451675053,0.8947368421052632,0.0052076280001942,0.0,0.0118205215108771,0.981977316113045,0.9664526077611784,1.4204094075303595
BTC/USDT:USDT,1h,is,entry_r,3.0,0.003,True,100,68,0.1840211689664638,0.088934035025857,0.4117647058823529,18.68234529721886,28,40,0,0.6798418972332015,0.4359493521330309,2.7858631829214677,-1.2089903294188749,0.2055733088083277,0.3026369617019074,0.1091277441804454,1.537762803504316,0.8823529411764706,0.0062026127985207,0.18,0.0139953314009594,0.973140184245484,0.9554900979160066,1.055315919945035
BTC/USDT:USDT,1h,is,entry_r,3.0,0.0,True,100,80,0.1928571563603969,0.0889340350258571,0.425,17.77953647960383,34,46,0,0.6798418972332015,0.4355101144715723,2.711573729779036,-1.2467977751035093,0.2348553421756281,0.314977453118187,0.1100225468818129,1.52214838947717,0.9,0.0055955957595769,0.0,0.0139953314009594,0.973140184245484,0.9554900979160066,1.055315919945035
BTC/USDT:USDT,1h,oos,entry_r,3.0,0.003,True,72,43,0.1386525132084801,0.0377956212041969,0.4186046511627907,21.85093266494026,18,25,0,0.6798418972332015,0.4671802070532024,2.787347447622905,-1.2033402061569836,0.182059344072783,0.3015370559049409,0.1170675952578498,1.724380330516278,0.8604651162790697,0.006208772736392,0.2638888888888889,0.0151861364967545,0.981977316113045,0.9664526077611784,1.4204094075303595
BTC/USDT:USDT,1h,oos,entry_r,3.0,0.0,True,72,56,0.1505145261515424,0.0290005933639078,0.4642857142857143,20.419154042689545,26,30,0,0.6798418972332015,0.4843296412502112,2.5254536470617515,-1.2846444971197903,0.2343863928150325,0.3371683480336563,0.1271173662520579,1.7290084011392852,0.8928571428571429,0.0051368082367838,0.0,0.0151861364967545,0.981977316113045,0.9664526077611784,1.4204094075303595
BTC/USDT:USDT,1h,is,zone_height,3.0,0.003,True,100,68,0.2481656847929703,0.0742566796865685,0.4411764705882353,23.88565415931774,30,38,0,0.6798418972332015,0.5524503661400262,2.780981317440438,-1.2069161743602994,0.2055733088083278,0.3026447336827897,0.1385317369054455,1.7514431531808792,0.8823529411764706,0.0062026127985207,0.18,0.0166731262696098,0.973140184245484,0.9554900979160066,1.055315919945035
BTC/USDT:USDT,1h,is,zone_height,3.0,0.0,True,100,80,0.2639762043571345,0.0742566796865686,0.4125,22.30590444916141,33,47,0,0.6798418972332015,0.6116282694943692,3.3016684912860277,-1.2771233755933908,0.2348553421756282,0.2789214737694089,0.133578526230591,1.7286562035289177,0.9,0.0055955957595769,0.0,0.0166731262696098,0.973140184245484,0.9554900979160066,1.055315919945035
BTC/USDT:USDT,1h,oos,zone_height,3.0,0.003,True,72,43,0.1013330642138604,0.0421358447513537,0.3720930232558139,16.37607887418655,16,27,0,0.6798418972332015,0.3026107756983192,2.8514292293431533,-1.207800159794916,0.182059344072783,0.2975441996519882,0.0745488236038257,1.512614547943116,0.8604651162790697,0.006208772736392,0.2638888888888889,0.0177307822663156,0.981977316113045,0.9664526077611784,1.4204094075303595
