symbol,timeframe,segment,feature,remove_fraction,arm,seed,lens,threshold,num_candidates,num_trades,total_return,max_drawdown,win_rate,death_rate
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,filter_bot3,-1,baseline,46.84855634600005,98.0,74.0,0.0794975551179495,0.0434495898282334,0.527027027027027,0.081081081081081
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,0,baseline,46.84855634600005,98.0,67.0,0.0182817837776627,0.0504043578102266,0.5074626865671642,0.0895522388059701
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,1,baseline,46.84855634600005,98.0,67.0,-0.0178564929151354,0.0754208903512255,0.4626865671641791,0.1044776119402985
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,2,baseline,46.84855634600005,98.0,69.0,0.0760031774285291,0.0455019681438769,0.5362318840579711,0.072463768115942
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,3,baseline,46.84855634600005,98.0,72.0,0.0794685781183341,0.0441012550446111,0.5277777777777778,0.0833333333333333
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,4,baseline,46.84855634600005,98.0,69.0,0.0639975991025619,0.0504043578102267,0.5362318840579711,0.1159420289855072
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,5,baseline,46.84855634600005,98.0,71.0,0.091330147589398,0.0398761359751362,0.5352112676056338,0.1126760563380281
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,6,baseline,46.84855634600005,98.0,69.0,-0.0113906396078922,0.0457961265318015,0.4782608695652174,0.0869565217391304
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,7,baseline,46.84855634600005,98.0,72.0,0.0322875971457866,0.0542114994839011,0.5,0.1111111111111111
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,8,baseline,46.84855634600005,98.0,71.0,0.0074107020638661,0.050445053801306,0.4788732394366197,0.1126760563380281
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,9,baseline,46.84855634600005,98.0,69.0,0.0150832013239634,0.0476902964148683,0.4782608695652174,0.1159420289855072
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,10,baseline,46.84855634600005,98.0,69.0,0.0460081101409829,0.0552826374183253,0.5072463768115942,0.1014492753623188
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,11,baseline,46.84855634600005,98.0,72.0,0.013455213252083,0.0519495936769751,0.4861111111111111,0.0972222222222222
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,12,baseline,46.84855634600005,98.0,71.0,0.1057153091797041,0.0458177472014294,0.5492957746478874,0.1126760563380281
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,13,baseline,46.84855634600005,98.0,69.0,0.01992948409333,0.0543730513274111,0.5072463768115942,0.1014492753623188
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,14,baseline,46.84855634600005,98.0,69.0,0.0574124049744692,0.0438446870413673,0.5217391304347826,0.072463768115942
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,15,baseline,46.84855634600005,98.0,69.0,0.0724024588845854,0.04245852299148,0.5072463768115942,0.1014492753623188
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,16,baseline,46.84855634600005,98.0,68.0,0.0417424009072023,0.0521805067973581,0.5147058823529411,0.0735294117647058
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,17,baseline,46.84855634600005,98.0,68.0,0.0851105520626953,0.0301092408266114,0.5294117647058824,0.0735294117647058
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,18,baseline,46.84855634600005,98.0,69.0,0.1148303290114687,0.0320474978413679,0.5652173913043478,0.1014492753623188
BTC/USDT:USDT,1h,oos,tap_rsi,0.25,matched_random,19,baseline,46.84855634600005,98.0,70.0,0.0361632409677031,0.0530101816003548,0.5,0.0714285714285714
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,default,-1,baseline,44.49347278280256,220.0,169.0,0.8870676692253524,0.0426168653073974,0.6568047337278107,0.0828402366863905
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,filter_bot3,-1,baseline,44.49347278280256,146.0,123.0,0.6991244783887127,0.0559544523653517,0.6666666666666666,0.08130081300813
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,0,baseline,44.49347278280256,146.0,116.0,0.5287114837501964,0.0320753272215214,0.646551724137931,0.1034482758620689
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,1,baseline,44.49347278280256,146.0,117.0,0.4016322221910935,0.0659971976507536,0.6068376068376068,0.0854700854700854
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,2,baseline,44.49347278280256,146.0,118.0,0.7943192475071778,0.0382718958021542,0.711864406779661,0.0508474576271186
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,3,baseline,44.49347278280256,146.0,113.0,0.5221171913307971,0.0427066660618826,0.672566371681416,0.0619469026548672
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,4,baseline,44.49347278280256,146.0,123.0,0.6325262370943888,0.0426168653073973,0.6666666666666666,0.1056910569105691
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,5,baseline,44.49347278280256,146.0,116.0,0.5090171172568649,0.0503213418742006,0.646551724137931,0.0862068965517241
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,6,baseline,44.49347278280256,146.0,111.0,0.498308621395655,0.0552669473295694,0.6396396396396397,0.081081081081081
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,7,baseline,44.49347278280256,146.0,115.0,0.404816635178091,0.0426168653073973,0.6173913043478261,0.0782608695652174
