symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,limit_valid_bars,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
XRP/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784674800000,17088,93,0.5376344086021505,0.1621705067802708,0.09908367511846748,15.15538702860125,1.385663464515779,0.34408602150537637,0.6105769230769231,208,127,1.0
XRP/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784674800000,17088,98,0.5510204081632653,0.1972699504095539,0.10895854258789832,17.21685212774554,1.4451341526565242,0.37755102040816324,0.6875,208,143,1.0
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784674800000,17088,92,0.5434782608695652,0.17480439699666167,0.09908367511846798,16.423222255133545,1.4220312881169193,0.358695652173913,0.6086956521739131,207,126,1.0
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784674800000,17088,97,0.5567010309278351,0.2102854047035753,0.10895854258789854,18.45454783103564,1.4810741735708897,0.3917525773195876,0.6859903381642513,207,142,1.0
TRX/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1600128000000,1784664000000,12816,69,0.6666666666666666,0.44725889971466115,0.03174749222355513,23.54934196802594,2.638080232086774,0.6666666666666666,0.6564885496183206,131,86,0.8647003745318352
TRX/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1600128000000,1784664000000,12816,71,0.6619718309859155,0.4525181021017046,0.03297723396432629,22.97352835237676,2.557656594806017,0.6549295774647887,0.7045454545454546,132,93,0.8647003745318352
TRX/USDT:USDT,4h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1600128000000,1723147200000,8544,44,0.75,0.38383514487184145,0.03174749222355513,32.52350230328996,3.7932412584470856,0.875,0.5952380952380952,84,50,0.7970505617977528
TRX/USDT:USDT,4h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1600128000000,1723147200000,8544,45,0.7555555555555555,0.4037045454405712,0.031747492223555045,33.41830485772389,3.9058671624075276,0.8888888888888888,0.6547619047619048,84,55,0.7970505617977528
TRX/USDT:USDT,4h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784664000000,4272,25,0.52,0.04583187172103026,0.022644133622070562,8.54044410810919,1.4676482497981032,0.3,0.7659574468085106,47,36,1.0
TRX/USDT:USDT,4h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784664000000,4272,26,0.5,0.03477480843079629,0.03297723396432618,6.2710057026859305,1.3220216232679596,0.25,0.7916666666666666,48,38,1.0
TRX/USDT:USDT,4h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784664000000,4272,25,0.52,0.04583187172103026,0.022644133622070562,8.54044410810919,1.4676482497981032,0.3,0.7659574468085106,47,36,1.0
TRX/USDT:USDT,4h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784664000000,4272,26,0.5,0.03477480843079629,0.03297723396432618,6.2710057026859305,1.3220216232679596,0.25,0.7916666666666666,48,38,1.0
TRX/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1600128000000,1784674800000,51264,227,0.6299559471365639,1.0297312523163895,0.03997905408746935,32.10386326073274,1.9057023012183651,0.5748898678414097,0.712742980561555,463,330,0.8647003745318352
TRX/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1600128000000,1784674800000,51264,234,0.6324786324786325,1.0863202794468383,0.03779635050000554,32.41555169396432,1.9280963752490183,0.5811965811965812,0.7667386609071274,463,355,0.8647003745318352
