lens,symbol,timeframe,direction,month,net_pp_sum,num_trades,symbol_buy_hold,funding_gap,num_seeds
baseline,BTC/USDT:USDT,1h,short,2025-11,0.9184508081685444,1.0,-0.179255810234154,False,1
baseline,BTC/USDT:USDT,1h,short,2025-12,-0.005299983125379,2.0,0.0158461809613921,False,1
baseline,BTC/USDT:USDT,1h,short,2026-02,1.550275272469691,4.0,-0.1299129745292889,False,1
baseline,BTC/USDT:USDT,1h,short,2026-03,2.3792883741009048,4.0,0.037893536121673,False,1
baseline,BTC/USDT:USDT,1h,short,2026-04,-3.0102467744454513,4.0,0.1207126229134996,False,1
baseline,BTC/USDT:USDT,1h,short,2026-05,0.0160600943639527,2.0,-0.0580468590137098,False,1
baseline,BTC/USDT:USDT,1h,short,2026-06,2.192553345871662,2.0,-0.1790983520447111,False,1
baseline,BTC/USDT:USDT,1h,short,2026-07,-1.0508441449258692,3.0,0.1035056900379334,False,1
baseline,BTC/USDT:USDT,2h,long,2024-08,2.5344941057255483,3.0,-0.0977668382599431,False,1
baseline,BTC/USDT:USDT,2h,long,2024-09,1.3957688493125175,2.0,0.1054863004010959,False,1
baseline,BTC/USDT:USDT,2h,long,2024-10,0.3714152803241843,3.0,0.157051703939661,False,1
baseline,BTC/USDT:USDT,2h,long,2025-01,1.8976705447277225,1.0,0.0824563944728797,False,1
baseline,BTC/USDT:USDT,2h,long,2025-03,-0.6676293338848285,1.0,-0.0405800875968082,False,1
baseline,BTC/USDT:USDT,2h,long,2025-04,-1.5880128101112354,1.0,0.1057813063536687,False,1
baseline,BTC/USDT:USDT,2h,long,2025-05,-1.0646330453768875,1.0,0.0842265303095828,False,1
baseline,BTC/USDT:USDT,2h,long,2025-07,-0.6386142954282201,1.0,0.0952252931949613,False,1
baseline,BTC/USDT:USDT,2h,long,2025-08,3.0731362301060487,5.0,-0.0444735652321343,False,1
baseline,BTC/USDT:USDT,2h,long,2025-09,1.0156677161530974,2.0,0.0439691577546597,False,1
baseline,BTC/USDT:USDT,2h,long,2025-11,-0.6881884271276684,3.0,-0.179255810234154,False,1
baseline,BTC/USDT:USDT,2h,long,2025-12,0.8922632001126388,1.0,0.0158461809613921,False,1
baseline,BTC/USDT:USDT,2h,long,2026-01,-0.5378813912702843,4.0,-0.1136621621621621,False,1
baseline,BTC/USDT:USDT,2h,long,2026-02,3.5463559807629825,4.0,-0.1299129745292889,False,1
baseline,BTC/USDT:USDT,2h,long,2026-03,-0.6681567413070879,2.0,0.037893536121673,False,1
baseline,BTC/USDT:USDT,2h,long,2026-04,0.99416154078485,1.0,0.1207126229134996,False,1
baseline,BTC/USDT:USDT,2h,long,2026-06,-0.0811141360628646,3.0,-0.1790983520447111,False,1
baseline,BTC/USDT:USDT,2h,long,2026-07,1.2786079187765689,2.0,0.1035056900379334,False,1
