symbol,timeframe,direction,month,net_pp_sum,num_trades,symbol_buy_hold,funding_gap
SOL/USDT:USDT,15m,long,2025-08,4.118186011595256,27,0.2334419777381462,False
SOL/USDT:USDT,15m,long,2025-09,5.0228019592215825,13,0.0577020586147449,False
SOL/USDT:USDT,15m,long,2025-10,6.292313964754873,17,-0.1567302059393448,False
SOL/USDT:USDT,15m,long,2025-11,1.4052136207968893,12,-0.2840195394277739,False
SOL/USDT:USDT,15m,long,2025-12,1.002535556819244,12,-0.0156435174211897,False
SOL/USDT:USDT,15m,long,2026-01,1.4214012553240916,13,-0.1685721043917054,False
SOL/USDT:USDT,15m,long,2026-02,4.281716263421808,18,-0.1632085773850888,False
SOL/USDT:USDT,15m,long,2026-03,3.428027081178001,17,-0.0047875523638538,False
SOL/USDT:USDT,15m,long,2026-04,2.013101959569691,10,0.0234163174759676,False
SOL/USDT:USDT,15m,long,2026-05,2.784407118713018,12,-0.0156511350059737,False
SOL/USDT:USDT,15m,long,2026-06,1.9533131196646327,19,-0.0937846153846154,False
SOL/USDT:USDT,15m,long,2026-07,-1.0694087799515788,10,0.0103332472229398,False
SOL/USDT:USDT,15m,short,2024-08,-1.7587636079436175,9,-0.1914473920164502,False
SOL/USDT:USDT,15m,short,2024-09,0.0114576376192279,18,0.1870322635911252,False
SOL/USDT:USDT,15m,short,2024-10,1.5800564304769076,15,0.1623274120947675,False
SOL/USDT:USDT,15m,short,2024-11,6.593227696915282,22,0.432022167339317,False
SOL/USDT:USDT,15m,short,2024-12,-4.314531040200194,17,-0.2018054500970219,False
SOL/USDT:USDT,15m,short,2025-01,3.134382353975031,13,0.1924106683142827,False
SOL/USDT:USDT,15m,short,2025-02,-1.503783202914018,14,-0.3043355723613133,False
SOL/USDT:USDT,15m,short,2025-03,6.204325744879126,17,-0.1330268839671263,False
SOL/USDT:USDT,15m,short,2025-04,6.037465285274667,18,0.1648499210110585,False
SOL/USDT:USDT,15m,short,2025-05,1.3427653454363262,17,0.0372852119684203,False
SOL/USDT:USDT,15m,short,2025-06,-2.41068296505518,14,-0.0183352366450958,False
SOL/USDT:USDT,15m,short,2025-07,-1.2984151088804337,22,0.1727638122487909,False
SOL/USDT:USDT,15m,short,2025-08,-1.9407754518221885,9,0.2334419777381462,False
SOL/USDT:USDT,15m,short,2025-09,0.3590065067728583,24,0.0577020586147449,False
SOL/USDT:USDT,15m,short,2025-10,-2.66772622952683,11,-0.1567302059393448,False
SOL/USDT:USDT,15m,short,2025-11,1.285094618147796,10,-0.2840195394277739,False
SOL/USDT:USDT,15m,short,2025-12,-0.7528488548391777,5,-0.0156435174211897,False
SOL/USDT:USDT,15m,short,2026-01,1.1582397440785486,11,-0.1685721043917054,False
SOL/USDT:USDT,15m,short,2026-02,5.217387832647614,15,-0.1632085773850888,False
SOL/USDT:USDT,15m,short,2026-03,-1.505941158198993,18,-0.0047875523638538,False
SOL/USDT:USDT,15m,short,2026-04,-1.5017049600722416,6,0.0234163174759676,False
SOL/USDT:USDT,15m,short,2026-05,-2.296277253483767,8,-0.0156511350059737,False
SOL/USDT:USDT,15m,short,2026-06,4.703453844029144,11,-0.0937846153846154,False
SOL/USDT:USDT,15m,short,2026-07,-2.4997676976993195,10,0.0103332472229398,False
SOL/USDT:USDT,1h,long,2024-08,-0.2899348884810651,5,-0.1914473920164502,False
SOL/USDT:USDT,1h,long,2024-09,3.2586272007809303,2,0.1870322635911252,False
SOL/USDT:USDT,1h,long,2024-10,1.8488055612758036,3,0.1623274120947675,False
SOL/USDT:USDT,1h,long,2024-11,10.686356715581889,6,0.432022167339317,False
SOL/USDT:USDT,1h,long,2024-12,5.516877592807161,7,-0.2018054500970219,False
SOL/USDT:USDT,1h,long,2025-01,5.814415094799581,5,0.1924106683142827,False
SOL/USDT:USDT,1h,long,2025-02,1.1704126172029063,7,-0.3043355723613133,False
SOL/USDT:USDT,1h,long,2025-03,-1.6254972682205462,6,-0.1330268839671263,False
SOL/USDT:USDT,1h,long,2025-04,0.8812963289572197,2,0.1648499210110585,False
SOL/USDT:USDT,1h,long,2025-05,2.4486515985135604,2,0.0372852119684203,False
SOL/USDT:USDT,1h,long,2025-06,5.044263594491064,7,-0.0183352366450958,False
SOL/USDT:USDT,1h,long,2025-07,3.24934686279902,1,0.1727638122487909,False
SOL/USDT:USDT,1h,long,2025-08,4.42364553330976,6,0.2334419777381462,False
SOL/USDT:USDT,1h,long,2025-09,0.9371270695294508,6,0.0577020586147449,False
SOL/USDT:USDT,1h,long,2025-10,-0.7948563334017195,3,-0.1567302059393448,False
SOL/USDT:USDT,1h,long,2025-11,1.7625732974840531,4,-0.2840195394277739,False
SOL/USDT:USDT,1h,long,2025-12,-0.3666975730722723,2,-0.0156435174211897,False
SOL/USDT:USDT,1h,long,2026-01,1.0453643080509611,2,-0.1685721043917054,False
SOL/USDT:USDT,1h,long,2026-02,-1.2913850886616758,3,-0.1632085773850888,False
SOL/USDT:USDT,1h,long,2026-03,1.6721147488004031,3,-0.0047875523638538,False
SOL/USDT:USDT,1h,long,2026-04,0.7572115092181684,2,0.0234163174759676,False
SOL/USDT:USDT,1h,long,2026-05,-1.4074891085911396,4,-0.0156511350059737,False
SOL/USDT:USDT,1h,long,2026-06,-2.7640293790531354,4,-0.0937846153846154,False
SOL/USDT:USDT,1h,long,2026-07,0.3811585452397967,1,0.0103332472229398,False
SOL/USDT:USDT,1h,short,2024-08,0.1486973972451778,2,-0.1914473920164502,False
SOL/USDT:USDT,1h,short,2024-09,6.839866943474488,9,0.1870322635911252,False
SOL/USDT:USDT,1h,short,2024-10,4.818031865720055,8,0.1623274120947675,False
SOL/USDT:USDT,1h,short,2024-11,-7.589100204629003,10,0.432022167339317,False
SOL/USDT:USDT,1h,short,2024-12,3.018922740297114,2,-0.2018054500970219,False
SOL/USDT:USDT,1h,short,2025-01,-8.443301524939445,8,0.1924106683142827,False
SOL/USDT:USDT,1h,short,2025-02,2.8525124845007666,5,-0.3043355723613133,False
SOL/USDT:USDT,1h,short,2025-03,2.4078474849943885,3,-0.1330268839671263,False
SOL/USDT:USDT,1h,short,2025-04,-0.1419455441690604,5,0.1648499210110585,False
SOL/USDT:USDT,1h,short,2025-05,-3.950455778928366,8,0.0372852119684203,False
SOL/USDT:USDT,1h,short,2025-06,7.463660301479652,10,-0.0183352366450958,False
SOL/USDT:USDT,1h,short,2025-07,5.495269273211957,7,0.1727638122487909,False
SOL/USDT:USDT,1h,short,2025-08,-3.602918964228927,9,0.2334419777381462,False
SOL/USDT:USDT,1h,short,2025-09,0.8125030272357239,4,0.0577020586147449,False
SOL/USDT:USDT,1h,short,2025-10,-1.033993607232077,1,-0.1567302059393448,False
SOL/USDT:USDT,1h,short,2025-11,3.34068419368948,4,-0.2840195394277739,False
SOL/USDT:USDT,1h,short,2025-12,-0.3552423991021584,2,-0.0156435174211897,False
SOL/USDT:USDT,1h,short,2026-01,0.962747851542748,2,-0.1685721043917054,False
SOL/USDT:USDT,1h,short,2026-02,-3.1574634048439187,3,-0.1632085773850888,False
SOL/USDT:USDT,1h,short,2026-03,-3.7117400781830336,4,-0.0047875523638538,False
SOL/USDT:USDT,1h,short,2026-04,-0.5445027926806036,1,0.0234163174759676,False
SOL/USDT:USDT,1h,short,2026-05,0.7159103393198455,1,-0.0156511350059737,False
SOL/USDT:USDT,1h,short,2026-06,-0.0186574217521333,2,-0.0937846153846154,False
SOL/USDT:USDT,1h,short,2026-07,1.8282755858337632,4,0.0103332472229398,False
SOL/USDT:USDT,2h,long,2024-08,0.3987644164043047,2,-0.1914473920164502,False
SOL/USDT:USDT,2h,long,2024-09,-0.9989923447970844,1,0.1870322635911252,False
SOL/USDT:USDT,2h,long,2024-10,5.119622054951353,3,0.1623274120947675,False
SOL/USDT:USDT,2h,long,2024-12,1.1382616974058848,1,-0.2018054500970219,False
SOL/USDT:USDT,2h,long,2025-01,0.9322910988583908,1,0.1924106683142827,False
SOL/USDT:USDT,2h,long,2025-02,4.501182966314977,5,-0.3043355723613133,False
SOL/USDT:USDT,2h,long,2025-03,6.285808236408497,6,-0.1330268839671263,False
SOL/USDT:USDT,2h,long,2025-04,3.155879921685713,4,0.1648499210110585,False
SOL/USDT:USDT,2h,long,2025-05,-4.476078844691026,2,0.0372852119684203,False
SOL/USDT:USDT,2h,long,2025-06,4.909734003415961,3,-0.0183352366450958,False
SOL/USDT:USDT,2h,long,2025-07,3.2493468627990207,1,0.1727638122487909,False
SOL/USDT:USDT,2h,long,2025-09,2.0603321779980837,3,0.0577020586147449,False
SOL/USDT:USDT,2h,long,2025-11,0.8449023333837267,2,-0.2840195394277739,False
SOL/USDT:USDT,2h,long,2026-01,6.172441654207297,2,-0.1685721043917054,False
SOL/USDT:USDT,2h,long,2026-02,0.6043814625218442,3,-0.1632085773850888,False
SOL/USDT:USDT,2h,long,2026-03,-1.4493161113412498,1,-0.0047875523638538,False
SOL/USDT:USDT,2h,long,2026-04,1.4801104805262797,2,0.0234163174759676,False
SOL/USDT:USDT,2h,long,2026-06,-2.0268326640892624,2,-0.0937846153846154,False
SOL/USDT:USDT,2h,long,2026-07,-0.9710531259747864,1,0.0103332472229398,False
SOL/USDT:USDT,2h,short,2024-09,1.994235929524613,9,0.1870322635911252,False
SOL/USDT:USDT,2h,short,2024-10,3.5113317143001668,4,0.1623274120947675,False
SOL/USDT:USDT,2h,short,2024-11,0.2532477195812479,3,0.432022167339317,False
SOL/USDT:USDT,2h,short,2025-01,-3.7371956525681234,3,0.1924106683142827,False
SOL/USDT:USDT,2h,short,2025-04,1.638550614534403,1,0.1648499210110585,False
SOL/USDT:USDT,2h,short,2025-05,-1.4521072557056065,1,0.0372852119684203,False
SOL/USDT:USDT,2h,short,2025-06,0.5618023506024032,4,-0.0183352366450958,False
SOL/USDT:USDT,2h,short,2025-07,-0.2611083540999654,2,0.1727638122487909,False
SOL/USDT:USDT,2h,short,2025-08,1.249655285708286,3,0.2334419777381462,False
SOL/USDT:USDT,2h,short,2025-09,-1.70750743144828,1,0.0577020586147449,False
SOL/USDT:USDT,2h,short,2025-11,2.4872208322064795,1,-0.2840195394277739,False
SOL/USDT:USDT,2h,short,2026-02,-1.4105634738053132,1,-0.1632085773850888,False
SOL/USDT:USDT,2h,short,2026-03,1.900966129458649,1,-0.0047875523638538,False
SOL/USDT:USDT,2h,short,2026-05,-0.7829779563245123,3,-0.0156511350059737,False
SOL/USDT:USDT,2h,short,2026-06,-2.04928686698548,1,-0.0937846153846154,False
SOL/USDT:USDT,2h,short,2026-07,0.2285661481707557,3,0.0103332472229398,False
SOL/USDT:USDT,4h,long,2024-08,3.18317372527959,1,-0.1914473920164502,False
SOL/USDT:USDT,4h,long,2024-10,-2.131033209852524,1,0.1623274120947675,False
SOL/USDT:USDT,4h,long,2025-02,0.773414683410774,5,-0.3043355723613133,False
SOL/USDT:USDT,4h,long,2025-03,-0.6308679395314352,2,-0.1330268839671263,False
SOL/USDT:USDT,4h,long,2025-04,4.85502288114059,1,0.1648499210110585,False
SOL/USDT:USDT,4h,long,2025-06,6.316757206499334,2,-0.0183352366450958,False
SOL/USDT:USDT,4h,long,2025-07,1.31626317616574,2,0.1727638122487909,False
SOL/USDT:USDT,4h,long,2025-08,-3.226618162088796,1,0.2334419777381462,False
SOL/USDT:USDT,4h,long,2025-09,-1.680631523272634,1,0.0577020586147449,False
SOL/USDT:USDT,4h,long,2025-10,1.4274929079835623,4,-0.1567302059393448,False
SOL/USDT:USDT,4h,long,2025-11,-3.293421505833996,1,-0.2840195394277739,False
SOL/USDT:USDT,4h,long,2025-12,1.093548110403744,1,-0.0156435174211897,False
SOL/USDT:USDT,4h,long,2026-01,4.858988881140591,1,-0.1685721043917054,False
SOL/USDT:USDT,4h,long,2026-02,-0.2938256798669214,5,-0.1632085773850888,False
SOL/USDT:USDT,4h,long,2026-03,-0.1367876123670419,4,-0.0047875523638538,False
SOL/USDT:USDT,4h,long,2026-04,7.464176689476588,3,0.0234163174759676,False
SOL/USDT:USDT,4h,long,2026-05,0.8185872446427442,2,-0.0156511350059737,False
SOL/USDT:USDT,4h,long,2026-06,4.08562001113869,1,-0.0937846153846154,False
SOL/USDT:USDT,4h,short,2024-09,1.785952553523747,2,0.1870322635911252,False
SOL/USDT:USDT,4h,short,2024-10,-2.610626319974278,1,0.1623274120947675,False
SOL/USDT:USDT,4h,short,2024-11,-3.336131335544727,1,0.432022167339317,False
SOL/USDT:USDT,4h,short,2025-01,-2.6401670396313217,1,0.1924106683142827,False
SOL/USDT:USDT,4h,short,2025-04,5.099807292265705,2,0.1648499210110585,False
SOL/USDT:USDT,4h,short,2025-07,-2.595796531498997,1,0.1727638122487909,False
SOL/USDT:USDT,4h,short,2025-08,-2.0850334364220786,1,0.2334419777381462,False
SOL/USDT:USDT,4h,short,2025-11,2.7106939794877465,1,-0.2840195394277739,False
SOL/USDT:USDT,4h,short,2026-02,3.6798287256554625,2,-0.1632085773850888,False
SOL/USDT:USDT,4h,short,2026-05,-1.95252044132948,1,-0.0156511350059737,False
SOL/USDT:USDT,4h,short,2026-06,-3.6365677432657546,1,-0.0937846153846154,False
SOL/USDT:USDT,4h,short,2026-07,3.610557715120151,3,0.0103332472229398,False
BNB/USDT:USDT,15m,long,2024-08,-2.2293498097974123,9,-0.0739350331091297,False
BNB/USDT:USDT,15m,long,2024-09,1.2582795416781305,7,0.1085831461771311,False
BNB/USDT:USDT,15m,long,2024-10,-0.6298418660905144,9,0.0543529927968116,False
BNB/USDT:USDT,15m,long,2024-11,1.5269961628776985,11,0.1412912572216502,False
BNB/USDT:USDT,15m,long,2024-12,-1.6209143322766757,15,0.0692779799887304,False
BNB/USDT:USDT,15m,long,2025-01,1.5884192968823196,7,-0.0418981383317077,False
BNB/USDT:USDT,15m,long,2025-02,0.7952675084670919,9,-0.0995818206883875,False
BNB/USDT:USDT,15m,long,2025-03,-2.6166901642724096,8,-0.0043637201949676,False
BNB/USDT:USDT,15m,long,2025-04,1.4884002535561314,8,-0.0191838672188301,False
BNB/USDT:USDT,15m,long,2025-05,1.6298848788619829,3,0.0981072871115265,False
BNB/USDT:USDT,15m,long,2025-06,-0.5372882853936257,1,-0.0055550510095964,False
BNB/USDT:USDT,15m,long,2025-07,-0.1045033463606628,3,0.2129204005509897,False
BNB/USDT:USDT,15m,long,2025-08,1.020821606971166,7,0.1325695581014729,False
BNB/USDT:USDT,15m,long,2025-09,-1.7507882821387173,5,0.1921317907325777,False
BNB/USDT:USDT,15m,long,2025-10,2.9330923948837904,12,0.059677654964211,False
BNB/USDT:USDT,15m,long,2025-11,-1.7073283484802642,10,-0.2001517062382336,False
BNB/USDT:USDT,15m,long,2025-12,-2.615807714649819,10,0.0462690720776313,False
BNB/USDT:USDT,15m,long,2026-01,2.9358598392883675,11,-0.0963313363095925,False
BNB/USDT:USDT,15m,long,2026-02,4.196116469042529,16,-0.1865715905046857,False
BNB/USDT:USDT,15m,long,2026-03,0.359125751335945,4,-0.0009058557101262,False
BNB/USDT:USDT,15m,long,2026-04,-0.2302361800958942,4,0.00724827383095,False
BNB/USDT:USDT,15m,long,2026-05,1.4944275888399758,6,0.1545994932761643,False
BNB/USDT:USDT,15m,long,2026-06,-1.7569231424522538,6,-0.2114211550940947,False
BNB/USDT:USDT,15m,long,2026-07,0.8233445698174161,6,0.0519416858807937,False
BNB/USDT:USDT,15m,short,2024-08,-2.9352516848222434,6,-0.0739350331091297,False
BNB/USDT:USDT,15m,short,2024-09,-0.3220218136139595,12,0.1085831461771311,False
BNB/USDT:USDT,15m,short,2024-10,-0.0927057499428067,6,0.0543529927968116,False
BNB/USDT:USDT,15m,short,2024-11,2.4589410036264403,14,0.1412912572216502,False
BNB/USDT:USDT,15m,short,2024-12,-1.3607645354236484,20,0.0692779799887304,False
BNB/USDT:USDT,15m,short,2025-01,0.967221492885176,7,-0.0418981383317077,False
BNB/USDT:USDT,15m,short,2025-02,0.9791427186560748,12,-0.0995818206883875,False
BNB/USDT:USDT,15m,short,2025-03,1.830857573614538,15,-0.0043637201949676,False
BNB/USDT:USDT,15m,short,2025-04,-2.4412700141917947,6,-0.0191838672188301,False
BNB/USDT:USDT,15m,short,2025-05,0.2459685568242942,6,0.0981072871115265,False
BNB/USDT:USDT,15m,short,2025-06,-0.8960850030686096,2,-0.0055550510095964,False
BNB/USDT:USDT,15m,short,2025-07,-0.2528395914449033,3,0.2129204005509897,False
BNB/USDT:USDT,15m,short,2025-08,-0.9685966719639858,2,0.1325695581014729,False
BNB/USDT:USDT,15m,short,2025-09,-0.3634299290024556,7,0.1921317907325777,False
BNB/USDT:USDT,15m,short,2025-10,-3.23090641225665,7,0.059677654964211,False
BNB/USDT:USDT,15m,short,2025-11,-1.1313517461214493,7,-0.2001517062382336,False
BNB/USDT:USDT,15m,short,2025-12,-1.136679827588711,4,0.0462690720776313,False
BNB/USDT:USDT,15m,short,2026-01,0.5234530909064037,5,-0.0963313363095925,False
BNB/USDT:USDT,15m,short,2026-02,1.5236469919398563,10,-0.1865715905046857,False
BNB/USDT:USDT,15m,short,2026-03,0.8264561721947148,4,-0.0009058557101262,False
BNB/USDT:USDT,15m,short,2026-04,-0.3198360570533403,2,0.00724827383095,False
BNB/USDT:USDT,15m,short,2026-05,-0.4278777600071682,1,0.1545994932761643,False
BNB/USDT:USDT,15m,short,2026-06,1.397822359008114,10,-0.2114211550940947,False
BNB/USDT:USDT,15m,short,2026-07,0.7624842507893442,2,0.0519416858807937,False
BNB/USDT:USDT,1h,long,2024-08,-0.8796018507367862,1,-0.0739350331091297,False
BNB/USDT:USDT,1h,long,2024-09,1.7934359777533553,2,0.1085831461771311,False
BNB/USDT:USDT,1h,long,2024-10,0.1010988425011009,7,0.0543529927968116,False
BNB/USDT:USDT,1h,long,2024-11,0.9017173709752,6,0.1412912572216502,False
BNB/USDT:USDT,1h,long,2024-12,-2.4016993891702905,2,0.0692779799887304,False
BNB/USDT:USDT,1h,long,2025-01,0.8680655680587672,4,-0.0418981383317077,False
BNB/USDT:USDT,1h,long,2025-02,1.363673342983324,7,-0.0995818206883875,False
BNB/USDT:USDT,1h,long,2025-03,1.7836033995242138,3,-0.0043637201949676,False
BNB/USDT:USDT,1h,long,2025-04,1.259824554787757,1,-0.0191838672188301,False
BNB/USDT:USDT,1h,long,2025-05,-0.4229584303246231,1,0.0981072871115265,False
BNB/USDT:USDT,1h,long,2025-06,-1.7526911839110229,3,-0.0055550510095964,False
BNB/USDT:USDT,1h,long,2025-07,1.006744830823516,1,0.2129204005509897,False
BNB/USDT:USDT,1h,long,2025-08,-1.8495278755468765,2,0.1325695581014729,False
BNB/USDT:USDT,1h,long,2025-09,-1.7027540045757483,4,0.1921317907325777,False
BNB/USDT:USDT,1h,long,2025-10,-0.676282204745358,3,0.059677654964211,False
BNB/USDT:USDT,1h,long,2025-11,-1.127285103072408,4,-0.2001517062382336,False
BNB/USDT:USDT,1h,long,2025-12,-1.2352906808104889,1,0.0462690720776313,False
BNB/USDT:USDT,1h,long,2026-01,1.7608980364965665,3,-0.0963313363095925,False
BNB/USDT:USDT,1h,long,2026-02,5.6011410329287035,7,-0.1865715905046857,False
BNB/USDT:USDT,1h,long,2026-04,0.9899094776155004,2,0.00724827383095,False
BNB/USDT:USDT,1h,long,2026-05,-0.0644287128484608,3,0.1545994932761643,False
BNB/USDT:USDT,1h,long,2026-06,7.09419556908823,7,-0.2114211550940947,False
BNB/USDT:USDT,1h,long,2026-07,0.4526979334741629,4,0.0519416858807937,False
BNB/USDT:USDT,1h,short,2024-08,-1.725389297321616,4,-0.0739350331091297,False
BNB/USDT:USDT,1h,short,2024-09,-2.3500673752731616,7,0.1085831461771311,False
BNB/USDT:USDT,1h,short,2024-10,-0.1434022571488115,6,0.0543529927968116,False
BNB/USDT:USDT,1h,short,2024-11,0.955014084954173,6,0.1412912572216502,False
BNB/USDT:USDT,1h,short,2024-12,3.8512568526255513,3,0.0692779799887304,False
BNB/USDT:USDT,1h,short,2025-01,-0.7824627797381991,1,-0.0418981383317077,False
BNB/USDT:USDT,1h,short,2025-02,-1.4764587126286155,1,-0.0995818206883875,False
BNB/USDT:USDT,1h,short,2025-03,0.7389622281882201,1,-0.0043637201949676,False
BNB/USDT:USDT,1h,short,2025-04,-1.543765006647293,5,-0.0191838672188301,False
BNB/USDT:USDT,1h,short,2025-05,-0.3396204440412611,3,0.0981072871115265,False
BNB/USDT:USDT,1h,short,2025-06,-0.5209078198192676,5,-0.0055550510095964,False
BNB/USDT:USDT,1h,short,2025-07,-0.7454771210690652,2,0.2129204005509897,False
BNB/USDT:USDT,1h,short,2025-08,-1.0696598978289922,3,0.1325695581014729,False
BNB/USDT:USDT,1h,short,2025-09,0.556319304198332,1,0.1921317907325777,False
BNB/USDT:USDT,1h,short,2025-10,2.521643611320771,3,0.059677654964211,False
BNB/USDT:USDT,1h,short,2025-11,-0.1134188885299722,2,-0.2001517062382336,False
BNB/USDT:USDT,1h,short,2025-12,0.291029677671954,2,0.0462690720776313,False
BNB/USDT:USDT,1h,short,2026-01,-0.510678405910676,3,-0.0963313363095925,False
BNB/USDT:USDT,1h,short,2026-02,2.294845784972294,4,-0.1865715905046857,False
BNB/USDT:USDT,1h,short,2026-03,1.938060287478446,3,-0.0009058557101262,False
BNB/USDT:USDT,1h,short,2026-04,-0.9932991945986458,3,0.00724827383095,False
BNB/USDT:USDT,1h,short,2026-05,1.084471437521899,2,0.1545994932761643,False
BNB/USDT:USDT,1h,short,2026-06,-0.2046572445124352,2,-0.2114211550940947,False
BNB/USDT:USDT,1h,short,2026-07,0.4789978466641421,2,0.0519416858807937,False
BNB/USDT:USDT,2h,long,2024-08,-1.4804527486111208,1,-0.0739350331091297,False
BNB/USDT:USDT,2h,long,2024-10,0.4995737531798614,2,0.0543529927968116,False
BNB/USDT:USDT,2h,long,2024-11,-0.1574211300967944,2,0.1412912572216502,False
BNB/USDT:USDT,2h,long,2024-12,0.9442516588869264,1,0.0692779799887304,False
BNB/USDT:USDT,2h,long,2025-01,0.8522639499448212,2,-0.0418981383317077,False
BNB/USDT:USDT,2h,long,2025-02,-2.498985615174024,2,-0.0995818206883875,False
BNB/USDT:USDT,2h,long,2025-05,-1.3150605164464673,2,0.0981072871115265,False
BNB/USDT:USDT,2h,long,2025-06,-0.6977618750959356,1,-0.0055550510095964,False
BNB/USDT:USDT,2h,long,2025-07,0.1417574280819279,3,0.2129204005509897,False
BNB/USDT:USDT,2h,long,2025-08,2.1612831279006017,1,0.1325695581014729,False
BNB/USDT:USDT,2h,long,2025-09,0.7262254889499724,2,0.1921317907325777,False
BNB/USDT:USDT,2h,long,2025-10,2.1612831279006017,1,0.059677654964211,False
BNB/USDT:USDT,2h,long,2025-11,-2.6578539505740273,1,-0.2001517062382336,False
BNB/USDT:USDT,2h,long,2026-01,4.850995492925025,3,-0.0963313363095925,False
BNB/USDT:USDT,2h,long,2026-02,7.862112851273066,4,-0.1865715905046857,False
BNB/USDT:USDT,2h,long,2026-04,2.46114900349279,3,0.00724827383095,False
BNB/USDT:USDT,2h,long,2026-05,0.8208954877672779,1,0.1545994932761643,False
BNB/USDT:USDT,2h,long,2026-06,1.029519635327172,6,-0.2114211550940947,False
BNB/USDT:USDT,2h,short,2024-08,1.959358151655466,1,-0.0739350331091297,False
BNB/USDT:USDT,2h,short,2024-09,-2.6054578815214366,4,0.1085831461771311,False
BNB/USDT:USDT,2h,short,2024-10,0.5948447732823146,1,0.0543529927968116,False
BNB/USDT:USDT,2h,short,2024-11,2.639585704268031,2,0.1412912572216502,False
BNB/USDT:USDT,2h,short,2025-03,0.4125908664867773,1,-0.0043637201949676,False
BNB/USDT:USDT,2h,short,2025-04,0.9572493047952036,1,-0.0191838672188301,False
BNB/USDT:USDT,2h,short,2025-05,-0.2680333539703547,2,0.0981072871115265,False
BNB/USDT:USDT,2h,short,2025-10,-2.129869586536969,1,0.059677654964211,False
BNB/USDT:USDT,2h,short,2026-01,-0.7338164655468267,1,-0.0963313363095925,False
BNB/USDT:USDT,2h,short,2026-02,-4.01252738877303,3,-0.1865715905046857,False
BNB/USDT:USDT,2h,short,2026-03,0.5016794595472658,2,-0.0009058557101262,False
BNB/USDT:USDT,2h,short,2026-04,1.6001113496372892,1,0.00724827383095,False
BNB/USDT:USDT,2h,short,2026-05,0.4527167441576065,4,0.1545994932761643,False
BNB/USDT:USDT,2h,short,2026-06,0.999926989095867,1,-0.2114211550940947,False
BNB/USDT:USDT,2h,short,2026-07,-1.177369924981509,1,0.0519416858807937,False
BNB/USDT:USDT,4h,long,2024-08,3.7839884504401544,1,-0.0739350331091297,False
BNB/USDT:USDT,4h,long,2024-11,6.651078281660165,2,0.1412912572216502,False
BNB/USDT:USDT,4h,long,2024-12,6.674855815924458,1,0.0692779799887304,False
BNB/USDT:USDT,4h,long,2025-04,0.519165980255206,2,-0.0191838672188301,False
BNB/USDT:USDT,4h,long,2025-05,-1.5401452136578488,2,0.0981072871115265,False
BNB/USDT:USDT,4h,long,2025-06,-1.290092120820287,1,-0.0055550510095964,False
BNB/USDT:USDT,4h,long,2025-08,6.6812547894100405,2,0.1325695581014729,False
BNB/USDT:USDT,4h,long,2025-10,3.327809395756328,1,0.059677654964211,False
BNB/USDT:USDT,4h,long,2026-01,2.3091598544407006,3,-0.0963313363095925,False
BNB/USDT:USDT,4h,long,2026-02,0.6624522132120143,4,-0.1865715905046857,False
BNB/USDT:USDT,4h,long,2026-04,2.6822469795701203,1,0.00724827383095,False
BNB/USDT:USDT,4h,long,2026-06,-1.475800778028828,1,-0.2114211550940947,False
BNB/USDT:USDT,4h,short,2024-08,1.0815422314636025,1,-0.0739350331091297,False
BNB/USDT:USDT,4h,short,2024-09,0.706337759774761,2,0.1085831461771311,False
BNB/USDT:USDT,4h,short,2024-10,-1.3582366539655322,1,0.0543529927968116,False
BNB/USDT:USDT,4h,short,2024-11,2.172931469921264,1,0.1412912572216502,False
BNB/USDT:USDT,4h,short,2025-01,0.4846826602391039,1,-0.0418981383317077,False
BNB/USDT:USDT,4h,short,2025-08,-2.0081760704101512,1,0.1325695581014729,False
BNB/USDT:USDT,4h,short,2025-12,-1.208177276198343,1,0.0462690720776313,False
BNB/USDT:USDT,4h,short,2026-02,-2.438256897034724,2,-0.1865715905046857,False
BNB/USDT:USDT,4h,short,2026-05,-0.6622293366082159,2,0.1545994932761643,False
BNB/USDT:USDT,4h,short,2026-07,-1.1529463978053809,1,0.0519416858807937,False
XRP/USDT:USDT,15m,long,2024-08,-0.2887924977885897,8,-0.0504864139550484,False
XRP/USDT:USDT,15m,long,2024-09,0.3284034186784834,7,0.1181635266142309,False
XRP/USDT:USDT,15m,long,2024-10,0.555524268530431,19,-0.1459939658062354,False
XRP/USDT:USDT,15m,long,2024-11,-0.0154637348020327,6,2.807017543859649,False
XRP/USDT:USDT,15m,long,2024-12,8.49055907971412,22,-0.0917967047336761,False
XRP/USDT:USDT,15m,long,2025-01,9.286043531779072,16,0.3012735302945841,False
XRP/USDT:USDT,15m,long,2025-02,-2.1944544445237884,13,-0.25462319243604,False
XRP/USDT:USDT,15m,long,2025-03,8.015365994412573,23,-0.0463385682980276,False
XRP/USDT:USDT,15m,long,2025-04,4.125703060368874,20,0.0243240714753485,False
XRP/USDT:USDT,15m,long,2025-05,1.9091944781679449,25,-0.0172741249886948,False
XRP/USDT:USDT,15m,long,2025-06,-1.5612109766551607,8,0.0265381083562901,False
XRP/USDT:USDT,15m,long,2025-07,8.979677897458311,20,0.3914585828803099,False
XRP/USDT:USDT,15m,long,2025-08,-0.6039786245857511,16,-0.0627322478210931,False
XRP/USDT:USDT,15m,long,2025-09,-0.6426380866263007,7,0.0318392805337974,False
XRP/USDT:USDT,15m,long,2025-10,9.31603097138793,17,-0.1490177450547958,False
