칸(종목),칸(TF),진입시각(UTC),청산시각(UTC),청산사유,진입가,손절가,tp,tp_derived,재진입,bar_open,bar_high,bar_low,bar_close,bar_span,fill_position,entry_bar_mae_r,entry_bar_mfe_r,can_stop,can_tp,bar_range_pct,range_over_r,recorded_same_tp,recorded_same_sl
LINK/USDT:USDT,15m,2026-05-07 15:21,2026-05-07 16:26,익절,9.8320527627952,9.783,9.905631906988004,False,False,9.837,9.84,9.831,9.835,0.009000000000000341,0.1169736439111994,0.02146184506663165,0.1620140589833817,False,False,0.09153734440946683,0.18347590405001335,False,False
ETH/USDT:USDT,2h,2026-05-07 14:32,2026-05-07 17:27,손절,2294.506101246666,2278.0,2319.265253116663,False,False,2304.75,2304.99,2290.5,2299.6,14.489999999999782,0.27647351598798353,0.24270426957880442,0.6351529411254323,False,False,0.6315084536984662,0.8778572107042367,False,False
XRP/USDT:USDT,15m,2026-05-07 15:24,2026-05-07 20:57,손절,1.38767748,1.3822,1.3958936999999998,False,False,1.3881,1.3886,1.3864,1.3871,0.0021999999999999797,0.5806727272727062,0.23322403733102812,0.16842051454319334,False,False,0.15853827937021647,0.40164455187422143,False,False
XRP/USDT:USDT,1h,2026-05-07 15:21,2026-05-07 21:06,손절,1.3879775399999998,1.3804,1.3993438499999995,False,False,1.3888,1.3888,1.3877,1.388,0.001100000000000101,0.2523090909089855,0.03662666247884114,0.10853918290107557,False,False,0.07925200288184066,0.1451658453799167,False,False
BNB/USDT:USDT,15m,2026-05-07 22:10,2026-05-07 22:10,익절,635.1570059999999,633.2,638.0925149999997,False,False,638.05,638.31,634.71,636.14,3.599999999999909,0.12416833333330143,0.22841319852872438,1.6111314937206391,False,True,0.5667889932713597,1.8395446922493635,True,False
BNB/USDT:USDT,15m,2026-05-07 22:11,2026-05-08 00:04,익절,635.1570059999999,633.2,638.0925149999997,True,True,636.14,636.14,634.03,635.06,2.1100000000000136,0.5341260663506778,0.575882751509201,0.5022948320036545,False,False,0.33220132661183527,1.0781775835128555,False,False
LINK/USDT:USDT,15m,2026-05-07 20:46,2026-05-08 02:02,손절,9.83866009132599,9.783,9.922150228314974,False,False,9.841,9.843,9.836,9.841,0.006999999999999673,0.3800130465698892,0.047791716876810025,0.07797164127152799,False,False,0.07114789956176094,0.12576335814833803,False,False
DOT/USDT:USDT,15m,2026-05-08 02:17,2026-05-08 02:31,익절,1.2932586,1.288,1.3011464999999998,False,False,1.298,1.298,1.292,1.293,0.006000000000000005,0.20976666666664776,0.2393412695394047,0.9016468261514882,False,False,0.46394433410301744,1.1409880956908929,False,False
LINK/USDT:USDT,15m,2026-05-08 02:17,2026-05-08 02:31,익절,9.7659528,9.734,9.813881999999998,False,False,9.792,9.792,9.761,9.769,0.031000000000000583,0.15976774193553392,0.15500363035482045,0.8151773866452459,False,False,0.31742934493806463,0.9701810170000663,False,False
DOGE/USDT:USDT,15m,2026-05-08 02:17,2026-05-08 02:33,익절,0.1058311619999999,0.10534,0.1065679049999999,False,False,0.10622,0.10622,0.10569,0.10584,0.0005299999999999888,0.26634339622621167,0.28740415585880047,0.7916695509835551,False,False,0.5007976762080618,1.0790737068423555,False,False
DOT/USDT:USDT,15m,2026-05-08 03:05,2026-05-08 03:11,익절,1.2932586,1.288,1.3011464999999998,False,False,1.295,1.298,1.293,1.296,0.0050000000000001155,0.05171999999999835,0.04917658692427701,0.9016468261514882,False,False,0.3866202784191898,0.9508234130757652,False,False
DOGE/USDT:USDT,15m,2026-05-08 03:05,2026-05-08 03:32,익절,0.1058050137534508,0.10534,0.106502534383627,False,False,0.10596,0.10614,0.10578,0.10607,0.0003599999999999992,0.06948264847446135,0.053791427167868625,0.7203792233311533,False,False,0.3402485262549837,0.774170650499022,False,False
BNB/USDT:USDT,15m,2026-05-08 06:08,2026-05-08 06:08,익절,635.1570059999999,633.2,638.0925149999997,False,False,638.61,638.66,634.82,636.1,3.839999999999918,0.08776197916663214,0.17220488848776322,1.7899761165782322,False,True,0.6045749261561194,1.9621810050659954,True,False
BNB/USDT:USDT,15m,2026-05-08 06:08,2026-05-08 06:08,익절,635.1570059999999,633.2,638.0925149999997,True,True,638.61,638.66,634.82,636.1,3.839999999999918,0.08776197916663214,0.17220488848776322,1.7899761165782322,False,True,0.6045749261561194,1.9621810050659954,True,False
DOGE/USDT:USDT,15m,2026-05-08 06:00,2026-05-08 08:21,익절,0.1058311619999999,0.10534,0.10656790499999974,True,True,0.10586,0.10587,0.10552,0.10561,0.0003500000000000031,0.8890342857139713,0.6335221372988157,0.0790737068423838,False,False,0.3307154465525035,0.7125958441411995,False,False
BNB/USDT:USDT,15m,2026-05-08 06:09,2026-05-08 08:54,익절,635.1570059999999,633.2,638.0925149999997,True,True,636.1,636.84,634.8,635.84,2.0400000000000773,0.17500294117644227,0.18242458122253094,0.8599840777188409,False,False,0.32118042952045744,1.0424086589413717,False,False
DOT/USDT:USDT,15m,2026-05-08 12:20,2026-05-08 13:14,손절,1.3132625999999998,1.305,1.3256564999999996,False,False,1.318,1.318,1.313,1.314,0.0050000000000001155,0.052519999999976925,0.03178176360950475,0.5733546341345682,False,False,0.3807311652673362,0.605136397744073,False,False
SOL/USDT:USDT,15m,2026-05-07 20:56,2026-05-08 14:16,익절,88.03760399999999,87.47,88.88900999999997,False,False,88.08,88.08,88.01,88.06,0.06999999999999318,0.39434285714264444,0.04863249730442874,0.07469291971165039,False,False,0.07951147784530027,0.12332541701607913,False,False
TRX/USDT:USDT,2h,2026-05-10 05:35,2026-05-10 11:41,익절,0.3485430223310413,0.34744,0.3501975558276033,False,False,0.34907,0.34908,0.34825,0.34852,0.0008299999999999974,0.3530389530617862,0.2656540332820524,0.4868239326141348,False,False,0.23813416043993418,0.7524779658961872,False,False
SOL/USDT:USDT,15m,2026-05-10 11:23,2026-05-10 11:46,익절,92.878572,92.54,93.38642999999996,False,False,93.09,93.13,92.78,93.06,0.3499999999999943,0.28163428571430266,0.2911404368937908,0.7426130926361028,False,False,0.3768361124242891,1.0337535295298936,False,False
LINK/USDT:USDT,15m,2026-05-10 20:49,2026-05-10 21:36,익절,10.4950986,10.416,10.6137465,False,False,10.538,10.538,10.43,10.457,0.10800000000000054,0.602764814814818,0.823005716915352,0.5423787525948608,False,False,1.0290517899469809,1.3653844695102126,False,False
BCH/USDT:USDT,15m,2026-05-11 03:15,2026-05-11 03:34,손절,453.530688,451.9,455.97672,False,False,453.7,453.9,453.44,453.76,0.45999999999997954,0.19714782608696552,0.05561333621146348,0.22647618673834283,False,False,0.10142643313256446,0.2820895229498063,False,False
BNB/USDT:USDT,15m,2026-05-11 08:09,2026-05-11 09:08,익절,649.9570007852069,647.88,653.0725019630172,False,False,650.4,650.4,649.69,649.88,0.7099999999999227,0.37605744395334595,0.12855112386500547,0.2132879380442534,False,False,0.10923799561235258,0.34183906190925883,False,False
LINK/USDT:USDT,15m,2026-05-11 03:13,2026-05-11 10:11,익절,10.4950986,10.416,10.6137465,False,False,10.501,10.504,10.492,10.493,0.011999999999998678,0.25821666666665405,0.03917389182614492,0.11253549367497237,False,False,0.1143390877718736,0.1517093855011173,False,False
DOGE/USDT:USDT,15m,2026-05-11 13:35,2026-05-11 14:01,익절,0.109191834,0.10856,0.110139585,False,False,0.10936,0.10941,0.1091,0.10926,0.00030999999999999084,0.29623870967742477,0.14534513812172073,0.3452900603639447,False,False,0.2839040142873604,0.49063519848566545,False,False
LINK/USDT:USDT,15m,2026-05-11 13:35,2026-05-11 14:31,손절,10.4950986,10.416,10.613746500000001,True,True,10.505,10.506,10.489,10.49,0.01699999999999946,0.35874117647057735,0.07710123820142986,0.13782039125850315,False,False,0.1619803743435003,0.21492162945993298,False,False
BTC/USDT:USDT,15m,2026-05-11 14:27,2026-05-11 14:31,손절,80823.68593734218,80580.0,81189.21484335544,False,False,80925.8,80925.9,80788.0,80788.0,137.89999999999418,0.2587812715168764,0.14644233365040976,0.419449984568838,False,False,0.17061830130699543,0.5658923182192477,False,False
DOGE/USDT:USDT,15m,2026-05-11 14:31,2026-05-11 15:25,익절,0.109191834,0.10856,0.110139585,False,False,0.1095,0.10964,0.10912,0.10922,0.0005200000000000066,0.1381423076923189,0.11369125434846333,0.7093097237565585,False,False,0.476226088482044,0.8230009781050218,False,False
BCH/USDT:USDT,1h,2026-05-12 00:11,2026-05-12 01:21,손절,449.1695118627068,447.19,452.13877965676704,False,False,449.21,449.32,449.14,449.23,0.18000000000000682,0.16395479281577421,0.014908656655628873,0.0760228519607786,False,False,0.0400739576587793,0.09093150861640746,False,False
LTC/USDT:USDT,1h,2026-05-12 01:34,2026-05-12 03:00,익절,57.841566,57.59,58.218915,False,False,58.11,58.11,57.81,57.89,0.29999999999999716,0.10521999999999428,0.12547800577183874,1.067051986357467,False,False,0.518658156661936,1.1925299921293058,False,False
LTC/USDT:USDT,2h,2026-05-12 01:34,2026-05-12 03:00,익절,57.83340266924926,57.59,58.19850667312315,False,False,58.11,58.11,57.81,57.89,0.29999999999999716,0.07800889749752644,0.09614795647656683,1.1363775574190185,False,False,0.5187313665697746,1.2325255138955853,False,False
ADA/USDT:USDT,15m,2026-05-12 01:41,2026-05-12 07:02,손절,0.27685536,0.2755,0.2788883999999999,False,False,0.2771,0.2771,0.2761,0.2768,0.0010000000000000009,0.755359999999982,0.5573131861645602,0.18049817022785328,False,False,0.3611994364132957,0.7378113563924135,False,False
DOGE/USDT:USDT,15m,2026-05-12 08:15,2026-05-12 08:35,익절,0.109191834,0.10856,0.110139585,False,False,0.10945,0.10971,0.10916,0.10966,0.0005500000000000088,0.05788000000001427,0.050383486801926565,0.8200983169630034,False,False,0.5037006705098559,0.8704818037649299,False,False
LINK/USDT:USDT,15m,2026-05-12 08:15,2026-05-12 09:13,손절,10.3850766,10.333,10.4631915,False,False,10.387,10.387,10.352,10.374,0.03500000000000014,0.9450457142856917,0.635152832558187,0.03693405483462469,False,False,0.3370220687635577,0.6720868873928116,False,False
LINK/USDT:USDT,2h,2026-05-12 01:41,2026-05-12 10:32,손절,10.4040804,10.274,10.599201,False,False,10.426,10.426,10.389,10.41,0.03700000000000081,0.4075783783783813,0.11593137782479422,0.16850809191853855,False,False,0.35562970082392686,0.2844394697433328,False,False
LINK/USDT:USDT,1h,2026-05-12 09:05,2026-05-12 10:32,손절,10.3500696,10.277,10.459674000000003,False,False,10.369,10.37,10.346,10.354,0.023999999999999133,0.1695666666666453,0.055694844367552725,0.27275912280893483,False,False,0.23188249864521815,0.32845396717648756,False,False
DOGE/USDT:USDT,15m,2026-05-12 09:29,2026-05-12 11:18,손절,0.109191834,0.10856,0.110139585,True,True,0.10921,0.10924,0.10918,0.10923,6.0000000000004494e-05,0.19723333333335574,0.018729603028647197,0.07623204829116893,False,False,0.054949164055623875,0.09496165131981613,False,False
DOT/USDT:USDT,1h,2026-05-12 10:31,2026-05-12 11:18,손절,1.3372674,1.327,1.3526685,False,False,1.339,1.34,1.337,1.337,0.0030000000000001137,0.08913333333333953,0.02604359428872234,0.2661433274246718,False,False,0.22433807928018837,0.2921869217133941,False,False
XRP/USDT:USDT,15m,2026-05-12 10:49,2026-05-12 13:55,손절,1.44718938,1.4409,1.45662345,False,False,1.4481,1.4482,1.4464,1.447,0.0018000000000000238,0.43854444444447294,0.12550998667596397,0.16068674495736912,False,False,0.12437902218436843,0.2861967316333331,False,False
ADA/USDT:USDT,15m,2026-05-12 13:55,2026-05-12 14:28,손절,0.27195438,0.271,0.27338595,False,False,0.2728,0.2728,0.2717,0.2723,0.0010999999999999899,0.2312545454545462,0.26653953351914816,0.8860411995222153,False,False,0.4044796042630348,1.1525807330413635,False,False
ADA/USDT:USDT,15m,2026-05-12 14:34,2026-05-12 14:38,익절,0.2690538,0.2682,0.2703345,False,False,0.2694,0.2698,0.2689,0.2696,0.0009000000000000119,0.170888888888928,0.18013586319985292,0.8739751698289541,False,False,0.3345055895884064,1.054111033028807,False,False
ADA/USDT:USDT,15m,2026-05-12 14:51,2026-05-12 15:13,익절,0.2690538,0.2682,0.27033450000000003,True,True,0.2692,0.2693,0.2685,0.2689,0.0007999999999999674,0.6922500000000197,0.6486296556570427,0.28835792925740183,False,False,0.29733830185634524,0.9369875849144446,False,False
ADA/USDT:USDT,1h,2026-05-12 14:31,2026-05-12 15:23,손절,0.26995398,0.2682,0.2725849499999999,False,False,0.2703,0.2703,0.2695,0.2702,0.0007999999999999674,0.5674749999999793,0.2588284929132419,0.19727704990935171,False,False,0.29634680696315996,0.4561055428225936,False,False
DOT/USDT:USDT,15m,2026-05-12 14:29,2026-05-12 16:50,손절,1.3112621999999998,1.303,1.3236554999999997,False,False,1.314,1.314,1.311,1.313,0.0030000000000001137,0.08739999999995642,0.03173488901259747,0.3313645276076919,False,False,0.22878719450618754,0.3630994166202894,False,False
XRP/USDT:USDT,1h,2026-05-12 15:24,2026-05-12 17:24,익절,1.4192838,1.4102,1.4329095000000005,False,False,1.4205,1.4215,1.4189,1.4202,0.0025999999999999357,0.14761538461540566,0.042251040313529234,0.24397278671919706,False,False,0.18319098689070754,0.2862238270327263,False,False
BNB/USDT:USDT,15m,2026-05-12 15:24,2026-05-12 17:41,익절,651.370248,647.88,656.6056199999998,True,True,653.96,653.99,650.39,651.3,3.6000000000000227,0.27229111111109844,0.2808533949449936,0.7505919350143883,False,False,0.5526810613554495,1.031445329959382,False,False
BNB/USDT:USDT,1h,2026-05-12 15:24,2026-05-12 17:41,익절,652.390452,649.69,656.4411299999999,False,False,653.96,653.99,650.39,651.3,3.6000000000000227,0.5556811111111064,0.7407841353966111,0.5923260254209555,False,False,0.55181678226033,1.3331101608175666,False,False
XRP/USDT:USDT,15m,2026-05-12 14:51,2026-05-12 18:51,익절,1.4247849,1.4175,1.4357122500000004,False,False,1.4252,1.4264,1.4238,1.4254,0.0025999999999999357,0.37880769230768446,0.13519746324588738,0.22170517097008832,False,False,0.18248368578302143,0.35690263421597573,False,False
XRP/USDT:USDT,2h,2026-05-12 15:22,2026-05-13 01:11,익절,1.42368468,1.4102,1.4439117,False,False,1.4264,1.4265,1.4222,1.4237,0.0043000000000001926,0.34527441860466523,0.11010124081551152,0.20877914789227753,False,False,0.30203317212068287,0.318880388707789,False,False
SOL/USDT:USDT,15m,2026-05-13 11:06,2026-05-13 12:22,손절,94.308858,94.0,94.772145,False,False,94.41,94.42,94.27,94.3,0.15000000000000568,0.259053333333355,0.12581186176173073,0.35984821503733333,False,False,0.1590518676411135,0.48566007679906403,False,False
ETH/USDT:USDT,1h,2026-05-13 13:47,2026-05-13 14:01,손절,2259.9519,2250.05,2274.80475,False,False,2262.92,2262.92,2258.99,2259.64,3.930000000000291,0.2447582697201451,0.09714297256084761,0.29975055292419606,False,False,0.17389750640269339,0.3968935254850437,False,False
DOGE/USDT:USDT,15m,2026-05-13 14:00,2026-05-13 14:05,익절,0.110212038,0.1098,0.110830095,False,False,0.11048,0.11048,0.11001,0.1101,0.0004699999999999982,0.429868085106388,0.49033826977123446,0.6503332216931311,False,False,0.4264506931629358,1.1406714914643656,False,False
XRP/USDT:USDT,15m,2026-05-13 13:48,2026-05-13 15:01,익절,1.4225933994413569,1.4175,1.4302334986033922,False,False,1.4235,1.4247,1.4216,1.4235,0.0031000000000001027,0.32045143269576404,0.19503662589091136,0.41359421794768914,False,False,0.21791187849018928,0.6086308438386004,False,False
ADA/USDT:USDT,15m,2026-05-13 15:58,2026-05-13 16:00,익절,0.2612523309646947,0.2603,0.2626808274117367,False,False,0.2623,0.2623,0.261,0.2615,0.0012999999999999678,0.1941007420728358,0.26496141997815775,1.100110228633735,False,False,0.49760321571088617,1.3650716486118928,False,False
XRP/USDT:USDT,2h,2026-05-13 15:26,2026-05-13 18:11,익절,1.418282031784997,1.4102,1.4304050794624918,False,False,1.4192,1.4195,1.4175,1.4189,0.0020000000000000018,0.39101589249845825,0.0967617804286088,0.15070074548135876,False,False,0.14101567637311715,0.24746252590996756,False,False
XRP/USDT:USDT,1h,2026-05-13 15:15,2026-05-13 18:21,익절,1.4192838,1.4102,1.4329095000000005,False,False,1.4208,1.422,1.4192,1.4215,0.0027999999999999137,0.0299285714286003,0.009225214117448253,0.29901583037933205,False,False,0.19728260126691458,0.3082410444967803,False,False
LINK/USDT:USDT,15m,2026-05-14 03:07,2026-05-14 03:20,손절,10.1580312,10.112,10.227078,False,False,10.171,10.174,10.153,10.158,0.02099999999999902,0.23958095238093777,0.10929977928012907,0.34691252889343793,False,False,0.20673297400385046,0.456212308173567,False,False
LTC/USDT:USDT,15m,2026-05-14 03:49,2026-05-14 04:48,익절,56.681334,56.51,56.938335,False,False,56.73,56.73,56.65,56.67,0.0799999999999983,0.39167500000002187,0.18288255687721516,0.2840416963357929,False,False,0.1411399385907154,0.46692425321300807,False,False
LTC/USDT:USDT,1h,2026-05-13 15:56,2026-05-14 05:48,익절,56.5113,56.01,57.26325,False,False,56.53,56.54,56.48,56.5,0.060000000000002274,0.5216666666666746,0.062437662078598896,0.05725114701775501,False,False,0.10617345557437587,0.1196888090963539,False,False
LTC/USDT:USDT,2h,2026-05-13 15:56,2026-05-14 05:48,익절,56.5113,56.01,57.26325,False,False,56.53,56.54,56.48,56.5,0.060000000000002274,0.5216666666666746,0.062437662078598896,0.05725114701775501,False,False,0.10617345557437587,0.1196888090963539,False,False
ADA/USDT:USDT,1h,2026-05-13 15:27,2026-05-14 05:51,익절,0.26245248,0.2599,0.2662812000000001,False,False,0.2628,0.263,0.2624,0.2629,0.0005999999999999894,0.08746666666661135,0.020560396163717853,0.2145051087569855,False,False,0.22861281402255734,0.23506550492070336,False,False
LTC/USDT:USDT,4h,2026-05-13 15:20,2026-05-14 14:18,익절,56.651328,56.01,57.61332,False,False,56.74,56.74,56.63,56.71,0.10999999999999943,0.19389090909088197,0.03325599381283346,0.13826310405908104,False,False,0.1941702055069202,0.1715190978719145,False,False
ADA/USDT:USDT,2h,2026-05-13 15:20,2026-05-14 14:50,익절,0.26345268,0.2594,0.2695316999999999,False,False,0.2638,0.2641,0.2634,0.2641,0.0006999999999999784,0.07525714285710466,0.012998805728548012,0.1597264032689506,False,False,0.2657023644625587,0.17272520899749863,False,False
ETH/USDT:USDT,2h,2026-05-13 14:00,2026-05-14 15:00,익절,2253.4405979999997,2230.1,2288.4514949999993,False,False,2261.14,2261.14,2252.0,2253.88,9.139999999999873,0.1576146608314772,0.06172069798724504,0.32987166824090225,False,False,0.4056019940402207,0.39159236622814725,False,False
ADA/USDT:USDT,4h,2026-05-13 14:00,2026-05-14 16:07,익절,0.26415282,0.2594,0.27128205,False,False,0.2654,0.2654,0.2641,0.2643,0.0013000000000000234,0.0406307692307754,0.011113402148621044,0.2624084227890004,False,False,0.49213936084423526,0.2735218249376214,False,False
DOGE/USDT:USDT,15m,2026-05-15 05:31,2026-05-15 05:48,손절,0.113252646,0.11268,0.114111615,False,False,0.11367,0.11367,0.11322,0.11327,0.0004499999999999921,0.07254666666666192,0.05700904223551288,0.7288167559015476,False,False,0.39734170979103844,0.7858257981370604,False,False
DOT/USDT:USDT,15m,2026-05-15 05:36,2026-05-15 06:45,익절,1.3272654,1.319,1.3396635,False,False,1.329,1.33,1.324,1.326,0.006000000000000005,0.54423333333331,0.3950685992208328,0.3308490817141517,False,False,0.4520572901244925,0.7259176809349845,False,False
DOGE/USDT:USDT,1h,2026-05-15 05:36,2026-05-15 06:47,익절,0.1129050775131687,0.11184,0.1145026937829218,False,False,0.1131,0.11314,0.11275,0.11293,0.00039000000000000146,0.3976346491504897,0.14560209116360204,0.22056844119485236,False,False,0.34542290620589117,0.3661705323584544,False,False
LINK/USDT:USDT,15m,2026-05-15 05:36,2026-05-15 07:06,익절,10.2310458,10.176,10.313614499999996,False,False,10.236,10.239,10.207,10.21,0.03200000000000003,0.7514312499999891,0.43683260121570694,0.14450148785194,False,False,0.31277349965533363,0.5813340890676469,False,False
ADA/USDT:USDT,15m,2026-05-15 13:01,2026-05-15 13:30,손절,0.2645529,0.2635,0.2661322499999999,False,False,0.2648,0.265,0.2644,0.2645,0.0005999999999999894,0.25483333333326424,0.14521796941776097,0.42463671763704747,False,False,0.22679774064090374,0.5698546870548085,False,False
DOT/USDT:USDT,15m,2026-05-15 13:01,2026-05-15 13:31,손절,1.3259809765473525,1.319,1.3364524413683814,False,False,1.328,1.329,1.324,1.326,0.004999999999999893,0.3961953094704902,0.28376782731116285,0.43246434537764256,False,False,0.3770793162522673,0.7162321726888053,False,False
ADA/USDT:USDT,15m,2026-05-15 13:38,2026-05-15 13:45,손절,0.2613522599999999,0.2603,0.2629306499999999,False,False,0.2621,0.2623,0.261,0.2613,0.0012999999999999678,0.2709692307691468,0.33476517210566803,0.9006709368408581,False,False,0.49741295521988926,1.2354361089465262,False,False
LINK/USDT:USDT,15m,2026-05-15 13:38,2026-05-15 13:45,손절,10.142028,10.087,10.22457,False,False,10.161,10.161,10.114,10.126,0.04699999999999882,0.5963404255319097,0.5093406992803484,0.34476993530565786,False,False,0.4634181644933224,0.8541106345860063,False,False
LTC/USDT:USDT,15m,2026-05-15 13:44,2026-05-15 13:50,손절,57.001398,56.83,57.25849500000001,False,False,57.02,57.04,56.92,57.0,0.11999999999999744,0.6783166666666818,0.4749063583005544,0.22521849729866494,False,False,0.21052115248120307,0.7001248555992193,False,False
DOT/USDT:USDT,15m,2026-05-15 13:51,2026-05-15 13:51,익절,1.2932586,1.288,1.3011464999999998,False,False,1.306,1.307,1.291,1.294,0.016000000000000014,0.14116249999999983,0.42950595215457466,2.6131289696878066,False,True,1.2371848909413796,3.042634921842381,True,False
DOT/USDT:USDT,15m,2026-05-15 13:51,2026-05-15 13:51,익절,1.2932586,1.288,1.3011464999999998,True,True,1.306,1.307,1.291,1.294,0.016000000000000014,0.14116249999999983,0.42950595215457466,2.6131289696878066,False,True,1.2371848909413796,3.042634921842381,True,False
DOT/USDT:USDT,15m,2026-05-15 13:51,2026-05-15 13:51,익절,1.2932586,1.288,1.3011464999999998,True,True,1.306,1.307,1.291,1.294,0.016000000000000014,0.14116249999999983,0.42950595215457466,2.6131289696878066,False,True,1.2371848909413796,3.042634921842381,True,False
DOT/USDT:USDT,15m,2026-05-15 13:51,2026-05-15 13:51,익절,1.2932586,1.288,1.3011464999999998,True,True,1.306,1.307,1.291,1.294,0.016000000000000014,0.14116249999999983,0.42950595215457466,2.6131289696878066,False,True,1.2371848909413796,3.042634921842381,True,False
DOT/USDT:USDT,1h,2026-05-15 13:51,2026-05-15 13:51,손절,1.2960961281217689,1.291,1.3037403203044224,False,False,1.306,1.307,1.291,1.294,0.016000000000000014,0.3185080076105598,1.0,2.139638489788619,True,True,1.234476336503399,3.139638489788619,False,True
DOT/USDT:USDT,15m,2026-05-15 13:52,2026-05-15 13:53,익절,1.2932586,1.288,1.3011464999999998,True,True,1.294,1.301,1.292,1.298,0.008999999999999897,0.13984444444443356,0.2393412695394047,1.4721408739969135,False,False,0.6959165011545175,1.7114821435363183,False,False
DOT/USDT:USDT,15m,2026-05-15 13:58,2026-05-15 14:00,손절,1.2932586,1.288,1.3011464999999998,True,True,1.297,1.298,1.292,1.297,0.006000000000000005,0.20976666666664776,0.2393412695394047,0.9016468261514882,False,False,0.46394433410301744,1.1409880956908929,False,False
ADA/USDT:USDT,15m,2026-05-15 14:00,2026-05-15 14:09,익절,0.2570514,0.2556,0.2592285,False,False,0.2579,0.258,0.2567,0.2575,0.0013000000000000234,0.27030769230768875,0.242111065178451,0.6535758577924949,False,False,0.5057354287897375,0.8956869229709459,False,False
LTC/USDT:USDT,1h,2026-05-15 13:51,2026-05-15 16:29,익절,56.5113,56.01,57.26325,False,False,56.85,56.85,56.5,56.56,0.3500000000000014,0.03228571428570996,0.02254139237980954,0.675643327348898,False,False,0.6193451575171717,0.6981847197287074,False,False
BNB/USDT:USDT,1h,2026-05-15 13:51,2026-05-16 03:43,손절,672.074388,665.62,681.7559699999999,False,False,674.4,674.44,670.8,671.53,3.6400000000001,0.350106593406596,0.19744521091698322,0.3665122084386711,False,False,0.5416067127378912,0.5639574193556544,False,False
ADA/USDT:USDT,15m,2026-05-16 06:21,2026-05-16 06:50,손절,0.2570514,0.2556,0.2592285,True,True,0.2572,0.2573,0.2566,0.2569,0.0006999999999999784,0.6448571428571495,0.3110100592531303,0.1712828992696632,False,False,0.27231907704061464,0.48229295852279347,False,False
LTC/USDT:USDT,1h,2026-05-16 06:22,2026-05-16 06:50,손절,56.42776152898455,56.01,57.05440382246137,False,False,56.54,56.54,56.4,56.49,0.14000000000000057,0.1982966356039173,0.06645305289845224,0.26866636400979654,False,False,0.24810482678475293,0.33511941690824876,False,False
SOL/USDT:USDT,15m,2026-05-16 06:21,2026-05-16 07:12,손절,88.03760399999999,87.47,88.88900999999997,True,True,88.25,88.26,88.03,88.12,0.23000000000000398,0.033060869565157684,0.013396663871266853,0.3918154206101825,False,False,0.26125199863458803,0.40521208448144935,False,False
SOL/USDT:USDT,1h,2026-05-16 06:43,2026-05-16 07:12,손절,87.96399620940585,87.47,88.70499052351462,False,False,88.07,88.11,87.94,87.98,0.1700000000000017,0.14115417297559407,0.0485756954182148,0.2955564998560522,False,False,0.19326088777879316,0.344132195274267,False,False
XRP/USDT:USDT,15m,2026-05-16 06:50,2026-05-16 07:13,손절,1.414893325542138,1.4102,1.4219333138553454,False,False,1.4147,1.4161,1.4129,1.416,0.0031999999999998696,0.6229142319181651,0.4247149540856107,0.2571043595906377,False,False,0.226165460125677,0.6818193136762484,False,False
XRP/USDT:USDT,1h,2026-05-16 06:50,2026-05-16 07:13,손절,1.4145783844532638,1.4102,1.4211459611331596,False,False,1.4147,1.4161,1.4129,1.416,0.0031999999999998696,0.5244951416449392,0.38333418894098686,0.34752899453629255,False,False,0.22621581350097283,0.7308631834772794,False,False
ETH/USDT:USDT,2h,2026-05-16 07:13,2026-05-16 07:13,익절,2184.5848231792247,2173.0,2201.9620579480616,False,False,2204.07,2204.07,2180.12,2194.15,23.950000000000273,0.18642267971710946,0.3854027903707392,1.6819572055030234,False,True,1.096318153723409,2.0673599958737627,True,False
ETH/USDT:USDT,2h,2026-05-16 07:15,2026-05-16 07:38,익절,2182.05937693214,2173.0,2195.64844233035,True,True,2190.68,2191.72,2180.31,2183.26,11.409999999999854,0.153319625954425,0.19310124142574417,1.0663672722995925,False,False,0.522900527850975,1.2594685137253365,False,False
ETH/USDT:USDT,4h,2026-05-15 14:00,2026-05-16 09:18,손절,2207.7914699999997,2173.0,2259.9786749999994,False,False,2212.67,2213.4,2203.55,2209.0,9.849999999999909,0.43060609137050965,0.12191120409685254,0.16120416872297957,False,False,0.44614720791542467,0.2831153728198321,False,False
BTC/USDT:USDT,1h,2026-05-16 07:13,2026-05-16 09:18,손절,78235.24392000001,77979.3,78619.15980000002,False,False,78327.0,78327.0,78063.3,78267.1,263.6999999999971,0.6520436860068527,0.6718031043675572,0.3585007215642789,False,False,0.3370603666419771,1.030303825931836,False,False
BNB/USDT:USDT,1h,2026-05-16 09:18,2026-05-16 09:35,익절,652.390452,649.69,656.4411299999999,False,False,653.18,654.34,652.27,654.07,2.07000000000005,0.05818937198067503,0.04460438474744356,0.7219339577226709,False,False,0.3172946497996954,0.7665383424701145,False,False
BNB/USDT:USDT,1h,2026-05-16 09:42,2026-05-16 11:41,익절,652.390452,649.69,656.4411299999999,True,True,654.59,654.67,652.31,652.48,2.3600000000000136,0.03408983050848989,0.02979204962726194,0.8441357224642535,False,False,0.36174655725954946,0.8739277720915154,False,False
BNB/USDT:USDT,2h,2026-05-16 09:15,2026-05-16 15:30,익절,653.750724,649.69,659.8418099999999,False,False,657.3,657.46,653.73,654.54,3.730000000000018,0.005556032171574471,0.005103523411089549,0.9134518869049222,False,False,0.5705538614439865,0.9185554103160117,False,False
