symbol,timeframe,segment,guard,lens,num_candidates,num_trades,total_return,max_drawdown,win_rate,mean_net_r,cost_r_median,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
BNB/USDT:USDT,15m,is,0.0,baseline,976.0,827.0,1.6605744286041562,0.059478646258787925,0.5804111245465539,0.13523117718184907,0.2544162141880239,1.412598457108631,0.9105199516324063,0.004838336581084365,0.0
BNB/USDT:USDT,15m,is,0.0015,baseline,976.0,753.0,1.7300818465838343,0.05947864625878783,0.5856573705179283,0.19090512285597208,0.23565466426714113,1.439863212968599,0.9017264276228419,0.005214513715577221,0.08811475409836066
BNB/USDT:USDT,15m,is,0.002,baseline,976.0,701.0,1.8085601440305865,0.05947864625878802,0.5891583452211127,0.22795576721498836,0.2238719984087313,1.4752670047315952,0.8944365192582026,0.005476423025614316,0.1557377049180328
BNB/USDT:USDT,15m,is,0.0022,baseline,976.0,676.0,1.767676855451426,0.05947864625878801,0.584319526627219,0.22634473341142922,0.21694844832419136,1.4730079072093247,0.8905325443786982,0.005601565189432132,0.1834016393442623
BNB/USDT:USDT,15m,is,0.0025,baseline,976.0,642.0,1.7207775577213222,0.05947864625878793,0.5794392523364486,0.22709204859457247,0.209747626139958,1.4823368155617582,0.8847352024922118,0.0057765953851978335,0.22848360655737704
BNB/USDT:USDT,15m,is,0.003,baseline,976.0,582.0,1.6053250542107627,0.0594786462587877,0.570446735395189,0.22324509623946087,0.194022854589389,1.4787712985810695,0.872852233676976,0.006093968003664439,0.305327868852459
BNB/USDT:USDT,15m,is,0.0033,baseline,976.0,542.0,1.63824548375094,0.05538887020620344,0.5756457564575646,0.24689189608730916,0.18603254718093004,1.5174251807492194,0.8634686346863468,0.006309767182127262,0.3514344262295082
BNB/USDT:USDT,15m,is,0.0055000000000000005,baseline,976.0,300.0,1.3517593981450546,0.057450781145487254,0.5966666666666667,0.3548547951751356,0.1409667393251588,1.7623460646213085,0.7533333333333333,0.007930184246304744,0.6413934426229508
BNB/USDT:USDT,15m,oos,0.0,baseline,444.0,386.0,0.07079615393733583,0.07294497753111487,0.5569948186528497,0.003615080626569322,0.3729515317788865,1.092157242136464,0.9948186528497409,0.0033491862989786154,0.0
BNB/USDT:USDT,15m,oos,0.0015,baseline,444.0,341.0,0.1027265623917574,0.06196698206496656,0.5718475073313783,0.07007007007521251,0.3569005953217752,1.1379768817390303,0.9941348973607038,0.003667862482390358,0.12162162162162163
BNB/USDT:USDT,15m,oos,0.002,baseline,444.0,303.0,0.10999839887223042,0.05355604690955221,0.5676567656765676,0.09189514961962691,0.32915168062331734,1.1564491970880042,0.9933993399339934,0.0039028645593841083,0.22522522522522523
BNB/USDT:USDT,15m,oos,0.0022,baseline,444.0,279.0,0.10767906172926486,0.05449150541693042,0.5627240143369175,0.09683656355096885,0.31955990773116943,1.1616064270481545,0.992831541218638,0.0040587600254207564,0.2905405405405405
BNB/USDT:USDT,15m,oos,0.0025,baseline,444.0,250.0,0.08227893708708016,0.057504782396023926,0.544,0.0684635638720844,0.29954858561289827,1.1299105263464602,0.992,0.004256690384439053,0.3581081081081081
BNB/USDT:USDT,15m,oos,0.003,baseline,444.0,187.0,0.06091791840486439,0.050827067418110085,0.5240641711229946,0.05431681364707279,0.2558238562303555,1.1152014921044253,0.9893048128342246,0.004758188763050424,0.5247747747747747
BNB/USDT:USDT,15m,oos,0.0033,baseline,444.0,159.0,0.046633206699593574,0.04724228800756063,0.5094339622641509,0.03560644432599552,0.24346998480600254,1.0973532651200852,0.9874213836477987,0.00505263017197916,0.5968468468468469
BNB/USDT:USDT,15m,oos,0.0055000000000000005,baseline,444.0,56.0,0.07866767089422882,0.03203158677658329,0.5535714285714286,0.22074653835582012,0.16339669241460303,1.373024361313288,0.9642857142857143,0.006962020382449958,0.8626126126126126
BNB/USDT:USDT,15m,is,0.0,pen_5bp,826.0,695.0,1.2644508220198618,0.06345145337712363,0.5741007194244604,0.1463975155371868,0.23535674226467287,1.3919621888325686,0.8992805755395683,0.005148106842632374,0.0
BNB/USDT:USDT,15m,is,0.0015,pen_5bp,826.0,664.0,1.30083465751146,0.06430448836136396,0.5768072289156626,0.17689441321064664,0.22752666560404583,1.4072116522412375,0.8945783132530121,0.005335599807045764,0.044794188861985475
BNB/USDT:USDT,15m,is,0.002,pen_5bp,826.0,620.0,1.3273999074210594,0.06430448836136392,0.5758064516129032,0.2006786245082146,0.2147396112591968,1.4292736651079168,0.8870967741935484,0.005590837942042342,0.11501210653753027
BNB/USDT:USDT,15m,is,0.0022,pen_5bp,826.0,600.0,1.305055760879786,0.06430448836136392,0.5716666666666667,0.1999599555196517,0.2114225470058737,1.4278458342875273,0.8833333333333333,0.005707290859505037,0.14164648910411623
