threshold_atr,lens,barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate,guard,threshold_fraction,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
1.28,baseline,zone,BTC/USDT:USDT,1h,oos,matched_random,12,120.0,85.0,-0.0720074970859635,0.1027914337722248,0.4117647058823529,0.003,0.3333333333333333,-0.1203680416217495,1.3501352747590958,-1.1497203630883412,0.1078602765507545,0.4431441106203018,-0.0313794047379489,0.8332499770311746,0.4470588235294118,0.0080189936390044,0.0916666666666666
1.28,baseline,zone,BTC/USDT:USDT,1h,oos,matched_random,13,120.0,91.0,-0.0343212904213045,0.1105785361960979,0.4285714285714285,0.003,0.3333333333333333,-0.0825838134494433,1.353035035134322,-1.1592979498872675,0.1199969027930945,0.4479987611172378,-0.0194273325458092,0.9236251971243552,0.5604395604395604,0.0077967430489591,0.1166666666666666
1.28,baseline,zone,BTC/USDT:USDT,1h,oos,matched_random,14,120.0,90.0,-0.0287520344948248,0.0888992220108488,0.4444444444444444,0.003,0.3333333333333333,-0.0388267123834729,1.3491529505513495,-1.149210442731331,0.122870942095236,0.4491483768380944,-0.00470393239365,0.9347008976601808,0.5666666666666667,0.0079136030351119,0.0833333333333333
1.28,baseline,zone,BTC/USDT:USDT,1h,oos,matched_random,15,120.0,85.0,0.0358521346147752,0.0845777576622236,0.4705882352941176,0.003,0.3333333333333333,0.0307645046604661,1.3525386454780566,-1.1441458427329474,0.1124634844900489,0.4449853937960196,0.025602841498098,1.0864916894388097,0.4941176470588235,0.0080923588711426,0.1166666666666666
1.28,baseline,zone,BTC/USDT:USDT,1h,oos,matched_random,16,120.0,88.0,0.1053130332036887,0.0663454974909429,0.5,0.003,0.3333333333333333,0.1082291281376366,1.360266932566712,-1.1438086762914386,0.1157858165822017,0.4463143266328807,0.0536856733671193,1.250764939867726,0.5113636363636364,0.0081372014059688,0.05
1.28,baseline,zone,BTC/USDT:USDT,1h,oos,matched_random,17,120.0,82.0,0.0194313632954324,0.0936695036627571,0.4634146341463415,0.003,0.3333333333333333,0.0096004329056865,1.3507890976429948,-1.1486988684583526,0.1136719595549314,0.4454687838219725,0.0179458503243689,1.050052938207677,0.4878048780487805,0.0079182438057218,0.1166666666666666
1.28,baseline,zone,BTC/USDT:USDT,1h,oos,matched_random,18,120.0,80.0,0.1081345612554812,0.0437498697739024,0.525,0.003,0.3333333333333333,0.1490112249540885,1.3404631045015112,-1.1678566419141154,0.1420320308724834,0.4568128123489933,0.0681871876510066,1.308476967443534,0.6375,0.0075181066917612,0.1
1.28,baseline,zone,BTC/USDT:USDT,1h,oos,matched_random,19,120.0,87.0,-0.007286687995696,0.073366536967858,0.4367816091954023,0.003,0.3333333333333333,-0.0552846442555231,1.3599049099258809,-1.1527785842329386,0.1139366866250892,0.4455746746500357,-0.0087930654546333,0.982938487163594,0.5172413793103449,0.0079834562241429,0.1083333333333333
1.28,baseline,zone,BTC/USDT:USDT,1h,oos,matched_random,-1,120.0,87.0,0.0183306857413417,0.0855570929549287,0.4629568398611776,0.003,0.3333333333333333,0.0091919825167269,1.3524233190341248,-1.1485607231331012,0.1175697188555994,0.4470278875422398,0.0159289523189378,1.0491304814608982,0.5169122540808635,0.0079874050137329,0.10375
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,default,-1,337.0,226.0,0.0953386142866469,0.1377390991292911,0.4646017699115044,0.003,0.3333333333333333,0.0278416174654604,1.3684700000186487,-1.13551359053524,0.1235337747659814,0.4494135099063926,0.0151882600051118,1.0812032014102675,0.5707964601769911,0.008432327198907,0.0029673590504451
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,filter_bot3,-1,120.0,90.0,0.1428303041483237,0.05790989144857,0.5111111111111111,0.003,0.3333333333333333,0.1524539126951413,1.3762767998707188,-1.1269972875338714,0.1125193553784023,0.4450077421513609,0.0661033689597501,1.3095984233258056,0.5111111111111111,0.0086986318408656,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,0,120.0,103.0,0.0961294785675856,0.0830322877596319,0.4951456310679611,0.003,0.3333333333333333,0.100834786305893,1.3627518360294866,-1.1368146278460929,0.1303010747106888,0.4521204298842755,0.0430252011836856,1.1968054559520869,0.5728155339805825,0.0082903715401978,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,1,120.0,103.0,0.004376553945315,0.1427973889334992,0.4368932038834951,0.003,0.3333333333333333,-0.0380115056330509,1.3770997074342923,-1.1359426192197828,0.1213347263968631,0.4485338905587452,-0.0116406866752501,1.0075986395456695,0.5631067961165048,0.0085027097897805,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,2,120.0,106.0,0.0320427767289067,0.070845627088637,0.4622641509433962,0.003,0.3333333333333333,0.0192419425497216,1.361512365174685,-1.1346396488296329,0.1260240350292464,0.4504096140116986,0.0118545369316976,1.057434575792361,0.5943396226415094,0.0083721845943274,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,3,120.0,105.0,-0.0170502338935182,0.0913761628863261,0.4380952380952381,0.003,0.3333333333333333,-0.0390897570657087,1.369130169562328,-1.1370239371485849,0.1239839023543947,0.4495935609417579,-0.0114983228465198,0.9681969116041736,0.5714285714285714,0.0083951823147277,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,4,120.0,105.0,0.1108808627933185,0.0518800791993928,0.5047619047619047,0.003,0.3333333333333333,0.125679304960255,1.362119899480163,-1.1345389933004206,0.1166087538205771,0.4466435015282308,0.0581184032336739,1.208953665525493,0.5428571428571428,0.0083673374195199,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,5,120.0,106.0,0.0548664126497233,0.0961491333251273,0.4716981132075472,0.003,0.3333333333333333,0.046515924215144,1.366625894836748,-1.132153692411288,0.1258669208748971,0.4503467683499588,0.0213513448575883,1.1016268503777926,0.6037735849056604,0.0084662799123072,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,6,120.0,109.0,-0.1165336363247628,0.1484005836554532,0.4036697247706422,0.003,0.3333333333333333,-0.1246376298502289,1.3591558125310097,-1.1290516523852212,0.122559762014596,0.4490239048058385,-0.0453541800351962,0.8021084029595592,0.5504587155963303,0.0084093903748862,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,7,120.0,95.0,0.1991959608435952,0.0558943662539913,0.5368421052631579,0.003,0.3333333333333333,0.2064535659524789,1.368282746556625,-1.1402120752023264,0.1257733036934656,0.4503093214773862,0.0865327837857716,1.454806879965352,0.5894736842105263,0.0084109720437079,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,8,120.0,106.0,0.1663306751104959,0.0636180389983512,0.5,0.003,0.3333333333333333,0.1231476407670716,1.3791864371666105,-1.1328911556324668,0.1120653797868348,0.4448261519147339,0.055173848085266,1.305934734244517,0.5,0.0086755293250344,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,9,120.0,102.0,-0.0246944397540717,0.1107453301258408,0.4411764705882353,0.003,0.3333333333333333,-0.028532852004507,1.366796125821872,-1.130108360814806,0.1179920593678118,0.4471968237471247,-0.0060203531588894,0.9546411041186276,0.5490196078431373,0.0085110388678494,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,10,120.0,104.0,0.0658445155122093,0.0900902712344999,0.4519230769230769,0.003,0.3333333333333333,-0.0019222758144092,1.3802549387021128,-1.1416122597139975,0.1255115854195336,0.4502046341678135,0.0017184427552634,1.121927907329814,0.5865384615384616,0.0084403011926513,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,11,120.0,101.0,0.0386827537340319,0.1442018878458479,0.4653465346534653,0.003,0.3333333333333333,0.0243722253010295,1.3612791061017566,-1.1392319116921958,0.1228286572950681,0.4491314629180272,0.0162150717354381,1.0721631814384265,0.5841584158415841,0.0082983975724342,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,12,120.0,102.0,-0.0290969341723162,0.1282188111140592,0.4313725490196078,0.003,0.3333333333333333,-0.0567691803411669,1.3663299934454405,-1.1363616570068689,0.118953006550514,0.4475812026202056,-0.0162086536005977,0.9452132923431436,0.5392156862745098,0.0083470358091283,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,13,120.0,110.0,-0.0020612097825025,0.1152141868984436,0.4454545454545454,0.003,0.3333333333333333,-0.0222660850189783,1.365576524638819,-1.1370904763834384,0.1252161469496109,0.4500864587798444,-0.0046319133252989,0.9964288122992436,0.6363636363636364,0.0084537470941642,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,14,120.0,102.0,0.1718431063029946,0.0820323879114474,0.5196078431372549,0.003,0.3333333333333333,0.1675612987502481,1.3696586502142922,-1.1326664487516769,0.1237438237504122,0.4494975295001649,0.07011031363709,1.3397398660044326,0.5392156862745098,0.0084847377544883,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,15,120.0,103.0,0.0284622496476111,0.1067173981953734,0.4466019417475728,0.003,0.3333333333333333,-0.0194107182717251,1.3714274630306738,-1.141841531252609,0.1260875320021643,0.4504350128008657,-0.0038330710532928,1.0532727095143326,0.6019417475728155,0.0083871393716168,0.0
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,16,120.0,102.0,0.1321105734154332,0.0486083919052751,0.4901960784313725,0.003,0.3333333333333333,0.0949421535624741,1.3761689868337152,-1.1370067245829498,0.1255105383420053,0.4502042153368021,0.0399918630945703,1.2560481789270708,0.5882352941176471,0.0084847883151947,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,17,120.0,106.0,0.0951047923392878,0.1208875385895805,0.4811320754716981,0.003,0.3333333333333333,0.0623538810215496,1.3669869500062353,-1.147396782946068,0.1319398413842082,0.4527759365536833,0.0283561389180148,1.18922942158431,0.6320754716981132,0.0081900003033447,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,18,120.0,98.0,0.1166207110505398,0.071036782787481,0.4897959183673469,0.003,0.3333333333333333,0.0904321530485295,1.370896414669552,-1.1388135381076523,0.1221395782184476,0.448855831287379,0.0409400870799678,1.233283140780088,0.5714285714285714,0.0084553694059305,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,19,120.0,103.0,0.0059683399110925,0.0886076691371277,0.4368932038834951,0.003,0.3333333333333333,-0.0405850191261538,1.3735698474247244,-1.137774139725973,0.1178322516092967,0.4471329006437187,-0.0102396967602235,1.0111150186095732,0.5533980582524272,0.0084665607438803,0.0083333333333333
1.28,baseline,atr,BTC/USDT:USDT,1h,oos,matched_random,-1,120.0,103.55,0.0564511654312484,0.0955177161922693,0.4674435154835508,0.003,0.3333333333333333,0.0345154926654233,1.3687404934830572,-1.1366586116477024,0.1231136439785318,0.4492454575914127,0.0181980578921379,1.1138264374458031,0.5734922144471121,0.0084204536872586,0.0041666666666666
1.0,baseline,zone,BTC/USDT:USDT,1h,is,default,-1,714.0,385.0,1.0973741431628474,0.0778352879845957,0.5506493506493506,0.003,0.3333333333333333,0.2553033493426898,1.370011847075088,-1.1106978155085725,0.1015652160224976,0.440626086408999,0.1100232642403515,1.3782751836700806,0.412987012987013,0.0086632552007355,0.0378151260504201
1.0,baseline,zone,BTC/USDT:USDT,1h,is,filter_bot3,-1,106.0,88.0,0.5654932837797347,0.0289738562044836,0.7159090909090909,0.003,0.3333333333333333,0.63706634303676,1.3516827940426472,-1.163767113498076,0.1451093667682925,0.458043746707317,0.2578653442017739,2.9898213322096705,0.6590909090909091,0.0075930409587558,0.1415094339622641
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,0,106.0,95.0,0.293830951148098,0.0412989479919713,0.6,0.003,0.3333333333333333,0.3637412567571255,1.3510807286404956,-1.1172679510679298,0.1157818177316303,0.4463127270926521,0.1536872729073478,1.6953224720365292,0.5052631578947369,0.0082995273687622,0.0283018867924528
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,1,106.0,95.0,0.1699046583143867,0.052128253654531,0.5473684210526316,0.003,0.3333333333333333,0.2377345643294989,1.3610793623269588,-1.1207289123185915,0.111160301085587,0.4444641204342348,0.1029043006183967,1.3596521969378663,0.4526315789473684,0.008389340198196,0.0377358490566037
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,2,106.0,90.0,0.0537793705636104,0.0938865759720978,0.4888888888888889,0.003,0.3333333333333333,0.0986369390488145,1.3684946008968186,-1.116009520110146,0.1082305632430999,0.44329222529724,0.0455966635916488,1.1080212656248178,0.4333333333333333,0.0086067781151163,0.0377358490566037
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,3,106.0,87.0,0.3707803737640927,0.0534852112486755,0.632183908045977,0.003,0.3333333333333333,0.4522731982513939,1.3640935113505717,-1.1149179648878178,0.1035883222740165,0.4414353289096066,0.1907485791363704,1.9583512914686296,0.4367816091954023,0.0084714211977781,0.0377358490566037
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,4,106.0,86.0,0.1032782148052871,0.0583470141249711,0.5116279069767442,0.003,0.3333333333333333,0.1657762249003544,1.375530822927074,-1.1015857349371612,0.0947248906113033,0.4378899562445213,0.0737379507322228,1.2219719232697124,0.3604651162790697,0.0088895837838895,0.0188679245283018
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,5,106.0,87.0,0.2697268518291288,0.0502376193603431,0.5747126436781609,0.003,0.3333333333333333,0.3287777127696641,1.3904181063246066,-1.105871467709988,0.096064688133192,0.4384258752532767,0.1362867684248841,1.586117113701932,0.3218390804597701,0.0089327870711627,0.0377358490566037
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,6,106.0,93.0,0.1319819819905524,0.0776722734221419,0.5161290322580645,0.003,0.3333333333333333,0.1745149670839101,1.3815853598691303,-1.1130267852203246,0.1148959055984905,0.4459583622393962,0.0701706700186682,1.2594628093105833,0.4623655913978494,0.0088437022193112,0.0283018867924528
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,7,106.0,88.0,0.207346432711423,0.0631328171106672,0.5568181818181818,0.003,0.3333333333333333,0.277586669983741,1.3720239205361575,-1.0974755166077568,0.0921199934317681,0.4368479973727073,0.1199701844454744,1.4978383339680543,0.3636363636363636,0.0088889410322309,0.0283018867924528
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,8,106.0,90.0,0.0102512094218756,0.072899216515787,0.4666666666666667,0.003,0.3333333333333333,0.0561170208463281,1.376989905635012,-1.0996467533437702,0.0930297900906121,0.4372119160362448,0.0294547506304218,1.0213909625230655,0.4,0.0088347154484515,0.0377358490566037
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,9,106.0,83.0,0.1638737335349409,0.0850321352816115,0.5421686746987951,0.003,0.3333333333333333,0.2399434037986555,1.3784727645310466,-1.1083150497002283,0.1029754903688709,0.4411901961475483,0.1009784785512468,1.3709645033522482,0.4096385542168674,0.0087769027153338,0.0471698113207547
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,10,106.0,89.0,0.1670957083457427,0.0719516600238154,0.5393258426966292,0.003,0.3333333333333333,0.2329902631679481,1.3772073001421383,-1.1065809020701285,0.098636249642971,0.4394544998571884,0.0998713428394408,1.3581177190161753,0.3370786516853932,0.0088622778485728,0.0377358490566037
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,11,106.0,97.0,0.1417865322177511,0.0858623184153513,0.5051546391752577,0.003,0.3333333333333333,0.1477023435923012,1.3841873329327097,-1.1145427496926987,0.097379014808393,0.4389516059233572,0.0662030332519004,1.267915508970115,0.3298969072164948,0.0089987283553961,0.0471698113207547
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,12,106.0,97.0,0.0514670908192038,0.1046429329360762,0.4639175257731959,0.003,0.3333333333333333,0.0436196853083622,1.385302608893438,-1.1174520754864148,0.0996486455798869,0.4398594582319547,0.0240580675412411,1.0937857111688565,0.3711340206185567,0.0088551232422418,0.0094339622641509
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,13,106.0,83.0,0.070814698255802,0.0618269133009815,0.5180722891566265,0.003,0.3333333333333333,0.1644329466664539,1.3505790999444791,-1.1106741681074237,0.1117177017370671,0.4446870806948269,0.0733852084617996,1.1690925166149069,0.4216867469879518,0.0084921788884897,0.0283018867924528
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,14,106.0,87.0,0.0409514449085209,0.0713861198190827,0.4942528735632184,0.003,0.3333333333333333,0.1115416892496387,1.359635511587099,-1.1081863643983338,0.0996604437613475,0.439864177504539,0.0543886960586794,1.0898241401165212,0.3908045977011494,0.0086527608488448,0.0377358490566037
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,15,106.0,91.0,0.323464487642805,0.0489434940111881,0.6043956043956044,0.003,0.3333333333333333,0.3811419396753553,1.366271526193776,-1.1239171508388983,0.1112024066360969,0.4444809626544388,0.1599146417411655,1.7760156592730034,0.4615384615384615,0.0083331409895829,0.0471698113207547
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,16,106.0,89.0,0.1501483576220735,0.0753840171001612,0.5393258426966292,0.003,0.3333333333333333,0.2304770039981986,1.3732874008881275,-1.1074473630924495,0.1024985697752304,0.4409994279100922,0.0983264147865369,1.327964383780118,0.4269662921348314,0.0086134395817174,0.0377358490566037
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,17,106.0,88.0,-0.0576853232647332,0.1343872065729587,0.4318181818181818,0.003,0.3333333333333333,-0.0340756349268559,1.370451132566446,-1.1015159782217656,0.0967563972759095,0.4387025589103638,-0.0068843770921819,0.8892252354291212,0.3409090909090909,0.009009329013954,0.0566037735849056
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,18,106.0,87.0,-0.0519010054576545,0.1182558712522405,0.4367816091954023,0.003,0.3333333333333333,-0.0314635310110509,1.3692123507605392,-1.1177019699359574,0.1029754903688709,0.4411901961475483,-0.004408586952146,0.8912064428500847,0.4367816091954023,0.0085543647796734,0.0377358490566037
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,19,106.0,90.0,-0.0243121779942375,0.110279290938291,0.4444444444444444,0.003,0.3333333333333333,-0.0161676454929886,1.3614498376174633,-1.1182616319813503,0.1071847651806845,0.4428739060722738,0.0015705383721705,0.949087102314908,0.4222222222222222,0.0086099182257817,0.0566037735849056
1.0,baseline,zone,BTC/USDT:USDT,1h,is,matched_random,-1,106.0,89.6,0.1293291795589334,0.0765519944526472,0.520702658849965,0.003,0.3333333333333333,0.1812650508998424,1.3708676592282043,-1.1110563004864569,0.1030115723667514,0.4412046289467006,0.0794980299032644,1.2945663645863623,0.4042486492785158,0.0086957480462243,0.0367924528301886
