scenario,k,variant,scope,segment,exclude,num_cells,num_symbols,num_trades,win_rate,total_return,max_drawdown,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,max_open_notional_ratio,liquidation_events
k1.50_pure,1.5,pure,both,oos_warm,,36,12,2127,0.5543018335684062,0.35922197402651546,0.41450171823655413,13,0.11772420277468278,0.17658630416202417,5.0,0
k1.50_pure,1.5,pure,both,oos,,36,12,2027,0.5451406018746917,-0.16771685564358121,0.49988630562175596,10,0.09079944823069772,0.13619917234604656,5.0,0
k1.50_observed,1.5,observed,both,full,,36,12,6134,0.5935767851320508,33308.111748349926,0.2321258412380288,14,0.11656713023083394,0.17485069534625092,5.000000000000001,0
k1.50_observed,1.5,observed,both,oos_warm,,36,12,2127,0.5543018335684062,24.100333518045666,0.22612029972104172,13,0.11764977270291158,0.17647465905436735,5.000000000000001,0
k1.50_observed,1.5,observed,both,oos,,36,12,2027,0.5451406018746917,12.908788614531808,0.2261202997210413,10,0.0905864281071993,0.13587964216079895,5.0,0
k2.00_pure,2.0,pure,both,full,,36,12,6087,0.5924100542138985,-0.9809026311272883,0.9948609082925315,13,0.11785823227995582,0.23571646455991163,5.000000000000001,0
k2.00_pure,2.0,pure,both,oos_warm,,36,12,2126,0.5540921919096896,-0.9805769388681942,0.9821023265754673,13,0.1178582322799558,0.2357164645599116,5.0,0
k2.00_pure,2.0,pure,both,oos,,36,12,2026,0.5449160908193484,-0.9864130219340427,0.9867936156279926,10,0.09105858966347048,0.18211717932694096,5.000000000000001,0
k2.00_observed,2.0,observed,both,full,,36,12,6132,0.593607305936073,27657.64666172045,0.2541166643018405,14,0.11656713023083393,0.23313426046166785,5.0,0
k2.00_observed,2.0,observed,both,oos_warm,,36,12,2127,0.5543018335684062,19.0226549364189,0.22804736184419422,13,0.11764977270291155,0.2352995454058231,5.000000000000001,0
k2.00_observed,2.0,observed,both,oos,,36,12,2027,0.5451406018746917,10.135169193753331,0.2280473618441945,10,0.0905864281071993,0.1811728562143986,5.000000000000001,0
