arm,guard,multiple,segment,adopted_point,num_cells,num_symbols,num_trades,win_rate,mean_net_r,mean_gross_r,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,clamp_rate,mean_effective_risk,liquidation_events,guard_cut,guard_kept,symbols_below_gate,min_symbol_trades
기준,0.003,3.0,is,False,48,12,26508,0.24034253810170514,-0.15670717016451777,-0.08550748390871225,-25.09160177862935,15.817305014503532,-1.5863386180908718,25,1027.6203030392426,1027.6203030392426,0.5754866455409687,0.14960228292809827,21989,17803,105143,0,1870
기준,0.003,3.0,oos_warm,False,48,12,11398,0.23714686787155642,-0.18913711588349533,-0.10772479354242927,-13.292009954126545,11.239119613702828,-1.1826557960928556,17,57.86386871036551,57.86386871036551,0.698631338831374,0.028094854640916597,9230,17803,105143,0,539
기준,0.003,3.0,oos,False,48,12,11186,0.23618809225817985,-0.19417497739404113,-0.1123415242282406,-13.445678220849368,12.49222943138965,-1.076323349222514,17,88.21528652551756,88.21528652551756,0.7028428392633649,0.05402161920868267,9386,17803,105143,0,545
기준,0.004,3.0,full,False,48,12,34223,0.2410075095695877,-0.14213883719963452,-0.07827167252610148,-34.02534538096919,18.442244377426043,-1.844967710254258,25,127.04202712891144,127.04202712891144,0.5659059696695204,0.029760745508314052,28774,27605,95341,0,1990
기준,0.004,3.0,is,False,48,12,24261,0.2421169778657104,-0.1337068405184097,-0.07181523764343033,-22.141186010693588,12.241916622120225,-1.808637217042152,25,127.04202712891144,127.04202712891144,0.5314702609125758,0.029760745508314052,18812,27605,95341,0,1589
기준,0.004,3.0,oos_warm,False,48,12,9968,0.23846308186195828,-0.16233893030579202,-0.0936899930905662,-11.898212535856095,9.014326648844456,-1.3199224966383178,17,34.7698276714463,34.7698276714463,0.6496789727126806,0.035269158039115636,7970,27605,95341,0,402
기준,0.004,3.0,oos,False,48,12,9769,0.2373835602415805,-0.16775508532598066,-0.09876853308347534,-12.063934201960093,10.063152978476994,-1.1988224990479979,17,1224.1887942870806,1224.1887942870806,0.6551335858327362,0.188230861868024,8068,27605,95341,0,408
기준,0.005,3.0,full,False,48,12,30934,0.24261330574772094,-0.12287425567535155,-0.0664622859611561,-29.150402271757716,14.670934271069916,-1.9869492789726642,25,55.69258428780087,55.69258428780087,0.5136096204823172,0.028505451771520855,24850,37148,85798,0,1724
기준,0.005,3.0,is,False,48,12,22192,0.244457462148522,-0.11261858060820111,-0.05752269830548124,-18.70291479872131,9.643653152213915,-1.9394014388030578,25,55.69258428780087,55.69258428780087,0.481569935111752,0.028505451771520855,16108,37148,85798,0,1398
기준,0.005,3.0,oos_warm,False,48,12,8755,0.238263849229012,-0.1479705930624959,-0.08821786143453567,-10.41236869253383,6.8002804567448925,-1.53116753915734,17,24.663521037575485,24.663521037575485,0.5949743003997715,0.03194897629409292,6718,37148,85798,0,326
기준,0.005,3.0,oos,False,48,12,8570,0.23768961493582264,-0.1513767097831661,-0.09127190102137106,-10.489873392045842,7.451043066983818,-1.4078395867187146,17,25.310510788017478,25.310510788017478,0.5996499416569429,0.030216400863594187,6771,37148,85798,0,332
1_봉마감,0.003,1.0,full,False,48,12,23408,0.48795283663704714,-0.1369144448047692,-0.08100970057894356,-25.892118081465913,25.47885330640215,-1.0162199126504614,30,143.52219599206063,143.52219599206063,1.0,0.14733109468017358,22409,727,49669,0,1762
