symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,sym
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp,0,1689435000000,1784107800000,105193,745,0.4966442953020134,0.3528745555766202,0.2482503904544132,8.877736015602162,1.1109275357614354,0.2416107382550335,0.4535452322738386,2454,1113,1.0,ETH
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689435000000,1784107800000,105193,411,0.4744525547445255,-0.0197308814936388,0.2305732695603908,-0.071326685276021,0.988185305271093,0.1861313868613138,0.2273838630806846,2454,558,1.0,ETH
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689435000000,1784107800000,105193,433,0.4919168591224018,0.175456876350656,0.2251563933538228,8.120157292688992,1.0944778874233578,0.2297921478060046,0.2367563162184189,2454,581,1.0,ETH
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689435000000,1784107800000,105193,408,0.4754901960784313,-0.0137639890528025,0.176665104742928,0.2293332386438838,0.9919982788467424,0.1887254901960784,0.2269763651181744,2454,557,1.0,ETH
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689435000000,1784107800000,105193,399,0.4686716791979949,-0.0493483422259656,0.285971519395526,-1.635804273159326,0.9676020961376188,0.1716791979949874,0.2233088834555827,2454,548,1.0,ETH
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689435000000,1784107800000,105193,409,0.4718826405867971,0.0306391328865513,0.2552177377062427,2.327828179281423,1.018387313451761,0.1797066014669926,0.2298288508557457,2454,564,1.0,ETH
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,baseline,0,1689435000000,1752549300000,70128,513,0.4970760233918128,0.1372122828575618,0.2121753815911439,5.95176261214613,1.0660486650260206,0.2426900584795321,0.5038709677419355,1550,781,1.0,ETH
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp,0,1689435000000,1752549300000,70128,481,0.4802494802494803,-0.0231217760843943,0.2482503904544132,-0.1185036386603559,0.9877592174418208,0.2006237006237006,0.4529032258064516,1550,702,1.0,ETH
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689435000000,1752549300000,70128,262,0.4503816793893129,-0.1186539164231222,0.2305732695603908,-8.794122709888082,0.8902577317412201,0.1259541984732824,0.2225806451612903,1550,345,1.0,ETH
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689435000000,1752549300000,70128,281,0.4839857651245551,0.0044449448265904,0.2251563933538228,1.1928751143945484,1.0038805368437336,0.2099644128113879,0.2329032258064516,1550,361,1.0,ETH
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689435000000,1752549300000,70128,253,0.4624505928853755,-0.1300217845755001,0.176665104742928,-10.310210065767674,0.8799607804148458,0.1561264822134387,0.2238709677419355,1550,347,1.0,ETH
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689435000000,1752549300000,70128,257,0.4319066147859922,-0.2285722021930832,0.285971519395526,-20.129978764568623,0.7762939828945835,0.0797665369649805,0.2232258064516129,1550,346,1.0,ETH
