universe,scope,arm,leverage_mode,multiple,segment,exclude_symbol,num_cells,num_trades,win_rate,total_return,max_drawdown,peak_concurrency,max_concurrent_risk,max_open_notional_ratio,liquidation_events,clamped_entries,skipped_cell_busy,skipped_notional,skipped_sizing
nine,15m,book,combined,2.0,full,SOL,8,5462,0.5717685829366532,5740734.477105545,0.3085352558018693,3.0,0.05354241578973501,2.0000000000000004,0.0,4801.0,1008.0,1840.0,3106.0
nine,15m,book,combined,3.0,full,SOL,8,5483,0.5723144264089003,7753111486.7994175,0.4303217795112249,3.0,0.0803136236846025,3.000000000000001,0.0,4822.0,1009.0,1817.0,3107.0
nine,15m,book,combined,5.0,full,SOL,8,5464,0.5724743777452416,5051660064158507.0,0.6209374398622644,3.0,0.1338560394743375,5.000000000000002,0.0,4803.0,1007.0,1832.0,3113.0
nine,15m,book,cap_only,1.0,full,SOL,8,5476,0.573046018991965,2888.0143306679693,0.16588641512014532,3.0,0.0267712078948675,1.0000000000000002,0.0,4816.0,1006.0,1812.0,3122.0
nine,15m,book,cap_only,2.0,full,SOL,8,6464,0.5741027227722773,24383.766080873407,0.15872191393687052,4.0,0.04000000000000001,2.0000000000000004,0.0,5611.0,1244.0,287.0,3421.0
nine,15m,book,cap_only,3.0,full,SOL,8,6637,0.5733011902968208,34707.24853131138,0.16455233367968558,4.0,0.04010744686949886,3.0000000000000004,0.0,5729.0,1271.0,51.0,3457.0
nine,15m,book,cap_only,5.0,full,SOL,8,6675,0.5725842696629213,33705.529404452405,0.1683054015293242,5.0,0.049976751382919675,5.0,0.0,5761.0,1279.0,0.0,3462.0
nine,15m,isolated,,1.0,full,TRX,8,7318,0.575456729196743,3.935831175880326,0.08019911146852197,,,,,,,,
nine,15m,book,combined,1.0,full,TRX,8,5929,0.5759824590993422,9877.203534456303,0.1544644905195439,3.0,0.0267712078948675,1.0000000000000002,0.0,5141.0,1114.0,2021.0,2627.0
nine,15m,book,combined,2.0,full,TRX,8,5941,0.5759973068506985,66836528.31643291,0.2901400354811991,3.0,0.053542415789735,2.0000000000000004,0.0,5154.0,1124.0,1994.0,2632.0
nine,15m,book,combined,3.0,full,TRX,8,5911,0.5762138386059888,294770540177.65894,0.4082796008814762,3.0,0.0803136236846025,3.000000000000001,0.0,5124.0,1116.0,2043.0,2621.0
nine,15m,book,combined,5.0,full,TRX,8,5918,0.5755322744170328,1.590535402876806e+18,0.5975773376455282,3.0,0.1338560394743375,5.000000000000001,0.0,5130.0,1114.0,2030.0,2629.0
nine,15m,book,cap_only,1.0,full,TRX,8,5929,0.5759824590993422,9877.203534456303,0.1544644905195439,3.0,0.0267712078948675,1.0000000000000002,0.0,5141.0,1114.0,2021.0,2627.0
nine,15m,book,cap_only,2.0,full,TRX,8,7071,0.5770046669495121,103078.32195387,0.15608241579374973,5.0,0.04183050891669715,2.0000000000000004,0.0,6059.0,1363.0,331.0,2926.0
nine,15m,book,cap_only,3.0,full,TRX,8,7280,0.5767857142857142,164012.28690693705,0.17547571468369355,5.0,0.04945764165944372,3.0000000000000004,0.0,6211.0,1395.0,52.0,2964.0
nine,15m,book,cap_only,5.0,full,TRX,8,7318,0.5757037441924023,155250.4413042171,0.17550325007191012,5.0,0.049976751382919675,5.0,0.0,6240.0,1407.0,0.0,2966.0
nine,15m,isolated,,1.0,full,XRP,8,6914,0.5658519621688212,3.2158707667205833,0.08548919943595043,,,,,,,,
nine,15m,book,combined,1.0,full,XRP,8,5653,0.5712011321422253,3725.4763296817405,0.16326624845224766,3.0,0.0293913053586204,1.0000000000000002,0.0,4927.0,1044.0,1898.0,3023.0
nine,15m,book,combined,2.0,full,XRP,8,5654,0.5689777148921118,9652097.54620242,0.3042997402442461,3.0,0.058782610717240794,2.0000000000000004,0.0,4928.0,1047.0,1898.0,3019.0
nine,15m,book,combined,3.0,full,XRP,8,5643,0.569732411837675,16975236569.21597,0.4252266698530457,3.0,0.08817391607586121,3.000000000000001,0.0,4917.0,1042.0,1932.0,3001.0
nine,15m,book,combined,5.0,full,XRP,8,5637,0.569806634734788,1.6618929124493512e+16,0.6151191887534163,3.0,0.14695652679310198,5.000000000000002,0.0,4911.0,1044.0,1928.0,3009.0
nine,15m,book,cap_only,1.0,full,XRP,8,5653,0.5712011321422253,3725.4763296817405,0.16326624845224766,3.0,0.0293913053586204,1.0000000000000002,0.0,4927.0,1044.0,1898.0,3023.0
nine,15m,book,cap_only,2.0,full,XRP,8,6685,0.5705310396409873,25341.908213031278,0.15204061809104286,4.0,0.037771997929328234,2.0000000000000004,0.0,5756.0,1279.0,319.0,3335.0
nine,15m,book,cap_only,3.0,full,XRP,8,6878,0.569060773480663,32086.514904448963,0.16282393292777889,4.0,0.04016187284595311,3.0000000000000004,0.0,5892.0,1306.0,44.0,3390.0
nine,15m,book,cap_only,5.0,full,XRP,8,6914,0.5682672837720567,32519.15408017789,0.166612747032589,5.0,0.04016746185544147,5.0,0.0,5920.0,1315.0,0.0,3389.0
nine,15m,isolated,,1.0,is,,9,5280,0.5817822940065835,2.1507587032428956,0.08234030625693639,,,,,,,,
nine,15m,book,combined,1.0,is,,9,4285,0.5838973162193699,1982.2856586086668,0.11459769972086511,3.0,0.026771207894867505,1.0000000000000002,0.0,3585.0,781.0,1416.0,1826.0
nine,15m,book,combined,2.0,is,,9,4281,0.5842092968932492,2791145.9972998025,0.2180935025278717,3.0,0.053542415789734996,2.0000000000000004,0.0,3582.0,782.0,1414.0,1831.0
nine,15m,book,combined,3.0,is,,9,4287,0.5847912292978773,2797134440.5849857,0.3112895214237526,3.0,0.0803136236846025,3.000000000000001,0.0,3587.0,784.0,1405.0,1832.0
nine,15m,book,combined,5.0,is,,9,4289,0.5852179995336908,1316357830995965.2,0.4698765776591795,4.0,0.1338560394743375,5.000000000000001,0.0,3590.0,779.0,1412.0,1828.0
nine,15m,book,cap_only,1.0,is,,9,4285,0.5838973162193699,1982.2856586086668,0.11459769972086511,3.0,0.026771207894867505,1.0000000000000002,0.0,3585.0,781.0,1416.0,1826.0
nine,15m,book,cap_only,2.0,is,,9,5088,0.5847091194968553,12070.415307255775,0.15751793864382554,5.0,0.04183050891669715,2.0000000000000004,0.0,4174.0,948.0,246.0,2026.0
nine,15m,book,cap_only,3.0,is,,9,5237,0.5835401947679969,17413.45654723794,0.16509260127468026,5.0,0.049764185374326295,3.0000000000000004,0.0,4261.0,973.0,54.0,2044.0
nine,15m,book,cap_only,5.0,is,,9,5280,0.5821969696969697,17087.153626927717,0.16884324208906237,5.0,0.049976751382919675,5.000000000000001,0.0,4295.0,982.0,0.0,2046.0
nine,15m,isolated,,1.0,is,BNB,8,4698,0.5831992388330077,2.218937909371912,0.085198013756705,,,,,,,,
nine,15m,book,combined,1.0,is,BNB,8,3926,0.587366276107998,1350.402236176599,0.11135438938882264,4.0,0.032481088385184556,1.0000000000000002,0.0,3247.0,721.0,1087.0,1598.0
nine,15m,book,combined,2.0,is,BNB,8,3925,0.5870063694267516,1350583.656591598,0.2122096617737448,4.0,0.06505827980775732,2.0000000000000004,0.0,3245.0,726.0,1087.0,1594.0
nine,15m,book,combined,3.0,is,BNB,8,3914,0.5881451200817578,1014565338.0070978,0.303309023290086,4.0,0.097733489202768,3.000000000000001,0.0,3234.0,716.0,1111.0,1591.0
nine,15m,book,combined,5.0,is,BNB,8,3921,0.5865850548329508,227093905750858.12,0.4591026329300494,4.0,0.16338587945303087,5.000000000000001,0.0,3241.0,720.0,1095.0,1596.0
nine,15m,book,cap_only,1.0,is,BNB,8,3926,0.587366276107998,1350.402236176599,0.11135438938882264,4.0,0.032481088385184556,1.0000000000000002,0.0,3247.0,721.0,1087.0,1598.0
nine,15m,book,cap_only,2.0,is,BNB,8,4575,0.5862295081967213,5448.324553890949,0.1544318491076961,4.0,0.04010767363138124,2.0000000000000004,0.0,3711.0,852.0,164.0,1741.0
nine,15m,book,cap_only,3.0,is,BNB,8,4676,0.5844739093242087,6949.022759808914,0.16203425842676694,5.0,0.0497641853743263,3.0000000000000004,0.0,3769.0,871.0,28.0,1757.0
nine,15m,book,cap_only,5.0,is,BNB,8,4698,0.5836526181353767,6680.193852737407,0.16200907696007785,5.0,0.049965907168059945,5.0,0.0,3787.0,875.0,0.0,1759.0
nine,15m,isolated,,1.0,is,BTC,8,4796,0.5796083865425303,2.2562471641018447,0.0838347413744471,,,,,,,,
nine,15m,book,combined,1.0,is,BTC,8,3988,0.5842527582748245,1262.7921385548361,0.10725316144390014,3.0,0.026771207894867508,1.0000000000000002,0.0,3290.0,720.0,1110.0,1553.0
nine,15m,book,combined,2.0,is,BTC,8,3988,0.5847542627883651,1186559.809545676,0.20791615241786984,3.0,0.05354241578973501,2.0000000000000004,0.0,3290.0,721.0,1112.0,1550.0
nine,15m,book,combined,3.0,is,BTC,8,3989,0.5843569816996741,814240867.9675312,0.30155615320783785,3.0,0.08031362368460251,3.000000000000001,0.0,3291.0,721.0,1111.0,1550.0
nine,15m,book,combined,5.0,is,BTC,8,3993,0.5837716003005259,161748247026594.4,0.4787620185718331,3.0,0.13385603947433752,5.000000000000002,0.0,3295.0,720.0,1105.0,1553.0
nine,15m,book,cap_only,1.0,is,BTC,8,3988,0.5842527582748245,1262.7921385548361,0.10725316144390014,3.0,0.026771207894867508,1.0000000000000002,0.0,3290.0,720.0,1110.0,1553.0
nine,15m,book,cap_only,2.0,is,BTC,8,4662,0.581939081939082,6287.919731078077,0.14344738197597984,5.0,0.04183050891669716,2.0000000000000004,0.0,3773.0,847.0,172.0,1690.0
nine,15m,book,cap_only,3.0,is,BTC,8,4773,0.5807668133249528,7373.805814912802,0.1602173164140399,5.0,0.04976418537432631,3.0000000000000004,0.0,3837.0,866.0,31.0,1701.0
nine,15m,book,cap_only,5.0,is,BTC,8,4796,0.5804837364470392,7505.22618903188,0.1602173164140397,5.0,0.04997675138291968,5.0,0.0,3852.0,871.0,0.0,1704.0
nine,15m,isolated,,1.0,is,DOGE,8,4683,0.5772437742247432,1.9618351835101784,0.08491560398586545,,,,,,,,
nine,15m,book,combined,1.0,is,DOGE,8,3863,0.5811545431012167,663.7915486631699,0.12453507082146617,3.0,0.026611454271879702,1.0000000000000002,0.0,3240.0,700.0,1176.0,1718.0
nine,15m,book,combined,2.0,is,DOGE,8,3871,0.5804701627486437,327049.3772346487,0.23827264452824395,3.0,0.053222908543759405,2.0000000000000004,0.0,3248.0,698.0,1168.0,1720.0
nine,15m,book,combined,3.0,is,DOGE,8,3872,0.5818698347107438,122128715.26379885,0.34130630701574444,3.0,0.07983436281563912,3.000000000000001,0.0,3249.0,706.0,1159.0,1720.0
nine,15m,book,combined,5.0,is,DOGE,8,3870,0.5816537467700258,7468898254455.639,0.5164766778171183,3.0,0.13305727135939852,5.000000000000002,0.0,3247.0,698.0,1174.0,1715.0
nine,15m,book,cap_only,1.0,is,DOGE,8,3863,0.5811545431012167,663.7915486631699,0.12453507082146617,3.0,0.026611454271879702,1.0000000000000002,0.0,3240.0,700.0,1176.0,1718.0
nine,15m,book,cap_only,2.0,is,DOGE,8,4532,0.5794351279788172,2809.539044226142,0.1296193771242156,4.0,0.04,2.0000000000000004,0.0,3721.0,848.0,200.0,1877.0
nine,15m,book,cap_only,3.0,is,DOGE,8,4658,0.5783598110777157,3659.801677338787,0.1380238939474805,5.0,0.04976418537432631,3.0000000000000004,0.0,3800.0,870.0,34.0,1895.0
nine,15m,book,cap_only,5.0,is,DOGE,8,4683,0.5776211830023489,3713.501263348815,0.1380428304643532,5.0,0.04997675138291968,5.0,0.0,3815.0,876.0,0.0,1898.0
nine,15m,isolated,,1.0,is,ETH,8,4777,0.5821889773776847,2.22911271754082,0.08423673549078256,,,,,,,,
nine,15m,book,combined,1.0,is,ETH,8,3963,0.5856674236689376,1159.420064762829,0.1035117019234705,3.0,0.026771207894867505,1.0000000000000002,0.0,3289.0,730.0,1144.0,1623.0
nine,15m,book,combined,2.0,is,ETH,8,3971,0.5844875346260388,1024728.1172329832,0.19803061314682835,3.0,0.053542415789735,2.0000000000000004,0.0,3297.0,738.0,1120.0,1631.0
nine,15m,book,combined,3.0,is,ETH,8,3963,0.5851627554882665,631054115.8701328,0.2841297595420456,3.0,0.0803136236846025,3.000000000000001,0.0,3289.0,732.0,1137.0,1628.0
nine,15m,book,combined,5.0,is,ETH,8,3964,0.5847628657921292,110820259609223.28,0.4332989126116253,3.0,0.13385603947433752,5.000000000000001,0.0,3290.0,729.0,1133.0,1634.0
nine,15m,book,cap_only,1.0,is,ETH,8,3963,0.5856674236689376,1159.420064762829,0.1035117019234705,3.0,0.026771207894867505,1.0000000000000002,0.0,3289.0,730.0,1144.0,1623.0
nine,15m,book,cap_only,2.0,is,ETH,8,4642,0.5857389056441189,5821.42155891179,0.14329514962476292,5.0,0.041831312294125796,2.0000000000000004,0.0,3782.0,859.0,183.0,1776.0
nine,15m,book,cap_only,3.0,is,ETH,8,4749,0.5832806906717204,6961.13974201496,0.13795836755295374,5.0,0.049764185374326295,3.0000000000000004,0.0,3837.0,881.0,34.0,1796.0
nine,15m,book,cap_only,5.0,is,ETH,8,4777,0.5825832112204312,6888.116824688561,0.14183090304046966,5.0,0.049764185374326295,5.0,0.0,3861.0,888.0,0.0,1795.0
nine,15m,isolated,,1.0,is,LINK,8,4615,0.583264479253647,2.1248659914986066,0.08260150423060654,,,,,,,,
nine,15m,book,combined,1.0,is,LINK,8,3822,0.5855572998430141,1011.1280958671878,0.10578737853640469,3.0,0.0267712078948675,1.0000000000000002,0.0,3204.0,698.0,1133.0,1741.0
nine,15m,book,combined,2.0,is,LINK,8,3829,0.5855314703577957,777349.4632481877,0.20166663671686055,3.0,0.053542415789734996,2.0000000000000004,0.0,3211.0,702.0,1116.0,1747.0
nine,15m,book,combined,3.0,is,LINK,8,3813,0.5858903750327826,473070631.11801916,0.2884174164299752,3.0,0.08031362368460249,3.000000000000001,0.0,3195.0,698.0,1136.0,1747.0
nine,15m,book,combined,5.0,is,LINK,8,3826,0.5846837428123366,68511305368082.89,0.43742855829002064,3.0,0.1338560394743375,5.000000000000002,0.0,3208.0,705.0,1119.0,1744.0
nine,15m,book,cap_only,1.0,is,LINK,8,3822,0.5855572998430141,1011.1280958671878,0.10578737853640469,3.0,0.0267712078948675,1.0000000000000002,0.0,3204.0,698.0,1133.0,1741.0
nine,15m,book,cap_only,2.0,is,LINK,8,4485,0.5852842809364549,4002.408098733313,0.13766232379833843,4.0,0.039999999999999994,2.0000000000000004,0.0,3695.0,834.0,166.0,1909.0
nine,15m,book,cap_only,3.0,is,LINK,8,4587,0.5853499018966645,5481.34967106558,0.14541550605670991,5.0,0.042777835187660825,3.0000000000000004,0.0,3760.0,852.0,34.0,1921.0
nine,15m,book,cap_only,5.0,is,LINK,8,4615,0.5839653304442037,5175.354576319781,0.14925454196322463,5.0,0.04996590716805995,5.0,0.0,3782.0,856.0,0.0,1923.0
nine,15m,isolated,,1.0,is,LTC,8,4662,0.582498608265497,2.1955959790273742,0.08613626229147242,,,,,,,,
nine,15m,book,combined,1.0,is,LTC,8,3873,0.5861089594629486,1239.1170650038728,0.1197288528156664,3.0,0.026771207894867498,1.0000000000000002,0.0,3222.0,696.0,1131.0,1664.0
nine,15m,book,combined,2.0,is,LTC,8,3876,0.5856553147574819,1158577.9932506052,0.22650548502658985,3.0,0.053542415789734996,2.0000000000000004,0.0,3225.0,696.0,1120.0,1672.0
nine,15m,book,combined,3.0,is,LTC,8,3876,0.5851393188854489,742850080.909949,0.32206045733304023,3.0,0.08031362368460251,3.000000000000001,0.0,3226.0,696.0,1128.0,1664.0
nine,15m,book,combined,5.0,is,LTC,8,3890,0.5856041131105398,176853440545199.47,0.4828255214472328,3.0,0.13385603947433752,5.000000000000002,0.0,3239.0,701.0,1097.0,1676.0
nine,15m,book,cap_only,1.0,is,LTC,8,3873,0.5861089594629486,1239.1170650038728,0.1197288528156664,3.0,0.026771207894867498,1.0000000000000002,0.0,3222.0,696.0,1131.0,1664.0
nine,15m,book,cap_only,2.0,is,LTC,8,4522,0.5858027421494914,4864.767657463222,0.16074200086576287,5.0,0.04183050891669716,2.0000000000000004,0.0,3696.0,837.0,176.0,1829.0
nine,15m,book,cap_only,3.0,is,LTC,8,4636,0.5849870578084556,6797.3627599783795,0.15551390271569396,5.0,0.049457641659443725,3.0000000000000004,0.0,3781.0,855.0,33.0,1840.0
nine,15m,book,cap_only,5.0,is,LTC,8,4662,0.583011583011583,6215.196902829543,0.15930757376051718,5.0,0.04945764165944372,5.0,0.0,3802.0,861.0,0.0,1841.0
nine,15m,isolated,,1.0,is,SOL,8,4512,0.5838670599240731,2.067822346858496,0.07447901628826695,,,,,,,,
nine,15m,book,combined,1.0,is,SOL,8,3740,0.5874331550802139,661.926609292016,0.0860628122989419,3.0,0.0267712078948675,1.0000000000000002,0.0,3183.0,670.0,1109.0,1744.0
nine,15m,book,combined,2.0,is,SOL,8,3734,0.5865024102838778,341638.0400248393,0.16659682911596893,3.0,0.05354241578973501,2.0000000000000004,0.0,3177.0,672.0,1122.0,1735.0
nine,15m,book,combined,3.0,is,SOL,8,3745,0.5863818424566088,129010620.53592145,0.24174861994106503,3.0,0.0803136236846025,3.000000000000001,0.0,3188.0,674.0,1108.0,1736.0
nine,15m,book,combined,5.0,is,SOL,8,3732,0.5868167202572347,8594881604012.777,0.3773909081836794,3.0,0.1338560394743375,5.000000000000002,0.0,3175.0,675.0,1108.0,1748.0
nine,15m,book,cap_only,1.0,is,SOL,8,3740,0.5874331550802139,661.926609292016,0.0860628122989419,3.0,0.0267712078948675,1.0000000000000002,0.0,3183.0,670.0,1109.0,1744.0
nine,15m,book,cap_only,2.0,is,SOL,8,4368,0.5876831501831502,3530.830270211736,0.1283431662402502,4.0,0.04000000000000001,2.0000000000000004,0.0,3646.0,814.0,188.0,1893.0
nine,15m,book,cap_only,3.0,is,SOL,8,4481,0.5860299040392769,4653.061718710197,0.12881479964048542,4.0,0.04010744686949886,3.0000000000000004,0.0,3714.0,833.0,37.0,1912.0
nine,15m,book,cap_only,5.0,is,SOL,8,4512,0.5851063829787234,4554.535127599012,0.1327284106281745,5.0,0.049976751382919675,5.0,0.0,3741.0,839.0,0.0,1912.0
nine,15m,isolated,,1.0,is,TRX,8,4830,0.587560636312962,2.3554138355464467,0.07718539546342656,,,,,,,,
nine,15m,book,combined,1.0,is,TRX,8,4003,0.587809143142643,1588.822513104652,0.1071112363860348,3.0,0.0267712078948675,1.0000000000000002,0.0,3329.0,746.0,1162.0,1491.0
nine,15m,book,combined,2.0,is,TRX,8,4013,0.5875903314228756,1873710.12673303,0.20596749367203473,3.0,0.053542415789735,2.0000000000000004,0.0,3340.0,747.0,1145.0,1497.0
nine,15m,book,combined,3.0,is,TRX,8,3995,0.5882352941176471,1685732269.131478,0.30105026659674766,3.0,0.0803136236846025,3.000000000000001,0.0,3322.0,749.0,1171.0,1487.0
nine,15m,book,combined,5.0,is,TRX,8,4000,0.5875,493781495648872.44,0.4714604568556372,3.0,0.1338560394743375,5.000000000000001,0.0,3326.0,742.0,1166.0,1494.0
nine,15m,book,cap_only,1.0,is,TRX,8,4003,0.587809143142643,1588.822513104652,0.1071112363860348,3.0,0.0267712078948675,1.0000000000000002,0.0,3329.0,746.0,1162.0,1491.0
nine,15m,book,cap_only,2.0,is,TRX,8,4687,0.5882227437593344,8271.829749927869,0.14876910784331868,5.0,0.04183050891669715,2.0000000000000004,0.0,3825.0,889.0,177.0,1649.0
nine,15m,book,cap_only,3.0,is,TRX,8,4804,0.5876353039134055,11701.061658271312,0.16542063419595976,5.0,0.04945764165944372,3.0000000000000004,0.0,3893.0,910.0,32.0,1656.0
nine,15m,book,cap_only,5.0,is,TRX,8,4830,0.5865424430641822,11409.151314096209,0.16542063419596068,5.0,0.049976751382919675,5.0,0.0,3915.0,915.0,0.0,1657.0
nine,15m,isolated,,1.0,is,XRP,8,4667,0.5766094853251063,1.9469972017303812,0.08247548343085502,,,,,,,,
nine,15m,book,combined,1.0,is,XRP,8,3878,0.5804538421866942,748.040407186993,0.12000705915142024,3.0,0.0293913053586204,1.0000000000000002,0.0,3246.0,711.0,1137.0,1695.0
nine,15m,book,combined,2.0,is,XRP,8,3880,0.5783505154639176,428642.9780661152,0.22724213802683726,3.0,0.058782610717240794,2.0000000000000004,0.0,3248.0,708.0,1138.0,1695.0
nine,15m,book,combined,3.0,is,XRP,8,3872,0.5787706611570248,179287554.33106,0.3228509242290234,3.0,0.08817391607586121,3.000000000000001,0.0,3240.0,710.0,1157.0,1682.0
nine,15m,book,combined,5.0,is,XRP,8,3871,0.5796951692069233,13744568001890.656,0.48339345590027166,3.0,0.14695652679310198,5.000000000000002,0.0,3239.0,713.0,1152.0,1685.0
nine,15m,book,cap_only,1.0,is,XRP,8,3878,0.5804538421866942,748.040407186993,0.12000705915142024,3.0,0.0293913053586204,1.0000000000000002,0.0,3246.0,711.0,1137.0,1695.0
nine,15m,book,cap_only,2.0,is,XRP,8,4521,0.5786330457863305,2846.833130817223,0.1509328445168986,4.0,0.037771997929328234,2.0000000000000004,0.0,3716.0,854.0,188.0,1858.0
nine,15m,book,cap_only,3.0,is,XRP,8,4639,0.5774951498167709,3520.4796206731357,0.15852197573786783,4.0,0.04016187284595311,3.0000000000000004,0.0,3783.0,870.0,32.0,1880.0
nine,15m,book,cap_only,5.0,is,XRP,8,4667,0.5768159417184486,3624.802678080229,0.16230228392178533,5.0,0.04016746185544147,5.0,0.0,3805.0,875.0,0.0,1879.0
nine,15m,isolated,,1.0,oos_warm,,9,2567,0.5403456938566504,0.36999805744065295,0.060047626100650876,,,,,,,,
nine,15m,book,combined,1.0,oos_warm,,9,1990,0.5477386934673367,5.049798634629753,0.12641715478364435,2.0,0.02,1.0000000000000002,0.0,1878.0,375.0,927.0,1440.0
nine,15m,book,combined,2.0,oos_warm,,9,1986,0.5483383685800605,31.656805345048117,0.23001381578806035,2.0,0.04,2.0000000000000004,0.0,1873.0,380.0,928.0,1438.0
nine,15m,book,combined,3.0,oos_warm,,9,1971,0.5489599188229325,156.0660076591325,0.3385258322611773,3.0,0.06,3.000000000000001,0.0,1858.0,374.0,954.0,1433.0
nine,15m,book,combined,5.0,oos_warm,,9,1973,0.548910288900152,2809.152228141898,0.5043673765700559,3.0,0.1,5.000000000000001,0.0,1860.0,375.0,937.0,1447.0
nine,15m,book,cap_only,1.0,oos_warm,,9,1990,0.5477386934673367,5.049798634629753,0.12641715478364435,2.0,0.02,1.0000000000000002,0.0,1878.0,375.0,927.0,1440.0
nine,15m,book,cap_only,2.0,oos_warm,,9,2455,0.5527494908350306,11.245860790948246,0.15608241579374973,3.0,0.02813819897631684,2.0000000000000004,0.0,2305.0,488.0,166.0,1623.0
nine,15m,book,cap_only,3.0,oos_warm,,9,2555,0.5530332681017612,13.019549444452732,0.1388415840061109,4.0,0.03862526216579673,3.0000000000000004,0.0,2395.0,501.0,22.0,1654.0
nine,15m,book,cap_only,5.0,oos_warm,,9,2567,0.5520062329567589,12.556245579696007,0.13882874506381093,5.0,0.03981943641701782,5.0,0.0,2402.0,505.0,0.0,1660.0
nine,15m,isolated,,1.0,oos_warm,BNB,8,2380,0.5423808841983575,0.4086330748201265,0.06120019593596847,,,,,,,,
nine,15m,book,combined,1.0,oos_warm,BNB,8,1877,0.5503462972828982,4.866592736785307,0.12044523295004642,2.0,0.02,1.0000000000000002,0.0,1763.0,373.0,785.0,1253.0
nine,15m,book,combined,2.0,oos_warm,BNB,8,1861,0.5507791509940893,30.483857261625463,0.22629681704522372,2.0,0.04,2.0000000000000004,0.0,1747.0,368.0,810.0,1249.0
nine,15m,book,combined,3.0,oos_warm,BNB,8,1867,0.5495447241564007,151.0536600184591,0.32234962807766354,3.0,0.06,3.000000000000001,0.0,1753.0,369.0,809.0,1243.0
nine,15m,book,combined,5.0,oos_warm,BNB,8,1873,0.5515216230646023,2722.5739444407363,0.4846138768962507,3.0,0.1,5.000000000000001,0.0,1759.0,375.0,799.0,1241.0
nine,15m,book,cap_only,1.0,oos_warm,BNB,8,1877,0.5503462972828982,4.866592736785307,0.12044523295004642,2.0,0.02,1.0000000000000002,0.0,1763.0,373.0,785.0,1253.0
nine,15m,book,cap_only,2.0,oos_warm,BNB,8,2285,0.5527352297592998,10.440333272862665,0.14248854938218533,3.0,0.02813819897631684,2.0000000000000004,0.0,2135.0,459.0,138.0,1406.0
nine,15m,book,cap_only,3.0,oos_warm,BNB,8,2370,0.5548523206751055,12.017002887272671,0.1291377083113846,4.0,0.03862526216579673,3.0000000000000004,0.0,2211.0,465.0,16.0,1437.0
nine,15m,book,cap_only,5.0,oos_warm,BNB,8,2380,0.5542016806722689,11.809933720625637,0.1366081425881501,4.0,0.03981943641701783,4.0164780481254185,0.0,2217.0,471.0,0.0,1437.0
nine,15m,isolated,,1.0,oos_warm,BTC,8,2393,0.5446705147841341,0.40976257787237214,0.05782030844266585,,,,,,,,
nine,15m,book,combined,1.0,oos_warm,BTC,8,1922,0.5494276795005203,5.41352762951646,0.11606984929166297,2.0,0.02,1.0000000000000002,0.0,1801.0,380.0,723.0,1199.0
nine,15m,book,combined,2.0,oos_warm,BTC,8,1910,0.5513089005235602,37.664660066769365,0.22067036784960184,2.0,0.04,2.0000000000000004,0.0,1790.0,368.0,753.0,1193.0
nine,15m,book,combined,3.0,oos_warm,BTC,8,1908,0.549266247379455,194.52163347148417,0.3146607345898381,2.0,0.06,3.000000000000001,0.0,1787.0,367.0,752.0,1197.0
nine,15m,book,combined,5.0,oos_warm,BTC,8,1905,0.5485564304461942,3774.8753593579604,0.4741037066427197,2.0,0.1,5.000000000000001,0.0,1784.0,368.0,755.0,1196.0
nine,15m,book,cap_only,1.0,oos_warm,BTC,8,1922,0.5494276795005203,5.41352762951646,0.11606984929166297,2.0,0.02,1.0000000000000002,0.0,1801.0,380.0,723.0,1199.0
nine,15m,book,cap_only,2.0,oos_warm,BTC,8,2310,0.5554112554112555,10.726531240478181,0.1336596078149723,3.0,0.02813819897631684,2.0000000000000004,0.0,2159.0,453.0,115.0,1346.0
nine,15m,book,cap_only,3.0,oos_warm,BTC,8,2386,0.5565800502933781,12.345878521175816,0.11770788109801122,4.0,0.03862526216579673,3.0000000000000004,0.0,2227.0,464.0,13.0,1361.0
nine,15m,book,cap_only,5.0,oos_warm,BTC,8,2393,0.5553698286669453,11.940126122947165,0.11769472707501764,5.0,0.03981943641701783,5.0,0.0,2230.0,469.0,0.0,1362.0
nine,15m,isolated,,1.0,oos_warm,DOGE,8,2181,0.5379407190602344,0.33468936544411554,0.05956723940224101,,,,,,,,
nine,15m,book,combined,1.0,oos_warm,DOGE,8,1717,0.5433896330809551,3.290136857513733,0.129976803813403,3.0,0.02,1.0000000000000002,0.0,1634.0,323.0,755.0,1390.0
nine,15m,book,combined,2.0,oos_warm,DOGE,8,1721,0.5427077280650784,15.981356596116472,0.24475755402363594,2.0,0.04,2.0000000000000004,0.0,1638.0,321.0,749.0,1394.0
nine,15m,book,combined,3.0,oos_warm,DOGE,8,1730,0.5433526011560693,59.39481568410231,0.34587360101206455,2.0,0.06,3.000000000000001,0.0,1647.0,319.0,737.0,1399.0
nine,15m,book,combined,5.0,oos_warm,DOGE,8,1722,0.5447154471544715,599.9730385256609,0.5126396671066764,2.0,0.10000000000000002,5.000000000000001,0.0,1639.0,320.0,749.0,1394.0
nine,15m,book,cap_only,1.0,oos_warm,DOGE,8,1717,0.5433896330809551,3.290136857513733,0.129976803813403,3.0,0.02,1.0000000000000002,0.0,1634.0,323.0,755.0,1390.0
nine,15m,book,cap_only,2.0,oos_warm,DOGE,8,2114,0.5515610217596972,6.634422034704526,0.13813255324581683,3.0,0.023865199020201643,2.0000000000000004,0.0,2007.0,407.0,101.0,1563.0
