symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,level
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,833,0.46938775510204084,-0.1129960508332466,0.3653455748165115,-2.1572544927458,0.9625903365230788,0.17346938775510204,1.0,1693,1693,1.0,L0r
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,712,0.4747191011235955,-0.053776926384134824,0.3253615336286826,-0.742944725309023,0.9799651776746436,0.18679775280898878,0.6060248080330773,1693,1026,1.0,L1
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,535,0.48411214953271026,0.07898848448843364,0.24006701552823592,3.7524891795115467,1.037382299157898,0.2102803738317757,0.49080882352941174,1632,801,1.0,L2
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,612,0.47875816993464054,0.017436270113237878,0.31198927760245165,1.430519489487342,1.0074871825889657,0.1968954248366013,0.7886029411764706,1632,1287,1.0,L2u
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,single,,baseline,0,1752480000000,1784072700000,35104,354,0.4971751412429379,0.27816333337332927,0.13733565527764374,14.528265155744004,1.1532980849537136,0.24293785310734464,1.0,453,453,1.0,L0
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,461,0.49023861171366595,0.26428018839893413,0.15734194743894955,10.966749148072228,1.108786970801863,0.22559652928416485,1.0,968,968,1.0,L0r
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,397,0.4836272040302267,0.17285192072180944,0.14381395095029775,8.744108772854055,1.0848307649196673,0.20906801007556675,0.6167355371900827,968,597,1.0,L1
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,284,0.5316901408450704,0.3770564511829962,0.07614788687691906,22.80385484051723,1.2654434566204864,0.32922535211267606,0.4823906083244397,937,452,1.0,L2
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,325,0.5292307692307693,0.4325300748999196,0.09394318615130683,22.586539894180557,1.2620675819721263,0.3230769230769231,0.7705442902881536,937,722,1.0,L2u
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,single,,baseline,0,1689292800000,1752479100000,70208,775,0.4735483870967742,0.3016888670639735,0.1622885757161028,7.212337548721197,1.0656764078895846,0.18387096774193548,1.0,825,825,1.0,L0
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,1039,0.46968238691049086,0.26995460824846923,0.2875966989240672,5.21712412862586,1.0420282923511899,0.17420596727622714,1.0,1751,1751,1.0,L0r
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,852,0.46830985915492956,0.21862672121554078,0.1899628570056731,5.196876043379971,1.0437504145255523,0.17077464788732394,0.5922330097087378,1751,1037,1.0,L1
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,627,0.5103668261562998,0.8712651783987029,0.10120000381670693,19.286511326797026,1.1986163634483158,0.2759170653907496,0.4740566037735849,1696,804,1.0,L2
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,754,0.5079575596816976,0.8782298566728896,0.13549469840628578,16.51184581476274,1.161835587353925,0.26989389920424406,0.7623820754716981,1696,1293,1.0,L2u
SOL/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,single,,baseline,0,1752480000000,1784072700000,35104,365,0.4876712328767123,0.13981952733658198,0.16349550617916553,8.00322690665021,1.0781304317046663,0.2191780821917808,1.0,409,409,1.0,L0
SOL/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,485,0.47835051546391755,0.07203270489629249,0.1981616431067048,3.7467287103019102,1.0300579090645459,0.1958762886597938,1.0,859,859,1.0,L0r
SOL/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,406,0.4729064039408867,0.0064267549754680655,0.17214467335568,1.1924831520468164,1.0033133313593923,0.18226600985221675,0.6146682188591386,859,528,1.0,L1
SOL/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,297,0.49158249158249157,0.07343941590838403,0.14802696046931904,5.70450329289138,1.0559066739651104,0.22895622895622897,0.4802395209580838,835,401,1.0,L2
SOL/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,355,0.504225352112676,0.18432190020113068,0.1538582828633276,10.617576384250802,1.1116755648279941,0.2605633802816901,0.7796407185628742,835,651,1.0,L2u
BNB/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,single,,baseline,0,1689292800000,1752479100000,70208,563,0.413854351687389,-0.3661982882014424,0.4636228068754859,-17.196547634013765,0.8240329641506342,0.03463587921847247,1.0,778,778,1.0,L0
BNB/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,716,0.42178770949720673,-0.36284203908071694,0.4590740124147465,-13.14894749328524,0.8608460708664591,0.05446927374301676,1.0,1554,1554,1.0,L0r
BNB/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,623,0.41412520064205455,-0.38409185435132315,0.47204894638644324,-16.274760392650247,0.8312788307872447,0.03531300160513644,0.6261261261261262,1554,973,1.0,L1
BNB/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,468,0.4658119658119658,-0.0223317471372975,0.23006969517539658,-0.2331059161540571,0.9887175519145814,0.16452991452991453,0.5136940547762191,1497,769,1.0,L2
BNB/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,534,0.46441947565543074,-0.03491544190698951,0.2791310223239227,-0.6437505992465898,0.9841552627167471,0.16104868913857678,0.7942551770207081,1497,1189,1.0,L2u
