window_index,symbol,timeframe,variant,is_start_time,is_end_time,oos_start_time,oos_end_time,is_num_bars,oos_num_bars,is_total_return,is_max_drawdown,is_win_rate,is_profit_factor,is_sharpe,is_num_trades,is_avg_trade_return,is_fill_rate,is_num_penetrations,oos_total_return,oos_max_drawdown,oos_win_rate,oos_profit_factor,oos_sharpe,oos_num_trades,oos_avg_trade_return,oos_fill_rate,oos_num_penetrations,return_gap,profit_factor_gap
7,BTC/USDT:USDT,1d,A,1744329600000,1775779200000,1775865600000,1783641600000,365,91,0.08112168357551472,0.0,1.0,,,1,0.08112168357551476,,,0.0,0.0,0.0,,,0,,,,0.08112168357551472,
7,BTC/USDT:USDT,1d,B,1744329600000,1775779200000,1775865600000,1783641600000,365,91,0.12290706682947966,0.0644559160370587,0.5,2.9068391915928227,6.930784495049795,2,0.06790788062248557,0.2222222222222222,0.0,0.0,0.0,0.0,,,0,,,0.0,0.12290706682947966,
0,ETH/USDT:USDT,4h,A,1689249600000,1720800000000,1720814400000,1728691200000,2192,548,-0.09840883035020816,0.09892330463754485,0.3333333333333333,0.017865521666414808,-29.208938083580744,6,-0.01680248076786524,,,0.014969471297936798,0.014671339836646985,0.5,2.0203206704097405,11.394774808726543,2,0.008298572925960972,,,-0.11337830164814496,-2.0024551487433255
0,ETH/USDT:USDT,4h,B,1689249600000,1720800000000,1720814400000,1728691200000,2192,548,-0.13586525486659212,0.13586525486659212,0.1,0.15177536513453907,-38.21169086969472,10,-0.014356484021192568,0.37037037037037035,0.0,0.03688938227731851,0.029998547120479453,0.3333333333333333,2.229705629714804,12.43670594832959,3,0.012911403358771015,0.3,0.0,-0.17275463714391062,-2.0779302645802646
1,ETH/USDT:USDT,4h,A,1697140800000,1728691200000,1728705600000,1736582400000,2192,548,-0.08249926356843752,0.11132946897276597,0.3333333333333333,0.2670208242381913,-19.44458618940596,6,-0.013749046484356575,,,0.007574713853625326,0.08858861828317494,0.5,1.0816990870343033,2.508940894391345,4,0.003945622590787834,,,-0.09007397742206284,-0.814678262796112
1,ETH/USDT:USDT,4h,B,1697140800000,1728691200000,1728705600000,1736582400000,2192,548,-0.054387090229328895,0.13945069487460757,0.3,0.6205998050880107,-7.542367411907835,10,-0.005129661346042748,0.3333333333333333,0.0,0.21928669320679783,0.01056750298685789,0.8333333333333334,17.839152709332527,52.11906697369547,6,0.03397436041249663,0.6,0.0,-0.27367378343612675,-17.21855290424452
2,ETH/USDT:USDT,4h,A,1705032000000,1736582400000,1736596800000,1744473600000,2192,548,-0.0559827764531683,0.12846563574934658,0.5,0.6990094169786473,-4.3517903147761,10,-0.0046203796930363505,,,0.04673970965808367,0.005221196752796281,0.5,9.507535572444075,27.07654626609159,2,0.02266580984179471,,,-0.10272248611125197,-8.808526155465428
2,ETH/USDT:USDT,4h,B,1705032000000,1736582400000,1736596800000,1744473600000,2192,548,0.07449544788084914,0.13945069487460768,0.35294117647058826,1.3985711698420056,6.427247000328439,17,0.004797408194380286,0.4857142857142857,0.0,0.023625144973054193,0.034731534903061544,0.5,1.641442421049381,8.942903816825204,2,0.012862444691634549,0.2,0.0,0.05087030290779494,-0.2428712512073754
3,ETH/USDT:USDT,4h,A,1712923200000,1744473600000,1744488000000,1752364800000,2192,548,-0.014670095424188184,0.12862532703814414,0.45454545454545453,0.92319202458772,-0.1782929782370923,11,-0.00019211418049173173,,,-0.1205341665371714,0.1205341665371714,0.0,0.0,-75.33989813244125,3,-0.0418941856603259,,,0.10586407111298322,0.92319202458772
3,ETH/USDT:USDT,4h,B,1712923200000,1744473600000,1744488000000,1752364800000,2192,548,0.2005778328475786,0.060650153714080446,0.4375,2.288658752734418,15.704315838570416,16,0.012084323005951782,0.41025641025641024,0.0,-0.004457474232234927,0.10191700148219225,0.4,0.9562636835129638,0.07172691205593822,5,7.571926148214892e-05,0.45454545454545453,0.0,0.20503530707981352,1.3323950692214543
4,ETH/USDT:USDT,4h,A,1720814400000,1752364800000,1752379200000,1760256000000,2192,548,-0.052912407033189446,0.11745015925819606,0.4166666666666667,0.7712807109696166,-3.648292595454451,12,-0.0037556136667709406,,,0.026432701402885686,0.0,1.0,,,1,0.02643270140288567,,,-0.07934510843607513,
