arm,symbol,timeframe,metric,quantile,value,sample
proximal,ADA/USDT:USDT,1h,stop_fraction,0.05,0.006502988944825626,1670
proximal,ADA/USDT:USDT,1h,stop_fraction,0.1,0.008205088333699956,1670
proximal,ADA/USDT:USDT,1h,stop_fraction,0.25,0.011827315517011942,1670
proximal,ADA/USDT:USDT,1h,stop_fraction,0.33,0.013185166292392697,1670
proximal,ADA/USDT:USDT,1h,stop_fraction,0.5,0.017768331317761923,1670
proximal,ADA/USDT:USDT,1h,stop_fraction,0.67,0.024103089653615822,1670
proximal,ADA/USDT:USDT,1h,stop_fraction,0.75,0.026249340702579074,1670
proximal,ADA/USDT:USDT,1h,stop_fraction,0.9,0.04462709089798874,1670
proximal,ADA/USDT:USDT,1h,stop_fraction,0.95,0.06270077641692423,1670
mid,ADA/USDT:USDT,1h,zone_width_atr,0.05,0.5813825322164252,1670
mid,ADA/USDT:USDT,1h,zone_width_atr,0.1,0.7216521557584161,1670
mid,ADA/USDT:USDT,1h,zone_width_atr,0.25,0.9827375493211373,1670
mid,ADA/USDT:USDT,1h,zone_width_atr,0.33,1.1198821813092865,1670
mid,ADA/USDT:USDT,1h,zone_width_atr,0.5,1.3866953238116837,1670
mid,ADA/USDT:USDT,1h,zone_width_atr,0.67,1.84253199317595,1670
mid,ADA/USDT:USDT,1h,zone_width_atr,0.75,2.1081335923691595,1670
mid,ADA/USDT:USDT,1h,zone_width_atr,0.9,3.0337349228971653,1670
mid,ADA/USDT:USDT,1h,zone_width_atr,0.95,3.7369099805628605,1670
mid,ADA/USDT:USDT,1h,stop_fraction,0.05,0.0033614399286636884,1670
mid,ADA/USDT:USDT,1h,stop_fraction,0.1,0.004218612308969167,1670
mid,ADA/USDT:USDT,1h,stop_fraction,0.25,0.006047641599803777,1670
mid,ADA/USDT:USDT,1h,stop_fraction,0.33,0.006735001085750804,1670
mid,ADA/USDT:USDT,1h,stop_fraction,0.5,0.009062007098983138,1670
mid,ADA/USDT:USDT,1h,stop_fraction,0.67,0.012296121806258638,1670
mid,ADA/USDT:USDT,1h,stop_fraction,0.75,0.013396566444096513,1670
mid,ADA/USDT:USDT,1h,stop_fraction,0.9,0.02291828130081533,1670
mid,ADA/USDT:USDT,1h,stop_fraction,0.95,0.03245866761281631,1670
proximal,ADA/USDT:USDT,2h,zone_width_atr,0.05,0.6128858604023661,781
proximal,ADA/USDT:USDT,2h,zone_width_atr,0.1,0.7150982386963096,781
proximal,ADA/USDT:USDT,2h,zone_width_atr,0.25,0.9763007881261534,781
proximal,ADA/USDT:USDT,2h,zone_width_atr,0.33,1.1182005879713481,781
proximal,ADA/USDT:USDT,2h,zone_width_atr,0.5,1.4421366799735562,781
proximal,ADA/USDT:USDT,2h,zone_width_atr,0.67,1.8046021582278664,781
proximal,ADA/USDT:USDT,2h,zone_width_atr,0.75,2.100928357633204,781
proximal,ADA/USDT:USDT,2h,zone_width_atr,0.9,3.382877228736271,781
proximal,ADA/USDT:USDT,2h,zone_width_atr,0.95,4.53871853302499,781
proximal,ADA/USDT:USDT,2h,stop_fraction,0.05,0.009873608659030836,781
proximal,ADA/USDT:USDT,2h,stop_fraction,0.1,0.011549157292122648,781
proximal,ADA/USDT:USDT,2h,stop_fraction,0.25,0.01774031158680537,781
proximal,ADA/USDT:USDT,2h,stop_fraction,0.33,0.019206698409307176,781
proximal,ADA/USDT:USDT,2h,stop_fraction,0.5,0.025591707055414293,781
proximal,ADA/USDT:USDT,2h,stop_fraction,0.67,0.03371151936972739,781
proximal,ADA/USDT:USDT,2h,stop_fraction,0.75,0.0407856196388471,781
proximal,ADA/USDT:USDT,2h,stop_fraction,0.9,0.05659220894952282,781
proximal,ADA/USDT:USDT,2h,stop_fraction,0.95,0.07023507058771326,781
mid,ADA/USDT:USDT,2h,zone_width_atr,0.05,0.6128858604023661,781
mid,ADA/USDT:USDT,2h,zone_width_atr,0.1,0.7150982386963096,781
mid,ADA/USDT:USDT,2h,zone_width_atr,0.25,0.9763007881261534,781
mid,ADA/USDT:USDT,2h,zone_width_atr,0.33,1.1182005879713481,781
mid,ADA/USDT:USDT,2h,zone_width_atr,0.5,1.4421366799735562,781
mid,ADA/USDT:USDT,2h,zone_width_atr,0.67,1.8046021582278664,781
mid,ADA/USDT:USDT,2h,zone_width_atr,0.75,2.100928357633204,781
mid,ADA/USDT:USDT,2h,zone_width_atr,0.9,3.382877228736271,781
mid,ADA/USDT:USDT,2h,zone_width_atr,0.95,4.53871853302499,781
mid,ADA/USDT:USDT,2h,stop_fraction,0.05,0.005060297634496622,781
mid,ADA/USDT:USDT,2h,stop_fraction,0.1,0.005906950004721708,781
mid,ADA/USDT:USDT,2h,stop_fraction,0.25,0.00904774797252943,781
mid,ADA/USDT:USDT,2h,stop_fraction,0.33,0.009794528204054576,781
mid,ADA/USDT:USDT,2h,stop_fraction,0.5,0.013059124509503205,781
mid,ADA/USDT:USDT,2h,stop_fraction,0.67,0.017241338378615436,781
mid,ADA/USDT:USDT,2h,stop_fraction,0.75,0.02091320422940087,781
mid,ADA/USDT:USDT,2h,stop_fraction,0.9,0.029214341200939454,781
mid,ADA/USDT:USDT,2h,stop_fraction,0.95,0.03648850559662435,781
proximal,ADA/USDT:USDT,4h,zone_width_atr,0.05,0.6303412899166867,385
proximal,ADA/USDT:USDT,4h,zone_width_atr,0.1,0.7240652105480275,385
proximal,ADA/USDT:USDT,4h,zone_width_atr,0.25,0.9264531482093851,385
proximal,ADA/USDT:USDT,4h,zone_width_atr,0.33,1.0417326294076121,385
proximal,ADA/USDT:USDT,4h,zone_width_atr,0.5,1.321521433354955,385
proximal,ADA/USDT:USDT,4h,zone_width_atr,0.67,1.7331911356796286,385
proximal,ADA/USDT:USDT,4h,zone_width_atr,0.75,2.0263723041324164,385
proximal,ADA/USDT:USDT,4h,zone_width_atr,0.9,3.2062454811092587,385
proximal,ADA/USDT:USDT,4h,zone_width_atr,0.95,4.397957654061296,385
proximal,ADA/USDT:USDT,4h,stop_fraction,0.05,0.013863455955326546,385
proximal,ADA/USDT:USDT,4h,stop_fraction,0.1,0.016346601480737438,385
proximal,ADA/USDT:USDT,4h,stop_fraction,0.25,0.02282271389845222,385
proximal,ADA/USDT:USDT,4h,stop_fraction,0.33,0.02618996584376166,385
proximal,ADA/USDT:USDT,4h,stop_fraction,0.5,0.03293985141516045,385
proximal,ADA/USDT:USDT,4h,stop_fraction,0.67,0.0457960703312054,385
proximal,ADA/USDT:USDT,4h,stop_fraction,0.75,0.05486324831351,385
proximal,ADA/USDT:USDT,4h,stop_fraction,0.9,0.08665596780345734,385
proximal,ADA/USDT:USDT,4h,stop_fraction,0.95,0.15273163027217612,385
mid,ADA/USDT:USDT,4h,zone_width_atr,0.05,0.6303412899166867,385
mid,ADA/USDT:USDT,4h,zone_width_atr,0.1,0.7240652105480275,385
mid,ADA/USDT:USDT,4h,zone_width_atr,0.25,0.9264531482093851,385
mid,ADA/USDT:USDT,4h,zone_width_atr,0.33,1.0417326294076121,385
mid,ADA/USDT:USDT,4h,zone_width_atr,0.5,1.321521433354955,385
mid,ADA/USDT:USDT,4h,zone_width_atr,0.67,1.7331911356796286,385
mid,ADA/USDT:USDT,4h,zone_width_atr,0.75,2.0263723041324164,385
mid,ADA/USDT:USDT,4h,zone_width_atr,0.9,3.2062454811092587,385
mid,ADA/USDT:USDT,4h,zone_width_atr,0.95,4.397957654061296,385
mid,ADA/USDT:USDT,4h,stop_fraction,0.05,0.007078711275474345,385
mid,ADA/USDT:USDT,4h,stop_fraction,0.1,0.008339002990675005,385
mid,ADA/USDT:USDT,4h,stop_fraction,0.25,0.011640774197353834,385
mid,ADA/USDT:USDT,4h,stop_fraction,0.33,0.013366091056048787,385
mid,ADA/USDT:USDT,4h,stop_fraction,0.5,0.016842395971837298,385
mid,ADA/USDT:USDT,4h,stop_fraction,0.67,0.02353002413680819,385
mid,ADA/USDT:USDT,4h,stop_fraction,0.75,0.028299771820792345,385
mid,ADA/USDT:USDT,4h,stop_fraction,0.9,0.045381460611121714,385
mid,ADA/USDT:USDT,4h,stop_fraction,0.95,0.08276385922670904,385
proximal,DOT/USDT:USDT,15m,zone_width_atr,0.05,0.5533560800403593,6789
proximal,DOT/USDT:USDT,15m,zone_width_atr,0.1,0.6787613971852997,6789
proximal,DOT/USDT:USDT,15m,zone_width_atr,0.25,0.9497765752501319,6789
proximal,DOT/USDT:USDT,15m,zone_width_atr,0.33,1.0773542132574996,6789
proximal,DOT/USDT:USDT,15m,zone_width_atr,0.5,1.3628124841057538,6789
proximal,DOT/USDT:USDT,15m,zone_width_atr,0.67,1.7389359149270294,6789
proximal,DOT/USDT:USDT,15m,zone_width_atr,0.75,1.9837479878634754,6789
proximal,DOT/USDT:USDT,15m,zone_width_atr,0.9,2.869781744735514,6789
proximal,DOT/USDT:USDT,15m,zone_width_atr,0.95,3.737643409597587,6789
proximal,DOT/USDT:USDT,15m,stop_fraction,0.05,0.0031952950304439715,6789
proximal,DOT/USDT:USDT,15m,stop_fraction,0.1,0.003889429227028716,6789
proximal,DOT/USDT:USDT,15m,stop_fraction,0.25,0.005804493500519891,6789
proximal,DOT/USDT:USDT,15m,stop_fraction,0.33,0.00665336691208248,6789
proximal,DOT/USDT:USDT,15m,stop_fraction,0.5,0.008632164834711702,6789
proximal,DOT/USDT:USDT,15m,stop_fraction,0.67,0.011748492944849732,6789
proximal,DOT/USDT:USDT,15m,stop_fraction,0.75,0.013882301857847737,6789
proximal,DOT/USDT:USDT,15m,stop_fraction,0.9,0.02118783209615261,6789
proximal,DOT/USDT:USDT,15m,stop_fraction,0.95,0.028168048648226158,6789
mid,DOT/USDT:USDT,15m,zone_width_atr,0.05,0.5533560800403593,6789
mid,DOT/USDT:USDT,15m,zone_width_atr,0.1,0.6787613971852997,6789
mid,DOT/USDT:USDT,15m,zone_width_atr,0.25,0.9497765752501319,6789
mid,DOT/USDT:USDT,15m,zone_width_atr,0.33,1.0773542132574996,6789
mid,DOT/USDT:USDT,15m,zone_width_atr,0.5,1.3628124841057538,6789
mid,DOT/USDT:USDT,15m,zone_width_atr,0.67,1.7389359149270294,6789
mid,DOT/USDT:USDT,15m,zone_width_atr,0.75,1.9837479878634754,6789
mid,DOT/USDT:USDT,15m,zone_width_atr,0.9,2.869781744735514,6789
mid,DOT/USDT:USDT,15m,zone_width_atr,0.95,3.737643409597587,6789
mid,DOT/USDT:USDT,15m,stop_fraction,0.05,0.00169987434146263,6789
mid,DOT/USDT:USDT,15m,stop_fraction,0.1,0.0020481046357389556,6789
mid,DOT/USDT:USDT,15m,stop_fraction,0.25,0.003010103099751444,6789
mid,DOT/USDT:USDT,15m,stop_fraction,0.33,0.0034371108749828324,6789
mid,DOT/USDT:USDT,15m,stop_fraction,0.5,0.00443391678690778,6789
mid,DOT/USDT:USDT,15m,stop_fraction,0.67,0.006007769020426861,6789
mid,DOT/USDT:USDT,15m,stop_fraction,0.75,0.007088264425640616,6789
mid,DOT/USDT:USDT,15m,stop_fraction,0.9,0.010805209116108586,6789
mid,DOT/USDT:USDT,15m,stop_fraction,0.95,0.014382388508904212,6789
proximal,DOT/USDT:USDT,1h,zone_width_atr,0.05,0.5950140898881089,1560
proximal,DOT/USDT:USDT,1h,zone_width_atr,0.1,0.7109935552955472,1560
proximal,DOT/USDT:USDT,1h,zone_width_atr,0.25,0.9885907896491203,1560
proximal,DOT/USDT:USDT,1h,zone_width_atr,0.33,1.134582244315144,1560
proximal,DOT/USDT:USDT,1h,zone_width_atr,0.5,1.4185126427638828,1560
proximal,DOT/USDT:USDT,1h,zone_width_atr,0.67,1.805141379766791,1560
proximal,DOT/USDT:USDT,1h,zone_width_atr,0.75,2.085506278709203,1560
proximal,DOT/USDT:USDT,1h,zone_width_atr,0.9,3.0675654005686366,1560
proximal,DOT/USDT:USDT,1h,zone_width_atr,0.95,3.710246840153798,1560
proximal,DOT/USDT:USDT,1h,stop_fraction,0.05,0.006803336005988545,1560
proximal,DOT/USDT:USDT,1h,stop_fraction,0.1,0.008510849783492955,1560
proximal,DOT/USDT:USDT,1h,stop_fraction,0.25,0.012876965275554493,1560
proximal,DOT/USDT:USDT,1h,stop_fraction,0.33,0.014717058805360998,1560
proximal,DOT/USDT:USDT,1h,stop_fraction,0.5,0.019098197126863323,1560
proximal,DOT/USDT:USDT,1h,stop_fraction,0.67,0.024568315565816852,1560
proximal,DOT/USDT:USDT,1h,stop_fraction,0.75,0.027969754686177822,1560
proximal,DOT/USDT:USDT,1h,stop_fraction,0.9,0.046116702585408724,1560
proximal,DOT/USDT:USDT,1h,stop_fraction,0.95,0.05903882498400914,1560
mid,DOT/USDT:USDT,1h,zone_width_atr,0.05,0.5950140898881089,1560
mid,DOT/USDT:USDT,1h,zone_width_atr,0.1,0.7109935552955472,1560
mid,DOT/USDT:USDT,1h,zone_width_atr,0.25,0.9885907896491203,1560
mid,DOT/USDT:USDT,1h,zone_width_atr,0.33,1.134582244315144,1560
mid,DOT/USDT:USDT,1h,zone_width_atr,0.5,1.4185126427638828,1560
mid,DOT/USDT:USDT,1h,zone_width_atr,0.67,1.805141379766791,1560
mid,DOT/USDT:USDT,1h,zone_width_atr,0.75,2.085506278709203,1560
mid,DOT/USDT:USDT,1h,zone_width_atr,0.9,3.0675654005686366,1560
mid,DOT/USDT:USDT,1h,zone_width_atr,0.95,3.710246840153798,1560
mid,DOT/USDT:USDT,1h,stop_fraction,0.05,0.0035125874567387325,1560
mid,DOT/USDT:USDT,1h,stop_fraction,0.1,0.004372748154876454,1560
mid,DOT/USDT:USDT,1h,stop_fraction,0.25,0.0065789037301614,1560
mid,DOT/USDT:USDT,1h,stop_fraction,0.33,0.0075115918620480985,1560
mid,DOT/USDT:USDT,1h,stop_fraction,0.5,0.009739234944311066,1560
mid,DOT/USDT:USDT,1h,stop_fraction,0.67,0.012534455266844052,1560
mid,DOT/USDT:USDT,1h,stop_fraction,0.75,0.014280401952084193,1560
mid,DOT/USDT:USDT,1h,stop_fraction,0.9,0.023697913942609602,1560
mid,DOT/USDT:USDT,1h,stop_fraction,0.95,0.030511324936616,1560
proximal,DOT/USDT:USDT,2h,zone_width_atr,0.05,0.5981931705990989,797
proximal,DOT/USDT:USDT,2h,zone_width_atr,0.1,0.7161498844661374,797
proximal,DOT/USDT:USDT,2h,zone_width_atr,0.25,0.9842782030529137,797
proximal,DOT/USDT:USDT,2h,zone_width_atr,0.33,1.1312958984907335,797
proximal,DOT/USDT:USDT,2h,zone_width_atr,0.5,1.4283262740646547,797
proximal,DOT/USDT:USDT,2h,zone_width_atr,0.67,1.8004352615251993,797
proximal,DOT/USDT:USDT,2h,zone_width_atr,0.75,2.0209356969570385,797
proximal,DOT/USDT:USDT,2h,zone_width_atr,0.9,2.7732780188851667,797
proximal,DOT/USDT:USDT,2h,zone_width_atr,0.95,3.5853779751892914,797
proximal,DOT/USDT:USDT,2h,stop_fraction,0.05,0.0106919155545208,797
proximal,DOT/USDT:USDT,2h,stop_fraction,0.1,0.012798700385935413,797
proximal,DOT/USDT:USDT,2h,stop_fraction,0.25,0.017301521521652197,797
proximal,DOT/USDT:USDT,2h,stop_fraction,0.33,0.02122868839405766,797
proximal,DOT/USDT:USDT,2h,stop_fraction,0.5,0.026757574371589033,797
proximal,DOT/USDT:USDT,2h,stop_fraction,0.67,0.03341344698025513,797
proximal,DOT/USDT:USDT,2h,stop_fraction,0.75,0.03873205011900085,797
proximal,DOT/USDT:USDT,2h,stop_fraction,0.9,0.05711761563229232,797
proximal,DOT/USDT:USDT,2h,stop_fraction,0.95,0.07651648075819231,797
mid,DOT/USDT:USDT,2h,zone_width_atr,0.05,0.5981931705990989,797
mid,DOT/USDT:USDT,2h,zone_width_atr,0.1,0.7161498844661374,797
mid,DOT/USDT:USDT,2h,zone_width_atr,0.25,0.9842782030529137,797
mid,DOT/USDT:USDT,2h,zone_width_atr,0.33,1.1312958984907335,797
mid,DOT/USDT:USDT,2h,zone_width_atr,0.5,1.4283262740646547,797
mid,DOT/USDT:USDT,2h,zone_width_atr,0.67,1.8004352615251993,797
mid,DOT/USDT:USDT,2h,zone_width_atr,0.75,2.0209356969570385,797
mid,DOT/USDT:USDT,2h,zone_width_atr,0.9,2.7732780188851667,797
mid,DOT/USDT:USDT,2h,zone_width_atr,0.95,3.5853779751892914,797
mid,DOT/USDT:USDT,2h,stop_fraction,0.05,0.005473608764327637,797
mid,DOT/USDT:USDT,2h,stop_fraction,0.1,0.006539271855773864,797
mid,DOT/USDT:USDT,2h,stop_fraction,0.25,0.008824502082546648,797
mid,DOT/USDT:USDT,2h,stop_fraction,0.33,0.010826073372261387,797
mid,DOT/USDT:USDT,2h,stop_fraction,0.5,0.01365750304899965,797
mid,DOT/USDT:USDT,2h,stop_fraction,0.67,0.017087201673064805,797
mid,DOT/USDT:USDT,2h,stop_fraction,0.75,0.019844554398859047,797
mid,DOT/USDT:USDT,2h,stop_fraction,0.9,0.02949258841491661,797
mid,DOT/USDT:USDT,2h,stop_fraction,0.95,0.039872352636618764,797
proximal,DOT/USDT:USDT,4h,zone_width_atr,0.05,0.6293858433667698,410
proximal,DOT/USDT:USDT,4h,zone_width_atr,0.1,0.7245043191398332,410
proximal,DOT/USDT:USDT,4h,zone_width_atr,0.25,1.000252136586294,410
proximal,DOT/USDT:USDT,4h,zone_width_atr,0.33,1.109636234997324,410
proximal,DOT/USDT:USDT,4h,zone_width_atr,0.5,1.4064210366659882,410
proximal,DOT/USDT:USDT,4h,zone_width_atr,0.67,1.8059536186229037,410
proximal,DOT/USDT:USDT,4h,zone_width_atr,0.75,2.1021146919492186,410
proximal,DOT/USDT:USDT,4h,zone_width_atr,0.9,3.5852269522842257,410
proximal,DOT/USDT:USDT,4h,zone_width_atr,0.95,4.343174256334949,410
proximal,DOT/USDT:USDT,4h,stop_fraction,0.05,0.014354285226228253,410
proximal,DOT/USDT:USDT,4h,stop_fraction,0.1,0.01857541806524783,410
proximal,DOT/USDT:USDT,4h,stop_fraction,0.25,0.025901040266662612,410
proximal,DOT/USDT:USDT,4h,stop_fraction,0.33,0.029828962855664894,410
proximal,DOT/USDT:USDT,4h,stop_fraction,0.5,0.03886135238874219,410
proximal,DOT/USDT:USDT,4h,stop_fraction,0.67,0.050265248155188146,410
proximal,DOT/USDT:USDT,4h,stop_fraction,0.75,0.05690691079029905,410
proximal,DOT/USDT:USDT,4h,stop_fraction,0.9,0.08927200513332005,410
proximal,DOT/USDT:USDT,4h,stop_fraction,0.95,0.10127861033783814,410
mid,DOT/USDT:USDT,4h,zone_width_atr,0.05,0.6293858433667698,410
mid,DOT/USDT:USDT,4h,zone_width_atr,0.1,0.7245043191398332,410
mid,DOT/USDT:USDT,4h,zone_width_atr,0.25,1.000252136586294,410
mid,DOT/USDT:USDT,4h,zone_width_atr,0.33,1.109636234997324,410
mid,DOT/USDT:USDT,4h,zone_width_atr,0.5,1.4064210366659882,410
mid,DOT/USDT:USDT,4h,zone_width_atr,0.67,1.8059536186229037,410
mid,DOT/USDT:USDT,4h,zone_width_atr,0.75,2.1021146919492186,410
mid,DOT/USDT:USDT,4h,zone_width_atr,0.9,3.5852269522842257,410
mid,DOT/USDT:USDT,4h,zone_width_atr,0.95,4.343174256334949,410
mid,DOT/USDT:USDT,4h,stop_fraction,0.05,0.007327589962805425,410
mid,DOT/USDT:USDT,4h,stop_fraction,0.1,0.009472903993236489,410
mid,DOT/USDT:USDT,4h,stop_fraction,0.25,0.013217820658655784,410
mid,DOT/USDT:USDT,4h,stop_fraction,0.33,0.015237278229604984,410
mid,DOT/USDT:USDT,4h,stop_fraction,0.5,0.01991177598250026,410
mid,DOT/USDT:USDT,4h,stop_fraction,0.67,0.025875458235249935,410
mid,DOT/USDT:USDT,4h,stop_fraction,0.75,0.029380984330866746,410
mid,DOT/USDT:USDT,4h,stop_fraction,0.9,0.04681232719320603,410
mid,DOT/USDT:USDT,4h,stop_fraction,0.95,0.05343127234470134,410
proximal,BCH/USDT:USDT,15m,zone_width_atr,0.05,0.5181643745917773,6542
proximal,BCH/USDT:USDT,15m,zone_width_atr,0.1,0.6464503619874385,6542
proximal,BCH/USDT:USDT,15m,zone_width_atr,0.25,0.9434799180137612,6542
proximal,BCH/USDT:USDT,15m,zone_width_atr,0.33,1.0813033004611505,6542
proximal,BCH/USDT:USDT,15m,zone_width_atr,0.5,1.41181974384148,6542
proximal,BCH/USDT:USDT,15m,zone_width_atr,0.67,1.8273025173433863,6542
proximal,BCH/USDT:USDT,15m,zone_width_atr,0.75,2.110297275107312,6542
proximal,BCH/USDT:USDT,15m,zone_width_atr,0.9,3.017391050008218,6542
proximal,BCH/USDT:USDT,15m,zone_width_atr,0.95,3.834630890390485,6542
proximal,BCH/USDT:USDT,15m,stop_fraction,0.05,0.0026390315938284985,6542
proximal,BCH/USDT:USDT,15m,stop_fraction,0.1,0.003383726626141736,6542
proximal,BCH/USDT:USDT,15m,stop_fraction,0.25,0.005060886051030518,6542
proximal,BCH/USDT:USDT,15m,stop_fraction,0.33,0.005798466998154228,6542
proximal,BCH/USDT:USDT,15m,stop_fraction,0.5,0.00764951844148582,6542
proximal,BCH/USDT:USDT,15m,stop_fraction,0.67,0.010365495889948768,6542
proximal,BCH/USDT:USDT,15m,stop_fraction,0.75,0.011899509665480486,6542
proximal,BCH/USDT:USDT,15m,stop_fraction,0.9,0.018029838465404006,6542
proximal,BCH/USDT:USDT,15m,stop_fraction,0.95,0.02329519193031727,6542
mid,BCH/USDT:USDT,15m,zone_width_atr,0.05,0.5181643745917773,6542
mid,BCH/USDT:USDT,15m,zone_width_atr,0.1,0.6464503619874385,6542
mid,BCH/USDT:USDT,15m,zone_width_atr,0.25,0.9434799180137612,6542
mid,BCH/USDT:USDT,15m,zone_width_atr,0.33,1.0813033004611505,6542
mid,BCH/USDT:USDT,15m,zone_width_atr,0.5,1.41181974384148,6542
mid,BCH/USDT:USDT,15m,zone_width_atr,0.67,1.8273025173433863,6542
mid,BCH/USDT:USDT,15m,zone_width_atr,0.75,2.110297275107312,6542
mid,BCH/USDT:USDT,15m,zone_width_atr,0.9,3.017391050008218,6542
mid,BCH/USDT:USDT,15m,zone_width_atr,0.95,3.834630890390485,6542
mid,BCH/USDT:USDT,15m,stop_fraction,0.05,0.0014209851829366754,6542
mid,BCH/USDT:USDT,15m,stop_fraction,0.1,0.001794381958467706,6542
mid,BCH/USDT:USDT,15m,stop_fraction,0.25,0.0026363457592982623,6542
mid,BCH/USDT:USDT,15m,stop_fraction,0.33,0.003007072895200969,6542
mid,BCH/USDT:USDT,15m,stop_fraction,0.5,0.00393866787126102,6542
mid,BCH/USDT:USDT,15m,stop_fraction,0.67,0.005308699681339357,6542
mid,BCH/USDT:USDT,15m,stop_fraction,0.75,0.006084162983444914,6542
mid,BCH/USDT:USDT,15m,stop_fraction,0.9,0.009195106706168838,6542
mid,BCH/USDT:USDT,15m,stop_fraction,0.95,0.011882508534101633,6542
proximal,BCH/USDT:USDT,1h,zone_width_atr,0.05,0.5384017163103728,1663
proximal,BCH/USDT:USDT,1h,zone_width_atr,0.1,0.6673986876542212,1663
proximal,BCH/USDT:USDT,1h,zone_width_atr,0.25,0.97452994557979,1663
proximal,BCH/USDT:USDT,1h,zone_width_atr,0.33,1.130220621090448,1663
proximal,BCH/USDT:USDT,1h,zone_width_atr,0.5,1.4139059790525463,1663
proximal,BCH/USDT:USDT,1h,zone_width_atr,0.67,1.8221062735194964,1663
proximal,BCH/USDT:USDT,1h,zone_width_atr,0.75,2.0578605451889604,1663
proximal,BCH/USDT:USDT,1h,zone_width_atr,0.9,2.919028162720624,1663
proximal,BCH/USDT:USDT,1h,zone_width_atr,0.95,3.6412224118309378,1663
proximal,BCH/USDT:USDT,1h,stop_fraction,0.05,0.006009299454894014,1663
proximal,BCH/USDT:USDT,1h,stop_fraction,0.1,0.007440719042842023,1663
proximal,BCH/USDT:USDT,1h,stop_fraction,0.25,0.010660377522583368,1663
proximal,BCH/USDT:USDT,1h,stop_fraction,0.33,0.01187252875590997,1663
proximal,BCH/USDT:USDT,1h,stop_fraction,0.5,0.01568886086589289,1663
proximal,BCH/USDT:USDT,1h,stop_fraction,0.67,0.02127989914147347,1663
proximal,BCH/USDT:USDT,1h,stop_fraction,0.75,0.023674159274565978,1663
proximal,BCH/USDT:USDT,1h,stop_fraction,0.9,0.03622773987476562,1663
proximal,BCH/USDT:USDT,1h,stop_fraction,0.95,0.04580716107113344,1663
mid,BCH/USDT:USDT,1h,zone_width_atr,0.05,0.5384017163103728,1663
mid,BCH/USDT:USDT,1h,zone_width_atr,0.1,0.6673986876542212,1663
mid,BCH/USDT:USDT,1h,zone_width_atr,0.25,0.97452994557979,1663
mid,BCH/USDT:USDT,1h,zone_width_atr,0.33,1.130220621090448,1663
mid,BCH/USDT:USDT,1h,zone_width_atr,0.5,1.4139059790525463,1663
mid,BCH/USDT:USDT,1h,zone_width_atr,0.67,1.8221062735194964,1663
mid,BCH/USDT:USDT,1h,zone_width_atr,0.75,2.0578605451889604,1663
mid,BCH/USDT:USDT,1h,zone_width_atr,0.9,2.919028162720624,1663
mid,BCH/USDT:USDT,1h,zone_width_atr,0.95,3.6412224118309378,1663
mid,BCH/USDT:USDT,1h,stop_fraction,0.05,0.0031130931133155244,1663
mid,BCH/USDT:USDT,1h,stop_fraction,0.1,0.0038334969390577157,1663
mid,BCH/USDT:USDT,1h,stop_fraction,0.25,0.005457673207553514,1663
mid,BCH/USDT:USDT,1h,stop_fraction,0.33,0.006070513478199086,1663
mid,BCH/USDT:USDT,1h,stop_fraction,0.5,0.00800486724307361,1663
mid,BCH/USDT:USDT,1h,stop_fraction,0.67,0.010852226595296154,1663
mid,BCH/USDT:USDT,1h,stop_fraction,0.75,0.012076483459517546,1663
mid,BCH/USDT:USDT,1h,stop_fraction,0.9,0.018544370218646744,1663
mid,BCH/USDT:USDT,1h,stop_fraction,0.95,0.02353580833106299,1663
proximal,BCH/USDT:USDT,2h,zone_width_atr,0.05,0.506491808130458,750
proximal,BCH/USDT:USDT,2h,zone_width_atr,0.1,0.6671082783485548,750
proximal,BCH/USDT:USDT,2h,zone_width_atr,0.25,0.9579473540172501,750
proximal,BCH/USDT:USDT,2h,zone_width_atr,0.33,1.1134831432364474,750
proximal,BCH/USDT:USDT,2h,zone_width_atr,0.5,1.3823273911822274,750
proximal,BCH/USDT:USDT,2h,zone_width_atr,0.67,1.7368076507975845,750
proximal,BCH/USDT:USDT,2h,zone_width_atr,0.75,1.9669649838195582,750
proximal,BCH/USDT:USDT,2h,zone_width_atr,0.9,2.672398320628494,750
proximal,BCH/USDT:USDT,2h,zone_width_atr,0.95,3.4659379187252717,750
proximal,BCH/USDT:USDT,2h,stop_fraction,0.05,0.00885471958729083,750
proximal,BCH/USDT:USDT,2h,stop_fraction,0.1,0.011581324152960823,750
proximal,BCH/USDT:USDT,2h,stop_fraction,0.25,0.015672518386127952,750
proximal,BCH/USDT:USDT,2h,stop_fraction,0.33,0.017735145020917706,750
proximal,BCH/USDT:USDT,2h,stop_fraction,0.5,0.022863177748266815,750
proximal,BCH/USDT:USDT,2h,stop_fraction,0.67,0.028893951769499996,750
proximal,BCH/USDT:USDT,2h,stop_fraction,0.75,0.032136856347045106,750
proximal,BCH/USDT:USDT,2h,stop_fraction,0.9,0.04283574348253253,750
proximal,BCH/USDT:USDT,2h,stop_fraction,0.95,0.05309100954048394,750
mid,BCH/USDT:USDT,2h,zone_width_atr,0.05,0.506491808130458,750
mid,BCH/USDT:USDT,2h,zone_width_atr,0.1,0.6671082783485548,750
mid,BCH/USDT:USDT,2h,zone_width_atr,0.25,0.9579473540172501,750
mid,BCH/USDT:USDT,2h,zone_width_atr,0.33,1.1134831432364474,750
