symbol,timeframe,level,seed,penetration_bps,dropout_rate,num_trades,win_rate,total_return,max_drawdown,profit_factor,sharpe,eligible_setups,num_filled,fill_rate,num_dropped,num_penetrations
SOL/USDT:USDT,15m,pen_1bp,0,1.0,0.0,502,0.48804780876494025,0.23170162375180645,0.11867245484129478,1.0793957454930796,8.40501277425889,2429,699,0.28777274598600244,0,0
SOL/USDT:USDT,15m,pen_5bp,0,5.0,0.0,488,0.4713114754098361,0.07037085314703453,0.16535658194657582,1.026033221587476,3.4622635505968407,2429,676,0.2783038287361054,0,0
SOL/USDT:USDT,15m,drop_25,0,0.0,0.25,395,0.46329113924050636,-0.05121136148282167,0.15477901897232207,0.9752660695712204,-1.4129430926274715,2429,529,0.21778509674763277,173,0
SOL/USDT:USDT,15m,drop_25,1,0.0,0.25,407,0.4692874692874693,0.005172189402555341,0.20058361026719934,1.0025556975015477,1.1997567300335488,2429,528,0.21737340469328942,174,0
SOL/USDT:USDT,15m,drop_25,2,0.0,0.25,404,0.4801980198019802,0.1627891346017106,0.16246462331796774,1.067689062796825,7.600894009983145,2429,529,0.21778509674763277,173,0
SOL/USDT:USDT,15m,drop_25,3,0.0,0.25,404,0.4777227722772277,0.11951128755590634,0.1557050368138316,1.0531265856999088,5.93582914050848,2429,528,0.21737340469328942,174,0
SOL/USDT:USDT,15m,drop_25,4,0.0,0.25,398,0.47738693467336685,0.12218463890817438,0.16041236208253454,1.0561797187551492,6.141430341300244,2429,515,0.21202140798682587,187,0
SOL/USDT:USDT,15m,drop_50,0,0.0,0.5,270,0.45185185185185184,-0.12354746099587882,0.2206540196109124,0.9137459261686348,-7.7813627012076925,2429,345,0.14203375874845617,357,0
SOL/USDT:USDT,15m,drop_50,1,0.0,0.5,297,0.4612794612794613,-0.036802837699531486,0.21152073500354293,0.9745705918431782,-1.3112939564750907,2429,361,0.14862083161794978,341,0
SOL/USDT:USDT,15m,drop_50,2,0.0,0.5,290,0.4482758620689655,-0.07093235761360156,0.2606821969396965,0.9560699020427993,-3.453080787876707,2429,347,0.14285714285714285,355,0
SOL/USDT:USDT,15m,drop_50,3,0.0,0.5,283,0.45229681978798586,-0.026640639212703356,0.232425495402438,0.9818204047840898,-0.6985634194099108,2429,346,0.1424454508027995,356,0
SOL/USDT:USDT,15m,drop_50,4,0.0,0.5,295,0.47796610169491527,0.09564560149042191,0.15647734711357725,1.0619746536019217,6.435974338073529,2429,359,0.14779744750926307,343,0
SOL/USDT:USDT,15m,pen_5bp_drop_50,0,5.0,0.5,267,0.46441947565543074,0.05918732495257991,0.13415114318072216,1.0400907576726732,4.753489669894136,2429,336,0.138328530259366,340,0
SOL/USDT:USDT,15m,pen_5bp_drop_50,1,5.0,0.5,281,0.4483985765124555,-0.08743342140381319,0.17617068600360689,0.9394327520225249,-4.799467472008463,2429,349,0.14368052696582956,327,0
SOL/USDT:USDT,15m,pen_5bp_drop_50,2,5.0,0.5,279,0.43727598566308246,-0.1253134484426262,0.22803496013406074,0.9136680623743951,-7.570900058910947,2429,334,0.1375051461506793,342,0
SOL/USDT:USDT,15m,pen_5bp_drop_50,3,5.0,0.5,281,0.46619217081850534,0.05492328151161655,0.1376348682216442,1.035835942630497,4.309517034095701,2429,334,0.1375051461506793,342,0
SOL/USDT:USDT,15m,pen_5bp_drop_50,4,5.0,0.5,284,0.4507042253521127,-0.08530066782009545,0.2029545905401928,0.9380440370728305,-4.65394887731237,2429,347,0.14285714285714285,329,0
SOL/USDT:USDT,1h,baseline,0,0.0,0.0,137,0.45255474452554745,0.062135030641980664,0.06467823989888741,1.078424244683643,3.986513554166329,602,189,0.313953488372093,0,0
SOL/USDT:USDT,1h,pen_1bp,0,1.0,0.0,137,0.45255474452554745,0.062135030641980664,0.06467823989888741,1.078424244683643,3.986513554166329,602,189,0.313953488372093,0,0
