symbol,timeframe,segment,arm,family,take_profit_r,partial_r,breakeven,eligible,filled,num_trades,total_return,max_drawdown,win_rate,sharpe,mean_net_r,mean_gross_r,cost_total,n_take_profit,n_stop_loss,n_end_of_data,n_partial,n_partial_then_stop,funding_rows
ADA/USDT:USDT,4h,is,A2_be_on,A,1.5,1.2,True,82,52,39,0.06972267748170216,0.061181144520587025,0.5384615384615384,7.3270867630592225,0.1786836183275227,0.2269230769230767,183.97449130342022,19,20,0,21,2,4272
ADA/USDT:USDT,4h,is,A3_be_off,A,1.5,1.3,False,82,52,38,0.08249664015995295,0.056504966144432886,0.5263157894736842,8.433924813896517,0.21537165024443988,0.2631578947368425,178.75792953245048,20,18,0,20,0,4272
ADA/USDT:USDT,4h,is,A3_be_on,A,1.5,1.3,True,82,52,38,0.0744628170353153,0.0635071793058978,0.5263157894736842,7.745726418458901,0.19557640821016622,0.24342105263157932,177.9445882056846,19,19,0,20,1,4272
ADA/USDT:USDT,4h,is,B0,B,2.0,,False,82,52,36,0.10745733717322091,0.09312550177528067,0.4444444444444444,9.21421391359222,0.28027197552070615,0.3333333333333336,185.06545884135545,16,20,0,0,0,4272
ADA/USDT:USDT,4h,is,B1_be_off,B,2.0,1.0,False,82,52,36,0.09684807514131408,0.05249913445695744,0.4444444444444444,10.901866935733112,0.2547113088892394,0.3055555555555556,180.3377055924127,16,20,0,23,7,4272
ADA/USDT:USDT,4h,is,B1_be_on,B,2.0,1.0,True,82,52,41,0.061096107414085415,0.06416442022061518,0.5853658536585366,6.526149315819509,0.14556670661452897,0.19512195121951223,198.12316247030896,13,28,0,24,11,4272
ADA/USDT:USDT,4h,is,B2_be_off,B,2.0,1.3,False,82,52,36,0.09601672260513733,0.0726106397017092,0.5277777777777778,9.779433975697495,0.25490559926818357,0.30555555555555586,178.29592426853912,16,20,0,20,4,4272
ADA/USDT:USDT,4h,is,B2_be_on,B,2.0,1.3,True,82,52,38,0.08350168034752023,0.07828698636191067,0.5263157894736842,8.237312731358312,0.2143452673009044,0.2631578947368424,180.89658524598008,15,23,0,20,5,4272
ADA/USDT:USDT,4h,is,B3_be_off,B,2.0,1.5,False,82,52,36,0.1175592329351477,0.06724566381475176,0.5555555555555556,11.394180098016523,0.31026890970133053,0.3611111111111114,180.77701544290247,16,20,0,20,4,4272
ADA/USDT:USDT,4h,is,B3_be_on,B,2.0,1.5,True,82,52,38,0.11578140182712578,0.06373412422167264,0.5263157894736842,10.606822935059528,0.293162988956054,0.342105263157895,184.6129408428149,16,22,0,20,4,4272
ADA/USDT:USDT,4h,oos_warm,A0,A,1.5,,False,46,29,23,0.08546378359044211,0.031048004776888457,0.5652173913043478,13.478510153162748,0.3648538005959832,0.413043478260869,117.03966932959916,13,10,0,0,0,6408
ADA/USDT:USDT,4h,oos_warm,A1_be_off,A,1.5,1.0,False,46,29,23,0.07256990183402086,0.031048004776888356,0.5652173913043478,13.556048225397419,0.31055826717249935,0.35869565217391275,115.90806094051732,13,10,0,15,2,6408
ADA/USDT:USDT,4h,oos_warm,A1_be_on,A,1.5,1.0,True,46,29,24,0.05605428983052316,0.03104800477688843,0.625,10.3928372914436,0.23277094814273805,0.2812499999999998,120.71522933360694,11,13,0,15,4,6408
ADA/USDT:USDT,4h,oos_warm,A2_be_off,A,1.5,1.2,False,46,29,23,0.0767133345982913,0.03104800477688829,0.6086956521739131,13.292946864009858,0.32826154987375095,0.3760869565217386,115.73013060002147,13,10,0,14,1,6408
ADA/USDT:USDT,4h,oos_warm,A2_be_on,A,1.5,1.2,True,46,29,24,0.07066855397696145,0.03104800477688831,0.5833333333333334,11.698008981531775,0.2914275430191873,0.3395833333333329,121.26206065199455,13,11,0,14,1,6408
