lens,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate
baseline,ETH/USDT:USDT,15m,oos,matched_random,2,258.0,180.0,0.2580590941726776,0.08533918371110016,0.5277777777777778
baseline,ETH/USDT:USDT,15m,oos,matched_random,3,258.0,166.0,0.06887275373642132,0.07740662662878438,0.5
baseline,ETH/USDT:USDT,15m,oos,matched_random,4,258.0,166.0,0.227653851711015,0.056597677471052196,0.5542168674698795
baseline,ETH/USDT:USDT,15m,oos,matched_random,5,258.0,161.0,0.3427703469466316,0.052454478471975804,0.546583850931677
baseline,ETH/USDT:USDT,15m,oos,matched_random,6,258.0,162.0,0.40838439772935836,0.039645213802675584,0.5555555555555556
baseline,ETH/USDT:USDT,15m,oos,matched_random,7,258.0,163.0,0.2712788163789819,0.05512374566263393,0.5337423312883436
baseline,ETH/USDT:USDT,15m,oos,matched_random,8,258.0,160.0,0.23331117573545818,0.08214311495576217,0.51875
baseline,ETH/USDT:USDT,15m,oos,matched_random,9,258.0,162.0,0.3170612804973429,0.04107105216866948,0.5617283950617284
baseline,ETH/USDT:USDT,15m,oos,matched_random,10,258.0,162.0,0.012251137109575939,0.12088186475767541,0.4691358024691358
baseline,ETH/USDT:USDT,15m,oos,matched_random,11,258.0,168.0,0.07714390956342759,0.1096829597311784,0.5
baseline,ETH/USDT:USDT,15m,oos,matched_random,12,258.0,165.0,0.20232458638687675,0.07238632083069046,0.5212121212121212
baseline,ETH/USDT:USDT,15m,oos,matched_random,13,258.0,161.0,0.20745896703230554,0.05271854245326243,0.5279503105590062
baseline,ETH/USDT:USDT,15m,oos,matched_random,14,258.0,173.0,0.4915983789190275,0.04031607543217428,0.5895953757225434
baseline,ETH/USDT:USDT,15m,oos,matched_random,15,258.0,168.0,-0.013737879223946948,0.09802975378409447,0.4642857142857143
baseline,ETH/USDT:USDT,15m,oos,matched_random,16,258.0,169.0,0.09155760440212034,0.07727520374284187,0.5088757396449705
baseline,ETH/USDT:USDT,15m,oos,matched_random,17,258.0,164.0,0.18959290923287336,0.048291846425335405,0.5060975609756098
baseline,ETH/USDT:USDT,15m,oos,matched_random,18,258.0,166.0,0.1760446051955998,0.07803751791565619,0.5180722891566265
baseline,ETH/USDT:USDT,15m,oos,matched_random,19,258.0,160.0,0.273675976805382,0.05732890942806504,0.55
baseline,ETH/USDT:USDT,15m,oos,matched_random,-1,258.0,165.25,0.22245130388431825,0.06808689202114455,0.5280027335891992
pen_5bp,ETH/USDT:USDT,15m,is,default,-1,1244.0,619.0,-0.1515942380173672,0.3054302207687771,0.4668820678513732
pen_5bp,ETH/USDT:USDT,15m,is,filter_bot3,-1,415.0,233.0,0.20062682514694916,0.06325500413035903,0.5407725321888412
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,0,415.0,287.0,-0.1985291840138485,0.2713326000154467,0.42857142857142855
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,1,415.0,275.0,-0.2918598304428605,0.2952898808756097,0.41454545454545455
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,2,415.0,278.0,-0.005370785199447164,0.19888105080298282,0.4856115107913669
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,3,415.0,270.0,0.011780249556470153,0.11534804832042471,0.48148148148148145
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,4,415.0,284.0,-0.28163407768761073,0.292184539386369,0.4225352112676056
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,5,415.0,263.0,-0.25794477645584846,0.28137731958539564,0.4220532319391635
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,6,415.0,260.0,-0.14088959013538332,0.2278790210921461,0.4423076923076923
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,7,415.0,283.0,-0.27757159645746005,0.3070222150912993,0.4204946996466431
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,8,415.0,279.0,-0.22054782974347845,0.26133829595442293,0.4229390681003584
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,9,415.0,281.0,0.09039969379532631,0.10992936969433069,0.501779359430605
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,10,415.0,272.0,-0.19065062226293322,0.2911898607175488,0.4485294117647059
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,11,415.0,273.0,-0.25018213919785814,0.3283870241923227,0.4175824175824176
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,12,415.0,268.0,-0.1002418149489571,0.17549324171503297,0.4664179104477612
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,13,415.0,277.0,-0.2697145117172353,0.27588129326174277,0.4187725631768953
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,14,415.0,274.0,-0.06164511779180739,0.12858418099957733,0.4635036496350365
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,15,415.0,283.0,-0.30141599611532355,0.3407278941469355,0.42402826855123676
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,16,415.0,276.0,-0.2552393432205358,0.2700551116537095,0.4384057971014493
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,17,415.0,282.0,-0.09309415018675063,0.20500195156046766,0.4716312056737589
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,18,415.0,284.0,-0.34917375789044,0.3598556396755071,0.397887323943662
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,19,415.0,286.0,0.0026892537750592966,0.14519688722630517,0.479020979020979
pen_5bp,ETH/USDT:USDT,15m,is,matched_random,-1,415.0,276.75,-0.17204179631704614,0.24404777129837885,0.44340493324898506
pen_5bp,ETH/USDT:USDT,15m,oos,default,-1,774.0,357.0,0.3561266456557443,0.09547442921616968,0.5266106442577031
pen_5bp,ETH/USDT:USDT,15m,oos,filter_bot3,-1,237.0,139.0,0.08842046291047936,0.06156098024689692,0.5467625899280576
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,0,237.0,155.0,0.04474340717407613,0.09171621590208644,0.49032258064516127
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,1,237.0,168.0,0.3097502425971572,0.056704027014464434,0.5535714285714286
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,2,237.0,162.0,0.17541327622637673,0.08701838753693432,0.5185185185185185
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,3,237.0,172.0,0.17347076066291028,0.06000159329834394,0.5232558139534884
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,4,237.0,147.0,0.11642169386246697,0.08526368760308937,0.5238095238095238
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,5,237.0,160.0,0.2057200589096934,0.07274435194221973,0.54375
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,6,237.0,158.0,0.1094064387193328,0.07919424298103359,0.4936708860759494
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,7,237.0,152.0,0.23669472179459464,0.06908663937399112,0.5394736842105263
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,8,237.0,160.0,0.3335506529704679,0.060863984009797284,0.56875
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,9,237.0,147.0,0.2524653044216091,0.07982244044771473,0.54421768707483
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,10,237.0,155.0,0.22942855421305103,0.06883995419880284,0.5225806451612903
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,11,237.0,153.0,-0.03791908680954366,0.12256500506842069,0.45751633986928103
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,12,237.0,160.0,0.29198747025288047,0.05946045923018818,0.56875
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,13,237.0,156.0,0.29198996229648966,0.046493262564635256,0.5384615384615384
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,14,237.0,161.0,0.19143446283481244,0.05842370518851044,0.5341614906832298
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,15,237.0,158.0,0.15897874068536985,0.0768935654337955,0.5379746835443038
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,16,237.0,163.0,0.18952812682774492,0.059723081268173474,0.5398773006134969
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,17,237.0,155.0,0.3000520559963772,0.062153794546539035,0.5548387096774193
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,18,237.0,163.0,0.08043112389335311,0.06738285250626656,0.49693251533742333
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,19,237.0,156.0,0.24797123473224436,0.07262808960600949,0.5576923076923077
pen_5bp,ETH/USDT:USDT,15m,oos,matched_random,-1,237.0,158.05,0.19507596011307324,0.07184896698605081,0.5304062826949859
baseline,ETH/USDT:USDT,1h,is,default,-1,383.0,194.0,0.3573112967105293,0.08348008881978422,0.5360824742268041
baseline,ETH/USDT:USDT,1h,is,filter_bot3,-1,128.0,91.0,0.24907904395783972,0.06663331792678155,0.6043956043956044
baseline,ETH/USDT:USDT,1h,is,matched_random,0,128.0,96.0,0.028949052684816342,0.08040212525724161,0.4791666666666667
baseline,ETH/USDT:USDT,1h,is,matched_random,1,128.0,93.0,0.1337255284386585,0.06505322278689567,0.5053763440860215
baseline,ETH/USDT:USDT,1h,is,matched_random,2,128.0,95.0,0.29638113290648255,0.0514153514013546,0.5894736842105263
baseline,ETH/USDT:USDT,1h,is,matched_random,3,128.0,101.0,0.1403589069630225,0.07705896663094385,0.5247524752475248
baseline,ETH/USDT:USDT,1h,is,matched_random,4,128.0,95.0,0.1430775966992176,0.05903796045680053,0.5263157894736842
baseline,ETH/USDT:USDT,1h,is,matched_random,5,128.0,88.0,0.10522869131134212,0.1409009951993965,0.48863636363636365
baseline,ETH/USDT:USDT,1h,is,matched_random,6,128.0,93.0,0.05482077483948106,0.07306353881970523,0.4838709677419355
baseline,ETH/USDT:USDT,1h,is,matched_random,7,128.0,95.0,0.09929415860669888,0.08422238162155117,0.5052631578947369
baseline,ETH/USDT:USDT,1h,is,matched_random,8,128.0,93.0,0.14559765611705244,0.05939022711629895,0.5161290322580645
baseline,ETH/USDT:USDT,1h,is,matched_random,9,128.0,89.0,0.12588357998205082,0.06051471817993561,0.5393258426966292
baseline,ETH/USDT:USDT,1h,is,matched_random,10,128.0,93.0,0.18970159029819098,0.05710960231926744,0.5483870967741935
baseline,ETH/USDT:USDT,1h,is,matched_random,11,128.0,90.0,-0.02525028757032778,0.12791406481723963,0.4444444444444444
baseline,ETH/USDT:USDT,1h,is,matched_random,12,128.0,93.0,0.06152748289375067,0.1150409671109459,0.4731182795698925
baseline,ETH/USDT:USDT,1h,is,matched_random,13,128.0,92.0,0.08526544782638557,0.0666111883167631,0.5108695652173914
baseline,ETH/USDT:USDT,1h,is,matched_random,14,128.0,95.0,0.14222835457396468,0.06969481304121103,0.5157894736842106
baseline,ETH/USDT:USDT,1h,is,matched_random,15,128.0,90.0,0.12773005073508104,0.04323111652997921,0.5222222222222223
baseline,ETH/USDT:USDT,1h,is,matched_random,16,128.0,91.0,0.09705766141366658,0.06544495788827819,0.4945054945054945
baseline,ETH/USDT:USDT,1h,is,matched_random,17,128.0,90.0,0.1149465138263051,0.07563313622909516,0.5
baseline,ETH/USDT:USDT,1h,is,matched_random,18,128.0,99.0,0.18944090192018576,0.08633098191568837,0.5353535353535354
baseline,ETH/USDT:USDT,1h,is,matched_random,19,128.0,97.0,0.0012457010476196956,0.08200217915237626,0.4742268041237113
baseline,ETH/USDT:USDT,1h,is,matched_random,-1,128.0,93.4,0.11286052477568227,0.07700362473954839,0.5088613619903624
baseline,ETH/USDT:USDT,1h,oos,default,-1,214.0,109.0,0.46922625922619626,0.04567260052298271,0.6146788990825688
baseline,ETH/USDT:USDT,1h,oos,filter_bot3,-1,82.0,60.0,0.4467404619318195,0.021610061973349966,0.75
baseline,ETH/USDT:USDT,1h,oos,matched_random,0,82.0,59.0,0.2457208058033113,0.04074680993750054,0.6271186440677966
baseline,ETH/USDT:USDT,1h,oos,matched_random,1,82.0,60.0,0.204667412302495,0.041786002597143324,0.6
baseline,ETH/USDT:USDT,1h,oos,matched_random,2,82.0,54.0,0.20328156661551638,0.03285293767728893,0.6111111111111112
baseline,ETH/USDT:USDT,1h,oos,matched_random,3,82.0,62.0,0.24186144265074527,0.03303394520933034,0.6129032258064516
baseline,ETH/USDT:USDT,1h,oos,matched_random,4,82.0,57.0,0.14214191228888193,0.06008266143534721,0.5614035087719298
baseline,ETH/USDT:USDT,1h,oos,matched_random,5,82.0,60.0,0.253810307392389,0.034302621192920976,0.65
baseline,ETH/USDT:USDT,1h,oos,matched_random,6,82.0,62.0,0.36422906858307125,0.021179432758818638,0.7096774193548387
baseline,ETH/USDT:USDT,1h,oos,matched_random,7,82.0,49.0,0.23708874036327324,0.029999917904383826,0.6326530612244898
baseline,ETH/USDT:USDT,1h,oos,matched_random,8,82.0,55.0,0.18515270430979364,0.03407061599343026,0.6
baseline,ETH/USDT:USDT,1h,oos,matched_random,9,82.0,61.0,0.27774978595936883,0.034714995829499995,0.639344262295082
baseline,ETH/USDT:USDT,1h,oos,matched_random,10,82.0,57.0,0.17046112873738584,0.03812284779582936,0.5789473684210527
baseline,ETH/USDT:USDT,1h,oos,matched_random,11,82.0,56.0,0.33032378608403234,0.02140701722797803,0.6964285714285714
baseline,ETH/USDT:USDT,1h,oos,matched_random,12,82.0,55.0,0.29002507801160043,0.034297148330532136,0.6909090909090909
baseline,ETH/USDT:USDT,1h,oos,matched_random,13,82.0,55.0,0.21973303570009012,0.04200490513319495,0.6181818181818182
baseline,ETH/USDT:USDT,1h,oos,matched_random,14,82.0,59.0,0.19206692237827447,0.04213877539003326,0.6101694915254238
baseline,ETH/USDT:USDT,1h,oos,matched_random,15,82.0,56.0,0.215017236947972,0.02615281991278279,0.625
baseline,ETH/USDT:USDT,1h,oos,matched_random,16,82.0,54.0,0.22292259074108406,0.04143831221115903,0.6296296296296297
baseline,ETH/USDT:USDT,1h,oos,matched_random,17,82.0,56.0,0.2272612119590778,0.05560201010416276,0.625
baseline,ETH/USDT:USDT,1h,oos,matched_random,18,82.0,56.0,0.31008076490663244,0.027850801387223033,0.6785714285714286
baseline,ETH/USDT:USDT,1h,oos,matched_random,19,82.0,68.0,0.3226158418390092,0.031568790389565865,0.6470588235294118
baseline,ETH/USDT:USDT,1h,oos,matched_random,-1,82.0,57.55,0.2428105671787002,0.03616766842090627,0.6322053727414063
pen_5bp,ETH/USDT:USDT,1h,is,default,-1,363.0,188.0,0.3337554973566574,0.08301463774469217,0.5319148936170213
pen_5bp,ETH/USDT:USDT,1h,is,filter_bot3,-1,121.0,91.0,0.21600383419858227,0.06614692528848751,0.5824175824175825
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,0,121.0,89.0,0.18494972793376382,0.08304778076726523,0.5393258426966292
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,1,121.0,92.0,0.09246905552078442,0.06203925360001249,0.5
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,2,121.0,89.0,-0.0015858837111421963,0.10672394288006198,0.4606741573033708
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,3,121.0,99.0,0.1769491616003501,0.056886125399704286,0.5252525252525253
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,4,121.0,89.0,0.021506233834938392,0.06916545507921273,0.4606741573033708
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,5,121.0,91.0,0.22384552420317833,0.09184272034395144,0.5384615384615384
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,6,121.0,91.0,-0.02939430743468438,0.12358109731303521,0.42857142857142855
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,7,121.0,83.0,0.0006366775026621326,0.09870323638922263,0.4578313253012048
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,8,121.0,91.0,0.266925107178856,0.06681722159330547,0.5604395604395604
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,9,121.0,81.0,0.11167523660308253,0.07142710200856331,0.5185185185185185
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,10,121.0,94.0,0.13895966661803633,0.05307575852025457,0.5212765957446809
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,11,121.0,89.0,0.0008271547885835389,0.13404647902649547,0.43820224719101125
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,12,121.0,88.0,0.2983027559642292,0.04175375553659703,0.5909090909090909
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,13,121.0,94.0,0.1479133723019657,0.08415820572801148,0.5212765957446809
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,14,121.0,91.0,0.1187794386070018,0.07450808314683327,0.4945054945054945
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,15,121.0,89.0,0.2520597054283277,0.04174829155181272,0.5617977528089888
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,16,121.0,85.0,0.14016933178476157,0.06415697530645738,0.5294117647058824
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,17,121.0,88.0,0.22126028182003737,0.05110926085708193,0.5681818181818182
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,18,121.0,92.0,0.14533158699365012,0.06149065180055641,0.5217391304347826
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,19,121.0,93.0,-0.01685145484128625,0.08098235037284596,0.46236559139784944
pen_5bp,ETH/USDT:USDT,1h,is,matched_random,-1,121.0,89.9,0.12473641863485482,0.07586318736106407,0.5099707567736214
pen_5bp,ETH/USDT:USDT,1h,oos,default,-1,203.0,103.0,0.451008018590101,0.045387939024835434,0.6116504854368932
pen_5bp,ETH/USDT:USDT,1h,oos,filter_bot3,-1,75.0,55.0,0.3580106452759583,0.021660175171086492,0.7090909090909091
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,0,75.0,53.0,0.22892547878603053,0.046659554588601715,0.6415094339622641
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,1,75.0,53.0,0.14442887038303598,0.04751980854573193,0.5849056603773585
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,2,75.0,54.0,0.15327752262875566,0.04219307937500673,0.5740740740740741
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,3,75.0,57.0,0.2434369634606808,0.034082652613862334,0.631578947368421
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,4,75.0,54.0,0.12452823754165074,0.0455530407979944,0.5555555555555556
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,5,75.0,52.0,0.1396921534286963,0.06007349705185642,0.5576923076923077
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,6,75.0,51.0,0.15268291984764673,0.04195522614906588,0.5882352941176471
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,7,75.0,53.0,0.3384137331296919,0.030597298989924065,0.7169811320754716
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,8,75.0,52.0,0.18240218311882,0.030991819625660465,0.6153846153846154
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,9,75.0,53.0,0.17625956923040775,0.04146323480040261,0.6037735849056604
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,10,75.0,50.0,0.18380427984239722,0.04864386969678976,0.6
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,11,75.0,52.0,0.2850165894186679,0.03011226746983731,0.6923076923076923
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,12,75.0,49.0,0.18085524733831043,0.04987642818057679,0.6326530612244898
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,13,75.0,53.0,0.3374279715191829,0.03145654005631059,0.6792452830188679
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,14,75.0,58.0,0.24376366695998822,0.02873727851052665,0.6379310344827587
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,15,75.0,50.0,0.2579722771365969,0.04145749483833642,0.66
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,16,75.0,53.0,0.248413738977506,0.035853487299007746,0.6415094339622641
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,17,75.0,50.0,0.13544540451405102,0.03588244330416205,0.56
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,18,75.0,53.0,0.0719438532967346,0.05488564944557694,0.5094339622641509
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,19,75.0,57.0,0.10388224642989499,0.04705500837318539,0.543859649122807
pen_5bp,ETH/USDT:USDT,1h,oos,matched_random,-1,75.0,52.85,0.19662864534943733,0.04125248398562081,0.6113315360948202
baseline,SOL/USDT:USDT,15m,is,default,-1,1392.0,802.0,0.8813857934774747,0.11109731859732591,0.5099750623441397
baseline,SOL/USDT:USDT,15m,is,filter_bot3,-1,464.0,333.0,0.856836619155675,0.048758621198138376,0.5915915915915916
baseline,SOL/USDT:USDT,15m,is,matched_random,0,464.0,329.0,0.061183377884692164,0.1384849895505739,0.48024316109422494
baseline,SOL/USDT:USDT,15m,is,matched_random,1,464.0,340.0,0.08073373899314774,0.19414882933109223,0.47941176470588237
baseline,SOL/USDT:USDT,15m,is,matched_random,2,464.0,333.0,0.07032669862904077,0.11633172540954506,0.48348348348348347
baseline,SOL/USDT:USDT,15m,is,matched_random,3,464.0,348.0,-0.08748701905338002,0.15586707838362812,0.4511494252873563
baseline,SOL/USDT:USDT,15m,is,matched_random,4,464.0,347.0,0.5029804786184805,0.09363487660913519,0.5273775216138329
baseline,SOL/USDT:USDT,15m,is,matched_random,5,464.0,342.0,0.20617969688985613,0.10078520695260282,0.49122807017543857
baseline,SOL/USDT:USDT,15m,is,matched_random,6,464.0,345.0,0.1115591363606838,0.2057651828783645,0.4927536231884058
baseline,SOL/USDT:USDT,15m,is,matched_random,7,464.0,337.0,0.14785416298514956,0.1722344149618512,0.4896142433234421
baseline,SOL/USDT:USDT,15m,is,matched_random,8,464.0,345.0,0.23610561249471249,0.2646655923679582,0.4985507246376812
baseline,SOL/USDT:USDT,15m,is,matched_random,9,464.0,341.0,0.2515322974565894,0.12395223562666076,0.501466275659824
baseline,SOL/USDT:USDT,15m,is,matched_random,10,464.0,348.0,0.13023756685549234,0.144746481504006,0.48563218390804597
baseline,SOL/USDT:USDT,15m,is,matched_random,11,464.0,346.0,0.4589331369438836,0.09548263209361901,0.5202312138728323
baseline,SOL/USDT:USDT,15m,is,matched_random,12,464.0,341.0,-0.06292815147333149,0.20027024111330902,0.4662756598240469
baseline,SOL/USDT:USDT,15m,is,matched_random,13,464.0,343.0,0.28496242581813747,0.1349897299980306,0.49854227405247814
baseline,SOL/USDT:USDT,15m,is,matched_random,14,464.0,345.0,0.006581360798519017,0.18738582119445463,0.45507246376811594
baseline,SOL/USDT:USDT,15m,is,matched_random,15,464.0,334.0,-0.017463355141572903,0.19710846083055997,0.46706586826347307
baseline,SOL/USDT:USDT,15m,is,matched_random,16,464.0,345.0,0.41348827543461486,0.12014409375347974,0.5333333333333333
baseline,SOL/USDT:USDT,15m,is,matched_random,17,464.0,354.0,0.3533949499320804,0.0952069004624903,0.5056497175141242
baseline,SOL/USDT:USDT,15m,is,matched_random,18,464.0,341.0,0.36519242555115217,0.08903053211656815,0.5249266862170088
baseline,SOL/USDT:USDT,15m,is,matched_random,19,464.0,351.0,0.18727270418973166,0.18814696077262913,0.49002849002849
baseline,SOL/USDT:USDT,15m,is,matched_random,-1,464.0,342.75,0.18503197600838397,0.15091909929552794,0.49210180919757607
baseline,SOL/USDT:USDT,15m,oos,default,-1,757.0,397.0,0.4055163687771186,0.12571276085727892,0.5264483627204031
baseline,SOL/USDT:USDT,15m,oos,filter_bot3,-1,219.0,154.0,0.4000560199268988,0.03849960890862738,0.6428571428571429
baseline,SOL/USDT:USDT,15m,oos,matched_random,0,219.0,169.0,0.09522801275176261,0.10037606767468332,0.4970414201183432
baseline,SOL/USDT:USDT,15m,oos,matched_random,1,219.0,153.0,0.14175839207214358,0.057696053601350814,0.5228758169934641
baseline,SOL/USDT:USDT,15m,oos,matched_random,2,219.0,159.0,0.1610211976674409,0.08265227760210572,0.5345911949685535
baseline,SOL/USDT:USDT,15m,oos,matched_random,3,219.0,159.0,0.16563833583089363,0.055120418508106644,0.5471698113207547
baseline,SOL/USDT:USDT,15m,oos,matched_random,4,219.0,158.0,0.11095498117925018,0.09481720309902263,0.5253164556962026
baseline,SOL/USDT:USDT,15m,oos,matched_random,5,219.0,161.0,0.15433137943103667,0.0781849959166027,0.5093167701863354
baseline,SOL/USDT:USDT,15m,oos,matched_random,6,219.0,151.0,0.13308030370138205,0.05511931012573842,0.543046357615894
baseline,SOL/USDT:USDT,15m,oos,matched_random,7,219.0,155.0,0.11144628915409485,0.07907839477364656,0.535483870967742
baseline,SOL/USDT:USDT,15m,oos,matched_random,8,219.0,158.0,0.04418390949968071,0.09814845363191413,0.5
baseline,SOL/USDT:USDT,15m,oos,matched_random,9,219.0,160.0,0.22030980425800226,0.08805438141493953,0.5625
baseline,SOL/USDT:USDT,15m,oos,matched_random,10,219.0,147.0,-0.07160763885678152,0.1948954180496478,0.4489795918367347
baseline,SOL/USDT:USDT,15m,oos,matched_random,11,219.0,157.0,0.08412479302572101,0.07711437234988709,0.5095541401273885
baseline,SOL/USDT:USDT,15m,oos,matched_random,12,219.0,156.0,0.09762588506047341,0.06100301846195802,0.5192307692307693
baseline,SOL/USDT:USDT,15m,oos,matched_random,13,219.0,152.0,0.14844725437882317,0.06589549151155374,0.5131578947368421
baseline,SOL/USDT:USDT,15m,oos,matched_random,14,219.0,156.0,0.13302494022159753,0.07410756657269342,0.532051282051282
baseline,SOL/USDT:USDT,15m,oos,matched_random,15,219.0,156.0,-0.03525817011168583,0.14373917632146693,0.46794871794871795
baseline,SOL/USDT:USDT,15m,oos,matched_random,16,219.0,156.0,0.10806455500925367,0.07387565090765014,0.5
baseline,SOL/USDT:USDT,15m,oos,matched_random,17,219.0,156.0,-0.00979717093878935,0.09670567075886606,0.47435897435897434
baseline,SOL/USDT:USDT,15m,oos,matched_random,18,219.0,156.0,0.09868341305136509,0.0786166220467188,0.5256410256410257
baseline,SOL/USDT:USDT,15m,oos,matched_random,19,219.0,156.0,0.0729240209634865,0.06226417557914573,0.5064102564102564
baseline,SOL/USDT:USDT,15m,oos,matched_random,-1,219.0,156.55,0.09820922436745756,0.0858732359453849,0.513733717510464
pen_5bp,SOL/USDT:USDT,15m,is,default,-1,1284.0,746.0,0.40420801595644773,0.14666461932673616,0.4839142091152815
pen_5bp,SOL/USDT:USDT,15m,is,filter_bot3,-1,428.0,309.0,0.5467441668172686,0.05387369084256025,0.5533980582524272
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,0,428.0,313.0,0.22504448345342007,0.10463042046632087,0.48242811501597443
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,1,428.0,308.0,0.26602490354460917,0.12007023097248122,0.4967532467532468
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,2,428.0,327.0,0.18994985437663364,0.17686194665033902,0.4923547400611621
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,3,428.0,312.0,-0.09645634887009183,0.23321818965310542,0.4391025641025641
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,4,428.0,325.0,0.07901592236413689,0.1674431029865994,0.4676923076923077
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,5,428.0,326.0,-0.15348503464192054,0.2350807881049232,0.44171779141104295
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,6,428.0,325.0,-0.08377373670486922,0.22990855086661674,0.4430769230769231
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,7,428.0,319.0,0.07422666286804852,0.12165480903004701,0.47648902821316613
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,8,428.0,326.0,0.1334882191748966,0.14252922796346368,0.48773006134969327
pen_5bp,SOL/USDT:USDT,15m,is,matched_random,9,428.0,323.0,0.015901295407056024,0.1838759421265135,0.46439628482972134
