scope,arm,width_label,width_threshold,guard,reentry,segment,num_cells,num_symbols,num_trades,win_rate,total_return,mean_net_r,max_drawdown,peak_concurrency,liquidation_events,symbols_below_gate,min_symbol_trades,adopted_point
15m+1h+2h+4h,bollinger,1.28,1.28,0.004,True,full,48,12,25631,0.4077874448909523,-0.9999999643524816,-0.0852235016607254,0.999999982171702,14,0,0,1362,False
15m+1h+2h+4h,bollinger,1.28,1.28,0.004,True,is,48,12,17938,0.4101906567064333,-0.9999690945792318,-0.075149130168738,0.9999823543300236,14,0,0,1138,False
15m+1h+2h+4h,bollinger,1.28,1.28,0.004,True,oos_warm,48,12,7693,0.4020538151566359,-0.9988465609795468,-0.1090601395259482,0.9992713384867854,11,0,0,224,False
15m+1h+2h+4h,bollinger,1.28,1.28,0.004,True,oos,48,12,7428,0.4003769520732364,-0.9988639612203426,-0.1141569606114615,0.9991816398642837,11,0,0,224,False
15m+1h+2h+4h,bollinger,1.28,1.28,0.004,False,full,48,12,20633,0.4173896185721902,-0.999945500624587,-0.0614812098145668,0.9999795372835562,13,0,0,1106,False
15m+1h+2h+4h,bollinger,1.28,1.28,0.004,False,is,48,12,14278,0.4215576411262081,-0.9939947322482114,-0.0469419193072356,0.9976281508819758,13,0,0,894,False
15m+1h+2h+4h,bollinger,1.28,1.28,0.004,False,oos_warm,48,12,6354,0.4080893925086559,-0.9909247384685608,-0.0939822959813771,0.9933737868459788,10,0,0,184,False
15m+1h+2h+4h,bollinger,1.28,1.28,0.004,False,oos,48,12,6165,0.4084347120843471,-0.988906098515968,-0.0938812409456533,0.9914725029111324,10,0,0,184,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0,True,full,48,12,34448,0.407019275429633,-0.999999999925143,-0.2770738518830226,0.9999999999366948,13,0,0,2666,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0,True,is,48,12,22774,0.4112584526214103,-0.9999982774391314,-0.2478348324437726,0.9999986659886902,13,0,0,1798,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0,True,oos_warm,48,12,11674,0.3987493575466849,-0.9999565430304408,-0.3341142346746483,0.9999583306432354,10,0,0,833,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0,True,oos,48,12,11394,0.3974021414779708,-0.9999545753944472,-0.3423688227802684,0.999955732251126,10,0,0,832,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0,False,full,48,12,28086,0.4160079755038097,-0.9999996795993704,-0.2638784568303712,0.9999998075134237,12,0,0,2234,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0,False,is,48,12,18286,0.4234386962703708,-0.9992299203278816,-0.2263944461304454,0.9995597849574324,12,0,0,1415,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0,False,oos_warm,48,12,9801,0.4022038567493113,-0.9995839383365888,-0.3336383063592791,0.9995951955990046,10,0,0,772,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0,False,oos,48,12,9603,0.4023742580443611,-0.9994555121058176,-0.3374108213870823,0.9994656145402596,10,0,0,767,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0025,True,full,48,12,27528,0.4101278698052891,-0.9999999871254488,-0.1124874999226121,0.9999999914241348,13,0,0,1704,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0025,True,is,48,12,18623,0.414326370616979,-0.999964449647785,-0.0941790568364416,0.9999765987510508,13,0,0,1328,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0025,True,oos_warm,48,12,8905,0.4013475575519371,-0.999637850239851,-0.150775892465428,0.999683723389596,10,0,0,375,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0025,True,oos,48,12,8638,0.3998610789534614,-0.9996158652399412,-0.1559955166817308,0.9996566524634558,10,0,0,375,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0025,False,full,48,12,22009,0.419828252078695,-0.999974161708419,-0.0897374269854356,0.999986830681416,12,0,0,1395,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0025,False,is,48,12,14682,0.4267810924942106,-0.9909829991313746,-0.0642552892969184,0.9954803380418952,12,0,0,1054,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0025,False,oos_warm,48,12,7327,0.405896001091852,-0.9971344916167392,-0.140799081897788,0.9972950534713576,10,0,0,325,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.0025,False,oos,48,12,7139,0.4062193584535649,-0.996263492417108,-0.1413149991091472,0.9964477535459404,10,0,0,325,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.003,True,full,48,12,25723,0.4085837577265482,-0.9999999626589356,-0.1054619508155355,0.9999999771350628,13,0,0,1497,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.003,True,is,48,12,17580,0.4120022753128555,-0.9999462559660772,-0.0906542887463306,0.999964827055726,13,0,0,1203,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.003,True,oos_warm,48,12,8143,0.4012034876581112,-0.999305205415282,-0.1374303530231559,0.9994844418694908,10,0,0,294,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.003,True,oos,48,12,7880,0.3996192893401015,-0.9992850448711648,-0.1426568509262637,0.999415863245038,10,0,0,294,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.003,False,full,48,12,20367,0.4185692541856925,-0.9999370934469352,-0.0805838634467297,0.9999684692326336,12,0,0,1191,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.003,False,is,48,12,13754,0.4244583393921768,-0.9876317856093724,-0.0596379022059832,0.9937124582157908,12,0,0,949,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.003,False,oos_warm,48,12,6613,0.4063208831090277,-0.9949138532792624,-0.1241481687401241,0.9954863724610388,10,0,0,242,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.003,False,oos,48,12,6428,0.4066583696328562,-0.9935537645670154,-0.1244102429762999,0.994308969223432,10,0,0,242,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.004,True,full,48,12,21541,0.4086161273849867,-0.9999991599444056,-0.0841169402418409,0.9999995845023524,13,0,0,1146,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.004,True,is,48,12,15063,0.4127995751178384,-0.9996226512915156,-0.0692884961867536,0.999793672840203,13,0,0,931,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.004,True,oos_warm,48,12,6478,0.3988885458474838,-0.9977737949651928,-0.118596849596855,0.9986619520248908,10,0,0,188,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.004,True,oos,48,12,6238,0.3972427059955113,-0.997686729156155,-0.1236181703846231,0.9984698974943544,10,0,0,188,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.004,False,full,48,12,17018,0.4190856739922435,-0.999360237824581,-0.0581554444899269,0.999724324638096,12,0,0,905,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.004,False,is,48,12,11748,0.4257745999319033,-0.9505557090872336,-0.0369584016897456,0.9774570727517664,12,0,0,731,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.004,False,oos_warm,48,12,5270,0.4041745730550284,-0.98706094953311,-0.1054083588763649,0.9902695670989056,10,0,0,154,False
15m+1h+2h+4h,bollinger,1.15,1.15,0.004,False,oos,48,12,5097,0.4045516970767118,-0.9837835031593986,-0.1052609196311583,0.9875000368282264,10,0,0,154,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0,True,full,48,12,27047,0.404776869893149,-0.9999999941439324,-0.2858133914752766,0.999999995848342,12,0,0,2132,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0,True,is,48,12,17752,0.409362325371789,-0.9999726056346526,-0.2544907210933842,0.9999819406275304,12,0,0,1388,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0,True,oos_warm,48,12,9294,0.3959543791693565,-0.9997862309458642,-0.3458224533521434,0.9997919649977824,10,0,0,693,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0,True,oos,48,12,9046,0.3946495688702189,-0.9997644822911164,-0.3546262182283279,0.9997673951103064,9,0,0,692,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0,False,full,48,12,21797,0.4136349038858558,-0.9999958471284596,-0.2746858690071728,0.9999976567199946,11,0,0,1699,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0,False,is,48,12,14094,0.4209592734496949,-0.997323163769426,-0.2358517360751631,0.998560226961912,11,0,0,1071,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0,False,oos_warm,48,12,7703,0.4002336751914838,-0.9984485896098356,-0.34573977911281,0.9984909071757324,10,0,0,588,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0,False,oos,48,12,7528,0.4005047821466524,-0.9980240057332334,-0.3497991027493781,0.9980493532232892,9,0,0,587,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0025,True,full,48,12,21478,0.4085110345469783,-0.9999995988532469,-0.1195877693446029,0.9999997572993544,12,0,0,1320,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0025,True,is,48,12,14454,0.4129652691296527,-0.999683145284155,-0.1001952174819559,0.999819199537742,12,0,0,1017,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0025,True,oos_warm,48,12,7024,0.3993451025056947,-0.9987339725981174,-0.1594937979070627,0.9989319286971504,10,0,0,303,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0025,True,oos,48,12,6786,0.3977306218685529,-0.9986192260497356,-0.1652647174808352,0.9988604910337204,9,0,0,303,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0025,False,full,48,12,16904,0.4184808329389494,-0.9998471600530152,-0.0965253885699886,0.9999254271056068,11,0,0,1077,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0025,False,is,48,12,11235,0.4251891410769915,-0.9802241703262672,-0.0712996503688307,0.9905083090561628,11,0,0,814,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0025,False,oos_warm,48,12,5669,0.4051860998412418,-0.9922713762454026,-0.1465185388063621,0.993014943095216,10,0,0,263,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.0025,False,oos,48,12,5503,0.4055969471197528,-0.9902742566056756,-0.1470503673578642,0.9914592395564068,9,0,0,263,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.003,True,full,48,12,19956,0.4067949488875526,-0.9999990350021596,-0.1123268049831729,0.999999481842864,12,0,0,1143,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.003,True,is,48,12,13591,0.4108601280258995,-0.999520412843366,-0.0956224104637185,0.9997305199391748,12,0,0,911,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.003,True,oos_warm,48,12,6365,0.398114689709348,-0.9979878572079922,-0.1479952143961993,0.9984982251411376,10,0,0,232,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.003,True,oos,48,12,6132,0.3964448793215916,-0.9978007117222064,-0.1536071099708374,0.9982547176791586,9,0,0,232,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.003,False,full,48,12,15507,0.4171664409621461,-0.9996675198882596,-0.0863936330891485,0.999844652374518,11,0,0,905,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.003,False,is,48,12,10456,0.4232019892884468,-0.9722451191935226,-0.0649557642777692,0.9866659948314276,11,0,0,713,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.003,False,oos_warm,48,12,5051,0.4046723421104731,-0.9880208416653676,-0.1307718465699991,0.9899502812108312,10,0,0,192,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.003,False,oos,48,12,4888,0.4050736497545008,-0.9849998068506596,-0.1310526400994092,0.987424485302588,9,0,0,192,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.004,True,full,48,12,16480,0.4065533980582524,-0.9999867945181156,-0.0904954435079962,0.9999946569308464,12,0,0,869,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.004,True,is,48,12,11526,0.4121117473538088,-0.9974827306985156,-0.0721545505543041,0.9987649690627672,12,0,0,716,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.004,True,oos_warm,48,12,4954,0.3936213161081954,-0.9947540448388028,-0.1331674524268999,0.996907111005659,10,0,0,145,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.004,True,oos,48,12,4739,0.3914327917282127,-0.9942928439728356,-0.1396358495386086,0.9961452517348486,9,0,0,145,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.004,False,full,48,12,12767,0.4166993028902639,-0.9979991281317232,-0.0653246509932586,0.99923113414328,11,0,0,683,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.004,False,is,48,12,8830,0.42480181200453,-0.9108509835325734,-0.040584793978586,0.9619253174686038,11,0,0,555,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.004,False,oos_warm,48,12,3937,0.3985267970535941,-0.9775558727671628,-0.1208118080772206,0.9827525993221068,10,0,0,120,False
15m+1h+2h+4h,bollinger,1.00,1.0,0.004,False,oos,48,12,3785,0.3986789960369881,-0.9722583828186562,-0.1213661802206605,0.9776802419116672,9,0,0,120,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0,True,full,48,12,21873,0.4049284506011978,-0.9999997523963924,-0.286181522310456,0.999999810601654,11,0,0,1747,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0,True,is,48,12,14260,0.4107994389901823,-0.999637472352572,-0.2461340935813268,0.9997421235035076,11,0,0,1118,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0,True,oos_warm,48,12,7612,0.3939831844456122,-0.9993096927269934,-0.3611010062144602,0.999372181629055,10,0,0,574,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0,True,oos,48,12,7382,0.3927120021674343,-0.9992318666489504,-0.3707692515653182,0.9992955213768396,8,0,0,557,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0,False,full,48,12,17534,0.4131972168358617,-0.9999478533898952,-0.2777110203310166,0.999967921218473,11,0,0,1345,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0,False,is,48,12,11248,0.4215860597439544,-0.9883078015181098,-0.2312196748535596,0.993162822393245,11,0,0,844,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0,False,oos_warm,48,12,6285,0.3982498011137629,-0.9954922842961624,-0.3607877046951153,0.9961612860825796,10,0,0,470,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0,False,oos,48,12,6122,0.3983992159425024,-0.994572997044574,-0.3660430434145101,0.9953848027348728,8,0,0,456,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0025,True,full,48,12,17254,0.4090645647386113,-0.9999913860396724,-0.1199636692212799,0.9999947710215774,11,0,0,1056,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0025,True,is,48,12,11583,0.4139687473020806,-0.9973141814933628,-0.0990908313176434,0.998280556090236,11,0,0,813,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0025,True,oos_warm,48,12,5670,0.3991181657848324,-0.9967584492846764,-0.162435387278533,0.9978219257458744,10,0,0,237,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0025,True,oos,48,12,5449,0.397504129198018,-0.9964378074593596,-0.1684733542242613,0.9973375975031892,8,0,0,237,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0025,False,full,48,12,13451,0.4189279607464129,-0.998834969633553,-0.097742310306644,0.99941371191351,11,0,0,851,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0025,False,is,48,12,8903,0.4255868808266876,-0.9374092492445903,-0.0722273315095366,0.9663835707735564,11,0,0,638,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0025,False,oos_warm,48,12,4547,0.4059819661315152,-0.981187188671528,-0.1474854804888596,0.9877199638864844,10,0,0,204,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.0025,False,oos,48,12,4392,0.4061930783242258,-0.977703142902058,-0.148873936649737,0.9841818355484524,8,0,0,204,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.003,True,full,48,12,15983,0.4071826315460176,-0.999982183174926,-0.1128598508365109,0.999990418190611,11,0,0,921,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.003,True,is,48,12,10863,0.4116726502807696,-0.9962697442141916,-0.094753770401953,0.9976372872457048,11,0,0,737,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.003,True,oos_warm,48,12,5119,0.3977339324086735,-0.995172544057488,-0.1510946247941235,0.9971724534455796,10,0,0,184,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.003,True,oos,48,12,4903,0.3960840301856007,-0.994675947371222,-0.1568801484812284,0.9964781051349544,8,0,0,184,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.003,False,full,48,12,12276,0.4173183447376996,-0.9977826678925475,-0.0878485800034748,0.9989919668021022,11,0,0,722,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.003,False,is,48,12,8253,0.4232400339270568,-0.9184700480996548,-0.0663932889059487,0.9566514002383464,11,0,0,570,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.003,False,oos_warm,48,12,4022,0.4052710094480358,-0.9725121877956986,-0.131628530845212,0.983954098005366,10,0,0,152,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.003,False,oos,48,12,3870,0.4054263565891473,-0.9675372506783736,-0.1328423601410928,0.9793483527840948,8,0,0,152,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.004,True,full,48,12,13058,0.406953591667943,-0.999833888910084,-0.0899130884598421,0.9999268946780808,11,0,0,703,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.004,True,is,48,12,9131,0.4138648559851057,-0.983692817835807,-0.0678085869359959,0.9904854804183308,11,0,0,543,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.004,True,oos_warm,48,12,3926,0.390983188996434,-0.989704526605768,-0.1410722104110096,0.9947772800271324,10,0,0,120,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.004,True,oos,48,12,3728,0.3886802575107296,-0.9887228097116828,-0.1479809427809024,0.9937073650357444,8,0,0,120,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.004,False,full,48,12,9989,0.4176594253679047,-0.9894796258965988,-0.0633860969147408,0.995837797429968,11,0,0,549,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.004,False,is,48,12,6900,0.426231884057971,-0.768061551458792,-0.0371795847794866,0.883318103554054,11,0,0,421,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.004,False,oos_warm,48,12,3088,0.3986398963730569,-0.9541557311001396,-0.1216156681931577,0.974794924998705,10,0,0,99,False
15m+1h+2h+4h,bollinger,0.90,0.9,0.004,False,oos,48,12,2947,0.3983712249745504,-0.9465735193026245,-0.1234873980391567,0.9678181418571976,8,0,0,99,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0,True,full,48,12,16874,0.4016237999288847,-0.9999964801700336,-0.2861978151971556,0.9999975857180894,11,0,0,1339,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0,True,is,48,12,10961,0.4084481342943162,-0.9982779719451892,-0.2400967003765844,0.99889456915101,11,0,0,825,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0,True,oos_warm,48,12,5912,0.3890392422192151,-0.9979341057958078,-0.3715369751499756,0.9982385413519924,9,0,0,430,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0,True,oos,48,12,5700,0.3873684210526316,-0.9976384609523444,-0.3831282987117151,0.9979260385780468,7,0,0,430,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0,False,full,48,12,13350,0.409438202247191,-0.9997273651704122,-0.2820533478202143,0.9998447156210002,9,0,0,1037,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0,False,is,48,12,8513,0.419945964994714,-0.967085286423048,-0.2246730322643207,0.9813613159802588,9,0,0,655,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0,False,oos_warm,48,12,4836,0.391025641025641,-0.9916282187454298,-0.3828981112513033,0.9934883526967054,9,0,0,345,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0,False,oos,48,12,4695,0.3914802981895633,-0.989446381359474,-0.3878842302065796,0.9913467114770222,6,0,0,345,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0025,True,full,48,12,13336,0.4054439112177564,-0.9999411390093472,-0.1300126173465483,0.9999694833702266,11,0,0,794,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0025,True,is,48,12,8966,0.4115547624358688,-0.9918351052950358,-0.1057170925756246,0.9950937168698863,11,0,0,618,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0025,True,oos_warm,48,12,4369,0.3929961089494163,-0.9927137579544087,-0.1796551634648892,0.9955963133390656,9,0,0,172,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0025,True,oos,48,12,4167,0.3909287257019438,-0.991773593872264,-0.1870561940396067,0.9942797303214478,7,0,0,172,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0025,False,full,48,12,10196,0.4156531973322871,-0.9965789508997958,-0.1071710993331044,0.9984215775704184,9,0,0,626,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0025,False,is,48,12,6753,0.424848215607878,-0.8732595548073722,-0.0748768857540242,0.9325411154560096,9,0,0,478,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0025,False,oos_warm,48,12,3442,0.3977338756536897,-0.9727183461340764,-0.1702491329404377,0.9836458830041428,9,0,0,143,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.0025,False,oos,48,12,3309,0.3983076458144454,-0.9661427978417804,-0.170834624538393,0.9787966289616188,6,0,0,143,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.003,True,full,48,12,12323,0.4039600746571452,-0.999885605536673,-0.1214538122087602,0.9999470651347556,11,0,0,691,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.003,True,is,48,12,8396,0.4093616007622677,-0.9892356228439364,-0.1009103776570242,0.9935985994292572,11,0,0,557,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.003,True,oos_warm,48,12,3926,0.3925114620478859,-0.989259049509918,-0.165144267274008,0.9942960972267902,9,0,0,134,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.003,True,oos,48,12,3729,0.3904532046124966,-0.9878279983625872,-0.1720658265181878,0.9926170601707288,7,0,0,134,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.003,False,full,48,12,9261,0.4143181081956592,-0.99392814629093,-0.0958326964366954,0.99742017549327,9,0,0,526,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.003,False,is,48,12,6237,0.422639089305756,-0.8419709318952376,-0.0682039602037862,0.9170325994780288,9,0,0,421,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.003,False,oos_warm,48,12,3023,0.3972874627853126,-0.9611661064498898,-0.1525117757812787,0.9788988427576312,9,0,0,105,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.003,False,oos,48,12,2893,0.3978568959557553,-0.9519773218128548,-0.1527098126191322,0.9724280519675064,6,0,0,105,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.004,True,full,48,12,10051,0.4047358471793851,-0.9992544267941867,-0.0955776295671674,0.99969069664178,10,0,0,523,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.004,True,is,48,12,7042,0.4136608917921045,-0.9602489283270036,-0.0680222987884641,0.9782001375878342,10,0,0,411,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.004,True,oos_warm,48,12,3008,0.3839760638297872,-0.9810430673998568,-0.1597614105680913,0.990167335213325,9,0,0,84,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.004,True,oos,48,12,2830,0.3809187279151943,-0.9786568900297083,-0.1685945898476715,0.9876737988567712,7,0,0,84,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.004,False,full,48,12,7512,0.4153354632587859,-0.9777853467406076,-0.0691297909380574,0.9911991940863096,10,0,0,397,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.004,False,is,48,12,5196,0.4280215550423402,-0.599387620255569,-0.0321451889709846,0.8050205269320875,10,0,0,309,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.004,False,oos_warm,48,12,2315,0.3870410367170626,-0.9439543657123318,-0.1517067749075747,0.9679979469436116,9,0,0,67,False
15m+1h+2h+4h,bollinger,0.80,0.8,0.004,False,oos,48,12,2195,0.3872437357630979,-0.9312644802452658,-0.1523177510823023,0.958799820694046,6,0,0,67,False
15m+1h+2h+4h,proximal,off,,0.0,True,full,48,12,65193,0.3865292285981623,-1.0,-0.1636798339931787,1.0,26,0,0,5098,False
15m+1h+2h+4h,proximal,off,,0.0,True,is,48,12,44275,0.3869904009034444,-1.0,-0.1515405890532135,1.0,26,0,0,3416,False
15m+1h+2h+4h,proximal,off,,0.0,True,oos_warm,48,12,20920,0.3856118546845124,-0.9999999997861808,-0.1893003177344691,0.9999999998560564,17,0,0,1591,False
15m+1h+2h+4h,proximal,off,,0.0,True,oos,48,12,20606,0.3844996602931185,-0.9999999997537496,-0.1932774356926636,0.9999999998343124,16,0,0,1596,False
15m+1h+2h+4h,proximal,off,,0.0,False,full,48,12,58669,0.3904446982222298,-1.0,-0.1545924865466219,1.0,26,0,0,4727,False
15m+1h+2h+4h,proximal,off,,0.0,False,is,48,12,39460,0.3921946274708565,-1.0,-0.1388053105519715,1.0,26,0,0,3126,False
15m+1h+2h+4h,proximal,off,,0.0,False,oos_warm,48,12,19211,0.3869137473322576,-0.9999999971648856,-0.1869435140618293,0.9999999981591228,18,0,0,1487,False
15m+1h+2h+4h,proximal,off,,0.0,False,oos,48,12,18987,0.3864222889345342,-0.99999999644298,-0.189290395355993,0.9999999976948792,18,0,0,1493,False
15m+1h+2h+4h,proximal,off,,0.0025,True,full,48,12,62135,0.3877363804618974,-1.0,-0.142562480488579,1.0,26,0,0,4164,False
15m+1h+2h+4h,proximal,off,,0.0025,True,is,48,12,42681,0.3875729247206017,-1.0,-0.1364937727289843,1.0,26,0,0,3123,False
15m+1h+2h+4h,proximal,off,,0.0025,True,oos_warm,48,12,19456,0.3881578947368421,-0.9999999990540192,-0.1558013888327964,0.9999999994446936,17,0,0,1041,False
15m+1h+2h+4h,proximal,off,,0.0025,True,oos,48,12,19146,0.3870782408858247,-0.999999999016155,-0.1593471345789301,0.9999999993610568,16,0,0,1042,False
15m+1h+2h+4h,proximal,off,,0.0025,False,full,48,12,55605,0.3920690585379012,-1.0000000000000002,-0.1302511233007606,1.0000000000000002,26,0,0,3822,False
15m+1h+2h+4h,proximal,off,,0.0025,False,is,48,12,37853,0.3931788761789025,-0.9999999999999998,-0.1208849193537583,0.9999999999999998,26,0,0,2857,False
15m+1h+2h+4h,proximal,off,,0.0025,False,oos_warm,48,12,17754,0.3897713191393488,-0.9999999884666222,-0.150140794674988,0.9999999933143718,18,0,0,965,False
15m+1h+2h+4h,proximal,off,,0.0025,False,oos,48,12,17535,0.3893926432848588,-0.9999999864922032,-0.1519432550305232,0.9999999914571428,18,0,0,968,False
15m+1h+2h+4h,proximal,off,,0.003,True,full,48,12,60393,0.3881410097196694,-1.0,-0.1354153382537004,1.0,26,0,0,3834,False
15m+1h+2h+4h,proximal,off,,0.003,True,is,48,12,41704,0.3879963552656819,-1.0,-0.13034440055343,1.0,26,0,0,2927,False
15m+1h+2h+4h,proximal,off,,0.003,True,oos_warm,48,12,18691,0.3885292386710181,-0.9999999980095654,-0.1466533867794233,0.9999999989112188,17,0,0,907,False
15m+1h+2h+4h,proximal,off,,0.003,True,oos,48,12,18384,0.3874564838990426,-0.999999997957351,-0.1500752540812164,0.9999999987602848,16,0,0,908,False
15m+1h+2h+4h,proximal,off,,0.003,False,full,48,12,53876,0.3926423639468409,-0.9999999999999996,-0.1219009564329101,0.9999999999999996,26,0,0,3493,False
15m+1h+2h+4h,proximal,off,,0.003,False,is,48,12,36892,0.3936896888214247,-0.9999999999999986,-0.1138609722345787,0.9999999999999988,26,0,0,2663,False
