symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,limit_valid_bars,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
ETH/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,78,0.5512820512820513,0.24196140970615743,0.04791979977714152,15.686225963931086,1.5594134289240276,0.3782051282051282,0.6666666666666666,138,92,0.7970505617977528
ETH/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1723154400000,17088,76,0.5394736842105263,0.2063821194657907,0.0485260599003262,13.9731584603736,1.482221400722889,0.34868421052631576,0.6304347826086957,138,87,0.7970505617977528
ETH/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,52,0.5961538461538461,0.17822076202608095,0.025957895948020285,18.82200189285024,1.781771527589123,0.49038461538461536,0.6534653465346535,101,66,1.0
ETH/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,48,0.5625,0.13381222966164005,0.025957895948020063,15.33178555222976,1.597250700363804,0.40625,0.6237623762376238,101,63,1.0
ETH/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,48,0.6041666666666666,0.17306339116005712,0.025450523260225743,19.912989593991508,1.8432481486628758,0.5104166666666666,0.6391752577319587,97,62,1.0
ETH/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,44,0.5681818181818182,0.12884924619600951,0.025450523260225597,16.151280937000518,1.6395287380569188,0.42045454545454547,0.6082474226804123,97,59,1.0
SOL/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784671200000,25632,136,0.6176470588235294,0.8527849438520574,0.04495639401679082,25.703753230375494,2.111688585831007,0.5441176470588235,0.6965811965811965,234,163,0.8764044943820225
SOL/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1784671200000,25632,132,0.6212121212121212,0.8513960239660758,0.04959658835281744,26.351849108197,2.1617513594420017,0.553030303030303,0.6794871794871795,234,159,0.8764044943820225
SOL/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,91,0.6153846153846154,0.5417351648459797,0.03174146590129161,26.516439302254337,2.1895268176528804,0.5384615384615384,0.738255033557047,149,110,0.8146067415730337
SOL/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1723154400000,17088,88,0.6136363636363636,0.5094742222578527,0.031741465901291434,25.935870139416934,2.1513193917590567,0.5340909090909091,0.7114093959731543,149,106,0.8146067415730337
SOL/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,45,0.6222222222222222,0.20175305467405033,0.044956394016790975,23.746571608687912,1.997955451154683,0.5555555555555556,0.6235294117647059,85,53,1.0
SOL/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,44,0.6363636363636364,0.22651715191053737,0.049596588352817675,26.94268985880719,2.1776508194163204,0.5909090909090909,0.6235294117647059,85,53,1.0
SOL/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,39,0.6410256410256411,0.18758332941950703,0.03128353459582673,26.037663590632835,2.1507423423407572,0.6025641025641025,0.5949367088607594,79,47,1.0
SOL/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,38,0.6578947368421053,0.21205543617371314,0.029357418196442185,29.925304919276684,2.3900184496890406,0.6447368421052632,0.5949367088607594,79,47,1.0
BNB/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784671200000,25632,110,0.6,0.4372065549895562,0.050022862428574566,19.89684601223862,1.8625221190019807,0.5,0.635,200,127,0.8647003745318352
BNB/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1784671200000,25632,105,0.580952380952381,0.3907034786495222,0.04781801215655156,18.652079892823874,1.7834710439770174,0.4523809523809524,0.605,200,121,0.8647003745318352
BNB/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,72,0.5972222222222222,0.26212835098232046,0.031835560192388465,19.0854792507279,1.8007674233124515,0.4930555555555556,0.6694214876033058,121,81,0.7970505617977528
BNB/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1723154400000,17088,69,0.5797101449275363,0.24129378723126102,0.031835560192388465,18.140095452385047,1.7406966284732432,0.4492753623188406,0.6363636363636364,121,77,0.7970505617977528
BNB/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,38,0.6052631578947368,0.1387166399288717,0.04291082778859928,21.280508635702695,1.9751121883102722,0.5131578947368421,0.5822784810126582,79,46,1.0
BNB/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,36,0.5833333333333334,0.12036609943204876,0.04291082778859914,19.464051548691074,1.8640557962147335,0.4583333333333333,0.5569620253164557,79,44,1.0
BNB/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,38,0.6052631578947368,0.1387166399288717,0.04291082778859928,21.280508635702695,1.9751121883102722,0.5131578947368421,0.5822784810126582,79,46,1.0
BNB/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,36,0.5833333333333334,0.12036609943204876,0.04291082778859914,19.464051548691074,1.8640557962147335,0.4583333333333333,0.5569620253164557,79,44,1.0
XRP/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784671200000,25632,101,0.594059405940594,0.4491155349680197,0.05855866721603162,21.4906149007254,1.8404519948711606,0.48514851485148514,0.6875,192,132,0.8647003745318352
XRP/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1784671200000,25632,93,0.6021505376344086,0.43641731041706644,0.06974037269805314,22.53823380800194,1.8980589697781576,0.5053763440860215,0.6354166666666666,192,122,0.8647003745318352
