symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784070000000,8776,73,0.410958904109589,-0.07071990778571689,0.12914715257058507,-8.44275946175201,0.8181291755658908,0.0273972602739726,0.7161290322580646,155,111,1.0
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784070000000,8776,50,0.44,-0.015093352531912387,0.08778805129728151,-2.081998884997066,0.9432492068219714,0.1,0.7702702702702703,74,57,1.0
TRX/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1784072700000,105312,496,0.41935483870967744,-0.30184656802385196,0.34454378282361164,-17.918534355637,0.8021943910992749,0.04838709677419355,0.8056394763343404,1986,1600,1.0
TRX/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1784072700000,105312,369,0.43902439024390244,-0.15861053623744828,0.1862959615160489,-11.191148827437623,0.8714525689990904,0.0975609756097561,0.8463886063072228,983,832,1.0
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1752479100000,70208,367,0.4250681198910082,-0.2314990181537166,0.34454378282361164,-17.03172579326276,0.806598227525399,0.06267029972752043,0.7982932505818464,1289,1029,1.0
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1752479100000,70208,274,0.45255474452554745,-0.08086362968097165,0.1862959615160489,-6.708434561867854,0.9146142637856778,0.13138686131386862,0.8403100775193798,645,542,1.0
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784072700000,35104,125,0.384,-0.12008192180953665,0.1408174193581714,-29.604708616085592,0.7169011091935203,-0.04,0.8216374269005848,684,562,1.0
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784072700000,35104,93,0.3870967741935484,-0.09717408475199427,0.10193040037014293,-33.11322996964229,0.6874876993022685,-0.03225806451612903,0.8588588588588588,333,286,1.0
TRX/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1784070000000,26328,209,0.48325358851674644,0.030318782731404828,0.1238082186154138,1.8836599897104793,1.033456767579672,0.20813397129186603,0.7852631578947369,475,373,1.0
TRX/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1784070000000,26328,165,0.48484848484848486,-0.0014397009851842087,0.11341605448450158,0.3309929435064555,0.9980296744787971,0.21212121212121213,0.8666666666666667,240,208,1.0
TRX/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1752476400000,17552,138,0.4927536231884058,0.07280995016954293,0.047142841361491536,5.335431027790795,1.1179158678752046,0.2318840579710145,0.7648902821316614,319,244,1.0
TRX/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1752476400000,17552,107,0.5233644859813084,0.10099474264003748,0.05407373992510789,9.123922872764359,1.217936936338736,0.308411214953271,0.8421052631578947,152,128,1.0
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784070000000,8776,69,0.4492753623188406,-0.04991498733619464,0.13321214361443326,-8.320219275383561,0.8134443301591063,0.12318840579710146,0.8266666666666667,150,124,1.0
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784070000000,8776,56,0.39285714285714285,-0.10277225841613527,0.12059698727341296,-23.63695389595468,0.5741950300029125,-0.017857142857142856,0.9058823529411765,85,77,1.0
