symbol,timeframe,segment,lens,tp_rule,r_multiple,eligible,filled,num_trades,fill_rate,total_return,max_drawdown,win_rate,sharpe,mean_gross_r,n_take_profit,n_stop_loss,n_end_of_data
ETH/USDT:USDT,15m,full,pen_5bp,entry_r,1.5,1928,1165,746,0.604253112033195,2.2173723974728143,0.06325500413035924,0.5750670241286864,37.527525192986026,0.43766756032171567,429,317,0
ETH/USDT:USDT,15m,full,pen_5bp,zone_height,1.5,1928,1165,746,0.604253112033195,1.9724152491273867,0.06835752320161215,0.5630026809651475,34.336822288476576,0.4109659078851956,420,326,0
ETH/USDT:USDT,15m,full,baseline,zone_height,2.0,1928,1373,784,0.7121369294605809,3.489151699098717,0.06962854010261564,0.49489795918367346,37.40279116178533,0.49273046987066443,388,396,0
ETH/USDT:USDT,15m,full,baseline,zone_height,3.0,1928,1373,747,0.7121369294605809,2.801488579366989,0.11283241784254151,0.37349397590361444,28.334365684762034,0.486029955481182,279,468,0
ETH/USDT:USDT,15m,is,baseline,zone_height,1.0,1194,848,525,0.7102177554438861,1.2584647577924897,0.05952390640942583,0.7047619047619048,46.57306333881649,0.42627791614085137,370,155,0
ETH/USDT:USDT,15m,is,baseline,entry_r,1.5,1194,848,503,0.7102177554438861,1.5239265888594997,0.06716887238616706,0.5785288270377733,42.124238979317035,0.4463220675944337,291,212,0
ETH/USDT:USDT,15m,is,baseline,zone_height,1.5,1194,848,503,0.7102177554438861,1.5642345652971241,0.06480200991861151,0.5765407554671969,41.698867731133596,0.45815606150034593,290,213,0
ETH/USDT:USDT,15m,is,pen_5bp,entry_r,1.5,1194,724,471,0.6063651591289783,1.3964382989736135,0.06325500413035924,0.5796178343949044,41.94303979703296,0.4490445859872615,273,198,0
ETH/USDT:USDT,15m,is,pen_5bp,zone_height,1.5,1194,724,472,0.6063651591289783,1.3567015039514834,0.06835752320161215,0.5699152542372882,39.93812668721467,0.4354052184286036,269,203,0
ETH/USDT:USDT,15m,is,baseline,zone_height,2.0,1194,848,490,0.7102177554438861,2.0311381627701,0.06962854010261564,0.49795918367346936,41.19941732634764,0.5037544726352307,244,246,0
ETH/USDT:USDT,15m,is,baseline,zone_height,3.0,1194,848,468,0.7102177554438861,1.6058772132332901,0.08510687012395579,0.37393162393162394,30.47445678302302,0.4874773265426865,175,293,0
ETH/USDT:USDT,15m,oos_warm,baseline,zone_height,1.0,734,525,319,0.715258855585831,0.34307301988325817,0.046735931526475906,0.6959247648902821,33.2546802024588,0.39651433364688077,222,97,0
ETH/USDT:USDT,15m,oos_warm,baseline,entry_r,1.5,734,525,303,0.715258855585831,0.359750977358449,0.06320855804134504,0.5676567656765676,27.65532579391407,0.41914191419141844,172,131,0
ETH/USDT:USDT,15m,oos_warm,baseline,zone_height,1.5,734,525,301,0.715258855585831,0.33486978251234395,0.05644887816640955,0.5581395348837209,26.064083207741945,0.39702203927225554,168,133,0
ETH/USDT:USDT,15m,oos_warm,pen_5bp,entry_r,1.5,734,441,275,0.6008174386920981,0.3425642541478324,0.056568915825917825,0.5672727272727273,28.96523997206337,0.4181818181818172,156,119,0
ETH/USDT:USDT,15m,oos_warm,pen_5bp,zone_height,1.5,734,441,274,0.6008174386920981,0.2612608105623627,0.0566657608122359,0.551094890510949,23.088911788763678,0.36886607366443436,151,123,0
ETH/USDT:USDT,15m,oos_warm,baseline,zone_height,2.0,734,525,294,0.715258855585831,0.48101190313151454,0.06934919586293589,0.4897959183673469,30.201013277693082,0.4743571319297208,144,150,0
ETH/USDT:USDT,15m,oos_warm,baseline,zone_height,3.0,734,525,279,0.715258855585831,0.4588133930724331,0.11283241784254144,0.3727598566308244,24.320465420579122,0.48360210724898073,104,175,0
ETH/USDT:USDT,15m,oos,baseline,zone_height,1.0,728,520,314,0.7142857142857143,0.3137648318888299,0.04673593152647565,0.6910828025477707,31.16624359673343,0.3874865804883284,217,97,0
ETH/USDT:USDT,15m,oos,baseline,entry_r,1.5,728,520,298,0.7142857142857143,0.3100011324632842,0.06320855804134477,0.5604026845637584,24.763567182678663,0.40100671140939537,167,131,0
ETH/USDT:USDT,15m,oos,baseline,zone_height,1.5,728,520,296,0.7142857142857143,0.2879446020366047,0.056448878166409554,0.5506756756756757,23.26478023657355,0.37931656953013226,163,133,0
ETH/USDT:USDT,15m,oos,pen_5bp,entry_r,1.5,728,436,270,0.5989010989010989,0.29344322793213323,0.05656891582591823,0.5592592592592592,25.81818247823745,0.39814814814814725,151,119,0
ETH/USDT:USDT,15m,oos,pen_5bp,zone_height,1.5,728,436,269,0.5989010989010989,0.2169232340152168,0.05666576081223597,0.5427509293680297,19.962747073736452,0.34886012990343956,146,123,0
ETH/USDT:USDT,15m,oos,baseline,zone_height,2.0,728,520,289,0.7142857142857143,0.409529955461421,0.0693491958629357,0.4809688581314879,26.967257193911546,0.44922638223978617,139,150,0
ETH/USDT:USDT,15m,oos,baseline,zone_height,3.0,728,520,275,0.7142857142857143,0.37351823126590955,0.13089573126551748,0.36363636363636365,20.993078900895632,0.44863602096284316,100,175,0
SOL/USDT:USDT,15m,full,baseline,zone_height,1.0,2226,1624,1238,0.7295597484276729,6.191703894993234,0.07525972613992883,0.6873990306946688,44.07902538869142,0.4159871970748851,851,387,0
SOL/USDT:USDT,15m,full,baseline,entry_r,1.5,2226,1624,1172,0.7295597484276729,6.03449705418954,0.14523062600629208,0.5708191126279863,35.85575014775646,0.4270477815699657,669,503,0
SOL/USDT:USDT,15m,full,baseline,zone_height,1.5,2226,1624,1169,0.7295597484276729,6.848140984362502,0.14317678393158867,0.5637296834901625,37.01188090824996,0.45287504486554037,659,510,0
SOL/USDT:USDT,15m,full,pen_5bp,entry_r,1.5,2226,1468,1070,0.6594788858939802,3.614614465678829,0.11442688535279333,0.5495327102803739,30.35877626989341,0.37383177570093445,588,482,0
SOL/USDT:USDT,15m,full,pen_5bp,zone_height,1.5,2226,1468,1067,0.6594788858939802,4.168050681455784,0.10915350423411217,0.5445173383317713,31.95067830162494,0.40099677771955333,581,486,0
SOL/USDT:USDT,15m,full,baseline,zone_height,2.0,2226,1624,1121,0.7295597484276729,5.900403637448019,0.18453810777500626,0.46743978590544155,30.51755221682349,0.4311454504471635,524,597,0
SOL/USDT:USDT,15m,full,baseline,zone_height,3.0,2226,1624,1053,0.7295597484276729,4.731941785861681,0.2347810195378562,0.3475783475783476,23.58698433970277,0.41484958775370384,366,687,0
SOL/USDT:USDT,15m,is,baseline,zone_height,1.0,1445,1045,813,0.7231833910034602,3.3376813038501387,0.07525972613992883,0.6863468634686347,46.25335461597689,0.4162440936310131,558,255,0
SOL/USDT:USDT,15m,is,baseline,entry_r,1.5,1445,1045,768,0.7231833910034602,2.8142495543180885,0.14523062600629208,0.5651041666666666,34.99219329589147,0.41276041666666635,434,334,0
SOL/USDT:USDT,15m,is,baseline,zone_height,1.5,1445,1045,766,0.7231833910034602,3.095945050478645,0.14317678393158867,0.556135770234987,35.943723997961236,0.4336172606517499,426,340,0
SOL/USDT:USDT,15m,is,pen_5bp,entry_r,1.5,1445,956,707,0.6615916955017301,2.105115763813872,0.11442688535279333,0.5502121640735502,31.757213123223295,0.3755304101838754,389,318,0
SOL/USDT:USDT,15m,is,pen_5bp,zone_height,1.5,1445,956,705,0.6615916955017301,2.4116514968426745,0.10915350423411217,0.5460992907801419,33.64425096055862,0.4058160882027143,385,320,0
SOL/USDT:USDT,15m,is,baseline,zone_height,2.0,1445,1045,734,0.7231833910034602,2.2343895777362386,0.18453810777500626,0.4536784741144414,26.671997524766585,0.3885214733047453,333,401,0
SOL/USDT:USDT,15m,is,baseline,zone_height,3.0,1445,1045,685,0.7231833910034602,1.654842033615542,0.23202979921932998,0.33138686131386863,19.401454253649646,0.33812041713617674,227,458,0
SOL/USDT:USDT,15m,oos_warm,baseline,zone_height,1.0,781,579,425,0.7413572343149808,0.6579604150747186,0.050357931912756636,0.6894117647058824,39.87684629035829,0.41549576907457436,293,132,0
SOL/USDT:USDT,15m,oos_warm,baseline,entry_r,1.5,781,579,404,0.7413572343149808,0.8442676479376718,0.04623006200663437,0.5816831683168316,38.719306704558065,0.4542079207920791,235,169,0
SOL/USDT:USDT,15m,oos_warm,baseline,zone_height,1.5,781,579,403,0.7413572343149808,0.9160757499530824,0.04648617108580709,0.5781637717121588,40.49279825445849,0.48947917069125624,233,170,0
SOL/USDT:USDT,15m,oos_warm,pen_5bp,entry_r,1.5,781,512,363,0.6555697823303457,0.4861328261755061,0.05931680802170806,0.5482093663911846,27.526949536716835,0.3705234159779613,199,164,0
SOL/USDT:USDT,15m,oos_warm,pen_5bp,zone_height,1.5,781,512,362,0.6555697823303457,0.5148237404197266,0.055050188646655125,0.5414364640883977,28.44334898495977,0.39161110398853544,196,166,0
SOL/USDT:USDT,15m,oos_warm,baseline,zone_height,2.0,781,579,387,0.7413572343149808,1.133448513730878,0.056302269411710404,0.4935400516795866,40.205066551671884,0.5119878256991917,191,196,0
SOL/USDT:USDT,15m,oos_warm,baseline,zone_height,3.0,781,579,368,0.7413572343149808,1.159051918450884,0.10631956693393287,0.37771739130434784,33.392970426707656,0.5576742667564378,139,229,0
SOL/USDT:USDT,15m,oos,baseline,zone_height,1.0,765,567,413,0.7411764705882353,0.5879672219456418,0.04630186078353791,0.6852300242130751,37.88479855750068,0.4081793421775001,283,130,0
SOL/USDT:USDT,15m,oos,baseline,entry_r,1.5,765,567,392,0.7411764705882353,0.7283227093936563,0.04623006200663411,0.576530612244898,36.1379111845762,0.4413265306122449,226,166,0
SOL/USDT:USDT,15m,oos,baseline,zone_height,1.5,765,567,391,0.7411764705882353,0.7950803766777539,0.04648617108580686,0.5728900255754475,37.999347323155995,0.4775181222114002,224,167,0
SOL/USDT:USDT,15m,oos,pen_5bp,entry_r,1.5,765,500,351,0.6535947712418301,0.3960860157118832,0.059316808021707544,0.5413105413105413,24.34945883598309,0.35327635327635315,190,161,0
SOL/USDT:USDT,15m,oos,pen_5bp,zone_height,1.5,765,500,350,0.6535947712418301,0.41906450092613284,0.05505018864665434,0.5342857142857143,25.173767473443323,0.37341916896375094,187,163,0
SOL/USDT:USDT,15m,oos,baseline,zone_height,2.0,765,567,375,0.7411764705882353,1.0204050136340963,0.05630226941171045,0.49066666666666664,39.01698879720204,0.5039037851276259,184,191,0
SOL/USDT:USDT,15m,oos,baseline,zone_height,3.0,765,567,356,0.7411764705882353,1.0039344015344538,0.1083636948990274,0.37359550561797755,31.68008270019471,0.5440386533248277,133,223,0
BNB/USDT:USDT,15m,full,baseline,zone_height,1.0,1967,1420,800,0.7219115404168785,1.3942805149431068,0.05635317613959203,0.6825,35.52109436545963,0.3755426318779554,546,254,0
BNB/USDT:USDT,15m,full,baseline,entry_r,1.5,1967,1420,769,0.7219115404168785,1.7640360332813234,0.059936589297976885,0.5591677503250976,32.74948311540432,0.39791937581274484,430,339,0
BNB/USDT:USDT,15m,full,baseline,zone_height,1.5,1967,1420,770,0.7219115404168785,1.4501109762441076,0.082675385050981,0.5441558441558442,28.682187526682874,0.3653325130168577,419,351,0
BNB/USDT:USDT,15m,full,pen_5bp,entry_r,1.5,1967,1195,699,0.6075241484494154,1.3454039168902898,0.06737887876139317,0.5522174535050072,29.98712650959469,0.3805436337625187,386,313,0
BNB/USDT:USDT,15m,full,pen_5bp,zone_height,1.5,1967,1195,700,0.6075241484494154,1.1299111202557819,0.08386187698017568,0.5385714285714286,26.449828830601668,0.3533313809803586,377,323,0
BNB/USDT:USDT,15m,full,baseline,zone_height,2.0,1967,1420,744,0.7219115404168785,2.8507487560088283,0.07620523031836864,0.4879032258064516,36.71397263796924,0.46183978307171647,363,381,0
BNB/USDT:USDT,15m,full,baseline,zone_height,3.0,1967,1420,704,0.7219115404168785,4.459463361370761,0.07728401680890508,0.39488636363636365,37.62409702995961,0.5621117778124622,278,426,0
BNB/USDT:USDT,15m,is,baseline,zone_height,1.0,1350,976,608,0.7229629629629629,1.379831906790589,0.03981491393363761,0.6957236842105263,44.46677941963917,0.41011149649960116,423,185,0
BNB/USDT:USDT,15m,is,baseline,entry_r,1.5,1350,976,582,0.7229629629629629,1.6053250542107627,0.0594786462587877,0.570446735395189,38.74811655164912,0.4261168384879734,332,250,0
BNB/USDT:USDT,15m,is,baseline,zone_height,1.5,1350,976,583,0.7229629629629629,1.3781371653480043,0.059757791941235566,0.5523156089193825,34.65696290807557,0.39438958996470314,322,261,0
BNB/USDT:USDT,15m,is,pen_5bp,entry_r,1.5,1350,826,522,0.6118518518518519,1.2745101719298748,0.06115745441200335,0.5670498084291188,36.67179491297556,0.4176245210727976,296,226,0
BNB/USDT:USDT,15m,is,pen_5bp,zone_height,1.5,1350,826,522,0.6118518518518519,1.085420070173269,0.05980311549805744,0.5478927203065134,32.495958139040575,0.38603316180551084,286,236,0
BNB/USDT:USDT,15m,is,baseline,zone_height,2.0,1350,976,563,0.7229629629629629,2.575357982802767,0.07620523031836864,0.4991119005328597,43.3375801354145,0.504438646105195,281,282,0
BNB/USDT:USDT,15m,is,baseline,zone_height,3.0,1350,976,530,0.7229629629629629,3.8950206606232123,0.07620523031836855,0.4056603773584906,43.92244019224923,0.610658047226951,215,315,0
BNB/USDT:USDT,15m,oos_warm,baseline,zone_height,1.0,617,444,192,0.7196110210696921,0.006071272559751196,0.05635317613959197,0.640625,1.6662560926544843,0.26607456057607715,123,69,0
BNB/USDT:USDT,15m,oos_warm,baseline,entry_r,1.5,617,444,187,0.7196110210696921,0.06091791840486439,0.050827067418110085,0.5240641711229946,9.963186930314286,0.3101604278074881,98,89,0
BNB/USDT:USDT,15m,oos_warm,baseline,zone_height,1.5,617,444,187,0.7196110210696921,0.030264785372701226,0.061186472679078945,0.5187165775401069,5.3647076846042525,0.2747428025323986,97,90,0
BNB/USDT:USDT,15m,oos_warm,pen_5bp,entry_r,1.5,617,369,177,0.5980551053484603,0.031168796620621105,0.06448564645400165,0.5084745762711864,5.6923205051070305,0.27118644067796704,90,87,0
BNB/USDT:USDT,15m,oos_warm,pen_5bp,zone_height,1.5,617,369,178,0.5980551053484603,0.02133433485121259,0.05997680974679923,0.5112359550561798,4.1128469674165755,0.2574306529425524,91,87,0
BNB/USDT:USDT,15m,oos_warm,baseline,zone_height,2.0,617,444,181,0.7196110210696921,0.07702467124429804,0.06478564444070439,0.4530386740331492,10.97793310827254,0.3293361372824991,82,99,0
BNB/USDT:USDT,15m,oos_warm,baseline,zone_height,3.0,617,444,174,0.7196110210696921,0.11530956453117215,0.07728401680890468,0.3620689655172414,13.257082480170848,0.4142409571821228,63,111,0
BNB/USDT:USDT,15m,oos,baseline,zone_height,1.0,614,441,189,0.7182410423452769,-0.0002682721318586118,0.05635317613959254,0.6402116402116402,0.3966956769797421,0.265338776130843,121,68,0
BNB/USDT:USDT,15m,oos,baseline,entry_r,1.5,614,441,184,0.7182410423452769,0.04618993476823907,0.05082706741810966,0.5217391304347826,7.924481443029388,0.30434782608695793,96,88,0
BNB/USDT:USDT,15m,oos,baseline,zone_height,1.5,614,441,184,0.7182410423452769,0.0165655580064451,0.06118647267907916,0.5163043478260869,3.2787779737624585,0.26886398728664307,95,89,0
BNB/USDT:USDT,15m,oos,pen_5bp,entry_r,1.5,614,366,174,0.5960912052117264,0.016958891059537563,0.06448564645400179,0.5057471264367817,3.456583591013223,0.264367816091955,88,86,0
BNB/USDT:USDT,15m,oos,pen_5bp,zone_height,1.5,614,366,175,0.5960912052117264,0.007858005206223425,0.05997680974679823,0.5085714285714286,1.9227690028573088,0.2509527189197606,89,86,0
BNB/USDT:USDT,15m,oos,baseline,zone_height,2.0,614,441,178,0.7182410423452769,0.05525216907257709,0.06478564444070457,0.449438202247191,8.362430759723729,0.31873745485605276,80,98,0
BNB/USDT:USDT,15m,oos,baseline,zone_height,3.0,614,441,172,0.7182410423452769,0.09099333859744384,0.07728401680890497,0.36046511627906974,11.062070126872483,0.40777907159948396,62,110,0
XRP/USDT:USDT,15m,full,baseline,zone_height,1.0,1998,1422,974,0.7117117117117117,3.8612971660367004,0.05652346608041123,0.7002053388090349,48.16048332750888,0.44352491680672546,682,292,0
XRP/USDT:USDT,15m,full,baseline,entry_r,1.5,1998,1422,933,0.7117117117117117,6.269027813732596,0.08125888886558749,0.602357984994641,48.98701301176997,0.5058949624866022,562,371,0
XRP/USDT:USDT,15m,full,baseline,zone_height,1.5,1998,1422,930,0.7117117117117117,6.412661626786876,0.06677988149044364,0.589247311827957,48.061292089444436,0.5231319026189534,548,382,0
XRP/USDT:USDT,15m,full,pen_5bp,entry_r,1.5,1998,1237,852,0.6191191191191191,4.7610009183663955,0.06055125379186399,0.5927230046948356,46.693599417010276,0.48180751173708886,505,347,0
XRP/USDT:USDT,15m,full,pen_5bp,zone_height,1.5,1998,1237,848,0.6191191191191191,4.576573802826436,0.06988844038226653,0.5778301886792453,44.60759645973838,0.49394930933477027,490,358,0
XRP/USDT:USDT,15m,full,baseline,zone_height,2.0,1998,1422,891,0.7117117117117117,6.564804729690891,0.09118882135076829,0.500561167227834,42.1468669086235,0.5388838981295105,446,445,0
XRP/USDT:USDT,15m,full,baseline,zone_height,3.0,1998,1422,824,0.7117117117117117,6.021439085697828,0.1312852674435448,0.38106796116504854,34.48614357281616,0.5393485681344163,314,510,0
XRP/USDT:USDT,15m,is,baseline,zone_height,1.0,1243,887,641,0.7135961383748994,2.353954251966245,0.05652346608041123,0.7082683307332294,53.43195453914081,0.4691603122822796,454,187,0
XRP/USDT:USDT,15m,is,baseline,entry_r,1.5,1243,887,613,0.7135961383748994,3.7808507153430093,0.08125888886558749,0.6231647634584013,56.49513210565645,0.5579119086460029,382,231,0
XRP/USDT:USDT,15m,is,baseline,zone_height,1.5,1243,887,610,0.7135961383748994,3.879944271301646,0.06511954477946989,0.6081967213114754,55.33322623854878,0.584240053677895,371,239,0
XRP/USDT:USDT,15m,is,pen_5bp,entry_r,1.5,1243,786,567,0.6323411102172164,3.230690339112383,0.057462042019439746,0.6155202821869489,55.666284622165115,0.5388007054673717,349,218,0
XRP/USDT:USDT,15m,is,pen_5bp,zone_height,1.5,1243,786,563,0.6323411102172164,3.0213468210122674,0.058776424810367635,0.5950266429840142,52.041563118211556,0.549632778217333,335,228,0
XRP/USDT:USDT,15m,is,baseline,zone_height,2.0,1243,887,584,0.7135961383748994,4.306550397090842,0.09118882135076829,0.5256849315068494,50.405104654404376,0.6337106495255124,307,277,0
XRP/USDT:USDT,15m,is,baseline,zone_height,3.0,1243,887,535,0.7135961383748994,3.4577994467155886,0.1312852674435448,0.394392523364486,38.64457350828045,0.6102876673000353,211,324,0
XRP/USDT:USDT,15m,oos_warm,baseline,zone_height,1.0,755,535,333,0.7086092715231788,0.4494226220249706,0.041641248159666515,0.6846846846846847,36.906458701861915,0.39417870509552366,228,105,0
XRP/USDT:USDT,15m,oos_warm,baseline,entry_r,1.5,755,535,320,0.7086092715231788,0.5204465160153122,0.06062616203143356,0.5625,33.22088138570379,0.40624999999999983,180,140,0
XRP/USDT:USDT,15m,oos_warm,baseline,zone_height,1.5,755,535,320,0.7086092715231788,0.519005385036842,0.06677988149044363,0.553125,32.62869668918837,0.4066444896628461,177,143,0
XRP/USDT:USDT,15m,oos_warm,pen_5bp,entry_r,1.5,755,451,285,0.5973509933774834,0.361716518249139,0.06055125379186418,0.5473684210526316,27.162747480752287,0.36842105263157876,156,129,0
XRP/USDT:USDT,15m,oos_warm,pen_5bp,zone_height,1.5,755,451,285,0.5973509933774834,0.38674281305154634,0.06988844038226595,0.543859649122807,28.242086029026236,0.3839500357176375,155,130,0
XRP/USDT:USDT,15m,oos_warm,baseline,zone_height,2.0,755,535,307,0.7086092715231788,0.425559763615562,0.06790109309822712,0.4527687296416938,24.378998593719384,0.35849685312864726,139,168,0
XRP/USDT:USDT,15m,oos_warm,baseline,zone_height,3.0,755,535,289,0.7086092715231788,0.575090842382125,0.09821671019110222,0.356401384083045,25.794924803833467,0.4080253222741874,103,186,0
XRP/USDT:USDT,15m,oos,baseline,zone_height,1.0,754,535,333,0.7095490716180372,0.4494226220249706,0.041641248159666515,0.6846846846846847,36.906458701861915,0.39417870509552366,228,105,0
XRP/USDT:USDT,15m,oos,baseline,entry_r,1.5,754,535,320,0.7095490716180372,0.5204465160153122,0.06062616203143356,0.5625,33.22088138570379,0.40624999999999983,180,140,0
XRP/USDT:USDT,15m,oos,baseline,zone_height,1.5,754,535,320,0.7095490716180372,0.519005385036842,0.06677988149044363,0.553125,32.62869668918837,0.4066444896628461,177,143,0
XRP/USDT:USDT,15m,oos,pen_5bp,entry_r,1.5,754,451,285,0.5981432360742706,0.361716518249139,0.06055125379186418,0.5473684210526316,27.162747480752287,0.36842105263157876,156,129,0
XRP/USDT:USDT,15m,oos,pen_5bp,zone_height,1.5,754,451,285,0.5981432360742706,0.38674281305154634,0.06988844038226595,0.543859649122807,28.242086029026236,0.3839500357176375,155,130,0
XRP/USDT:USDT,15m,oos,baseline,zone_height,2.0,754,535,307,0.7095490716180372,0.425559763615562,0.06790109309822712,0.4527687296416938,24.378998593719384,0.35849685312864726,139,168,0
XRP/USDT:USDT,15m,oos,baseline,zone_height,3.0,754,535,289,0.7095490716180372,0.575090842382125,0.09821671019110222,0.356401384083045,25.794924803833467,0.4080253222741874,103,186,0
TRX/USDT:USDT,15m,full,baseline,zone_height,1.0,1812,1349,552,0.7444812362030905,0.4312618743824365,0.0969665501442835,0.6431159420289855,20.386730247096075,0.29328025044692424,355,197,0
TRX/USDT:USDT,15m,full,baseline,entry_r,1.5,1812,1349,529,0.7444812362030905,0.509344540454654,0.12357959260501504,0.5255198487712666,19.36539927633654,0.31379962192816563,278,251,0
TRX/USDT:USDT,15m,full,baseline,zone_height,1.5,1812,1349,529,0.7444812362030905,0.5527654345246701,0.11741257063628896,0.5293005671077504,20.471699090343293,0.32145834723285716,280,249,0
TRX/USDT:USDT,15m,full,pen_5bp,entry_r,1.5,1812,1035,484,0.5711920529801324,0.49381579740506315,0.10310782813545898,0.5268595041322314,20.264337834324905,0.3171487603305779,255,229,0
TRX/USDT:USDT,15m,full,pen_5bp,zone_height,1.5,1812,1035,484,0.5711920529801324,0.4794544497526789,0.1223823601656397,0.5227272727272727,19.604453540001828,0.3048553119954301,253,231,0
TRX/USDT:USDT,15m,full,baseline,zone_height,2.0,1812,1349,514,0.7444812362030905,0.3226703956511281,0.1679716607198146,0.4377431906614786,11.778203234632038,0.31168785676654104,225,289,0
TRX/USDT:USDT,15m,full,baseline,zone_height,3.0,1812,1349,491,0.7444812362030905,0.4083591348398848,0.19843679273739354,0.3380855397148676,12.055001036827857,0.35523574683333536,166,325,0
TRX/USDT:USDT,15m,is,baseline,zone_height,1.0,1225,906,471,0.7395918367346939,0.4100623210597565,0.0969665501442835,0.6518046709129511,22.095036112233263,0.31594089757926547,307,164,0
TRX/USDT:USDT,15m,is,baseline,entry_r,1.5,1225,906,450,0.7395918367346939,0.5135176448144882,0.12357959260501504,0.5355555555555556,22.114795070694992,0.3388888888888885,241,209,0
TRX/USDT:USDT,15m,is,baseline,zone_height,1.5,1225,906,450,0.7395918367346939,0.5327009084166604,0.11741257063628896,0.5377777777777778,22.536325298108032,0.347379472024679,242,208,0
TRX/USDT:USDT,15m,is,pen_5bp,entry_r,1.5,1225,739,415,0.603265306122449,0.4852459289495988,0.10310782813545898,0.5349397590361445,22.55877958399446,0.337349397590361,222,193,0
TRX/USDT:USDT,15m,is,pen_5bp,zone_height,1.5,1225,739,415,0.603265306122449,0.4448415409829338,0.1223823601656397,0.5277108433734939,20.808322836509944,0.32109996005929653,219,196,0
TRX/USDT:USDT,15m,is,baseline,zone_height,2.0,1225,906,437,0.7395918367346939,0.32976134007392904,0.1679716607198146,0.4439359267734554,13.537605385030172,0.3356408121742414,194,243,0
TRX/USDT:USDT,15m,is,baseline,zone_height,3.0,1225,906,418,0.7395918367346939,0.3650973941443657,0.19843679273739354,0.3373205741626794,12.43624770664652,0.3601436076905031,141,277,0
TRX/USDT:USDT,15m,oos_warm,baseline,zone_height,1.0,587,443,81,0.7546848381601363,0.015034479686505073,0.046924479374799974,0.5925925925925926,7.77063303318065,0.16151278378849565,48,33,0
TRX/USDT:USDT,15m,oos_warm,baseline,entry_r,1.5,587,443,79,0.7546848381601363,-0.0027572221401802382,0.05652769259396417,0.46835443037974683,-0.4953504969132991,0.17088607594936456,37,42,0
TRX/USDT:USDT,15m,oos_warm,baseline,zone_height,1.5,587,443,79,0.7546848381601363,0.013090959885146367,0.0601227030872633,0.4810126582278481,5.583232167340904,0.17380637057058088,38,41,0
TRX/USDT:USDT,15m,oos_warm,pen_5bp,entry_r,1.5,587,296,69,0.504258943781942,0.005769999626611025,0.05239614347735675,0.4782608695652174,3.044269117720115,0.19565217391304182,33,36,0
TRX/USDT:USDT,15m,oos_warm,pen_5bp,zone_height,1.5,587,296,69,0.504258943781942,0.02395619712470252,0.053512379751865666,0.4927536231884058,10.70066794551312,0.20715199393014655,34,35,0
TRX/USDT:USDT,15m,oos_warm,baseline,zone_height,2.0,587,443,77,0.7546848381601363,-0.005332494041681639,0.06823798988623342,0.4025974025974026,-1.126255113623388,0.1757470578942674,31,46,0
TRX/USDT:USDT,15m,oos_warm,baseline,zone_height,3.0,587,443,73,0.7546848381601363,0.031691321718941984,0.05594016868300905,0.3424657534246575,9.522738217508223,0.32713320110325167,25,48,0
TRX/USDT:USDT,15m,oos,baseline,zone_height,1.0,584,440,81,0.7534246575342466,0.015034479686505073,0.046924479374799974,0.5925925925925926,7.77063303318065,0.16151278378849565,48,33,0
TRX/USDT:USDT,15m,oos,baseline,entry_r,1.5,584,440,79,0.7534246575342466,-0.0027572221401802382,0.05652769259396417,0.46835443037974683,-0.4953504969132991,0.17088607594936456,37,42,0
TRX/USDT:USDT,15m,oos,baseline,zone_height,1.5,584,440,79,0.7534246575342466,0.013090959885146367,0.0601227030872633,0.4810126582278481,5.583232167340904,0.17380637057058088,38,41,0
TRX/USDT:USDT,15m,oos,pen_5bp,entry_r,1.5,584,294,69,0.5034246575342466,0.005769999626611025,0.05239614347735675,0.4782608695652174,3.044269117720115,0.19565217391304182,33,36,0
TRX/USDT:USDT,15m,oos,pen_5bp,zone_height,1.5,584,294,69,0.5034246575342466,0.02395619712470252,0.053512379751865666,0.4927536231884058,10.70066794551312,0.20715199393014655,34,35,0
TRX/USDT:USDT,15m,oos,baseline,zone_height,2.0,584,440,77,0.7534246575342466,-0.005332494041681639,0.06823798988623342,0.4025974025974026,-1.126255113623388,0.1757470578942674,31,46,0
TRX/USDT:USDT,15m,oos,baseline,zone_height,3.0,584,440,73,0.7534246575342466,0.031691321718941984,0.05594016868300905,0.3424657534246575,9.522738217508223,0.32713320110325167,25,48,0
DOGE/USDT:USDT,15m,full,baseline,zone_height,1.0,1955,1398,1031,0.7150895140664961,4.324396351376967,0.07337111396318395,0.6954413191076625,47.36879553266938,0.4256354859828793,717,314,0
DOGE/USDT:USDT,15m,full,baseline,entry_r,1.5,1955,1398,983,0.7150895140664961,6.704046603707319,0.06389071968792986,0.595116988809766,46.99544984592995,0.4877924720244153,585,398,0
DOGE/USDT:USDT,15m,full,baseline,zone_height,1.5,1955,1398,985,0.7150895140664961,8.035976699930686,0.06471668348619282,0.5939086294416244,49.03653455387857,0.5219897334690246,585,400,0
DOGE/USDT:USDT,15m,full,pen_5bp,entry_r,1.5,1955,1217,891,0.6225063938618925,5.099954017381192,0.09281537466852889,0.5892255892255892,45.45011598361417,0.47306397306397324,525,366,0
DOGE/USDT:USDT,15m,full,pen_5bp,zone_height,1.5,1955,1217,890,0.6225063938618925,5.742446913901798,0.07528791436673256,0.5831460674157304,46.461934549766575,0.49887113433375313,519,371,0
