scope,hold,floor,threshold,segment,num_trades,mean_net_r,se_net_r,fixed_return,fixed_mdd,compound_return,compound_mdd,compound_ruined
__no15m__,12,0.03,25.0,oos_warm,1181,0.11953326776075673,0.04978985357199858,1.411687892254538,0.6846965138149719,2.4685225775157593,0.6920957929684481,False
15m,12,0.03,25.0,full,529,0.3445531707428562,0.08912477327809926,1.8226862732297073,0.06392827863023409,4.572845051862241,0.1730311419337066,False
15m,12,0.03,25.0,is,461,0.40172452964903366,0.10030911318060305,1.8519500816820451,0.052802521836516236,4.7592872958031185,0.09971150253024952,False
15m,12,0.03,25.0,oos_warm,68,-0.04303501242990591,0.12674217771489837,-0.029263808452335227,0.166000123068329,-0.03237245068096217,0.15995797447615945,False
1h,12,0.03,25.0,full,789,0.09225805979970117,0.05995213548499864,0.7279160918196403,0.43655569376215797,0.8615175081540039,0.5153567849614616,False
1h,12,0.03,25.0,is,605,0.1216642408890874,0.07291894161061374,0.7360686573789779,0.43655569376215797,0.9037182940435882,0.5153567849614616,False
1h,12,0.03,25.0,oos_warm,184,-0.004430742151813817,0.09271088608628283,-0.008152565559337854,0.21658426703767197,-0.022167558100178564,0.20446613593677976,False
2h,12,0.03,25.0,full,722,0.1111538183302052,0.06316872671845508,0.8025305683440789,0.23252296121033023,1.0177498168127812,0.3481559524996022,False
2h,12,0.03,25.0,is,511,0.12617279609517337,0.07653645957322268,0.6447429880463333,0.10330710161794465,0.7702320883687226,0.17497922364348018,False
2h,12,0.03,25.0,oos_warm,211,0.0747808437430074,0.11143074769497409,0.15778758029774664,0.2746652983584219,0.1398221905875332,0.24563843818138653,False
3h,12,0.03,25.0,full,725,0.04104101434893165,0.05973421618268397,0.2975473540297531,0.30643439116940907,0.23080017067773584,0.4060213206842225,False
3h,12,0.03,25.0,is,520,0.06616909750833176,0.07591855238379251,0.34407930704332346,0.2968258909801571,0.30979460011444204,0.38058739503698935,False
3h,12,0.03,25.0,oos_warm,205,-0.022698513665156527,0.08696585201923882,-0.04653195301357138,0.3022842352674492,-0.060310547493327205,0.27697694420686203,False
4h,12,0.03,25.0,full,672,0.0534016963828237,0.08202573157547088,0.35885939969257397,0.43130111440053465,0.2455689504803371,0.5318137516371768,False
4h,12,0.03,25.0,is,477,0.03709875953332047,0.10243976004502528,0.1769610829739381,0.4092433712438871,0.0713205402571393,0.50260216581803,False
4h,12,0.03,25.0,oos_warm,195,0.09328118806083924,0.131154870716799,0.18189831671863588,0.24568907391340167,0.16264824921715126,0.22605995930664569,False
6h,12,0.03,25.0,full,491,0.07518595682970321,0.0929033814389872,0.3691630480338437,0.39379890348568236,0.31348798161194336,0.4422142215986079,False
6h,12,0.03,25.0,is,357,-0.027069365084192464,0.10736082979570416,-0.09663763335056585,0.3873813011478434,-0.15101074808888026,0.4367349515167782,False
6h,12,0.03,25.0,oos_warm,134,0.3476124487943356,0.18317103162795167,0.4658006813844098,0.06703228933440675,0.5471196822047049,0.10033615305120169,False
8h,12,0.03,25.0,full,387,0.21084217289506021,0.09866572224785744,0.8159592091038848,0.19491264421831234,1.106632216210376,0.25238092360307973,False
8h,12,0.03,25.0,is,264,0.08594212001640392,0.11673404014405726,0.2268871968433066,0.19491264421831234,0.1988277756416068,0.25238092360307973,False
8h,12,0.03,25.0,oos_warm,123,0.46557456500109307,0.17963249963215738,0.5726567149513453,0.11767247348468202,0.7296674445939231,0.18109753578663002,False
12h,12,0.03,25.0,full,251,0.07973586246752459,0.1274832739544849,0.20013701479348667,0.20273466600995294,0.1631068673395646,0.2341314335832646,False
12h,12,0.03,25.0,is,172,0.047214575724120245,0.14847762031448522,0.08120907024548685,0.20191296078860277,0.05119018976824097,0.23208036493897932,False
12h,12,0.03,25.0,oos_warm,79,0.1490671666520429,0.24492471566477553,0.11776306165511441,0.1422544695164506,0.10524238628386473,0.16880370311498372,False
1d,12,0.03,25.0,full,154,-0.1786098787390278,0.12085020384988349,-0.2750592132581028,0.4942224861172986,-0.25341223678032854,0.407970111686885,False
1d,12,0.03,25.0,is,97,-0.39490025961360553,0.11769832351016427,-0.3830532518251972,0.4100199779325223,-0.3230937338466586,0.3530839096930912,False
1d,12,0.03,25.0,oos_warm,57,0.18946322555630618,0.25209611698393447,0.107994038567095,0.10015257148238632,0.10294113166112195,0.0969867666609383,False
1w,12,0.03,25.0,full,12,1.3611074596550197,1.5147623916191564,0.1633328951586026,0.03356268491511649,0.16038105308003314,0.03315825023798891,False
1w,12,0.03,25.0,is,9,1.8775590422478825,2.025969504227267,0.16898031380230938,0.03356268491511649,0.16682928512740225,0.03315825023798891,False
1w,12,0.03,25.0,oos_warm,3,0.2842057539525679,0.33730766150493263,0.008526172618577244,0.001547337149659711,0.008516262383267748,0.001562948421452437,False
__all__,16,0.03,25.0,full,4670,0.10965921201426954,0.02898857587316929,5.121085201066373,0.41982519972357535,69.2443397491961,0.9227522022676949,False
__all__,16,0.03,25.0,is,3423,0.09549847582194511,0.03435542233743386,3.26891282738518,0.41982519972357535,12.701214966899803,0.9227522022676949,False
__all__,16,0.03,25.0,oos_warm,1247,0.13827187920093878,0.05316183651361423,1.7242503336357178,0.6136226414815233,3.534238715087894,0.6941435550275579,False
__no15m__,16,0.03,25.0,full,4148,0.07735728026783097,0.030296734768110695,3.208779985509625,0.6121326806424947,10.673097726654659,0.9183394236342977,False
__no15m__,16,0.03,25.0,is,2967,0.043541063973775065,0.03591240265870494,1.2918633681019043,0.6121326806424947,1.1273716339763893,0.9183394236342977,False
__no15m__,16,0.03,25.0,oos_warm,1181,0.15148133593244908,0.05570616556038501,1.788994577362235,0.5960425550112494,3.8528278305558104,0.6909685602773492,False
15m,16,0.03,25.0,full,529,0.37597185561936475,0.09496487704773308,1.9888911162264384,0.06198858762841675,5.487461865618378,0.14387986311217837,False
15m,16,0.03,25.0,is,461,0.4298672244413646,0.10678848820466026,1.9816879046746902,0.06198858762841675,5.469734642017614,0.12397294678966564,False
15m,16,0.03,25.0,oos_warm,68,0.010592958164336131,0.14072445261039424,0.007203211551748634,0.1459142745113544,0.0027400232902339283,0.14387986311217826,False
1h,16,0.03,25.0,full,789,0.11563999929573462,0.06992047725578122,0.9123995944433465,0.40163237929755824,1.1621809263074487,0.4875609161443961,False
1h,16,0.03,25.0,is,605,0.154124065876381,0.0851637263244904,0.9324505985521061,0.40163237929755824,1.2478377613921734,0.4875609161443961,False
1h,16,0.03,25.0,oos_warm,184,-0.010897284841717226,0.10698275887450885,-0.020051004108760262,0.238589624534277,-0.038106324466974595,0.2278390726190621,False
2h,16,0.03,25.0,full,722,0.0812285075058664,0.06711553477777964,0.5864698241923547,0.2926379418788071,0.6062112823725989,0.418751851375477,False
2h,16,0.03,25.0,is,511,0.11257900337870423,0.0837801115570748,0.5752787072651784,0.13381849701702164,0.6288207693837766,0.21868882551146207,False
2h,16,0.03,25.0,oos_warm,211,0.005303846884917901,0.10769332908243821,0.011191116927177669,0.33505266386362575,-0.01388089311983165,0.3016407747427322,False
3h,16,0.03,25.0,full,725,0.015042590717498146,0.061052093762711854,0.10905878270186031,0.45139170567831954,0.014574839715371324,0.5243945212766247,False
3h,16,0.03,25.0,is,520,0.010252709956126437,0.07535797990032152,0.05331409177185531,0.45139170567831954,-0.02019248225807757,0.5188905086497612,False
3h,16,0.03,25.0,oos_warm,205,0.0271925321609776,0.10067286472185326,0.05574469093000478,0.2699538367008517,0.035483828551931884,0.2662021535393262,False
4h,16,0.03,25.0,full,672,0.045852228697143164,0.07584360480085449,0.30812697684480383,0.5737273053878742,0.2017848198235732,0.5832120929900613,False
4h,16,0.03,25.0,is,477,-0.03447897575463373,0.08701681564568073,-0.16446471434960042,0.504533976897487,-0.21870730573031927,0.5302678532884225,False
4h,16,0.03,25.0,oos_warm,195,0.24235471343302825,0.1511197898866232,0.47259169119440414,0.24303384370776915,0.5382005087695736,0.22374964764267968,False
6h,16,0.03,25.0,full,491,0.08517238824830986,0.09061529331639276,0.41819642629920084,0.37351602791434935,0.3821212266613887,0.4030410227911069,False
6h,16,0.03,25.0,is,357,-0.03610282380253752,0.09649989665373035,-0.1288870809750593,0.35625778698218946,-0.16938099574579502,0.38897765572011334,False
