scope,arm,sizing_mode,multiple,segment,exclude_symbol,num_cells,num_trades,win_rate,total_return,max_drawdown,peak_concurrency,max_concurrent_risk,max_open_notional_ratio,liquidation_events,clamped_entries,skipped_cell_busy,skipped_notional
1h,book,fixed_notional,2.0,oos,BTC,5,188,0.5638297872340425,0.12652148552472572,0.023032844239907438,3.0,0.009550049875851889,1.0,0.0,0.0,43.0,0.0
1h,book,fixed_notional,3.0,oos,BTC,5,188,0.5638297872340425,0.19452685072247078,0.034592774454134514,3.0,0.014325074813777833,1.5,0.0,0.0,43.0,0.0
1h,book,fixed_notional,5.0,oos,BTC,5,188,0.5638297872340425,0.3405564577332683,0.05777962613786449,3.0,0.023875124689629726,2.5,0.0,0.0,43.0,0.0
1h,isolated,risk_pct,1.0,oos,ETH,5,175,0.48939964157706095,0.0010361977575146016,0.06570141552072932,,,,,,,
1h,book,risk_pct,1.0,oos,ETH,5,154,0.487012987012987,0.0007667676800339905,0.16764435733002234,2.0,0.013542938206666506,1.0000000000000002,0.0,124.0,32.0,29.0
1h,book,risk_pct,2.0,oos,ETH,5,154,0.487012987012987,-0.009721132993515857,0.3121328541158919,2.0,0.027085876413333012,2.0000000000000004,0.0,124.0,32.0,29.0
1h,book,risk_pct,3.0,oos,ETH,5,156,0.48717948717948717,-0.031088102871601405,0.43561025325128333,2.0,0.040628814619999516,3.0000000000000004,0.0,126.0,32.0,26.0
1h,book,risk_pct,5.0,oos,ETH,5,154,0.487012987012987,-0.10325318192122832,0.6281881288568161,2.0,0.06771469103333252,5.000000000000001,0.0,124.0,32.0,29.0
1h,book,fixed_notional,1.0,oos,ETH,5,175,0.49142857142857144,0.003029786225868338,0.036129411072035864,3.0,0.005778817260606541,0.5,0.0,0.0,36.0,0.0
1h,book,fixed_notional,2.0,oos,ETH,5,175,0.49142857142857144,0.005528362801070762,0.07126842348085081,3.0,0.011557634521213082,1.0,0.0,0.0,36.0,0.0
1h,book,fixed_notional,3.0,oos,ETH,5,175,0.49142857142857144,0.007491833332277383,0.10543030105614355,3.0,0.017336451781819626,1.5,0.0,0.0,36.0,0.0
1h,book,fixed_notional,5.0,oos,ETH,5,175,0.49142857142857144,0.009801986167155883,0.17087791465069468,3.0,0.02889408630303271,2.5,0.0,0.0,36.0,0.0
1h,isolated,risk_pct,1.0,oos,SOL,5,186,0.5553880136700842,0.06505416150006335,0.05453525698927404,,,,,,,
1h,book,risk_pct,1.0,oos,SOL,5,167,0.562874251497006,0.3051199435481403,0.06479236015350036,2.0,0.010583107223071767,1.0000000000000002,0.0,134.0,36.0,28.0
1h,book,risk_pct,2.0,oos,SOL,5,167,0.562874251497006,0.6812971053387599,0.12904757526576643,2.0,0.021166214446143538,2.0000000000000004,0.0,134.0,36.0,28.0
1h,book,risk_pct,3.0,oos,SOL,5,168,0.5595238095238095,1.1380777968680151,0.19227942583670435,2.0,0.031749321669215305,3.000000000000001,0.0,135.0,38.0,24.0
1h,book,risk_pct,5.0,oos,SOL,5,167,0.562874251497006,2.3272262611435313,0.3139794590251305,2.0,0.05291553611535885,5.000000000000001,0.0,134.0,36.0,28.0
1h,book,fixed_notional,1.0,oos,SOL,5,186,0.5645161290322581,0.05466701796449288,0.018540369307702056,3.0,0.005778817260606542,0.5,0.0,0.0,41.0,0.0
1h,book,fixed_notional,2.0,oos,SOL,5,186,0.5645161290322581,0.1116787507343155,0.036920662721718456,3.0,0.011557634521213082,1.0000000000000002,0.0,0.0,41.0,0.0
1h,book,fixed_notional,3.0,oos,SOL,5,186,0.5645161290322581,0.17109492366731902,0.055137665831167595,3.0,0.017336451781819626,1.5000000000000002,0.0,0.0,41.0,0.0
1h,book,fixed_notional,5.0,oos,SOL,5,186,0.5645161290322581,0.29737427639629277,0.09106958245136629,3.0,0.028894086303032702,2.5,0.0,0.0,41.0,0.0
1h,isolated,risk_pct,1.0,oos,TRX,5,187,0.5332105943152455,0.06022460121211076,0.06178733740679161,,,,,,,
1h,book,risk_pct,1.0,oos,TRX,5,170,0.5588235294117647,0.30736123543628907,0.07677067991847634,2.0,0.013542938206666508,1.0000000000000002,0.0,128.0,44.0,24.0
1h,book,risk_pct,2.0,oos,TRX,5,167,0.562874251497006,0.6846493220300123,0.15190072276008432,2.0,0.027085876413333012,2.0000000000000004,0.0,125.0,43.0,28.0
1h,book,risk_pct,3.0,oos,TRX,5,167,0.562874251497006,1.1398637174693431,0.2248070989295103,2.0,0.04062881461999952,3.0000000000000004,0.0,125.0,43.0,28.0
1h,book,risk_pct,5.0,oos,TRX,5,168,0.5595238095238095,2.308123611347131,0.3620304753408066,2.0,0.06771469103333254,5.000000000000001,0.0,126.0,43.0,27.0
1h,book,fixed_notional,1.0,oos,TRX,5,187,0.5454545454545454,0.05476610019052805,0.01806840349675113,3.0,0.005778817260606542,0.5,0.0,0.0,48.0,0.0
1h,book,fixed_notional,2.0,oos,TRX,5,187,0.5454545454545454,0.11176993414923726,0.0360197692867835,3.0,0.011557634521213084,1.0,0.0,0.0,48.0,0.0
1h,book,fixed_notional,3.0,oos,TRX,5,187,0.5454545454545454,0.17105289239057875,0.05384930105664064,3.0,0.017336451781819622,1.5000000000000002,0.0,0.0,48.0,0.0
1h,book,fixed_notional,5.0,oos,TRX,5,187,0.5454545454545454,0.29660878433451215,0.08912438839639908,3.0,0.028894086303032706,2.4999999999999996,0.0,0.0,48.0,0.0
1h,isolated,risk_pct,1.0,oos,XRP,5,172,0.5428880136700842,0.06346079674801015,0.04818000863400984,,,,,,,
1h,book,risk_pct,1.0,oos,XRP,5,160,0.56875,0.28665315323025153,0.04073577633102856,2.0,0.01214004959037417,1.0000000000000002,0.0,126.0,28.0,19.0
1h,book,risk_pct,2.0,oos,XRP,5,157,0.5605095541401274,0.6346799892263089,0.08018329034707519,2.0,0.02428009918074834,2.0000000000000004,0.0,123.0,27.0,24.0
1h,book,risk_pct,3.0,oos,XRP,5,158,0.5569620253164557,1.1150181721335473,0.11984764859375685,2.0,0.036420148771122506,3.0000000000000004,0.0,124.0,27.0,23.0
1h,book,risk_pct,5.0,oos,XRP,5,157,0.5605095541401274,2.2725934411566655,0.20294544152511507,2.0,0.06070024795187085,5.000000000000001,0.0,123.0,26.0,25.0
1h,book,fixed_notional,1.0,oos,XRP,5,172,0.5581395348837209,0.0606612162510497,0.010827234812269241,3.0,0.004162982957274113,0.4999999999999999,0.0,0.0,31.0,0.0
1h,book,fixed_notional,2.0,oos,XRP,5,172,0.5581395348837209,0.1243435778617104,0.021681453910081694,3.0,0.008325965914548225,1.0,0.0,0.0,31.0,0.0
1h,book,fixed_notional,3.0,oos,XRP,5,172,0.5581395348837209,0.19115374913948088,0.03255930979645859,3.0,0.012488948871822341,1.5,0.0,0.0,31.0,0.0
1h,book,fixed_notional,5.0,oos,XRP,5,172,0.5581395348837209,0.33458917190231824,0.05437268847911143,3.0,0.020814914786370563,2.5,0.0,0.0,31.0,0.0
both,isolated,risk_pct,1.0,full,,12,2800,0.5635576094364768,0.43245913594238616,0.06451040319907474,,,,,,,
both,book,risk_pct,1.0,full,,12,2221,0.5596578117964881,14.515329612147701,0.11248022094408089,3.0,0.02322574008356564,1.0000000000000002,0.0,1999.0,398.0,1024.0
both,book,risk_pct,2.0,full,,12,2217,0.5611186287776274,214.53488352352298,0.2134306413949499,3.0,0.04645148016713128,2.0000000000000004,0.0,1995.0,400.0,1027.0
both,book,risk_pct,3.0,full,,12,2213,0.562132851333032,2573.5787240241293,0.30390739594627236,3.0,0.0696772202506969,3.000000000000001,0.0,1991.0,399.0,1026.0
both,book,risk_pct,5.0,full,,12,2231,0.5611833258628418,269662.10766893165,0.45725199665953614,3.0,0.11612870041782819,5.000000000000001,0.0,2009.0,401.0,987.0
both,book,fixed_notional,1.0,full,,12,2800,0.5635714285714286,0.4439666574097528,0.015715915421294514,7.0,0.007963045371938609,0.5833333333333333,0.0,0.0,528.0,0.0
both,book,fixed_notional,2.0,full,,12,2800,0.5635714285714286,1.0806256815244033,0.031243652208631234,7.0,0.015914231369028642,1.1666666666666667,0.0,0.0,528.0,0.0
both,book,fixed_notional,3.0,full,,12,2800,0.5635714285714286,1.991664347737557,0.046584492635640115,7.0,0.02385359679309384,1.75,0.0,0.0,528.0,0.0
both,book,fixed_notional,5.0,full,,12,2800,0.5635714285714286,5.146201118233672,0.0767106473223426,7.0,0.03969702028493427,2.9166666666666665,0.0,0.0,528.0,0.0
both,isolated,risk_pct,1.0,full,BNB,10,2415,0.5676977027523437,0.4839131534279075,0.06359329812342769,,,,,,,
both,book,risk_pct,1.0,full,BNB,10,1972,0.5664300202839757,12.069709015344747,0.11228920100590979,3.0,0.02322574008356564,1.0000000000000002,0.0,1765.0,360.0,769.0
both,book,risk_pct,2.0,full,BNB,10,1973,0.5671566142929549,149.69055893514292,0.2200014624526674,3.0,0.04645148016713128,2.0000000000000004,0.0,1766.0,355.0,776.0
both,book,risk_pct,3.0,full,BNB,10,1970,0.565989847715736,1517.8411651276206,0.31317574899388056,3.0,0.06967722025069692,3.000000000000001,0.0,1763.0,358.0,766.0
both,book,risk_pct,5.0,full,BNB,10,1974,0.5688956433637284,116729.6145603492,0.47067533945099055,3.0,0.1161287004178282,5.000000000000001,0.0,1767.0,358.0,766.0
both,book,fixed_notional,1.0,full,BNB,10,2415,0.568944099378882,0.4020473840423974,0.013452898382422642,6.0,0.007963045371938609,0.4999999999999999,0.0,0.0,459.0,0.0
both,book,fixed_notional,2.0,full,BNB,10,2415,0.568944099378882,0.9620497048573001,0.026778772853159296,6.0,0.015914231369028645,1.0,0.0,0.0,459.0,0.0
both,book,fixed_notional,3.0,full,BNB,10,2415,0.568944099378882,1.7405917187254318,0.039978040498060405,6.0,0.023853596793093835,1.5,0.0,0.0,459.0,0.0
both,book,fixed_notional,5.0,full,BNB,10,2415,0.568944099378882,4.317205037314618,0.06599847536463012,6.0,0.03969702028493426,2.4999999999999996,0.0,0.0,459.0,0.0
both,isolated,risk_pct,1.0,full,BTC,10,2415,0.5635858329044237,0.4778566323764319,0.06453782973439808,,,,,,,
both,book,risk_pct,1.0,full,BTC,10,2013,0.5588673621460507,11.239183463755541,0.1159943561389302,3.0,0.023225740083565642,1.0000000000000002,0.0,1786.0,366.0,688.0
both,book,risk_pct,2.0,full,BTC,10,2010,0.5597014925373134,132.73352403401663,0.21960181719833974,3.0,0.04645148016713128,2.0000000000000004,0.0,1783.0,365.0,694.0
both,book,risk_pct,3.0,full,BTC,10,2010,0.5592039800995025,1287.3502171240223,0.31202342224237545,3.0,0.06967722025069693,3.000000000000001,0.0,1783.0,367.0,696.0
both,book,risk_pct,5.0,full,BTC,10,2015,0.5607940446650124,83314.55916416952,0.467603689172228,3.0,0.11612870041782819,5.000000000000002,0.0,1788.0,371.0,683.0
both,book,fixed_notional,1.0,full,BTC,10,2415,0.5643892339544514,0.3958148213511009,0.016476162185498872,6.0,0.007963045371938609,0.4999999999999999,0.0,0.0,450.0,0.0
both,book,fixed_notional,2.0,full,BTC,10,2415,0.5643892339544514,0.9446440954439222,0.03276613245396354,6.0,0.015914231369028645,0.9999999999999999,0.0,0.0,450.0,0.0
both,book,fixed_notional,3.0,full,BTC,10,2415,0.5643892339544514,1.7042039070662836,0.04887032223751023,6.0,0.023853596793093835,1.5,0.0,0.0,450.0,0.0
both,book,fixed_notional,5.0,full,BTC,10,2415,0.5643892339544514,4.200063134637683,0.08052318226730383,6.0,0.03969702028493427,2.5,0.0,0.0,450.0,0.0
both,isolated,risk_pct,1.0,full,ETH,10,2277,0.5529672145179184,0.41386373936180443,0.06652276656989649,,,,,,,
both,book,risk_pct,1.0,full,ETH,10,1880,0.5617021276595745,9.346376440384736,0.1080289696770984,3.0,0.02,1.0000000000000002,0.0,1680.0,345.0,717.0
both,book,risk_pct,2.0,full,ETH,10,1889,0.5590259396506088,93.98068226836054,0.20576776317174805,2.0,0.04000000000000001,2.0000000000000004,0.0,1689.0,348.0,690.0
both,book,risk_pct,3.0,full,ETH,10,1890,0.5587301587301587,784.3725951870024,0.2940346684693557,3.0,0.06,3.000000000000001,0.0,1690.0,350.0,702.0
both,book,risk_pct,5.0,full,ETH,10,1887,0.5590885002649708,39727.4131302752,0.44519202380672107,2.0,0.1,5.000000000000001,0.0,1687.0,347.0,709.0
both,book,fixed_notional,1.0,full,ETH,10,2277,0.559508124725516,0.3268518461476213,0.014256604983764087,6.0,0.007118097474674113,0.500187871736589,0.0,0.0,430.0,0.0
both,book,fixed_notional,2.0,full,ETH,10,2277,0.559508124725516,0.7575908066950152,0.02835649775540428,6.0,0.01420953552508723,1.0007529436725844,0.0,0.0,430.0,0.0
both,book,fixed_notional,3.0,full,ETH,10,2277,0.559508124725516,1.324275157372949,0.04230071850157727,6.0,0.021274462788106793,1.5016974141037083,0.0,0.0,430.0,0.0
both,book,fixed_notional,5.0,full,ETH,10,2277,0.559508124725516,3.044420633493909,0.06972631905930358,6.0,0.035325374557325664,2.5047334325591217,0.0,0.0,430.0,0.0
both,isolated,risk_pct,1.0,full,SOL,10,2047,0.566732682371265,0.31390981929382955,0.06320521547208036,,,,,,,
both,book,risk_pct,1.0,full,SOL,10,1721,0.5583962812318419,5.547012149482717,0.10532366844962039,2.0,0.019999999999999997,1.0000000000000002,0.0,1564.0,301.0,626.0
both,book,risk_pct,2.0,full,SOL,10,1697,0.558043606364172,38.13054128662236,0.20211967668583353,3.0,0.04,2.0000000000000004,0.0,1540.0,299.0,661.0
both,book,risk_pct,3.0,full,SOL,10,1705,0.5589442815249267,212.6277071316774,0.2907329961182999,2.0,0.06,3.0000000000000004,0.0,1548.0,295.0,645.0
both,book,risk_pct,5.0,full,SOL,10,1701,0.5549676660787772,4754.298521066672,0.4449553829501266,3.0,0.1,5.000000000000001,0.0,1544.0,298.0,655.0
both,book,fixed_notional,1.0,full,SOL,10,2047,0.5608207132388862,0.28167510964576725,0.010433476925923226,6.0,0.007963045371938609,0.5002398897088864,0.0,0.0,386.0,0.0
both,book,fixed_notional,2.0,full,SOL,10,2047,0.5608207132388862,0.6406735922291337,0.020773204271883592,6.0,0.015914231369028642,1.0009601341223362,0.0,0.0,386.0,0.0
both,book,fixed_notional,3.0,full,SOL,10,2047,0.5608207132388862,1.0976535386036055,0.031019881702144866,6.0,0.023853596793093835,1.5021615979008693,0.0,0.0,386.0,0.0
both,book,fixed_notional,5.0,full,SOL,10,2047,0.5608207132388862,2.416355064015277,0.05123686539771789,6.0,0.03969702028493428,2.506011653769745,0.0,0.0,386.0,0.0
both,isolated,risk_pct,1.0,full,TRX,10,2605,0.568967544022185,0.5079293479436845,0.06776180917074633,,,,,,,
both,book,risk_pct,1.0,full,TRX,10,2109,0.566145092460882,15.830762141801266,0.10613740930848771,3.0,0.02322574008356564,1.0000000000000002,0.0,1888.0,393.0,817.0
both,book,risk_pct,2.0,full,TRX,10,2104,0.5684410646387833,246.61236452823616,0.2022989215071921,3.0,0.04645148016713127,2.0000000000000004,0.0,1883.0,396.0,825.0
both,book,risk_pct,3.0,full,TRX,10,2094,0.5673352435530086,3272.7809726166747,0.28930175929867263,3.0,0.06967722025069692,3.000000000000001,0.0,1873.0,395.0,832.0
both,book,risk_pct,5.0,full,TRX,10,2100,0.5666666666666667,388127.8384658108,0.438810351936159,3.0,0.1161287004178282,5.000000000000001,0.0,1879.0,392.0,835.0
both,book,fixed_notional,1.0,full,TRX,10,2605,0.5658349328214971,0.4280357210421504,0.014649251165155067,7.0,0.007963045371938609,0.5833333333333333,0.0,0.0,505.0,0.0
both,book,fixed_notional,2.0,full,TRX,10,2605,0.5658349328214971,1.0351561951922577,0.029142278813073942,7.0,0.015914231369028645,1.1666666666666667,0.0,0.0,505.0,0.0
both,book,fixed_notional,3.0,full,TRX,10,2605,0.5658349328214971,1.894531896768047,0.04347983465845167,7.0,0.02385359679309384,1.7499999999999998,0.0,0.0,505.0,0.0
both,book,fixed_notional,5.0,full,TRX,10,2605,0.5658349328214971,4.819883685331133,0.07169159096207603,7.0,0.03969702028493427,2.916666666666666,0.0,0.0,505.0,0.0
both,isolated,risk_pct,1.0,full,XRP,10,2241,0.5613946800507257,0.39728212325065904,0.06144150012389952,,,,,,,
both,book,risk_pct,1.0,full,XRP,10,1832,0.5627729257641921,8.88542206504666,0.0960861592095708,3.0,0.02322574008356564,1.0000000000000002,0.0,1668.0,319.0,752.0
both,book,risk_pct,2.0,full,XRP,10,1839,0.5655247417074497,88.98478582600899,0.18407656349033016,3.0,0.04645148016713128,2.0000000000000004,0.0,1675.0,324.0,746.0
both,book,risk_pct,3.0,full,XRP,10,1836,0.565359477124183,730.7623151737232,0.26453875298566587,3.0,0.06967722025069692,3.000000000000001,0.0,1672.0,318.0,757.0
both,book,risk_pct,5.0,full,XRP,10,1829,0.5642427556041553,35688.229958898126,0.4050042815969703,3.0,0.1161287004178282,5.000000000000001,0.0,1665.0,317.0,751.0
both,book,fixed_notional,1.0,full,XRP,10,2241,0.5609103078982597,0.3210404238523899,0.01591655402403744,6.0,0.006593000834730106,0.4999999999999999,0.0,0.0,410.0,0.0
both,book,fixed_notional,2.0,full,XRP,10,2241,0.5609103078982597,0.7422974160572765,0.031628601606535044,6.0,0.01318162862765895,1.0,0.0,0.0,410.0,0.0
both,book,fixed_notional,3.0,full,XRP,10,2241,0.5609103078982597,1.2941428845902458,0.0471380197731974,6.0,0.019765895643948986,1.5,0.0,0.0,410.0,0.0
both,book,fixed_notional,5.0,full,XRP,10,2241,0.5609103078982597,2.958222408505837,0.07755644273515057,6.0,0.032921396178354725,2.5,0.0,0.0,410.0,0.0
both,isolated,risk_pct,1.0,is,,12,1869,0.5597927370018784,0.25361581708899145,0.05337682730603121,,,,,,,
both,book,risk_pct,1.0,is,,12,1511,0.5539377895433488,5.424599712800909,0.11248022094408089,3.0,0.02322574008356564,1.0000000000000002,0.0,1341.0,275.0,600.0
both,book,risk_pct,2.0,is,,12,1504,0.5558510638297872,37.37433862699646,0.2134306413949499,3.0,0.04645148016713128,2.0000000000000004,0.0,1334.0,274.0,612.0
both,book,risk_pct,3.0,is,,12,1507,0.557398805573988,209.9809163518011,0.30390739594627236,3.0,0.0696772202506969,3.000000000000001,0.0,1337.0,275.0,600.0
both,book,risk_pct,5.0,is,,12,1518,0.5559947299077734,4769.185145867471,0.45725199665953614,3.0,0.11612870041782819,5.000000000000001,0.0,1348.0,274.0,575.0
both,book,fixed_notional,1.0,is,,12,1869,0.5553772070626003,0.27632153009025007,0.015715915421294514,7.0,0.007963045371938609,0.5833333333333333,0.0,0.0,345.0,0.0
both,book,fixed_notional,2.0,is,,12,1869,0.5553772070626003,0.626565755718904,0.031243652208631234,7.0,0.015914231369028642,1.1666666666666667,0.0,0.0,345.0,0.0
both,book,fixed_notional,3.0,is,,12,1869,0.5553772070626003,1.0698378098400925,0.046584492635640115,7.0,0.02385359679309384,1.75,0.0,0.0,345.0,0.0
both,book,fixed_notional,5.0,is,,12,1869,0.5553772070626003,2.3368131508718113,0.0767106473223426,7.0,0.03969702028493427,2.9166666666666665,0.0,0.0,345.0,0.0
both,isolated,risk_pct,1.0,is,BNB,10,1623,0.565501284402254,0.2850712544393748,0.05526207022066178,,,,,,,
both,book,risk_pct,1.0,is,BNB,10,1349,0.5604151223128243,4.797901861071195,0.11228920100590979,3.0,0.02322574008356564,1.0000000000000002,0.0,1185.0,249.0,452.0
both,book,risk_pct,2.0,is,BNB,10,1349,0.5611564121571534,29.662127686550043,0.2200014624526674,3.0,0.04645148016713128,2.0000000000000004,0.0,1185.0,246.0,456.0
both,book,risk_pct,3.0,is,BNB,10,1349,0.5604151223128243,145.528830774621,0.31317574899388056,3.0,0.06967722025069692,3.000000000000001,0.0,1185.0,249.0,443.0
both,book,risk_pct,5.0,is,BNB,10,1347,0.5612472160356348,2792.162378118709,0.47067533945099055,3.0,0.1161287004178282,5.000000000000001,0.0,1183.0,249.0,452.0
both,book,fixed_notional,1.0,is,BNB,10,1623,0.5613062230437461,0.25569108855502454,0.013452898382422642,6.0,0.007963045371938609,0.4999999999999999,0.0,0.0,301.0,0.0
both,book,fixed_notional,2.0,is,BNB,10,1623,0.5613062230437461,0.5746100445028182,0.026778772853159296,6.0,0.015914231369028645,1.0,0.0,0.0,301.0,0.0
both,book,fixed_notional,3.0,is,BNB,10,1623,0.5613062230437461,0.9718434755167935,0.039978040498060405,6.0,0.023853596793093835,1.5,0.0,0.0,301.0,0.0
both,book,fixed_notional,5.0,is,BNB,10,1623,0.5613062230437461,2.0796827856150615,0.06599847536463012,6.0,0.03969702028493426,2.4999999999999996,0.0,0.0,301.0,0.0
both,isolated,risk_pct,1.0,is,BTC,10,1602,0.5565363285137229,0.2724249420337793,0.05117753866274584,,,,,,,
both,book,risk_pct,1.0,is,BTC,10,1356,0.551622418879056,4.178036601954835,0.1159943561389302,3.0,0.023225740083565642,1.0000000000000002,0.0,1182.0,247.0,394.0
both,book,risk_pct,2.0,is,BTC,10,1353,0.5513673318551368,23.81471424106409,0.21960181719833974,3.0,0.04645148016713128,2.0000000000000004,0.0,1179.0,246.0,400.0
both,book,risk_pct,3.0,is,BTC,10,1352,0.5510355029585798,107.65878293866356,0.31202342224237545,3.0,0.06967722025069693,3.000000000000001,0.0,1178.0,246.0,403.0
both,book,risk_pct,5.0,is,BTC,10,1352,0.5517751479289941,1613.0167323217404,0.467603689172228,3.0,0.11612870041782819,5.000000000000002,0.0,1178.0,247.0,401.0
both,book,fixed_notional,1.0,is,BTC,10,1602,0.5543071161048689,0.24263833470152932,0.016476162185498872,6.0,0.007963045371938609,0.4999999999999999,0.0,0.0,290.0,0.0
both,book,fixed_notional,2.0,is,BTC,10,1602,0.5543071161048689,0.5420984927859565,0.03276613245396354,6.0,0.015914231369028645,0.9999999999999999,0.0,0.0,290.0,0.0
both,book,fixed_notional,3.0,is,BTC,10,1602,0.5543071161048689,0.9111897422157286,0.04887032223751023,6.0,0.023853596793093835,1.5,0.0,0.0,290.0,0.0
both,book,fixed_notional,5.0,is,BTC,10,1602,0.5543071161048689,1.9239290631402421,0.08052318226730383,6.0,0.03969702028493427,2.5,0.0,0.0,290.0,0.0
both,isolated,risk_pct,1.0,is,ETH,10,1541,0.5538416712661652,0.25600535035822813,0.053162475498244245,,,,,,,
both,book,risk_pct,1.0,is,ETH,10,1290,0.5573643410852713,4.3341489480538025,0.1080289696770984,3.0,0.02,1.0000000000000002,0.0,1131.0,243.0,429.0
both,book,risk_pct,2.0,is,ETH,10,1296,0.5563271604938271,25.00560999815209,0.20576776317174805,2.0,0.04000000000000001,2.0000000000000004,0.0,1137.0,244.0,417.0
both,book,risk_pct,3.0,is,ETH,10,1294,0.5556414219474498,116.61350398124044,0.2940346684693557,3.0,0.06,3.000000000000001,0.0,1135.0,244.0,421.0
both,book,risk_pct,5.0,is,ETH,10,1294,0.5564142194744977,1896.6724027841706,0.44519202380672107,2.0,0.1,5.000000000000001,0.0,1135.0,245.0,420.0
both,book,fixed_notional,1.0,is,ETH,10,1541,0.5528877352368592,0.22086668625999592,0.014256604983764087,6.0,0.007118097474674113,0.500187871736589,0.0,0.0,294.0,0.0
both,book,fixed_notional,2.0,is,ETH,10,1541,0.5528877352368592,0.4886857146026956,0.02835649775540428,6.0,0.01420953552508723,1.0007529436725844,0.0,0.0,294.0,0.0
both,book,fixed_notional,3.0,is,ETH,10,1541,0.5528877352368592,0.8130321002904828,0.04230071850157727,6.0,0.021274462788106793,1.5016974141037083,0.0,0.0,294.0,0.0
both,book,fixed_notional,5.0,is,ETH,10,1541,0.5528877352368592,1.679279775878635,0.06972631905930358,6.0,0.035325374557325664,2.5047334325591217,0.0,0.0,294.0,0.0
both,isolated,risk_pct,1.0,is,SOL,10,1347,0.5637343044143825,0.19469449955400556,0.04984492440042811,,,,,,,
both,book,risk_pct,1.0,is,SOL,10,1160,0.5586206896551724,2.6384514179341894,0.10532366844962039,2.0,0.019999999999999997,1.0000000000000002,0.0,1044.0,188.0,350.0
both,book,risk_pct,2.0,is,SOL,10,1147,0.5544899738448126,11.4317083924512,0.20211967668583353,3.0,0.04,2.0000000000000004,0.0,1031.0,190.0,365.0
both,book,risk_pct,3.0,is,SOL,10,1150,0.5565217391304348,38.902893638565345,0.2907329961182999,2.0,0.06,3.0000000000000004,0.0,1034.0,188.0,356.0
both,book,risk_pct,5.0,is,SOL,10,1151,0.5508253692441355,332.79921370942924,0.4449553829501266,3.0,0.1,5.000000000000001,0.0,1035.0,191.0,359.0
both,book,fixed_notional,1.0,is,SOL,10,1347,0.5553080920564217,0.17869509968673575,0.010433476925923226,6.0,0.007963045371938609,0.5002398897088864,0.0,0.0,237.0,0.0
both,book,fixed_notional,2.0,is,SOL,10,1347,0.5553080920564217,0.38821105387274035,0.020773204271883592,6.0,0.015914231369028642,1.0009601341223362,0.0,0.0,237.0,0.0
both,book,fixed_notional,3.0,is,SOL,10,1347,0.5553080920564217,0.6336637403980949,0.031019881702144866,6.0,0.023853596793093835,1.5021615979008693,0.0,0.0,237.0,0.0
both,book,fixed_notional,5.0,is,SOL,10,1347,0.5553080920564217,1.257037865556867,0.05123686539771789,6.0,0.03969702028493428,2.506011653769745,0.0,0.0,237.0,0.0
both,isolated,risk_pct,1.0,is,TRX,10,1725,0.5644312602038268,0.29575490677754374,0.05440151809909409,,,,,,,
both,book,risk_pct,1.0,is,TRX,10,1414,0.5608203677510608,5.722983468235738,0.10613740930848771,3.0,0.02322574008356564,1.0000000000000002,0.0,1249.0,262.0,495.0
both,book,risk_pct,2.0,is,TRX,10,1415,0.5632508833922262,40.0401615806351,0.2022989215071921,3.0,0.04645148016713127,2.0000000000000004,0.0,1250.0,262.0,492.0
both,book,risk_pct,3.0,is,TRX,10,1406,0.561877667140825,232.79978754741182,0.28930175929867263,3.0,0.06967722025069692,3.000000000000001,0.0,1241.0,265.0,502.0
both,book,risk_pct,5.0,is,TRX,10,1414,0.5615275813295615,5755.0542318228445,0.438810351936159,3.0,0.1161287004178282,5.000000000000001,0.0,1249.0,263.0,496.0
both,book,fixed_notional,1.0,is,TRX,10,1725,0.5576811594202898,0.264607637941762,0.014649251165155067,7.0,0.007963045371938609,0.5833333333333333,0.0,0.0,324.0,0.0
both,book,fixed_notional,2.0,is,TRX,10,1725,0.5576811594202898,0.5969665055358288,0.029142278813073942,7.0,0.015914231369028645,1.1666666666666667,0.0,0.0,324.0,0.0
both,book,fixed_notional,3.0,is,TRX,10,1725,0.5576811594202898,1.013824415384293,0.04347983465845167,7.0,0.02385359679309384,1.7499999999999998,0.0,0.0,324.0,0.0
both,book,fixed_notional,5.0,is,TRX,10,1725,0.5576811594202898,2.188869232287392,0.07169159096207603,7.0,0.03969702028493427,2.916666666666666,0.0,0.0,324.0,0.0
both,isolated,risk_pct,1.0,is,XRP,10,1507,0.5547115732109182,0.2177439493710173,0.056412436955013176,,,,,,,
both,book,risk_pct,1.0,is,XRP,10,1241,0.556809024979855,3.550743776486959,0.0960861592095708,3.0,0.02322574008356564,1.0000000000000002,0.0,1121.0,224.0,463.0
both,book,risk_pct,2.0,is,XRP,10,1243,0.5575221238938053,18.268564344533086,0.18407656349033016,3.0,0.04645148016713128,2.0000000000000004,0.0,1123.0,227.0,462.0
both,book,risk_pct,3.0,is,XRP,10,1243,0.5583266291230893,74.95130092650793,0.26453875298566587,3.0,0.06967722025069692,3.0000000000000004,0.0,1123.0,224.0,465.0
both,book,risk_pct,5.0,is,XRP,10,1240,0.5556451612903226,952.8697719748689,0.4050042815969703,3.0,0.1161287004178282,5.000000000000001,0.0,1120.0,224.0,461.0
both,book,fixed_notional,1.0,is,XRP,10,1507,0.5500995355009953,0.1928413323511213,0.01591655402403744,6.0,0.006593000834730106,0.4999999999999999,0.0,0.0,279.0,0.0
