symbol,timeframe,entry_ms,entry_utc,day,ordinal,chain_size,is_reentry,engine_entry,engine_take_profit,stop_price,net_r,tick_count,ohlc_match,solo_verdict,solo_outcome_ok,chain_verdict,chain_outcome_ok,fill_offset_s
BCH/USDT:USDT,15m,1742118060000,2025-03-16 09:41,2025-03-16,1,1,False,332.66652,334.5363,331.42,1.205139855967042,1646,True,인공물,False,인공물,False,9.929
BCH/USDT:USDT,15m,1748566740000,2025-05-30 00:59,2025-05-30,1,1,False,396.099204,399.18801,394.04,1.2870977269867516,2639,True,진짜,True,진짜,True,10.692
BCH/USDT:USDT,15m,1749720240000,2025-06-12 09:24,2025-06-12,1,2,False,427.455474,431.1686849999999,424.98,1.308741001697856,8855,True,인공물,False,인공물,False,40.918
BCH/USDT:USDT,15m,1749720240000,2025-06-12 09:24,2025-06-12,2,2,False,427.455474,431.1686849999999,424.98,1.308741001697856,8855,True,인공물,False,인공물,False,
BCH/USDT:USDT,15m,1750534440000,2025-06-21 19:34,2025-06-21,1,2,False,468.383658,472.5291450000001,465.62,1.312256633682263,3032,True,진짜,True,진짜,True,4.074
BCH/USDT:USDT,15m,1750534440000,2025-06-21 19:34,2025-06-21,2,2,True,468.383658,472.5291450000001,465.62,1.312256633682263,3032,True,진짜,True,미체결,False,
BCH/USDT:USDT,15m,1750622940000,2025-06-22 20:09,2025-06-22,1,1,False,438.197622,440.18905500000005,436.87,1.1356480714473354,2398,True,순서역전-성립,True,순서역전-성립,True,37.145
BCH/USDT:USDT,15m,1756449540000,2025-08-29 06:39,2025-08-29,1,1,False,545.869152,549.0778799999999,543.73,1.21800315881061,1111,True,인공물,False,인공물,False,31.648
BCH/USDT:USDT,15m,1756449600000,2025-08-29 06:40,2025-08-29,1,1,True,545.869152,549.0778799999999,543.73,1.2180031588106102,1281,True,진짜,True,진짜,True,1.304
BCH/USDT:USDT,15m,1756914480000,2025-09-03 15:48,2025-09-03,1,1,False,581.2862339999999,585.9455849999999,578.18,1.2928388253483336,7531,True,인공물,False,인공물,False,33.319
BCH/USDT:USDT,2h,1758132000000,2025-09-17 18:00,2025-09-17,1,3,False,590.163632002548,595.1040800063699,586.87,1.3015845798545362,3205,True,진짜,True,진짜,True,4.057
BCH/USDT:USDT,2h,1758132000000,2025-09-17 18:00,2025-09-17,2,3,False,590.163632002548,595.1040800063699,586.87,1.3015845798545362,3205,True,진짜,True,미체결,False,
BCH/USDT:USDT,2h,1758132000000,2025-09-17 18:00,2025-09-17,3,3,False,590.163632002548,595.1040800063699,586.87,1.3015845798545365,3205,True,진짜,True,인공물,False,
BCH/USDT:USDT,15m,1760688960000,2025-10-17 08:16,2025-10-17,1,1,False,441.798342,448.45585499999993,437.36,1.3891747759120447,10776,True,인공물,False,인공물,False,53.653
BCH/USDT:USDT,1h,1760688960000,2025-10-17 08:16,2025-10-17,1,1,False,445.33905,457.3076249999999,437.36,1.437266565446384,10776,True,인공물,False,인공물,False,53.348
BCH/USDT:USDT,15m,1762183800000,2025-11-03 15:30,2025-11-03,1,1,False,491.788338,498.1908450000001,487.52,1.3719338089132247,5158,True,인공물,False,인공물,False,55.375
BCH/USDT:USDT,15m,1764377040000,2025-11-29 00:44,2025-11-29,1,1,False,534.226824,538.8570599999999,531.14,1.3083114076513862,13032,True,인공물,False,인공물,False,21.143
BCH/USDT:USDT,15m,1765328940000,2025-12-10 01:09,2025-12-10,1,1,False,571.954368,574.90092,569.99,1.1784275036978864,7947,True,순서역전-성립,True,순서역전-성립,True,7.809
BCH/USDT:USDT,15m,1768182360000,2026-01-12 01:46,2026-01-12,1,2,False,641.8983539999999,645.4958849999998,639.5,1.2042985030053963,1603,True,순서역전-성립,True,순서역전-성립,True,9.614
BCH/USDT:USDT,15m,1768182360000,2026-01-12 01:46,2026-01-12,2,2,True,641.8983539999999,645.4958849999998,639.5,1.2042985030053968,1603,True,순서역전-성립,True,미체결,False,
BCH/USDT:USDT,15m,1770337140000,2026-02-06 00:19,2026-02-06,1,1,False,424.074798,429.136995,420.7,1.360450187625753,6715,True,인공물,False,인공물,False,49.683
BCH/USDT:USDT,1h,1770337140000,2026-02-06 00:19,2026-02-06,1,1,False,425.23503,432.037575,420.7,1.3955256269561636,6715,True,인공물,False,인공물,False,48.376
BCH/USDT:USDT,15m,1775365140000,2026-04-05 04:59,2026-04-05,1,1,True,433.766736,437.21183999999994,431.47,1.290939593914172,5771,True,인공물,False,인공물,False,10.003
BCH/USDT:USDT,15m,1779071040000,2026-05-18 02:24,2026-05-18,1,1,False,384.566898,386.602245,383.21,1.1869491445554683,3407,True,인공물,False,인공물,False,6.468
BCH/USDT:USDT,15m,1779475500000,2026-05-22 18:45,2026-05-22,1,1,False,374.464878,376.662195,373.0,1.2175098413239889,1154,True,인공물,False,인공물,False,36.668
BCH/USDT:USDT,1h,1779658500000,2026-05-24 21:35,2026-05-24,1,1,False,334.356858,339.10714499999995,331.19,1.3825334193478178,18582,True,인공물,False,인공물,False,45.32
BCH/USDT:USDT,2h,1779658500000,2026-05-24 21:35,2026-05-24,1,1,False,335.397066,341.707665,331.19,1.4109716913956318,18582,True,인공물,False,인공물,False,44.989
BCH/USDT:USDT,4h,1779658500000,2026-05-24 21:35,2026-05-24,1,1,False,333.0699967909197,335.8899919772992,331.19,1.3038040192829692,18582,True,인공물,False,인공물,False,46.054
BCH/USDT:USDT,1h,1779658560000,2026-05-24 21:36,2026-05-24,1,1,True,334.356858,339.10714499999995,331.19,1.382533419347818,17477,True,진짜,True,진짜,True,0.008
BCH/USDT:USDT,2h,1779658560000,2026-05-24 21:36,2026-05-24,1,1,True,335.397066,341.707665,331.19,1.4109716913956318,17477,True,진짜,True,진짜,True,0.008
BCH/USDT:USDT,4h,1779658560000,2026-05-24 21:36,2026-05-24,1,1,True,335.507088,341.98272000000003,331.19,1.4131781726348966,17477,True,진짜,True,진짜,True,0.008
BCH/USDT:USDT,15m,1780441260000,2026-06-02 23:01,2026-06-02,1,2,False,267.463482,271.30870500000003,264.9,1.383901556882783,3791,True,인공물,False,인공물,False,49.888
BCH/USDT:USDT,15m,1780441260000,2026-06-02 23:01,2026-06-02,2,2,True,267.463482,271.30870500000003,264.9,1.3839015568827835,3791,True,인공물,False,인공물,False,
BCH/USDT:USDT,15m,1780536180000,2026-06-04 01:23,2026-06-04,1,1,False,233.256642,234.976605,232.11,1.2749225324216311,8442,True,순서역전-성립,True,순서역전-성립,True,21.115
BCH/USDT:USDT,15m,1780882620000,2026-06-08 01:37,2026-06-08,1,1,False,219.803952,222.0598799999999,218.3,1.3379135302031016,2065,True,인공물,False,인공물,False,36.063
BCH/USDT:USDT,15m,1780906920000,2026-06-08 08:22,2026-06-08,1,1,False,199.60991399999995,201.04978499999993,198.65,1.269951704691271,6880,True,인공물,False,인공물,False,58.994
BCH/USDT:USDT,1h,1780906920000,2026-06-08 08:22,2026-06-08,1,1,False,200.580108,203.47526999999997,198.65,1.3843572123705028,6880,True,인공물,False,인공물,False,57.872
BCH/USDT:USDT,15m,1780906980000,2026-06-08 08:23,2026-06-08,1,1,True,199.60991399999995,201.04978499999987,198.65,1.269951704691271,4111,True,진짜,True,진짜,True,0.013
BCH/USDT:USDT,15m,1781606700000,2026-06-16 10:45,2026-06-16,1,1,False,220.224036,222.10509,218.97,1.30551198914386,2364,True,순서역전-성립,True,순서역전-성립,True,48.594
BCH/USDT:USDT,15m,1781724540000,2026-06-17 19:29,2026-06-17,1,1,True,210.59211,211.78027499999996,209.8,1.206255048610679,1098,True,인공물,False,인공물,False,18.579
BCH/USDT:USDT,15m,1781953500000,2026-06-20 11:05,2026-06-20,1,1,False,197.529498,198.518745,196.87,1.1692437788272134,1162,True,인공물,False,인공물,False,27.069
BCH/USDT:USDT,15m,1782194940000,2026-06-23 06:09,2026-06-23,1,1,False,190.038,191.48999999999995,189.07,1.2827372913223034,3075,True,인공물,False,인공물,False,3.548
BNB/USDT:USDT,15m,1724796840000,2024-08-27 22:14,2024-08-27,1,1,False,521.6043,524.2057499999999,519.87,1.1678768414633849,4633,True,인공물,False,인공물,False,57.321
BNB/USDT:USDT,15m,1724796900000,2024-08-27 22:15,2024-08-27,1,1,True,521.6043,524.2057499999999,519.87,1.1678768414633849,5641,True,인공물,False,인공물,False,40.091
BNB/USDT:USDT,15m,1724796960000,2024-08-27 22:16,2024-08-27,1,1,True,521.6043,524.2057499999999,519.87,1.1678768414633849,3610,True,진짜,True,진짜,True,0.121
BNB/USDT:USDT,15m,1724940960000,2024-08-29 14:16,2024-08-29,1,1,False,538.8077400000001,541.5193500000003,537.0,1.170848319376714,2203,True,인공물,False,인공물,False,11.182
BNB/USDT:USDT,15m,1732156440000,2024-11-21 02:34,2024-11-21,1,1,False,595.159008,598.2025199999999,593.13,1.1760513368621826,1482,True,인공물,False,인공물,False,47.629
BNB/USDT:USDT,15m,1740437880000,2025-02-24 22:58,2025-02-24,1,1,False,612.002376,615.45594,609.7,1.206308730627872,3899,True,인공물,False,인공물,False,37.829
BNB/USDT:USDT,15m,1741013940000,2025-03-03 14:59,2025-03-03,1,1,False,586.1172,589.9530000000002,583.56,1.246573146644813,4074,True,인공물,False,인공물,False,51.277
BNB/USDT:USDT,15m,1755174840000,2025-08-14 12:34,2025-08-14,1,1,False,836.147196,840.40299,833.31,1.1745293417860672,9405,True,순서역전-성립,True,순서역전-성립,True,43.339
BNB/USDT:USDT,15m,1755174900000,2025-08-14 12:35,2025-08-14,1,1,True,836.147196,840.40299,833.31,1.174529341786067,7763,True,순서역전-성립,True,순서역전-성립,True,23.684
BNB/USDT:USDT,15m,1760131140000,2025-10-10 21:19,2025-10-10,1,1,False,826.445256,837.52314,819.06,1.3755774515369676,28749,True,순서역전-성립,True,순서역전-성립,True,56.645
BNB/USDT:USDT,1h,1760131140000,2025-10-10 21:19,2025-10-10,1,1,False,831.136194,850.0304850000002,818.54,1.4260820634230544,28749,True,순서역전-성립,True,순서역전-성립,True,56.644
BNB/USDT:USDT,2h,1760131140000,2025-10-10 21:19,2025-10-10,1,2,False,831.136194,850.0304850000002,818.54,1.4260820634230542,28749,True,순서역전-성립,True,순서역전-성립,True,56.644
BNB/USDT:USDT,2h,1760131140000,2025-10-10 21:19,2025-10-10,2,2,True,831.136194,850.0304850000002,818.54,1.4260820634230542,28749,True,순서역전-성립,True,순서역전-성립,True,56.946
BNB/USDT:USDT,4h,1760131140000,2025-10-10 21:19,2025-10-10,1,2,False,837.757518,866.583795,818.54,1.450706246127046,28749,True,순서역전-성립,True,순서역전-성립,True,56.642
BNB/USDT:USDT,4h,1760131140000,2025-10-10 21:19,2025-10-10,2,2,True,837.757518,866.583795,818.54,1.4507062461270466,28749,True,순서역전-성립,True,순서역전-성립,True,56.894
BNB/USDT:USDT,15m,1761628980000,2025-10-28 05:23,2025-10-28,1,1,False,1125.82512,1131.0378,1122.35,1.1423511025691504,4305,True,순서역전-성립,True,순서역전-성립,True,38.115
BNB/USDT:USDT,15m,1762836420000,2025-11-11 04:47,2025-11-11,1,2,False,985.9499643132727,991.019910783182,982.57,1.1778339628293395,2494,True,인공물,False,인공물,False,50.104
BNB/USDT:USDT,15m,1762836420000,2025-11-11 04:47,2025-11-11,2,2,False,985.9499643132727,991.019910783182,982.57,1.1778339628293395,2494,True,인공물,False,인공물,False,
BNB/USDT:USDT,15m,1763710440000,2025-11-21 07:34,2025-11-21,1,1,False,801.290226,806.6755649999998,797.7,1.2531897104563707,15178,True,순서역전-성립,True,순서역전-성립,True,27.925
BNB/USDT:USDT,1h,1763710440000,2025-11-21 07:34,2025-11-21,1,1,False,803.8007279999999,812.9518199999998,797.7,1.3537462753238725,15178,True,순서역전-성립,True,순서역전-성립,True,27.551
BNB/USDT:USDT,15m,1769879520000,2026-01-31 17:12,2026-01-31,1,1,False,773.794728,782.1418199999998,768.23,1.3457192956715935,9057,True,인공물,False,인공물,False,26.995
BNB/USDT:USDT,15m,1769884980000,2026-01-31 18:43,2026-01-31,1,2,False,750.990168,757.8904200000002,746.39,1.3191049036652756,10619,True,순서역전-성립,True,순서역전-성립,True,40.126
BNB/USDT:USDT,15m,1769884980000,2026-01-31 18:43,2026-01-31,2,2,False,750.990168,759.3604200000002,745.41,1.350637016750055,10619,True,인공물,False,같은분아님,False,52.708
BNB/USDT:USDT,1h,1769884980000,2026-01-31 18:43,2026-01-31,1,1,False,753.990768,766.86192,745.41,1.4020110426926893,10619,True,인공물,False,인공물,False,37.099
BNB/USDT:USDT,15m,1769885040000,2026-01-31 18:44,2026-01-31,1,2,True,750.990168,757.8904200000002,746.39,1.319104903665275,9165,True,진짜,True,진짜,True,0.038
BNB/USDT:USDT,15m,1769885040000,2026-01-31 18:44,2026-01-31,2,2,True,750.990168,759.3604200000002,745.41,1.3506370167500552,9165,True,진짜,True,미체결,False,
BNB/USDT:USDT,1h,1769885040000,2026-01-31 18:44,2026-01-31,1,1,True,753.990768,766.86192,745.41,1.4020110426926893,9165,True,진짜,True,진짜,True,0.038
BNB/USDT:USDT,15m,1770305520000,2026-02-05 15:32,2026-02-05,1,1,False,647.159406,652.648515,643.5,1.304152637068145,3660,True,인공물,False,인공물,False,52.722
BNB/USDT:USDT,15m,1778191800000,2026-05-07 22:10,2026-05-07,1,1,False,635.1570059999999,638.0925149999997,633.2,1.1417041919150934,1996,True,인공물,False,인공물,False,37.129
BNB/USDT:USDT,15m,1778220480000,2026-05-08 06:08,2026-05-08,1,2,False,635.1570059999999,638.0925149999997,633.2,1.1417041919150932,1323,True,인공물,False,인공물,False,57.518
BNB/USDT:USDT,15m,1778220480000,2026-05-08 06:08,2026-05-08,2,2,True,635.1570059999999,638.0925149999997,633.2,1.1417041919150932,1323,True,인공물,False,인공물,False,
BNB/USDT:USDT,15m,1779522600000,2026-05-23 07:50,2026-05-23,1,2,True,635.1570059999999,638.0925149999997,633.2,1.1417041919150932,5909,True,인공물,False,인공물,False,56.481
BNB/USDT:USDT,15m,1779522600000,2026-05-23 07:50,2026-05-23,2,2,True,635.1570059999999,638.0925149999997,633.2,1.141704191915093,5909,True,인공물,False,인공물,False,
BNB/USDT:USDT,2h,1781616480000,2026-06-16 13:28,2026-06-16,1,1,False,601.72032,604.7508,599.7,1.1710922854597725,9635,True,순서역전-성립,True,순서역전-성립,True,11.481
BNB/USDT:USDT,15m,1782319860000,2026-06-24 16:51,2026-06-24,1,1,False,552.06039,557.055975,548.73,1.316342517151173,8351,True,인공물,False,인공물,False,53.143
BTC/USDT:USDT,15m,1724796840000,2024-08-27 22:14,2024-08-27,1,2,False,58159.42956,58773.57390000001,57750.0,1.3424238159374355,32122,True,인공물,False,인공물,False,54.604
BTC/USDT:USDT,15m,1724796840000,2024-08-27 22:14,2024-08-27,2,2,False,58018.1013,58643.30325,57601.3,1.3455598278499858,32122,True,인공물,False,인공물,False,
BTC/USDT:USDT,1h,1724796840000,2024-08-27 22:14,2024-08-27,1,1,False,58181.33394,58828.33484999999,57750.0,1.3503015958214903,32122,True,인공물,False,인공물,False,54.567
BTC/USDT:USDT,1h,1733437680000,2024-12-05 22:28,2024-12-05,1,1,False,90710.83854,92217.79635,89706.2,1.3993471414467835,79183,True,순서역전-성립,True,순서역전-성립,True,39.728
BTC/USDT:USDT,4h,1733437680000,2024-12-05 22:28,2024-12-05,1,1,False,90294.35526,92631.73815,88736.1,1.4349215037853542,79183,True,순서역전-성립,True,순서역전-성립,True,44.752
BTC/USDT:USDT,15m,1734552480000,2024-12-18 20:08,2024-12-18,1,1,False,100971.1902,101588.2755,100559.8,1.228716512121832,21616,True,인공물,False,인공물,False,39.274
BTC/USDT:USDT,15m,1734552540000,2024-12-18 20:09,2024-12-18,1,1,True,100971.1902,101588.27549999999,100559.8,1.228716512121832,21149,True,진짜,True,진짜,True,1.725
BTC/USDT:USDT,15m,1734552600000,2024-12-18 20:10,2024-12-18,1,1,True,100971.1902,101588.27549999999,100559.8,1.2287165121218322,14226,True,인공물,False,인공물,False,42.252
BTC/USDT:USDT,15m,1738521840000,2025-02-02 18:44,2025-02-02,1,1,False,96797.75568,97274.38919999998,96480.0,1.1636187698103244,6557,True,인공물,False,인공물,False,51.953
BTC/USDT:USDT,2h,1756064220000,2025-08-24 19:37,2025-08-24,1,1,False,111010.1976,111877.194,110432.2,1.2874227528259634,38412,True,인공물,False,인공물,False,16.308
BTC/USDT:USDT,2h,1756064280000,2025-08-24 19:38,2025-08-24,1,1,True,111010.1976,111877.194,110432.2,1.2874227528259636,22830,True,진짜,True,진짜,True,3.64
BTC/USDT:USDT,1h,1757593800000,2025-09-11 12:30,2025-09-11,1,1,False,113457.22899983302,113976.57249958256,113111.0,1.1382522382715086,24978,True,인공물,False,인공물,False,27.39
BTC/USDT:USDT,15m,1760130780000,2025-10-10 21:13,2025-10-10,1,1,False,109118.01924,109809.84809999996,108656.8,1.2384530073628812,59401,True,순서역전-성립,True,순서역전-성립,True,32.438
BTC/USDT:USDT,15m,1761085860000,2025-10-21 22:31,2025-10-21,1,1,False,108089.71362,109158.48405000004,107377.2,1.3318084829421497,15777,True,인공물,False,인공물,False,59.954
BTC/USDT:USDT,15m,1761085920000,2025-10-21 22:32,2025-10-21,1,1,True,108089.71362,109158.48405,107377.2,1.3318084829421497,21906,True,진짜,True,진짜,True,0.709
BTC/USDT:USDT,15m,1761130980000,2025-10-22 11:03,2025-10-22,1,1,False,106421.28,106969.5,106055.8,1.1784080877203054,15375,True,순서역전-성립,True,순서역전-성립,True,56.875
BTC/USDT:USDT,15m,1763334120000,2025-11-16 23:02,2025-11-16,1,3,False,93068.20992,93620.5248,92700.0,1.2206664334327355,10955,True,인공물,False,인공물,False,54.177
BTC/USDT:USDT,15m,1763334120000,2025-11-16 23:02,2025-11-16,2,3,True,93068.20992,93620.52479999998,92700.0,1.2206664334327355,10955,True,인공물,False,인공물,False,
BTC/USDT:USDT,15m,1763334120000,2025-11-16 23:02,2025-11-16,3,3,True,93068.20992,93620.52479999998,92700.0,1.2206664334327355,10955,True,인공물,False,인공물,False,
BTC/USDT:USDT,15m,1766165580000,2025-12-19 17:33,2025-12-19,1,1,False,86942.385,87378.11249999999,86651.9,1.169479310024623,15371,True,인공물,False,인공물,False,21.642
BTC/USDT:USDT,1h,1768948380000,2026-01-20 22:33,2026-01-20,1,1,False,87849.16632,88360.31580000001,87508.4,1.21512312184829,34916,True,인공물,False,인공물,False,54.657
BTC/USDT:USDT,2h,1768948380000,2026-01-20 22:33,2026-01-20,1,1,False,87859.46837999999,88864.87094999998,87189.2,1.3544873852518458,34916,True,인공물,False,인공물,False,54.657
BTC/USDT:USDT,4h,1768948380000,2026-01-20 22:33,2026-01-20,1,1,False,87867.26994,88884.37485,87189.2,1.356133403468625,34916,True,인공물,False,인공물,False,54.568
BTC/USDT:USDT,1h,1770324900000,2026-02-05 20:55,2026-02-05,1,1,False,62335.4646,62808.6615,62020.0,1.2813310065925223,23809,True,진짜,True,진짜,True,3.511
BTC/USDT:USDT,15m,1779475500000,2026-05-22 18:45,2026-05-22,1,2,True,76083.7137,76455.28424999998,75836.0,1.1608536083868135,17381,True,인공물,False,인공물,False,59.698
BTC/USDT:USDT,15m,1779475500000,2026-05-22 18:45,2026-05-22,2,2,True,76083.7137,76455.28424999998,75836.0,1.1608536083868135,17381,True,인공물,False,인공물,False,
DOGE/USDT:USDT,15m,1731596400000,2024-11-14 15:00,2024-11-14,1,1,False,0.3828335742572081,0.3879539356430203,0.37942,1.3753073365126902,19135,True,인공물,False,인공물,False,56.217
DOGE/USDT:USDT,15m,1733128740000,2024-12-02 08:39,2024-12-02,1,1,False,0.40338066,0.40897665,0.39965,1.379733526595837,21823,True,인공물,False,인공물,False,47.822
DOGE/USDT:USDT,15m,1733128800000,2024-12-02 08:40,2024-12-02,1,1,True,0.40338066,0.40897665,0.39965,1.3797335265958373,18333,True,인공물,False,인공물,False,23.62
DOGE/USDT:USDT,15m,1734010620000,2024-12-12 13:37,2024-12-12,1,2,False,0.4083414796224346,0.4104136990560867,0.40696,1.1735684442884913,5295,True,순서역전-성립,True,순서역전-성립,True,15.235
DOGE/USDT:USDT,15m,1734010620000,2024-12-12 13:37,2024-12-12,2,2,True,0.4083414796224346,0.41041369905608655,0.40696,1.1735684442884915,5295,True,순서역전-성립,True,미체결,False,
DOGE/USDT:USDT,15m,1736357400000,2025-01-08 17:30,2025-01-08,1,1,False,0.325555098,0.3273777449999999,0.32434,1.2039864154570534,7799,True,인공물,False,인공물,False,22.226
DOGE/USDT:USDT,15m,1737329340000,2025-01-19 23:29,2025-01-19,1,1,False,0.347149416,0.35049354,0.34492,1.327396963827323,9356,True,인공물,False,인공물,False,50.324
DOGE/USDT:USDT,15m,1737421080000,2025-01-21 00:58,2025-01-21,1,1,False,0.34281855,0.345486375,0.34104,1.286661971704498,3185,True,인공물,False,인공물,False,22.627
DOGE/USDT:USDT,15m,1740468360000,2025-02-25 07:26,2025-02-25,1,1,False,0.199369866,0.202594665,0.19722,1.3966593021299931,5670,True,인공물,False,인공물,False,58.48
DOGE/USDT:USDT,15m,1741654260000,2025-03-11 00:51,2025-03-11,1,2,False,0.143148624,0.14470656,0.14211,1.3470700778260696,5927,True,인공물,False,인공물,False,45.793
DOGE/USDT:USDT,15m,1741654260000,2025-03-11 00:51,2025-03-11,2,2,True,0.143148624,0.14470656000000004,0.14211,1.3470700778260694,5927,True,인공물,False,인공물,False,
DOGE/USDT:USDT,15m,1741654320000,2025-03-11 00:52,2025-03-11,1,2,True,0.143148624,0.14470656000000004,0.14211,1.3470700778260696,4141,True,진짜,True,진짜,True,0.016
DOGE/USDT:USDT,15m,1741654320000,2025-03-11 00:52,2025-03-11,2,2,True,0.143148624,0.14470656000000004,0.14211,1.3470700778260696,4141,True,진짜,True,미체결,False,
DOGE/USDT:USDT,15m,1743136860000,2025-03-28 04:41,2025-03-28,1,1,False,0.1830866099999999,0.1844015249999999,0.18221,1.2689487751736952,4483,True,순서역전-성립,True,순서역전-성립,True,9.473
DOGE/USDT:USDT,15m,1744726740000,2025-04-15 14:19,2025-04-15,1,1,False,0.15658131,0.157873275,0.15572,1.2987128503732708,2274,True,인공물,False,인공물,False,30.838
DOGE/USDT:USDT,1h,1745716920000,2025-04-27 01:22,2025-04-27,1,1,False,0.1784030466701776,0.179892616675444,0.17741,1.3010687797953575,3431,True,인공물,False,인공물,False,53.82
DOGE/USDT:USDT,15m,1747724760000,2025-05-20 07:06,2025-05-20,1,1,False,0.222914574,0.224031435,0.22217,1.1693862530614854,1144,True,진짜,True,진짜,True,13.67
DOGE/USDT:USDT,15m,1748622720000,2025-05-30 16:32,2025-05-30,1,1,False,0.194458884,0.19673721,0.19294,1.3578456825155951,5722,True,인공물,False,인공물,False,56.985
DOGE/USDT:USDT,15m,1748647080000,2025-05-30 23:18,2025-05-30,1,1,False,0.190508094,0.1924852349999999,0.18919,1.3396928950036997,1635,True,인공물,False,인공물,False,54.885
DOGE/USDT:USDT,15m,1749154860000,2025-06-05 20:21,2025-06-05,1,1,False,0.1695984853372836,0.1707362133432091,0.16884,1.2527333323208083,2824,True,인공물,False,인공물,False,20.827
DOGE/USDT:USDT,15m,1750541100000,2025-06-21 21:25,2025-06-21,1,1,False,0.1532706479999999,0.1546516199999999,0.15235,1.315554199568123,6103,True,진짜,True,진짜,True,2.483
DOGE/USDT:USDT,15m,1758520980000,2025-09-22 06:03,2025-09-22,1,1,False,0.2282856479999999,0.2311141199999999,0.2264,1.3655032037920225,15275,True,순서역전-성립,True,순서역전-성립,True,8.445
DOGE/USDT:USDT,1h,1760129940000,2025-10-10 20:59,2025-10-10,1,1,False,0.214222836,0.2173620899999999,0.21213,1.3860746968314877,10883,True,순서역전-성립,True,순서역전-성립,True,45.265
DOGE/USDT:USDT,15m,1761130980000,2025-10-22 11:03,2025-10-22,1,2,False,0.186107214,0.187903035,0.18491,1.3276861165230234,2688,True,순서역전-성립,True,순서역전-성립,True,59.015
DOGE/USDT:USDT,15m,1761130980000,2025-10-22 11:03,2025-10-22,2,2,True,0.186107214,0.187903035,0.18491,1.3276861165230236,2688,True,순서역전-성립,True,미체결,False,
