symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,level
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1752479100000,70208,228,0.4780701754385965,0.04447122116690753,0.10105511254849057,5.01024832667065,1.0486354904741675,0.19517543859649122,0.20726622989874927,1679,348,1.0,L2i
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1752479100000,70208,231,0.47186147186147187,-0.009276972836834284,0.14934340044025718,-0.1458842696415927,0.989992305366587,0.17965367965367965,0.20726622989874927,1679,348,1.0,L2i
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1752479100000,70208,240,0.4791666666666667,0.04979252973291623,0.15992105185435007,5.278208953254161,1.0496978964329453,0.19791666666666666,0.2144133412745682,1679,360,1.0,L2i
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,baseline,0,1752480000000,1784072700000,35104,301,0.42524916943521596,-0.169101465374309,0.23715064615676115,-12.969807630462567,0.8568981873473928,0.06312292358803986,0.6245572609208973,847,529,1.0,L1
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp,0,1752480000000,1784072700000,35104,290,0.40344827586206894,-0.2178474051791439,0.2453206310300023,-18.016515060272084,0.8105065465381381,0.008620689655172414,0.5914994096812278,847,501,1.0,L1
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1752480000000,1784072700000,35104,165,0.3939393939393939,-0.1281747511499456,0.18647061939147763,-17.153160462479423,0.8159451417235462,-0.015151515151515152,0.30578512396694213,847,259,1.0,L1
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1752480000000,1784072700000,35104,162,0.3765432098765432,-0.21735085904321078,0.2465251405880336,-32.37136826837731,0.6959142396465042,-0.05864197530864197,0.3010625737898465,847,255,1.0,L1
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1752480000000,1784072700000,35104,167,0.40718562874251496,-0.12799428360091333,0.2081260576905186,-17.264678244030183,0.8203820160931534,0.017964071856287425,0.2939787485242031,847,249,1.0,L1
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1752480000000,1784072700000,35104,163,0.3987730061349693,-0.11816483544898765,0.16416075991160684,-15.582188134696048,0.8296279889546407,-0.003067484662576687,0.3010625737898465,847,255,1.0,L1
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1752480000000,1784072700000,35104,171,0.4093567251461988,-0.10157906969860578,0.15643463928334841,-12.337132680590635,0.8655195443153751,0.023391812865497075,0.3116883116883117,847,264,1.0,L1
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,baseline,0,1752480000000,1784072700000,35104,222,0.47297297297297297,0.012274865841066275,0.12126665420065676,1.9970042908356986,1.0137582650850505,0.18243243243243243,0.5346153846153846,780,417,1.0,L2
