symbol,timeframe,segment,threshold,r_multiple,guard,num_candidates,num_trades,total_return,max_drawdown,win_rate,sharpe,n_take_profit,n_stop_loss,n_end_of_data,fill_rate_full,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate,tp_dist_frac_median,stop_frac_median
BTC/USDT:USDT,1h,is,1.28,3.0,0.003,100,68,0.1840211689664638,0.088934035025857,0.4117647058823529,18.68234529721886,28,40,0,0.6798418972332015,0.4359493521330309,2.7858631829214677,-1.2089903294188749,0.2055733088083277,0.3026369617019074,0.1091277441804454,1.537762803504316,0.8823529411764706,0.0062026127985207,0.18,0.0139953314009594,0.0046651104669864
BTC/USDT:USDT,1h,oos,1.28,3.0,0.003,72,43,0.1386525132084801,0.0377956212041969,0.4186046511627907,21.85093266494026,18,25,0,0.6798418972332015,0.4671802070532024,2.787347447622905,-1.2033402061569836,0.182059344072783,0.3015370559049409,0.1170675952578498,1.724380330516278,0.8604651162790697,0.006208772736392,0.2638888888888889,0.0151861364967545,0.0050620454989181
BTC/USDT:USDT,1h,is,1.55,1.0,0.003,144,107,0.2083701668125035,0.0404023314918855,0.7102803738317757,25.970719557908783,76,31,0,0.7041420118343196,0.2291442198707782,0.8125206794973757,-1.2010690359879768,0.1777531811031993,0.5964815109807378,0.1137988628510379,1.8049417481287455,0.8130841121495327,0.0066154983449139,0.1527777777777778,0.0056610478700484,0.0056610478700484
BTC/USDT:USDT,1h,oos,1.55,1.0,0.003,94,61,0.0247207720223443,0.0445408949512276,0.6229508196721312,5.725279413850984,38,23,0,0.7041420118343196,0.0573196897764911,0.8069927966567706,-1.1812706607213617,0.1759535811031766,0.5941217982646376,0.0288290214074935,1.1344854646306506,0.8032786885245902,0.0066237337348537,0.2340425531914893,0.0052067072439838,0.0052067072439838
BTC/USDT:USDT,1h,is,1.55,1.5,0.003,144,100,0.1868836373614553,0.0719113032019778,0.57,18.83047138624919,57,43,0,0.7041420118343196,0.2287496831075082,1.3059918635098573,-1.1992225095188616,0.1867648598258631,0.4786905753175296,0.0913094246824703,1.5018381666138856,0.83,0.0065611034002108,0.1527777777777778,0.0084915718050727,0.0056610478700484
BTC/USDT:USDT,1h,oos,1.55,1.5,0.003,94,58,0.0187659943621803,0.0733499353488156,0.5,3.825023451015229,29,29,0,0.7041420118343196,0.0588652056238165,1.3045139307300289,-1.1867835194823957,0.1782030811031738,0.4763716670529256,0.0236283329470743,1.081262636603914,0.7931034482758621,0.0065733303973862,0.2340425531914893,0.0078100608659758,0.0052067072439838
BTC/USDT:USDT,1h,is,1.55,2.0,0.003,144,98,0.2696089787983748,0.0673386689127845,0.5204081632653061,22.183153800664225,51,47,0,0.7041420118343196,0.3630493494396806,1.8004303340732408,-1.1966619317584375,0.1884819611327693,0.3992743050993025,0.1211338581660035,1.620053901122384,0.826530612244898,0.0065472085552712,0.1527777777777778,0.0113220957400969,0.0056610478700484
BTC/USDT:USDT,1h,oos,1.55,2.0,0.003,94,58,0.1160717892205995,0.052528422663512,0.5,17.351228341561217,29,29,0,0.7041420118343196,0.3068471190504995,1.8004777575833946,-1.1867835194823957,0.1786529811031794,0.3972814593064664,0.1027185406935335,1.4787866489290438,0.7931034482758621,0.0065733303973862,0.2340425531914893,0.0104134144879677,0.0052067072439838
BTC/USDT:USDT,1h,is,1.55,3.0,0.003,144,93,0.306622884932696,0.1091217580141506,0.4086021505376344,20.094065473370307,38,55,0,0.7041420118343196,0.4321298475278441,2.7916295936106437,-1.198069977038454,0.1951599512301539,0.3002907752383811,0.1083113752992532,1.5757297218205328,0.8172043010752689,0.0066109664563348,0.1527777777777778,0.0169831436101454,0.0056610478700484
BTC/USDT:USDT,1h,oos,1.55,3.0,0.003,94,57,0.1915569548616167,0.0422224947952843,0.4210526315789473,21.580314339670785,24,33,0,0.7041420118343196,0.4867094707119505,2.7926353552100163,-1.1903275361957335,0.1795527811031908,0.2988547894242666,0.1221978421546807,1.6877093508537886,0.7894736842105263,0.0065277127771442,0.2340425531914893,0.0156201217319516,0.0052067072439838
