arm,segment,axis,bucket,num_trades,num_candidates,win_rate,median_stop_width,gross_r,slippage_r,entry_fee_r,take_profit_fee_r,stop_fee_r,other_fee_r,funding_r,cost_r,net_r,cost_share_of_net,identity_max_abs
maker_tp,is,stop_width,≥1.50%,4030,35382,0.42208436724565757,0.022049113568163265,0.07723728082267747,0.034612937797727575,0.008814950355956074,0.00379136250390066,0.010064225441320762,0.0,0.0007185821766452989,0.05800205827555036,0.01923522254712698,3.015408744736031,6.536579518253159e-16
maker_tp,oos_warm,overall,전체,9515,18402,0.4028376248029427,0.006104991198444314,0.09199377662085431,0.1350273631510036,0.03397686578832535,0.013927225185722737,0.04008206777059354,0.0,-0.00015954295534646417,0.2228539789402988,-0.1308602023194444,1.7029927738938329,5.928737086217906e-16
maker_tp,oos_warm,timeframe,15m,6225,18402,0.40883534136546185,0.005154721268135654,0.12111625709035373,0.15723529196411234,0.039630967051419316,0.016352429407134494,0.046542627674620314,0.0,0.0002445314264583402,0.26000584752374484,-0.1388895904333901,1.8720326463086572,5.928737086217906e-16
maker_tp,oos_warm,timeframe,1h,1820,18402,0.39285714285714285,0.0085745952591403,0.04917219055557272,0.10750036638757485,0.02682513923177176,0.01063315461325465,0.03236063796670143,0.0,-0.0005378671228647081,0.17678143107643796,-0.12760924052086575,1.3853340898736242,5.789433670890466e-16
maker_tp,oos_warm,timeframe,2h,953,18402,0.40083945435466944,0.01222482769312122,0.05452078084577017,0.08270918137305586,0.020979342412632513,0.008864947574224671,0.02421751431660472,0.0,-0.0011591293779336595,0.1356118562985841,-0.08109107545281377,1.6723400884909403,4.463114426088695e-16
maker_tp,oos_warm,timeframe,4h,517,18402,0.3694390715667311,0.017992690746212705,-0.038838697866892626,0.06097321321331726,0.015032962011156727,0.00565384554812391,0.01871830816163354,0.0,-0.0018504659362480321,0.09852786299798341,-0.13736656086487575,0.7172623553915931,3.375723217811001e-16
maker_tp,oos_warm,stop_width,0.30~0.40%,1877,18402,0.4038359083644113,0.0034908577216066876,0.15384307072585374,0.2300232620942172,0.05773017058589935,0.02342410362832085,0.06858166183860966,0.0,-0.00033932257170571605,0.37941987557534135,-0.22557680484948683,1.6819986249406462,5.88009687008318e-16
maker_tp,oos_warm,stop_width,0.40~0.50%,1543,18402,0.4024627349319507,0.004457303875487115,0.11831614965564947,0.1788738086562773,0.044886156792778915,0.01820158962804023,0.05334491126587723,0.0,-0.0001847393438084889,0.2951217269991652,-0.17680557734351562,1.669187881023533,5.808872046692369e-16
maker_tp,oos_warm,stop_width,0.50~0.75%,2643,18402,0.422625804010594,0.0060849229951673274,0.13935224108377683,0.13019651375823,0.033131649969131934,0.014179449790759616,0.037908062647674705,0.0,-0.00014711601730653113,0.21526856014848972,-0.07591631906471327,2.835603237888662,5.928737086217906e-16
maker_tp,oos_warm,stop_width,0.75~1.00%,1239,18402,0.3922518159806295,0.00858327955300061,0.038933407950919215,0.09348762355206679,0.023333207973340497,0.009255831660240724,0.028132930939959035,0.0,2.1634349431075244e-05,0.15423122847503812,-0.11529782052411908,1.3376768769256535,5.915874531331737e-16
maker_tp,oos_warm,stop_width,1.00~1.50%,1151,18402,0.4005212858384014,0.011994836055830157,0.042922820747987984,0.06639030656552633,0.016656166382025925,0.006748146859527242,0.019806652050670368,0.0,-0.0002495125236436079,0.10935175933410625,-0.06642893858611831,1.646146418436942,5.428599150379104e-16
maker_tp,oos_warm,stop_width,≥1.50%,1062,18402,0.3672316384180791,0.02059302502553091,-0.05833814542392313,0.03829907379790814,0.009437819964058852,0.0035349096764556317,0.011767165687517685,0.0,5.002038039206155e-05,0.06308898950633238,-0.12142713493025553,0.519562530587327,4.973289419389062e-16
maker_tp,oos,overall,전체,9226,17946,0.4010405376110991,0.0060507532779255965,0.08813939900997703,0.1361884347220031,0.03423232960389181,0.013972697976786234,0.04050004363992676,0.0,-0.0001586733128163959,0.22473483262979146,-0.1365954336198144,1.645258751879621,6.266886814712379e-16
maker_tp,oos,timeframe,15m,6082,17946,0.408089444261756,0.00514085297211369,0.11953531718438702,0.1577809692051504,0.03974454495330913,0.01636088460537641,0.04675202243505733,0.0,0.00025107410734432473,0.26088949530623756,-0.14135417812184967,1.845644032405936,6.187861732736382e-16
maker_tp,oos,timeframe,1h,1755,17946,0.3886039886039886,0.008499393419282722,0.03881820574188518,0.10829466023753137,0.026936755339614833,0.010536486931667737,0.03277274623409596,0.0,-0.0005603496422804823,0.17798029910062943,-0.13916209335874466,1.2789423815421896,4.2155362862655106e-16
maker_tp,oos,timeframe,2h,911,17946,0.3995609220636663,0.011785146962686649,0.05227756221963074,0.0842356585210425,0.021360777875600187,0.009016397752399529,0.024675977007880722,0.0,-0.0012003320939916004,0.13808847906293137,-0.08581091684330047,1.609218082532495,6.023582861126669e-16
maker_tp,oos,timeframe,4h,478,17946,0.3598326359832636,0.017549937415574597,-0.061904841231141795,0.06287621424671806,0.015413130238043504,0.005647988381626432,0.01948037129064297,0.0,-0.0019122103453633155,0.10150549381166765,-0.16341033504280938,0.6211693635232788,6.266886814712379e-16
maker_tp,oos,stop_width,0.30~0.40%,1852,17946,0.4017278617710583,0.003489567715218695,0.14860262935530902,0.23036152649897115,0.05774204656605701,0.02331148986841538,0.06882840983642577,0.0,-0.0003439030599846809,0.3798995697098847,-0.23129694035457485,1.642475551676145,5.761653824078231e-16
maker_tp,oos,stop_width,0.40~0.50%,1503,17946,0.3992015968063872,0.0044622013477938535,0.11013811324033296,0.17922994546715637,0.044876075313995574,0.01803734641527937,0.05364982106454176,0.0,-0.0001896558932112431,0.2956035323677618,-0.18546541912742853,1.593847164385185,5.992980125947391e-16
maker_tp,oos,stop_width,0.50~0.75%,2582,17946,0.42370255615801705,0.0060874099009730585,0.14197768164386054,0.13000372983755804,0.03310506075778071,0.01420393660036138,0.03780703789556106,0.0,-0.00015059164745978375,0.21496917344380137,-0.0729914917999412,2.9451264543681313,6.266886814712379e-16
maker_tp,oos,stop_width,0.75~1.00%,1205,17946,0.38506224066390043,0.00858327955300061,0.021004427498987892,0.0939390114575433,0.023351200100865097,0.00910765697387293,0.028457912420400855,0.0,2.2244779207553782e-05,0.15487802573188975,-0.13387359823290196,1.1568974598146384,4.085911917354294e-16
maker_tp,oos,stop_width,1.00~1.50%,1117,17946,0.40107430617726053,0.011964895714600311,0.044337169634785956,0.06641244891624194,0.0166688919574939,0.006765011220738427,0.01979893136179837,0.0,-0.0002533285807791635,0.10939195487549348,-0.06505478524070758,1.681535869663316,4.910066048391183e-16
maker_tp,oos,stop_width,≥1.50%,967,17946,0.3619441571871768,0.02030692640606173,-0.07135148513235307,0.03869027812368834,0.009520006384262874,0.0035401159732624103,0.01191576411669852,0.0,0.00010654807659817895,0.06377271267451033,-0.1351241978068633,0.4719562721523972,4.226344656664064e-16
