symbol,timeframe,segment,arm,lens,num_candidates,num_trades,win_rate,total_return,max_drawdown
LINK/USDT:USDT,15m,is,freeze,baseline,1334,860,0.5558139534883721,2.9645868546322847,0.08870042507905494
LINK/USDT:USDT,15m,is,band,baseline,1265,769,0.576072821846554,3.2869884313418845,0.0855413845039422
LINK/USDT:USDT,15m,oos_warm,off,baseline,567,372,0.5672043010752689,0.6236878420573286,0.05526190008979297
LINK/USDT:USDT,15m,oos_warm,freeze,baseline,824,492,0.5365853658536586,0.46188673270598557,0.09617573603912359
LINK/USDT:USDT,15m,oos_warm,band,baseline,775,426,0.5633802816901409,0.6850533984464393,0.06542156309091034
LINK/USDT:USDT,15m,oos,off,baseline,564,369,0.5636856368563685,0.578394287572953,0.05526190008979297
LINK/USDT:USDT,15m,oos,freeze,baseline,815,486,0.5349794238683128,0.4354893932479492,0.09617573603912359
LINK/USDT:USDT,15m,oos,band,baseline,767,421,0.5605700712589073,0.6373232194139937,0.06542156309091034
LTC/USDT:USDT,15m,full,off,baseline,1528,960,0.5583333333333333,2.404413390134322,0.06599030567211586
LTC/USDT:USDT,15m,full,freeze,baseline,2108,1222,0.5572831423895254,3.5346581416893934,0.13021127837155394
LTC/USDT:USDT,15m,full,band,baseline,2014,1118,0.5644007155635062,3.4483703431621646,0.1079301208323974
LTC/USDT:USDT,15m,is,off,baseline,944,618,0.5760517799352751,1.7920604969670675,0.051972657980648256
LTC/USDT:USDT,15m,is,freeze,baseline,1315,789,0.5766793409378961,2.6622441694565526,0.06507236710467826
LTC/USDT:USDT,15m,is,band,baseline,1255,722,0.5844875346260388,2.455832065938602,0.06799507059213383
LTC/USDT:USDT,15m,oos_warm,off,baseline,584,342,0.5263157894736842,0.21931934993257837,0.06599030567211675
LTC/USDT:USDT,15m,oos_warm,freeze,baseline,793,433,0.5219399538106235,0.23821840703819053,0.13021127837155363
LTC/USDT:USDT,15m,oos_warm,band,baseline,759,396,0.5277777777777778,0.28720674450770695,0.10793012083239731
LTC/USDT:USDT,15m,oos,off,baseline,581,339,0.5250737463126843,0.2202932984176703,0.06599030567211671
LTC/USDT:USDT,15m,oos,freeze,baseline,787,429,0.5198135198135199,0.23309620295765746,0.12086687581713502
LTC/USDT:USDT,15m,oos,band,baseline,753,392,0.5255102040816326,0.2818818877605216,0.09834634508280249
BTC/USDT:USDT,15m,full,off,pen_5bp,1159,586,0.5597269624573379,0.9764056528121844,0.07636910374302769
BTC/USDT:USDT,15m,full,freeze,pen_5bp,1483,751,0.5525965379494008,1.2364160693996429,0.10265932493622126
BTC/USDT:USDT,15m,full,band,pen_5bp,1430,682,0.5630498533724341,1.2192298557654033,0.08432030074697415
BTC/USDT:USDT,15m,is,off,pen_5bp,782,438,0.58675799086758,0.9816693846098795,0.07636910374302769
BTC/USDT:USDT,15m,is,freeze,pen_5bp,1021,551,0.5825771324863884,1.302049960327426,0.0892089721344191
BTC/USDT:USDT,15m,is,band,pen_5bp,987,507,0.5877712031558185,1.2058993097456405,0.07949379236465302
BTC/USDT:USDT,15m,oos_warm,off,pen_5bp,377,148,0.4797297297297297,-0.002656210888948044,0.07279686885407906
BTC/USDT:USDT,15m,oos_warm,freeze,pen_5bp,462,200,0.47,-0.028511062774003403,0.10265932493622167
BTC/USDT:USDT,15m,oos_warm,band,pen_5bp,443,175,0.49142857142857144,0.006043134408204605,0.08432030074697447
BTC/USDT:USDT,15m,oos,off,pen_5bp,376,147,0.48299319727891155,0.0035990547455778143,0.0727968688540785
BTC/USDT:USDT,15m,oos,freeze,pen_5bp,460,199,0.4723618090452261,-0.02241795683631317,0.10265932493622192
BTC/USDT:USDT,15m,oos,band,pen_5bp,441,174,0.4942528735632184,0.01235296168564073,0.08432030074697404
ETH/USDT:USDT,15m,full,off,pen_5bp,1165,746,0.5750670241286864,2.2173723974728143,0.06325500413035924
ETH/USDT:USDT,15m,full,freeze,pen_5bp,1531,951,0.5678233438485805,3.1532954231750927,0.09152660063858258
ETH/USDT:USDT,15m,full,band,pen_5bp,1457,868,0.5829493087557603,3.4172032227346527,0.08268624454874025
ETH/USDT:USDT,15m,is,off,pen_5bp,724,471,0.5796178343949044,1.3964382989736135,0.06325500413035924
ETH/USDT:USDT,15m,is,freeze,pen_5bp,945,584,0.5667808219178082,1.5872389484368177,0.09152660063858258
ETH/USDT:USDT,15m,is,band,pen_5bp,902,539,0.5825602968460112,1.773654422880966,0.08268624454874025
ETH/USDT:USDT,15m,oos_warm,off,pen_5bp,441,275,0.5672727272727273,0.3425642541478324,0.056568915825917825
ETH/USDT:USDT,15m,oos_warm,freeze,pen_5bp,586,367,0.5694822888283378,0.6053002857291071,0.06320598152024193
ETH/USDT:USDT,15m,oos_warm,band,pen_5bp,555,329,0.5835866261398176,0.5925571644021009,0.056568915825917776
ETH/USDT:USDT,15m,oos,off,pen_5bp,436,270,0.5592592592592592,0.29344322793213323,0.05656891582591823
ETH/USDT:USDT,15m,oos,freeze,pen_5bp,578,359,0.5598885793871866,0.5160960281640109,0.06320598152024226
ETH/USDT:USDT,15m,oos,band,pen_5bp,547,321,0.573208722741433,0.5040610239956103,0.0565689158259178
SOL/USDT:USDT,15m,full,off,pen_5bp,1468,1070,0.5495327102803739,3.614614465678829,0.11442688535279333
SOL/USDT:USDT,15m,full,freeze,pen_5bp,2065,1374,0.5327510917030568,4.290029688451226,0.14756958191211136
SOL/USDT:USDT,15m,full,band,pen_5bp,1945,1237,0.5416329830234439,4.047641922338331,0.13731894841952014
SOL/USDT:USDT,15m,is,off,pen_5bp,956,707,0.5502121640735502,2.105115763813872,0.11442688535279333
SOL/USDT:USDT,15m,is,freeze,pen_5bp,1355,910,0.5417582417582417,2.98668060511588,0.14756958191211136
SOL/USDT:USDT,15m,is,band,pen_5bp,1272,822,0.5474452554744526,2.604934378741518,0.13731894841952014
SOL/USDT:USDT,15m,oos_warm,off,pen_5bp,512,363,0.5482093663911846,0.4861328261755061,0.05931680802170806
SOL/USDT:USDT,15m,oos_warm,freeze,pen_5bp,710,464,0.5150862068965517,0.3269258845724546,0.08128379062250313
SOL/USDT:USDT,15m,oos_warm,band,pen_5bp,673,415,0.5301204819277109,0.40020355213801395,0.06323133601058092
SOL/USDT:USDT,15m,oos,off,pen_5bp,500,351,0.5413105413105413,0.3960860157118832,0.059316808021707544
SOL/USDT:USDT,15m,oos,freeze,pen_5bp,684,443,0.5056433408577878,0.17804609527954016,0.10790027548180071
SOL/USDT:USDT,15m,oos,band,pen_5bp,652,396,0.5176767676767676,0.2210383052721623,0.06890070380204637
BNB/USDT:USDT,15m,full,off,pen_5bp,1195,699,0.5522174535050072,1.3454039168902898,0.06737887876139317
BNB/USDT:USDT,15m,full,freeze,pen_5bp,1586,901,0.55826859045505,2.495129134918967,0.061780793729249155
BNB/USDT:USDT,15m,full,band,pen_5bp,1509,813,0.5645756457564576,2.2342720472239597,0.07090510939292344
BNB/USDT:USDT,15m,is,off,pen_5bp,826,522,0.5670498084291188,1.2745101719298748,0.06115745441200335
BNB/USDT:USDT,15m,is,freeze,pen_5bp,1113,669,0.5724962630792227,2.289460177913758,0.05858009062486529
BNB/USDT:USDT,15m,is,band,pen_5bp,1058,605,0.5785123966942148,2.003999947451181,0.061962740356694176
BNB/USDT:USDT,15m,oos_warm,off,pen_5bp,369,177,0.5084745762711864,0.031168796620621105,0.06448564645400165
BNB/USDT:USDT,15m,oos_warm,freeze,pen_5bp,473,232,0.5172413793103449,0.06252361964620304,0.06178079372924878
BNB/USDT:USDT,15m,oos_warm,band,pen_5bp,451,208,0.5240384615384616,0.07665516105223451,0.07090510939292423
BNB/USDT:USDT,15m,oos,off,pen_5bp,366,174,0.5057471264367817,0.016958891059537563,0.06448564645400179
BNB/USDT:USDT,15m,oos,freeze,pen_5bp,469,229,0.5152838427947598,0.04788163247487391,0.06178079372924943
BNB/USDT:USDT,15m,oos,band,pen_5bp,447,205,0.5219512195121951,0.061818435764830426,0.07090510939292376
XRP/USDT:USDT,15m,full,off,pen_5bp,1237,852,0.5927230046948356,4.7610009183663955,0.06055125379186399
XRP/USDT:USDT,15m,full,freeze,pen_5bp,1721,1081,0.5772432932469935,5.999247994841507,0.073778091234497
XRP/USDT:USDT,15m,full,band,pen_5bp,1668,1005,0.5900497512437811,6.540439093126163,0.06408546370884101
XRP/USDT:USDT,15m,is,off,pen_5bp,786,567,0.6155202821869489,3.230690339112383,0.057462042019439746
XRP/USDT:USDT,15m,is,freeze,pen_5bp,1092,712,0.601123595505618,3.9816696658813227,0.07202617917242388
XRP/USDT:USDT,15m,is,band,pen_5bp,1066,671,0.6140089418777943,4.197997048358227,0.06408546370884101
XRP/USDT:USDT,15m,oos_warm,off,pen_5bp,451,285,0.5473684210526316,0.361716518249139,0.06055125379186418
XRP/USDT:USDT,15m,oos_warm,freeze,pen_5bp,629,369,0.5311653116531165,0.40500042441157186,0.07377809123449695
XRP/USDT:USDT,15m,oos_warm,band,pen_5bp,602,334,0.5419161676646707,0.45064320409873815,0.061243918186521785
XRP/USDT:USDT,15m,oos,off,pen_5bp,451,285,0.5473684210526316,0.361716518249139,0.06055125379186418
XRP/USDT:USDT,15m,oos,freeze,pen_5bp,629,369,0.5311653116531165,0.40500042441157186,0.07377809123449695
XRP/USDT:USDT,15m,oos,band,pen_5bp,602,334,0.5419161676646707,0.45064320409873815,0.061243918186521785
TRX/USDT:USDT,15m,full,off,pen_5bp,1035,484,0.5268595041322314,0.49381579740506315,0.10310782813545898
TRX/USDT:USDT,15m,full,freeze,pen_5bp,1292,621,0.5297906602254429,0.6002994830988704,0.10814874715975858
TRX/USDT:USDT,15m,full,band,pen_5bp,1244,565,0.5380530973451327,0.6786095192144861,0.10310782813545906
TRX/USDT:USDT,15m,is,off,pen_5bp,739,415,0.5349397590361445,0.4852459289495988,0.10310782813545898
TRX/USDT:USDT,15m,is,freeze,pen_5bp,965,534,0.5299625468164794,0.5005587716416215,0.10814874715975858
TRX/USDT:USDT,15m,is,band,pen_5bp,925,486,0.5432098765432098,0.6362098282532904,0.10310782813545906
TRX/USDT:USDT,15m,oos_warm,off,pen_5bp,296,69,0.4782608695652174,0.005769999626611025,0.05239614347735675
TRX/USDT:USDT,15m,oos_warm,freeze,pen_5bp,327,87,0.5287356321839081,0.06646904695917474,0.047540032830145684
TRX/USDT:USDT,15m,oos_warm,band,pen_5bp,319,79,0.5063291139240507,0.025913357950220414,0.048658493743878026
TRX/USDT:USDT,15m,oos,off,pen_5bp,294,69,0.4782608695652174,0.005769999626611025,0.05239614347735675
TRX/USDT:USDT,15m,oos,freeze,pen_5bp,325,87,0.5287356321839081,0.06646904695917474,0.047540032830145684
TRX/USDT:USDT,15m,oos,band,pen_5bp,317,79,0.5063291139240507,0.025913357950220414,0.048658493743878026
DOGE/USDT:USDT,15m,full,off,pen_5bp,1217,891,0.5892255892255892,5.099954017381192,0.09281537466852889
DOGE/USDT:USDT,15m,full,freeze,pen_5bp,1750,1170,0.5837606837606838,9.118499440386534,0.13435551618204303
DOGE/USDT:USDT,15m,full,band,pen_5bp,1658,1061,0.5956644674835061,8.778931209170077,0.10236132159372247
DOGE/USDT:USDT,15m,is,off,pen_5bp,735,543,0.6151012891344383,2.9889780443527796,0.08319743857219292
DOGE/USDT:USDT,15m,is,freeze,pen_5bp,1067,714,0.6064425770308123,4.665569209924477,0.09292135196470591
DOGE/USDT:USDT,15m,is,band,pen_5bp,1022,659,0.6145675265553869,4.327635326435759,0.07890202982004768
DOGE/USDT:USDT,15m,oos_warm,off,pen_5bp,482,348,0.5488505747126436,0.5292022040624984,0.08510142780490469
DOGE/USDT:USDT,15m,oos_warm,freeze,pen_5bp,683,456,0.5482456140350878,0.785963433764394,0.09846065707117418
DOGE/USDT:USDT,15m,oos_warm,band,pen_5bp,636,402,0.5646766169154229,0.835510617749484,0.10236132159372247
DOGE/USDT:USDT,15m,oos,off,pen_5bp,476,343,0.5481049562682215,0.5235666648099803,0.08510142780490468
DOGE/USDT:USDT,15m,oos,freeze,pen_5bp,672,447,0.5458612975391499,0.7629912722351215,0.09846065707117395
DOGE/USDT:USDT,15m,oos,band,pen_5bp,625,393,0.5623409669211196,0.8119011498273164,0.10236132159372219
LINK/USDT:USDT,15m,full,off,pen_5bp,1308,936,0.5523504273504274,2.862210054082513,0.08652339605788979
LINK/USDT:USDT,15m,full,freeze,pen_5bp,1849,1207,0.5269262634631318,2.3576733661342697,0.09030921489552121
LINK/USDT:USDT,15m,full,band,pen_5bp,1727,1052,0.5513307984790875,3.426025489528419,0.09075394426823742
LINK/USDT:USDT,15m,is,off,pen_5bp,818,602,0.5514950166112956,1.6775962524961059,0.08652339605788979
LINK/USDT:USDT,15m,is,freeze,pen_5bp,1152,767,0.530638852672751,1.7089726781833807,0.09030921489552121
LINK/USDT:USDT,15m,is,band,pen_5bp,1084,681,0.5550660792951542,2.1220340025499884,0.09075394426823742
LINK/USDT:USDT,15m,oos_warm,off,pen_5bp,490,334,0.5538922155688623,0.4424168880883688,0.058714139810767375
LINK/USDT:USDT,15m,oos_warm,freeze,pen_5bp,697,440,0.5204545454545455,0.23946372481907074,0.07619894039986733
LINK/USDT:USDT,15m,oos_warm,band,pen_5bp,643,371,0.5444743935309974,0.4176736979524805,0.06552320010230715
LINK/USDT:USDT,15m,oos,off,pen_5bp,487,331,0.5498489425981873,0.4021799741831466,0.058714139810767375
LINK/USDT:USDT,15m,oos,freeze,pen_5bp,692,436,0.518348623853211,0.2176214579575537,0.07619894039986733
LINK/USDT:USDT,15m,oos,band,pen_5bp,639,368,0.5407608695652174,0.378127007254891,0.06552320010230715
LTC/USDT:USDT,15m,full,off,pen_5bp,1358,883,0.5481313703284258,1.706919892031732,0.09825691937387127
LTC/USDT:USDT,15m,full,freeze,pen_5bp,1819,1098,0.5446265938069217,2.320114300000726,0.174458665578721
LTC/USDT:USDT,15m,full,band,pen_5bp,1726,1001,0.5514485514485514,2.260339194860257,0.13928538530053702
LTC/USDT:USDT,15m,is,off,pen_5bp,844,576,0.5729166666666666,1.5519717900816747,0.05837070231454252
LTC/USDT:USDT,15m,is,freeze,pen_5bp,1159,721,0.5700416088765603,2.18757148190749,0.07171293893048225
LTC/USDT:USDT,15m,is,band,pen_5bp,1096,659,0.5796661608497724,2.0611777378591283,0.07428498291160157
LTC/USDT:USDT,15m,oos_warm,off,pen_5bp,514,307,0.501628664495114,0.06071701205799709,0.09825691937387228
LTC/USDT:USDT,15m,oos_warm,freeze,pen_5bp,660,377,0.4960212201591512,0.04158112809251434,0.17445866557872
LTC/USDT:USDT,15m,oos_warm,band,pen_5bp,630,342,0.49707602339181284,0.06506040290898327,0.13928538530053822
LTC/USDT:USDT,15m,oos,off,pen_5bp,511,304,0.5,0.06156427469437167,0.08856922150368435
LTC/USDT:USDT,15m,oos,freeze,pen_5bp,656,374,0.4946524064171123,0.04241310567234941,0.1655896260495558
LTC/USDT:USDT,15m,oos,band,pen_5bp,626,339,0.49557522123893805,0.06591113488990613,0.13003846861350005
