symbol,timeframe,segment,offset_bps,assumption,seed,penetration_bps,dropout_rate,num_trades,win_rate,total_return,max_drawdown,profit_factor,sharpe,mean_r,eligible_setups,num_filled,fill_rate,num_dropped,num_penetrations
ETH/USDT:USDT,1h,is,5.0,pen_5bp_drop_50,0,5.0,0.5,51,0.39215686274509803,-0.08050514759596171,0.09154019071950721,0.7441009186172152,-12.969459328998267,-0.0196078431372549,421,74,0.17577197149643706,45,0
ETH/USDT:USDT,1h,is,5.0,pen_5bp_drop_50,1,5.0,0.5,47,0.3829787234042553,-0.07879465868446768,0.12742042664410455,0.7261373799724861,-13.675263452473594,-0.0425531914893617,421,63,0.1496437054631829,56,0
ETH/USDT:USDT,1h,is,5.0,pen_5bp_drop_50,2,5.0,0.5,50,0.5,0.04848198659528225,0.07160532698080305,1.1842358573017702,8.007323442139887,0.25,421,65,0.1543942992874109,54,0
ETH/USDT:USDT,1h,is,10.0,pen_5bp_drop_50,0,5.0,0.5,59,0.3389830508474576,-0.1451124110094339,0.1527031548439185,0.6200765794859804,-21.200777694911054,-0.15254237288135594,421,76,0.18052256532066507,45,0
ETH/USDT:USDT,1h,is,10.0,pen_5bp_drop_50,1,5.0,0.5,51,0.2549019607843137,-0.212786112480468,0.23031693308014273,0.3955049019857783,-42.018691692895075,-0.3627450980392157,421,64,0.15201900237529692,57,0
ETH/USDT:USDT,1h,is,10.0,pen_5bp_drop_50,2,5.0,0.5,52,0.36538461538461536,-0.10852434036477662,0.12299344829862581,0.6735973740470452,-17.620451893503258,-0.08653846153846154,421,66,0.15676959619952494,55,0
ETH/USDT:USDT,1h,is,20.0,pen_5bp_drop_50,0,5.0,0.5,56,0.2857142857142857,-0.18509185282057297,0.2019560154564929,0.5067301044187031,-30.21159156444222,-0.2857142857142857,421,76,0.18052256532066507,46,0
ETH/USDT:USDT,1h,is,20.0,pen_5bp_drop_50,1,5.0,0.5,49,0.24489795918367346,-0.21164064873787328,0.2404249630153121,0.3790548527075387,-43.62681516863587,-0.3877551020408163,421,65,0.1543942992874109,57,0
ETH/USDT:USDT,1h,is,20.0,pen_5bp_drop_50,2,5.0,0.5,52,0.28846153846153844,-0.1738239932923545,0.1873410579527152,0.5119082998347734,-30.830380351306257,-0.27884615384615385,421,67,0.15914489311163896,55,0
ETH/USDT:USDT,1h,oos,0.0,baseline,0,0.0,0.0,53,0.5471698113207547,0.14605529821062666,0.054614446485269946,1.539608306535082,20.52813045292597,0.36792452830188677,216,77,0.35648148148148145,0,0
ETH/USDT:USDT,1h,oos,2.0,baseline,0,0.0,0.0,53,0.5471698113207547,0.14723919125026314,0.05475234386890767,1.542318365557406,20.62821816471451,0.36792452830188677,216,78,0.3611111111111111,0,0
