symbol,timeframe,segment,arm,lens,cost,num_candidates,num_trades,win_rate,total_return,max_drawdown
SOL/USDT:USDT,15m,oos_warm,on,baseline,base,847,535,0.5514018691588785,0.7593053181845513,0.06259432532850823
SOL/USDT:USDT,15m,oos,off,baseline,base,567,392,0.576530612244898,0.7283227093936563,0.04623006200663411
SOL/USDT:USDT,15m,oos,on,baseline,base,822,513,0.543859649122807,0.5409520243251889,0.06600649823379806
BNB/USDT:USDT,15m,full,off,baseline,base,1420,769,0.5591677503250976,1.7640360332813234,0.059936589297976885
BNB/USDT:USDT,15m,full,on,baseline,base,1904,1008,0.5744047619047619,3.8731904513779765,0.06149581394195388
BNB/USDT:USDT,15m,is,off,baseline,base,976,582,0.570446735395189,1.6053250542107627,0.0594786462587877
BNB/USDT:USDT,15m,is,on,baseline,base,1330,752,0.586436170212766,3.3367724442349624,0.054130934449481624
BNB/USDT:USDT,15m,oos_warm,off,baseline,base,444,187,0.5240641711229946,0.06091791840486439,0.050827067418110085
BNB/USDT:USDT,15m,oos_warm,on,baseline,base,574,256,0.5390625,0.12369060494656368,0.06149581394195407
BNB/USDT:USDT,15m,oos,off,baseline,base,441,184,0.5217391304347826,0.04618993476823907,0.05082706741810966
BNB/USDT:USDT,15m,oos,on,baseline,base,570,253,0.5375494071146245,0.1080911918768279,0.06149581394195379
XRP/USDT:USDT,15m,full,off,baseline,base,1422,933,0.602357984994641,6.269027813732596,0.08125888886558749
XRP/USDT:USDT,15m,full,on,baseline,base,2031,1210,0.5933884297520661,9.751697498911895,0.07948839648146361
XRP/USDT:USDT,15m,is,off,baseline,base,887,613,0.6231647634584013,3.7808507153430093,0.08125888886558749
XRP/USDT:USDT,15m,is,on,baseline,base,1262,788,0.616751269035533,5.564837763487578,0.07948839648146361
XRP/USDT:USDT,15m,oos_warm,off,baseline,base,535,320,0.5625,0.5204465160153122,0.06062616203143356
XRP/USDT:USDT,15m,oos_warm,on,baseline,base,769,422,0.5497630331753555,0.6377704805914444,0.06807426843985936
XRP/USDT:USDT,15m,oos,off,baseline,base,535,320,0.5625,0.5204465160153122,0.06062616203143356
XRP/USDT:USDT,15m,oos,on,baseline,base,769,422,0.5497630331753555,0.6377704805914444,0.06807426843985936
TRX/USDT:USDT,15m,full,off,baseline,base,1349,529,0.5255198487712666,0.509344540454654,0.12357959260501504
TRX/USDT:USDT,15m,full,on,baseline,base,1654,687,0.5342066957787481,0.6939206494427548,0.12440911587403639
TRX/USDT:USDT,15m,is,off,baseline,base,906,450,0.5355555555555556,0.5135176448144882,0.12357959260501504
TRX/USDT:USDT,15m,is,on,baseline,base,1173,587,0.5383304940374787,0.6373724238855195,0.12440911587403639
TRX/USDT:USDT,15m,oos_warm,off,baseline,base,443,79,0.46835443037974683,-0.0027572221401802382,0.05652769259396417
TRX/USDT:USDT,15m,oos_warm,on,baseline,base,481,100,0.51,0.034535958180512714,0.050025474661139026
TRX/USDT:USDT,15m,oos,off,baseline,base,440,79,0.46835443037974683,-0.0027572221401802382,0.05652769259396417
TRX/USDT:USDT,15m,oos,on,baseline,base,478,100,0.51,0.034535958180512714,0.050025474661139026
DOGE/USDT:USDT,15m,full,off,baseline,base,1398,983,0.595116988809766,6.704046603707319,0.06389071968792986
DOGE/USDT:USDT,15m,full,on,baseline,base,2060,1313,0.5948210205635949,14.03077645743812,0.08568865098401954
DOGE/USDT:USDT,15m,is,off,baseline,base,851,597,0.6180904522613065,3.6621468611046324,0.061737924425504014
DOGE/USDT:USDT,15m,is,on,baseline,base,1255,800,0.61375,6.366240882499795,0.06731677159070927
DOGE/USDT:USDT,15m,oos_warm,off,baseline,base,547,386,0.5595854922279793,0.6524675934129526,0.06389071968792982
DOGE/USDT:USDT,15m,oos_warm,on,baseline,base,805,513,0.5653021442495126,1.0404948327371677,0.08122492141034789
DOGE/USDT:USDT,15m,oos,off,baseline,base,541,381,0.5590551181102362,0.6463777866094722,0.0638907196879302
DOGE/USDT:USDT,15m,oos,on,baseline,base,794,504,0.5634920634920635,1.0142487316070492,0.08122492141034796
LINK/USDT:USDT,15m,full,off,baseline,base,1481,1037,0.5689488910318226,4.452182049768578,0.08025072246757524
LINK/USDT:USDT,15m,full,on,baseline,base,2158,1352,0.5488165680473372,4.795776923447497,0.09617573603912359
LINK/USDT:USDT,15m,is,off,baseline,base,914,665,0.5699248120300752,2.357900397197208,0.08025072246757524
LINK/USDT:USDT,15m,is,on,baseline,base,1334,860,0.5558139534883721,2.9645868546322847,0.08870042507905494
LINK/USDT:USDT,15m,oos_warm,off,baseline,base,567,372,0.5672043010752689,0.6236878420573286,0.05526190008979297
LINK/USDT:USDT,15m,oos_warm,on,baseline,base,824,492,0.5365853658536586,0.46188673270598557,0.09617573603912359
LINK/USDT:USDT,15m,oos,off,baseline,base,564,369,0.5636856368563685,0.578394287572953,0.05526190008979297
LINK/USDT:USDT,15m,oos,on,baseline,base,815,486,0.5349794238683128,0.4354893932479492,0.09617573603912359
LTC/USDT:USDT,15m,full,off,baseline,base,1528,960,0.5583333333333333,2.404413390134322,0.06599030567211586
LTC/USDT:USDT,15m,full,on,baseline,base,2108,1222,0.5572831423895254,3.5346581416893934,0.13021127837155394
LTC/USDT:USDT,15m,is,off,baseline,base,944,618,0.5760517799352751,1.7920604969670675,0.051972657980648256
LTC/USDT:USDT,15m,is,on,baseline,base,1315,789,0.5766793409378961,2.6622441694565526,0.06507236710467826
LTC/USDT:USDT,15m,oos_warm,off,baseline,base,584,342,0.5263157894736842,0.21931934993257837,0.06599030567211675
LTC/USDT:USDT,15m,oos_warm,on,baseline,base,793,433,0.5219399538106235,0.23821840703819053,0.13021127837155363
LTC/USDT:USDT,15m,oos,off,baseline,base,581,339,0.5250737463126843,0.2202932984176703,0.06599030567211671
LTC/USDT:USDT,15m,oos,on,baseline,base,787,429,0.5198135198135199,0.23309620295765746,0.12086687581713502
BTC/USDT:USDT,15m,full,off,baseline,taker5,1445,658,0.574468085106383,1.273733712897884,0.08099815708298898
BTC/USDT:USDT,15m,full,on,baseline,taker5,1886,879,0.5813424345847554,2.016934887394083,0.09740768412032158
BTC/USDT:USDT,15m,is,off,baseline,taker5,937,484,0.5991735537190083,1.1994480141823172,0.07392602919324402
BTC/USDT:USDT,15m,is,on,baseline,taker5,1259,628,0.6019108280254777,1.7391168586826578,0.0728003493766419
BTC/USDT:USDT,15m,oos_warm,off,baseline,taker5,508,174,0.5057471264367817,0.03377470085065015,0.08099815708298837
BTC/USDT:USDT,15m,oos_warm,on,baseline,taker5,627,251,0.5298804780876494,0.10142613223337939,0.09740768412032126
BTC/USDT:USDT,15m,oos,off,baseline,taker5,506,172,0.5058139534883721,0.02827824801457682,0.08099815708298902
BTC/USDT:USDT,15m,oos,on,baseline,taker5,623,248,0.532258064516129,0.1064510897030681,0.09740768412032232
ETH/USDT:USDT,15m,full,off,baseline,taker5,1373,806,0.5744416873449132,2.1717644672552,0.07432712717339059
ETH/USDT:USDT,15m,full,on,baseline,taker5,1819,1056,0.5710227272727273,3.4084036152619293,0.10806349343149856
ETH/USDT:USDT,15m,is,off,baseline,taker5,848,503,0.5785288270377733,1.4038196227446988,0.07432712717339059
ETH/USDT:USDT,15m,is,on,baseline,taker5,1107,640,0.56875,1.7043211295014433,0.10806349343149856
ETH/USDT:USDT,15m,oos_warm,off,baseline,taker5,525,303,0.5676567656765676,0.31946858127135835,0.06554913479097803
ETH/USDT:USDT,15m,oos_warm,on,baseline,taker5,712,416,0.5745192307692307,0.6301331846912144,0.07205389175120228
ETH/USDT:USDT,15m,oos,off,baseline,taker5,520,298,0.5604026845637584,0.27182873504147936,0.06554913479097839
ETH/USDT:USDT,15m,oos,on,baseline,taker5,703,407,0.5651105651105651,0.5257622338388308,0.07205389175120244
SOL/USDT:USDT,15m,full,off,baseline,taker5,1624,1172,0.5708191126279863,5.295558699959642,0.14710379476956476
SOL/USDT:USDT,15m,full,on,baseline,taker5,2381,1526,0.5563564875491481,7.649278790652474,0.17292016263843715
SOL/USDT:USDT,15m,is,off,baseline,taker5,1045,768,0.5651041666666666,2.5531535717534353,0.14710379476956476
SOL/USDT:USDT,15m,is,on,baseline,taker5,1534,991,0.5590312815338042,4.184039224741888,0.17292016263843715
SOL/USDT:USDT,15m,oos_warm,off,baseline,taker5,579,404,0.5816831683168316,0.7718228533682191,0.04744659028071667
SOL/USDT:USDT,15m,oos_warm,on,baseline,taker5,847,535,0.5514018691588785,0.6684439325559149,0.0648977751193156
SOL/USDT:USDT,15m,oos,off,baseline,taker5,567,392,0.576530612244898,0.6623584955576262,0.04744659028071706
SOL/USDT:USDT,15m,oos,on,baseline,taker5,822,513,0.543859649122807,0.4644736513665708,0.0729218466613424
BNB/USDT:USDT,15m,full,off,baseline,taker5,1420,769,0.5591677503250976,1.5636732196571785,0.06841751783362542
BNB/USDT:USDT,15m,full,on,baseline,taker5,1904,1008,0.5744047619047619,3.416988576109793,0.07343695148594258
BNB/USDT:USDT,15m,is,off,baseline,taker5,976,582,0.570446735395189,1.4621025478177512,0.06032528580695282
BNB/USDT:USDT,15m,is,on,baseline,taker5,1330,752,0.586436170212766,3.032769042380163,0.055154690848180095
BNB/USDT:USDT,15m,oos_warm,off,baseline,taker5,444,187,0.5240641711229946,0.0412536317504133,0.05467538535062831
BNB/USDT:USDT,15m,oos_warm,on,baseline,taker5,574,256,0.5390625,0.09527437095749555,0.07343695148594225
BNB/USDT:USDT,15m,oos,off,baseline,taker5,441,184,0.5217391304347826,0.027106919587966877,0.054675385350627964
BNB/USDT:USDT,15m,oos,on,baseline,taker5,570,253,0.5375494071146245,0.08039372056418596,0.073436951485943
XRP/USDT:USDT,15m,full,off,baseline,taker5,1422,933,0.602357984994641,5.650412401751173,0.08491075758049459
XRP/USDT:USDT,15m,full,on,baseline,taker5,2031,1210,0.5933884297520661,8.5869445891479,0.08369760676811566
XRP/USDT:USDT,15m,is,off,baseline,taker5,887,613,0.6231647634584013,3.513295826927505,0.08491075758049459
XRP/USDT:USDT,15m,is,on,baseline,taker5,1262,788,0.616751269035533,5.100439654043319,0.08369760676811566
XRP/USDT:USDT,15m,oos_warm,off,baseline,taker5,535,320,0.5625,0.47351573146902554,0.06548907461705582
XRP/USDT:USDT,15m,oos_warm,on,baseline,taker5,769,422,0.5497630331753555,0.5715169943192133,0.06973907813458688
XRP/USDT:USDT,15m,oos,off,baseline,taker5,535,320,0.5625,0.47351573146902554,0.06548907461705582
XRP/USDT:USDT,15m,oos,on,baseline,taker5,769,422,0.5497630331753555,0.5715169943192133,0.06973907813458688
TRX/USDT:USDT,15m,full,off,baseline,taker5,1349,529,0.5255198487712666,0.4342627268550808,0.12997762555049588
TRX/USDT:USDT,15m,full,on,baseline,taker5,1654,687,0.5342066957787481,0.5858663550265611,0.13253702414407378
TRX/USDT:USDT,15m,is,off,baseline,taker5,906,450,0.5355555555555556,0.4495299951788966,0.12997762555049588
TRX/USDT:USDT,15m,is,on,baseline,taker5,1173,587,0.5383304940374787,0.5482211663281426,0.13253702414407378
TRX/USDT:USDT,15m,oos_warm,off,baseline,taker5,443,79,0.46835443037974683,-0.010532564606868619,0.059494887545037824
TRX/USDT:USDT,15m,oos_warm,on,baseline,taker5,481,100,0.51,0.024315123392675376,0.05453747399582653
TRX/USDT:USDT,15m,oos,off,baseline,taker5,440,79,0.46835443037974683,-0.010532564606868619,0.059494887545037824
TRX/USDT:USDT,15m,oos,on,baseline,taker5,478,100,0.51,0.024315123392675376,0.05453747399582653
DOGE/USDT:USDT,15m,full,off,baseline,taker5,1398,983,0.595116988809766,6.017143342973553,0.06682279952324803
DOGE/USDT:USDT,15m,full,on,baseline,taker5,2060,1313,0.5948210205635949,12.2817692568811,0.09485967466369931
DOGE/USDT:USDT,15m,is,off,baseline,taker5,851,597,0.6180904522613065,3.408809630954148,0.06314430960058878
DOGE/USDT:USDT,15m,is,on,baseline,taker5,1255,800,0.61375,5.840838781806166,0.07075605538948149
DOGE/USDT:USDT,15m,oos_warm,off,baseline,taker5,547,386,0.5595854922279793,0.5916185842333403,0.06682279952324793
DOGE/USDT:USDT,15m,oos_warm,on,baseline,taker5,805,513,0.5653021442495126,0.9415410420437315,0.08382784247811217
DOGE/USDT:USDT,15m,oos,off,baseline,taker5,541,381,0.5590551181102362,0.5864439654323854,0.06682279952324818
DOGE/USDT:USDT,15m,oos,on,baseline,taker5,794,504,0.5634920634920635,0.9181704431628,0.083827842478112
LINK/USDT:USDT,15m,full,off,baseline,taker5,1481,1037,0.5689488910318226,3.9355004694613354,0.08169276430823748
LINK/USDT:USDT,15m,full,on,baseline,taker5,2158,1352,0.5488165680473372,4.092460750991943,0.09905912835917852
LINK/USDT:USDT,15m,is,off,baseline,taker5,914,665,0.5699248120300752,2.15318524478151,0.08169276430823748
LINK/USDT:USDT,15m,is,on,baseline,taker5,1334,860,0.5558139534883721,2.6564718546435127,0.09010817460328197
LINK/USDT:USDT,15m,oos_warm,off,baseline,taker5,567,372,0.5672043010752689,0.5652427898517993,0.057429318373037636
LINK/USDT:USDT,15m,oos_warm,on,baseline,taker5,824,492,0.5365853658536586,0.3927252699962126,0.0990591283591794
LINK/USDT:USDT,15m,oos,off,baseline,taker5,564,369,0.5636856368563685,0.5219499696370634,0.057429318373037636
LINK/USDT:USDT,15m,oos,on,baseline,taker5,815,486,0.5349794238683128,0.3682406901138109,0.0990591283591794
LTC/USDT:USDT,15m,full,off,baseline,taker5,1528,960,0.5583333333333333,2.1024066411587996,0.06897345508546993
LTC/USDT:USDT,15m,full,on,baseline,taker5,2108,1222,0.5572831423895254,3.029983939801004,0.1473489765750747
LTC/USDT:USDT,15m,is,off,baseline,taker5,944,618,0.5760517799352751,1.632256741661542,0.05412157133804551
LTC/USDT:USDT,15m,is,on,baseline,taker5,1315,789,0.5766793409378961,2.3974726381775717,0.06692171649242733
LTC/USDT:USDT,15m,oos_warm,off,baseline,taker5,584,342,0.5263157894736842,0.17861095844339542,0.06897345508546987
LTC/USDT:USDT,15m,oos_warm,on,baseline,taker5,793,433,0.5219399538106235,0.1861711245341243,0.1473489765750754
LTC/USDT:USDT,15m,oos,off,baseline,taker5,581,339,0.5250737463126843,0.17985644240754373,0.06897345508546994
LTC/USDT:USDT,15m,oos,on,baseline,taker5,787,429,0.5198135198135199,0.18168695986786187,0.13813904273503005
BTC/USDT:USDT,15m,full,off,baseline,taker5_slip7,1445,658,0.574468085106383,0.9963530221986239,0.08723119203404706
BTC/USDT:USDT,15m,full,on,baseline,taker5_slip7,1886,879,0.5813424345847554,1.5370677221964282,0.105859098602547
BTC/USDT:USDT,15m,is,off,baseline,taker5_slip7,937,484,0.5991735537190083,0.9993823878566386,0.08096905533420999
BTC/USDT:USDT,15m,is,on,baseline,taker5_slip7,1259,628,0.6019108280254777,1.4212302452974648,0.0809563389667253
BTC/USDT:USDT,15m,oos_warm,off,baseline,taker5_slip7,508,174,0.5057471264367817,-0.0015151507167480303,0.08723119203404701
BTC/USDT:USDT,15m,oos_warm,on,baseline,taker5_slip7,627,251,0.5298804780876494,0.04784240454783158,0.10585909860254691
BTC/USDT:USDT,15m,oos,off,baseline,taker5_slip7,506,172,0.5058139534883721,-0.006426303944736538,0.08723119203404747
BTC/USDT:USDT,15m,oos,on,baseline,taker5_slip7,623,248,0.532258064516129,0.05325517014756042,0.10585909860254646
ETH/USDT:USDT,15m,full,off,baseline,taker5_slip7,1373,806,0.5744416873449132,1.7090714878263253,0.08848137539209308
ETH/USDT:USDT,15m,full,on,baseline,taker5_slip7,1819,1056,0.5710227272727273,2.587327765321388,0.12328268359550076
ETH/USDT:USDT,15m,is,off,baseline,taker5_slip7,848,503,0.5785288270377733,1.1804491528920964,0.08848137539209308
ETH/USDT:USDT,15m,is,on,baseline,taker5_slip7,1107,640,0.56875,1.3895260418885118,0.12328268359550076
ETH/USDT:USDT,15m,oos_warm,off,baseline,taker5_slip7,525,303,0.5676567656765676,0.24243735940050684,0.07291981414531824
ETH/USDT:USDT,15m,oos_warm,on,baseline,taker5_slip7,712,416,0.5745192307692307,0.501271675819952,0.07797851494415628
ETH/USDT:USDT,15m,oos,off,baseline,taker5_slip7,520,298,0.5604026845637584,0.19877788632885385,0.072919814145319
ETH/USDT:USDT,15m,oos,on,baseline,taker5_slip7,703,407,0.5651105651105651,0.40768478990478507,0.07797851494415578
SOL/USDT:USDT,15m,full,off,baseline,taker5_slip7,1624,1172,0.5708191126279863,4.042231088381363,0.15083833437455893
SOL/USDT:USDT,15m,full,on,baseline,taker5_slip7,2381,1526,0.5563564875491481,5.4824599400929666,0.17815176165318483
SOL/USDT:USDT,15m,is,off,baseline,taker5_slip7,1045,768,0.5651041666666666,2.083293990486574,0.15083833437455893
SOL/USDT:USDT,15m,is,on,baseline,taker5_slip7,1534,991,0.5590312815338042,3.320104847923004,0.17815176165318483
SOL/USDT:USDT,15m,oos_warm,off,baseline,taker5_slip7,579,404,0.5816831683168316,0.6353390574946974,0.05516646611308193
SOL/USDT:USDT,15m,oos_warm,on,baseline,taker5_slip7,847,535,0.5514018691588785,0.5005330121118641,0.06948836879932051
SOL/USDT:USDT,15m,oos,off,baseline,taker5_slip7,567,392,0.576530612244898,0.5378690069829017,0.055166466113082006
SOL/USDT:USDT,15m,oos,on,baseline,taker5_slip7,822,513,0.543859649122807,0.3226954404362827,0.08660134104797158
BNB/USDT:USDT,15m,full,off,baseline,taker5_slip7,1420,769,0.5591677503250976,1.2054180408188233,0.10047846101297087
BNB/USDT:USDT,15m,full,on,baseline,taker5_slip7,1904,1008,0.5744047619047619,2.6286029034919665,0.09837689406430242
BNB/USDT:USDT,15m,is,off,baseline,taker5_slip7,976,582,0.570446735395189,1.1988081778266164,0.062016532830633124
BNB/USDT:USDT,15m,is,on,baseline,taker5_slip7,1330,752,0.586436170212766,2.487124927911567,0.05719918307968539
BNB/USDT:USDT,15m,oos_warm,off,baseline,taker5_slip7,444,187,0.5240641711229946,0.003006111701267764,0.07377406322003013
BNB/USDT:USDT,15m,oos_warm,on,baseline,taker5_slip7,574,256,0.5390625,0.040571524824931295,0.09837689406430201
BNB/USDT:USDT,15m,oos,off,baseline,taker5_slip7,441,184,0.5217391304347826,-0.01002668032970978,0.07377406322003044
BNB/USDT:USDT,15m,oos,on,baseline,taker5_slip7,570,253,0.5375494071146245,0.027050617905033686,0.09837689406430158
XRP/USDT:USDT,15m,full,off,baseline,taker5_slip7,1422,933,0.602357984994641,4.566494848613333,0.09217208644720946
XRP/USDT:USDT,15m,full,on,baseline,taker5_slip7,2031,1210,0.5933884297520661,6.622055255562177,0.09205961772608118
XRP/USDT:USDT,15m,is,off,baseline,taker5_slip7,887,613,0.6231647634584013,3.0222013464362614,0.09217208644720946
XRP/USDT:USDT,15m,is,on,baseline,taker5_slip7,1262,788,0.616751269035533,4.267763030215748,0.09205961772608118
XRP/USDT:USDT,15m,oos_warm,off,baseline,taker5_slip7,535,320,0.5625,0.3839423661735236,0.07514094578121416
XRP/USDT:USDT,15m,oos_warm,on,baseline,taker5_slip7,769,422,0.5497630331753555,0.4469244747423634,0.07855416400603557
XRP/USDT:USDT,15m,oos,off,baseline,taker5_slip7,535,320,0.5625,0.3839423661735236,0.07514094578121416
XRP/USDT:USDT,15m,oos,on,baseline,taker5_slip7,769,422,0.5497630331753555,0.4469244747423634,0.07855416400603557
TRX/USDT:USDT,15m,full,off,baseline,taker5_slip7,1349,529,0.5255198487712666,0.2950986885465887,0.1426357540377608
TRX/USDT:USDT,15m,full,on,baseline,taker5_slip7,1654,687,0.5342066957787481,0.3899694893346994,0.1516985227161837
TRX/USDT:USDT,15m,is,off,baseline,taker5_slip7,906,450,0.5355555555555556,0.3295392436401824,0.1426357540377608
TRX/USDT:USDT,15m,is,on,baseline,taker5_slip7,1173,587,0.5383304940374787,0.38419406240550436,0.1516985227161837
TRX/USDT:USDT,15m,oos_warm,off,baseline,taker5_slip7,443,79,0.46835443037974683,-0.025904128259726166,0.06774155037247882
TRX/USDT:USDT,15m,oos_warm,on,baseline,taker5_slip7,481,100,0.51,0.004172411286867282,0.0675288801212912
TRX/USDT:USDT,15m,oos,off,baseline,taker5_slip7,440,79,0.46835443037974683,-0.025904128259726166,0.06774155037247882
TRX/USDT:USDT,15m,oos,on,baseline,taker5_slip7,478,100,0.51,0.004172411286867282,0.0675288801212912
DOGE/USDT:USDT,15m,full,off,baseline,taker5_slip7,1398,983,0.595116988809766,4.8214529699412845,0.07328392460862192
DOGE/USDT:USDT,15m,full,on,baseline,taker5_slip7,2060,1313,0.5948210205635949,9.370252023920854,0.11292935287567193
DOGE/USDT:USDT,15m,is,off,baseline,taker5_slip7,851,597,0.6180904522613065,2.9426216192341186,0.06595117933232787
DOGE/USDT:USDT,15m,is,on,baseline,taker5_slip7,1255,800,0.61375,4.899659556387473,0.08105045029361198
DOGE/USDT:USDT,15m,oos_warm,off,baseline,taker5_slip7,547,386,0.5595854922279793,0.47654366362251765,0.07328392460862154
DOGE/USDT:USDT,15m,oos_warm,on,baseline,taker5_slip7,805,513,0.5653021442495126,0.757771262020219,0.0893105394847907
DOGE/USDT:USDT,15m,oos,off,baseline,taker5_slip7,541,381,0.5590551181102362,0.4730261668345851,0.07328392460862189
DOGE/USDT:USDT,15m,oos,on,baseline,taker5_slip7,794,504,0.5634920634920635,0.7395187910602196,0.08931053948479056
LINK/USDT:USDT,15m,full,off,baseline,taker5_slip7,1481,1037,0.5689488910318226,3.0442711572480032,0.08457045902950719
LINK/USDT:USDT,15m,full,on,baseline,taker5_slip7,2158,1352,0.5488165680473372,2.93136509680829,0.11126196508984171
LINK/USDT:USDT,15m,is,off,baseline,taker5_slip7,914,665,0.5699248120300752,1.7803850114339086,0.08457045902950719
LINK/USDT:USDT,15m,is,on,baseline,taker5_slip7,1334,860,0.5558139534883721,2.1101455573639987,0.09291756434867816
LINK/USDT:USDT,15m,oos_warm,off,baseline,taker5_slip7,567,372,0.5672043010752689,0.45457234901517696,0.06174987799280221
LINK/USDT:USDT,15m,oos_warm,on,baseline,taker5_slip7,824,492,0.5365853658536586,0.26404537160643904,0.1112619650898417
LINK/USDT:USDT,15m,oos,off,baseline,taker5_slip7,564,369,0.5636856368563685,0.4150292777578008,0.06174987799280221
LINK/USDT:USDT,15m,oos,on,baseline,taker5_slip7,815,486,0.5349794238683128,0.24302920284791527,0.1112619650898417
LTC/USDT:USDT,15m,full,off,baseline,taker5_slip7,1528,960,0.5583333333333333,1.5763196195772586,0.0889092045889444
LTC/USDT:USDT,15m,full,on,baseline,taker5_slip7,2108,1222,0.5572831423895254,2.182774153698245,0.18205506016550543
LTC/USDT:USDT,15m,is,off,baseline,taker5_slip7,944,618,0.5760517799352751,1.3395247990800199,0.06211960293510531
LTC/USDT:USDT,15m,is,on,baseline,taker5_slip7,1315,789,0.5766793409378961,1.923909038779293,0.07573479161280791
LTC/USDT:USDT,15m,oos_warm,off,baseline,taker5_slip7,584,342,0.5263157894736842,0.10121492218862313,0.08890920458894432
LTC/USDT:USDT,15m,oos_warm,on,baseline,taker5_slip7,793,433,0.5219399538106235,0.088533915209288,0.1820550601655046
LTC/USDT:USDT,15m,oos,off,baseline,taker5_slip7,581,339,0.5250737463126843,0.10294708702642257,0.08376318171634163
LTC/USDT:USDT,15m,oos,on,baseline,taker5_slip7,787,429,0.5198135198135199,0.08519525295896728,0.1731247367173369
BTC/USDT:USDT,15m,full,off,pen_5bp,base,1159,586,0.5597269624573379,0.9764056528121844,0.07636910374302769
BTC/USDT:USDT,15m,full,on,pen_5bp,base,1483,751,0.5525965379494008,1.2364160693996429,0.10265932493622126
BTC/USDT:USDT,15m,is,off,pen_5bp,base,782,438,0.58675799086758,0.9816693846098795,0.07636910374302769
BTC/USDT:USDT,15m,is,on,pen_5bp,base,1021,551,0.5825771324863884,1.302049960327426,0.0892089721344191
BTC/USDT:USDT,15m,oos_warm,off,pen_5bp,base,377,148,0.4797297297297297,-0.002656210888948044,0.07279686885407906
BTC/USDT:USDT,15m,oos_warm,on,pen_5bp,base,462,200,0.47,-0.028511062774003403,0.10265932493622167
BTC/USDT:USDT,15m,oos,off,pen_5bp,base,376,147,0.48299319727891155,0.0035990547455778143,0.0727968688540785
BTC/USDT:USDT,15m,oos,on,pen_5bp,base,460,199,0.4723618090452261,-0.02241795683631317,0.10265932493622192
ETH/USDT:USDT,15m,full,off,pen_5bp,base,1165,746,0.5750670241286864,2.2173723974728143,0.06325500413035924
ETH/USDT:USDT,15m,full,on,pen_5bp,base,1531,951,0.5678233438485805,3.1532954231750927,0.09152660063858258
ETH/USDT:USDT,15m,is,off,pen_5bp,base,724,471,0.5796178343949044,1.3964382989736135,0.06325500413035924
ETH/USDT:USDT,15m,is,on,pen_5bp,base,945,584,0.5667808219178082,1.5872389484368177,0.09152660063858258
ETH/USDT:USDT,15m,oos_warm,off,pen_5bp,base,441,275,0.5672727272727273,0.3425642541478324,0.056568915825917825
ETH/USDT:USDT,15m,oos_warm,on,pen_5bp,base,586,367,0.5694822888283378,0.6053002857291071,0.06320598152024193
ETH/USDT:USDT,15m,oos,off,pen_5bp,base,436,270,0.5592592592592592,0.29344322793213323,0.05656891582591823
ETH/USDT:USDT,15m,oos,on,pen_5bp,base,578,359,0.5598885793871866,0.5160960281640109,0.06320598152024226
SOL/USDT:USDT,15m,full,off,pen_5bp,base,1468,1070,0.5495327102803739,3.614614465678829,0.11442688535279333
SOL/USDT:USDT,15m,full,on,pen_5bp,base,2065,1374,0.5327510917030568,4.290029688451226,0.14756958191211136
SOL/USDT:USDT,15m,is,off,pen_5bp,base,956,707,0.5502121640735502,2.105115763813872,0.11442688535279333
SOL/USDT:USDT,15m,is,on,pen_5bp,base,1355,910,0.5417582417582417,2.98668060511588,0.14756958191211136
SOL/USDT:USDT,15m,oos_warm,off,pen_5bp,base,512,363,0.5482093663911846,0.4861328261755061,0.05931680802170806
SOL/USDT:USDT,15m,oos_warm,on,pen_5bp,base,710,464,0.5150862068965517,0.3269258845724546,0.08128379062250313
SOL/USDT:USDT,15m,oos,off,pen_5bp,base,500,351,0.5413105413105413,0.3960860157118832,0.059316808021707544
SOL/USDT:USDT,15m,oos,on,pen_5bp,base,684,443,0.5056433408577878,0.17804609527954016,0.10790027548180071
BNB/USDT:USDT,15m,full,off,pen_5bp,base,1195,699,0.5522174535050072,1.3454039168902898,0.06737887876139317
BNB/USDT:USDT,15m,full,on,pen_5bp,base,1586,901,0.55826859045505,2.495129134918967,0.061780793729249155
BNB/USDT:USDT,15m,is,off,pen_5bp,base,826,522,0.5670498084291188,1.2745101719298748,0.06115745441200335
BNB/USDT:USDT,15m,is,on,pen_5bp,base,1113,669,0.5724962630792227,2.289460177913758,0.05858009062486529
BNB/USDT:USDT,15m,oos_warm,off,pen_5bp,base,369,177,0.5084745762711864,0.031168796620621105,0.06448564645400165
BNB/USDT:USDT,15m,oos_warm,on,pen_5bp,base,473,232,0.5172413793103449,0.06252361964620304,0.06178079372924878
BNB/USDT:USDT,15m,oos,off,pen_5bp,base,366,174,0.5057471264367817,0.016958891059537563,0.06448564645400179
BNB/USDT:USDT,15m,oos,on,pen_5bp,base,469,229,0.5152838427947598,0.04788163247487391,0.06178079372924943
XRP/USDT:USDT,15m,full,off,pen_5bp,base,1237,852,0.5927230046948356,4.7610009183663955,0.06055125379186399
XRP/USDT:USDT,15m,full,on,pen_5bp,base,1721,1081,0.5772432932469935,5.999247994841507,0.073778091234497
XRP/USDT:USDT,15m,is,off,pen_5bp,base,786,567,0.6155202821869489,3.230690339112383,0.057462042019439746
XRP/USDT:USDT,15m,is,on,pen_5bp,base,1092,712,0.601123595505618,3.9816696658813227,0.07202617917242388
XRP/USDT:USDT,15m,oos_warm,off,pen_5bp,base,451,285,0.5473684210526316,0.361716518249139,0.06055125379186418
