symbol,timeframe,segment,side,trigger_time,label,mfe_r,r_multiple,zone_width_atr,stop_width_atr,volume_pctl,rsi_ema_slope,rvol_sma20,rvol_sma50,reg_4h_trend,reg_4h_ema_slope,reg_4h_vol_pctl,reg_4h_dev_pctl,reg_1d_trend,reg_1d_ema_slope,reg_1d_vol_pctl,reg_1d_dev_pctl,band_lower_slope_3_atr,band_lower_slope_3_pct,band_lower_slope_5_atr,band_lower_slope_5_pct
XRP/USDT:USDT,1h,oos,long,1775098800000,instant_death,0.25718578960996635,-1.0,1.1165157489581865,1.1389466355849591,,-2.3149621193406915,1.5599190141753887,1.6726217652341058,-0.04228223297420841,-0.0049824538248777065,0.17551020408163265,0.363265306122449,-0.28201596514375415,-0.040247349399625126,0.22857142857142856,0.7306122448979592,-0.31959562849453454,-0.0028459265444752695,-0.13882721680762414,-0.00123622486098929
XRP/USDT:USDT,1h,oos,long,1776510000000,ambiguous,1.218355057418767,-1.0,0.6715124880690608,0.6928636006897041,,-2.0884061542133168,0.5700730783204,0.7367164936736471,0.06799580136042516,0.005888948686557012,0.23265306122448978,0.5306122448979592,-0.18062799761424342,-0.030069909249627765,0.11020408163265306,0.5591836734693878,-0.3027360180027472,-0.002819431430226268,0.01709428853696967,0.00015920198295681993
XRP/USDT:USDT,1h,oos,long,1777068000000,ambiguous,0.5321623438888643,-1.0,1.0264505090412641,0.6398263903322077,,-0.23168961366576468,0.7223420914170384,0.740778856498047,0.030650817713127054,0.002650370240736401,0.02857142857142857,0.2938775510204082,-0.191363884240068,-0.025978254436959,0.04081632653061224,0.5918367346938775,0.01307607976320345,7.889923369488569e-05,0.012014334729554151,7.249281288289168e-05
XRP/USDT:USDT,1h,oos,long,1777478400000,winner,1.7060676898058318,1.5,0.8678109002503861,0.8987780471119554,,-2.3287794896998975,1.1503066923955971,1.1533024906292153,-0.026875890836717375,-0.0011697389345275587,0.012244897959183673,0.2612244897959184,-0.21618370039001344,-0.026096976115608878,0.024489795918367346,0.6285714285714286,-0.2525569089926172,-0.0016251356594260107,-0.09710548684110801,-0.0006248476433326201
XRP/USDT:USDT,1h,oos,long,1778162400000,instant_death,0.17368096969858118,-1.0,0.6472351525104363,0.679474397767811,,-1.0597685617920547,0.44801904116916996,0.6127308094496924,0.007492128986083424,0.0018056273675541785,0.0326530612244898,0.09387755102040816,-0.1777650277782189,-0.025181309505532594,0.0,0.5346938775510204,-0.0995290337987421,-0.0006147076008966411,-0.10946145715640863,-0.0006760518730175478
XRP/USDT:USDT,1h,oos,long,1778166000000,ambiguous,0.9663373601459527,-1.0,0.8144825544266038,0.8454485117081778,,-1.5423466025592916,1.0161268677237234,1.0412045700273866,0.007492128986083424,0.0018056273675541785,0.036734693877551024,0.09795918367346938,-0.1777650277782189,-0.025181309505532594,0.004081632653061225,0.5387755102040817,-0.22515968107089104,-0.0014491231939539057,-0.17568057775341478,-0.001130676676831591
XRP/USDT:USDT,1h,oos,long,1778598000000,winner,1.565005834562583,1.5,0.7143324918033237,0.7373697146639852,,-1.9400232263258843,1.5932103320976236,1.4052002044908767,0.028994668688107295,0.004090678066117398,0.17142857142857143,0.2816326530612245,-0.14014705170384545,-0.021281483886720024,0.00816326530612245,0.4489795918367347,-0.38222747849528904,-0.003299050071469526,-0.3173393049931593,-0.002738992656779058
XRP/USDT:USDT,1h,oos,long,1778684400000,winner,1.5099627909024482,1.5,0.7838647154153321,0.8091443524874812,,-1.6042793040591832,1.5932103320976236,1.4052002044908767,0.027373680313406812,0.0029945423926063517,0.1469387755102041,0.2653061224489796,-0.1623631756205437,-0.021362485717266667,0.0163265306122449,0.5061224489795918,-0.009249978154701351,-7.273021742583952e-05,0.09321794483802232,0.0007329489089240094
XRP/USDT:USDT,1h,oos,long,1778904000000,ambiguous,1.2382684993992665,-1.0,0.8558518100212572,0.42582366582895087,,-0.0948301273804617,1.5932103320976236,1.4052002044908767,0.01380547273689059,0.0034826575713275956,0.2653061224489796,0.16326530612244897,-0.16031188175124655,-0.019715877113630913,0.06938775510204082,0.5020408163265306,-0.05139552950396974,-0.0003683395431494575,-0.04545714611499447,-0.00032578056096458616
XRP/USDT:USDT,1h,oos,long,1779494400000,winner,1.540736474812815,1.5,0.8352718651979514,0.8629736566072428,,-1.170362969938239,1.1309296032277554,1.0693013484230858,-0.049424708936846695,-0.003450617764843737,0.11020408163265306,0.4163265306122449,-0.20818113505259417,-0.022663653091300216,0.053061224489795916,0.6122448979591837,-0.2361475987551357,-0.0016957231712162557,-0.29197635788401255,-0.0020966170230874836
