arm,symbol,timeframe,width_label,width_threshold,guard,total_taps,surviving_taps,survival_share,adopted_point,below_sample_gate
mid,LTC/USDT:USDT,1h,1.00,1.0,0.0,1772,442,0.24943566591422123,False,False
mid,LTC/USDT:USDT,1h,1.00,1.0,0.002,1772,426,0.24040632054176073,False,False
mid,LTC/USDT:USDT,1h,1.00,1.0,0.0025,1772,403,0.22742663656884876,False,False
mid,LTC/USDT:USDT,1h,1.00,1.0,0.003,1772,359,0.2025959367945824,False,False
mid,LTC/USDT:USDT,1h,1.00,1.0,0.004,1772,288,0.16252821670428894,False,False
mid,LTC/USDT:USDT,1h,1.00,1.0,0.005,1772,218,0.12302483069977427,False,False
mid,LTC/USDT:USDT,1h,0.90,0.9,0.0,1772,359,0.2025959367945824,False,False
mid,LTC/USDT:USDT,1h,0.90,0.9,0.002,1772,343,0.1935665914221219,False,False
mid,LTC/USDT:USDT,1h,0.90,0.9,0.0025,1772,320,0.18058690744920994,False,False
mid,LTC/USDT:USDT,1h,0.90,0.9,0.003,1772,280,0.1580135440180587,False,False
mid,LTC/USDT:USDT,1h,0.90,0.9,0.004,1772,217,0.12246049661399548,False,False
mid,LTC/USDT:USDT,1h,0.90,0.9,0.005,1772,163,0.09198645598194131,False,False
mid,LTC/USDT:USDT,1h,0.80,0.8,0.0,1772,275,0.15519187358916478,False,False
mid,LTC/USDT:USDT,1h,0.80,0.8,0.002,1772,263,0.14841986455981943,False,False
mid,LTC/USDT:USDT,1h,0.80,0.8,0.0025,1772,244,0.13769751693002258,False,False
mid,LTC/USDT:USDT,1h,0.80,0.8,0.003,1772,211,0.1190744920993228,False,False
mid,LTC/USDT:USDT,1h,0.80,0.8,0.004,1772,163,0.09198645598194131,False,False
mid,LTC/USDT:USDT,1h,0.80,0.8,0.005,1772,117,0.06602708803611738,False,False
mid,LTC/USDT:USDT,1h,0.60,0.6,0.0,1772,135,0.07618510158013544,False,False
mid,LTC/USDT:USDT,1h,0.60,0.6,0.002,1772,128,0.07223476297968397,False,False
mid,LTC/USDT:USDT,1h,0.60,0.6,0.0025,1772,118,0.06659142212189616,False,False
mid,LTC/USDT:USDT,1h,0.60,0.6,0.003,1772,106,0.05981941309255079,False,False
mid,LTC/USDT:USDT,1h,0.60,0.6,0.004,1772,82,0.046275395033860044,False,False
mid,LTC/USDT:USDT,1h,0.60,0.6,0.005,1772,62,0.034988713318284424,False,False
proximal,LTC/USDT:USDT,2h,off,,0.0,817,817,1.0,False,False
proximal,LTC/USDT:USDT,2h,off,,0.002,817,817,1.0,False,False
proximal,LTC/USDT:USDT,2h,off,,0.0025,817,817,1.0,False,False
proximal,LTC/USDT:USDT,2h,off,,0.003,817,817,1.0,False,False
proximal,LTC/USDT:USDT,2h,off,,0.004,817,817,1.0,False,False
proximal,LTC/USDT:USDT,2h,off,,0.005,817,815,0.9975520195838433,False,False
proximal,LTC/USDT:USDT,2h,2.60,2.6,0.0,817,716,0.8763769889840881,False,False
proximal,LTC/USDT:USDT,2h,2.60,2.6,0.002,817,716,0.8763769889840881,False,False
proximal,LTC/USDT:USDT,2h,2.60,2.6,0.0025,817,716,0.8763769889840881,False,False
proximal,LTC/USDT:USDT,2h,2.60,2.6,0.003,817,716,0.8763769889840881,False,False
proximal,LTC/USDT:USDT,2h,2.60,2.6,0.004,817,716,0.8763769889840881,False,False
proximal,LTC/USDT:USDT,2h,2.60,2.6,0.005,817,714,0.8739290085679314,False,False
proximal,LTC/USDT:USDT,2h,1.80,1.8,0.0,817,553,0.6768665850673194,False,False
proximal,LTC/USDT:USDT,2h,1.80,1.8,0.002,817,553,0.6768665850673194,False,False
proximal,LTC/USDT:USDT,2h,1.80,1.8,0.0025,817,553,0.6768665850673194,False,False
proximal,LTC/USDT:USDT,2h,1.80,1.8,0.003,817,553,0.6768665850673194,False,False
proximal,LTC/USDT:USDT,2h,1.80,1.8,0.004,817,553,0.6768665850673194,False,False
proximal,LTC/USDT:USDT,2h,1.80,1.8,0.005,817,551,0.6744186046511628,False,False
proximal,LTC/USDT:USDT,2h,1.55,1.55,0.0,817,459,0.5618115055079559,False,False
proximal,LTC/USDT:USDT,2h,1.55,1.55,0.002,817,459,0.5618115055079559,False,False
proximal,LTC/USDT:USDT,2h,1.55,1.55,0.0025,817,459,0.5618115055079559,False,False
proximal,LTC/USDT:USDT,2h,1.55,1.55,0.003,817,459,0.5618115055079559,False,False
proximal,LTC/USDT:USDT,2h,1.55,1.55,0.004,817,459,0.5618115055079559,False,False
proximal,LTC/USDT:USDT,2h,1.55,1.55,0.005,817,457,0.5593635250917993,False,False
proximal,LTC/USDT:USDT,2h,1.28,1.28,0.0,817,336,0.4112607099143207,False,False
proximal,LTC/USDT:USDT,2h,1.28,1.28,0.002,817,336,0.4112607099143207,False,False
proximal,LTC/USDT:USDT,2h,1.28,1.28,0.0025,817,336,0.4112607099143207,False,False
proximal,LTC/USDT:USDT,2h,1.28,1.28,0.003,817,336,0.4112607099143207,True,False
proximal,LTC/USDT:USDT,2h,1.28,1.28,0.004,817,336,0.4112607099143207,False,False
proximal,LTC/USDT:USDT,2h,1.28,1.28,0.005,817,334,0.408812729498164,False,False
proximal,LTC/USDT:USDT,2h,1.15,1.15,0.0,817,271,0.3317013463892289,False,False
proximal,LTC/USDT:USDT,2h,1.15,1.15,0.002,817,271,0.3317013463892289,False,False
proximal,LTC/USDT:USDT,2h,1.15,1.15,0.0025,817,271,0.3317013463892289,False,False
proximal,LTC/USDT:USDT,2h,1.15,1.15,0.003,817,271,0.3317013463892289,False,False
proximal,LTC/USDT:USDT,2h,1.15,1.15,0.004,817,271,0.3317013463892289,False,False
proximal,LTC/USDT:USDT,2h,1.15,1.15,0.005,817,269,0.3292533659730722,False,False
proximal,LTC/USDT:USDT,2h,1.00,1.0,0.0,817,207,0.2533659730722154,False,False
proximal,LTC/USDT:USDT,2h,1.00,1.0,0.002,817,207,0.2533659730722154,False,False
proximal,LTC/USDT:USDT,2h,1.00,1.0,0.0025,817,207,0.2533659730722154,False,False
proximal,LTC/USDT:USDT,2h,1.00,1.0,0.003,817,207,0.2533659730722154,False,False
proximal,LTC/USDT:USDT,2h,1.00,1.0,0.004,817,207,0.2533659730722154,False,False
proximal,LTC/USDT:USDT,2h,1.00,1.0,0.005,817,205,0.25091799265605874,False,False
proximal,LTC/USDT:USDT,2h,0.90,0.9,0.0,817,159,0.19461444308445533,False,False
proximal,LTC/USDT:USDT,2h,0.90,0.9,0.002,817,159,0.19461444308445533,False,False
proximal,LTC/USDT:USDT,2h,0.90,0.9,0.0025,817,159,0.19461444308445533,False,False
proximal,LTC/USDT:USDT,2h,0.90,0.9,0.003,817,159,0.19461444308445533,False,False
proximal,LTC/USDT:USDT,2h,0.90,0.9,0.004,817,159,0.19461444308445533,False,False
proximal,LTC/USDT:USDT,2h,0.90,0.9,0.005,817,157,0.19216646266829865,False,False
proximal,LTC/USDT:USDT,2h,0.80,0.8,0.0,817,122,0.14932680538555693,False,False
proximal,LTC/USDT:USDT,2h,0.80,0.8,0.002,817,122,0.14932680538555693,False,False
proximal,LTC/USDT:USDT,2h,0.80,0.8,0.0025,817,122,0.14932680538555693,False,False
proximal,LTC/USDT:USDT,2h,0.80,0.8,0.003,817,122,0.14932680538555693,False,False
proximal,LTC/USDT:USDT,2h,0.80,0.8,0.004,817,122,0.14932680538555693,False,False
proximal,LTC/USDT:USDT,2h,0.80,0.8,0.005,817,120,0.14687882496940025,False,False
proximal,LTC/USDT:USDT,2h,0.60,0.6,0.0,817,55,0.06731946144430845,False,False
proximal,LTC/USDT:USDT,2h,0.60,0.6,0.002,817,55,0.06731946144430845,False,False
proximal,LTC/USDT:USDT,2h,0.60,0.6,0.0025,817,55,0.06731946144430845,False,False
proximal,LTC/USDT:USDT,2h,0.60,0.6,0.003,817,55,0.06731946144430845,False,False
proximal,LTC/USDT:USDT,2h,0.60,0.6,0.004,817,55,0.06731946144430845,False,False
proximal,LTC/USDT:USDT,2h,0.60,0.6,0.005,817,53,0.06487148102815178,False,False
mid,LTC/USDT:USDT,2h,off,,0.0,817,817,1.0,False,False
mid,LTC/USDT:USDT,2h,off,,0.002,817,817,1.0,False,False
mid,LTC/USDT:USDT,2h,off,,0.0025,817,815,0.9975520195838433,False,False
mid,LTC/USDT:USDT,2h,off,,0.003,817,811,0.99265605875153,False,False
mid,LTC/USDT:USDT,2h,off,,0.004,817,792,0.9694002447980417,False,False
mid,LTC/USDT:USDT,2h,off,,0.005,817,748,0.9155446756425949,False,False
mid,LTC/USDT:USDT,2h,2.60,2.6,0.0,817,716,0.8763769889840881,False,False
mid,LTC/USDT:USDT,2h,2.60,2.6,0.002,817,716,0.8763769889840881,False,False
mid,LTC/USDT:USDT,2h,2.60,2.6,0.0025,817,714,0.8739290085679314,False,False
mid,LTC/USDT:USDT,2h,2.60,2.6,0.003,817,710,0.8690330477356181,False,False
mid,LTC/USDT:USDT,2h,2.60,2.6,0.004,817,691,0.8457772337821298,False,False
mid,LTC/USDT:USDT,2h,2.60,2.6,0.005,817,647,0.791921664626683,False,False
mid,LTC/USDT:USDT,2h,1.80,1.8,0.0,817,553,0.6768665850673194,False,False
mid,LTC/USDT:USDT,2h,1.80,1.8,0.002,817,553,0.6768665850673194,False,False
mid,LTC/USDT:USDT,2h,1.80,1.8,0.0025,817,551,0.6744186046511628,False,False
mid,LTC/USDT:USDT,2h,1.80,1.8,0.003,817,547,0.6695226438188494,False,False
mid,LTC/USDT:USDT,2h,1.80,1.8,0.004,817,528,0.6462668298653611,False,False
mid,LTC/USDT:USDT,2h,1.80,1.8,0.005,817,484,0.5924112607099143,False,False
mid,LTC/USDT:USDT,2h,1.55,1.55,0.0,817,459,0.5618115055079559,False,False
mid,LTC/USDT:USDT,2h,1.55,1.55,0.002,817,459,0.5618115055079559,False,False
mid,LTC/USDT:USDT,2h,1.55,1.55,0.0025,817,457,0.5593635250917993,False,False
mid,LTC/USDT:USDT,2h,1.55,1.55,0.003,817,453,0.554467564259486,False,False
mid,LTC/USDT:USDT,2h,1.55,1.55,0.004,817,434,0.5312117503059975,False,False
mid,LTC/USDT:USDT,2h,1.55,1.55,0.005,817,390,0.4773561811505508,False,False
mid,LTC/USDT:USDT,2h,1.28,1.28,0.0,817,336,0.4112607099143207,False,False
mid,LTC/USDT:USDT,2h,1.28,1.28,0.002,817,336,0.4112607099143207,False,False
mid,LTC/USDT:USDT,2h,1.28,1.28,0.0025,817,334,0.408812729498164,False,False
mid,LTC/USDT:USDT,2h,1.28,1.28,0.003,817,330,0.4039167686658507,True,False
mid,LTC/USDT:USDT,2h,1.28,1.28,0.004,817,311,0.3806609547123623,False,False
mid,LTC/USDT:USDT,2h,1.28,1.28,0.005,817,268,0.32802937576499386,False,False
mid,LTC/USDT:USDT,2h,1.15,1.15,0.0,817,271,0.3317013463892289,False,False
mid,LTC/USDT:USDT,2h,1.15,1.15,0.002,817,271,0.3317013463892289,False,False
mid,LTC/USDT:USDT,2h,1.15,1.15,0.0025,817,269,0.3292533659730722,False,False
mid,LTC/USDT:USDT,2h,1.15,1.15,0.003,817,265,0.3243574051407589,False,False
mid,LTC/USDT:USDT,2h,1.15,1.15,0.004,817,246,0.3011015911872705,False,False
mid,LTC/USDT:USDT,2h,1.15,1.15,0.005,817,207,0.2533659730722154,False,False
mid,LTC/USDT:USDT,2h,1.00,1.0,0.0,817,207,0.2533659730722154,False,False
mid,LTC/USDT:USDT,2h,1.00,1.0,0.002,817,207,0.2533659730722154,False,False
mid,LTC/USDT:USDT,2h,1.00,1.0,0.0025,817,205,0.25091799265605874,False,False
mid,LTC/USDT:USDT,2h,1.00,1.0,0.003,817,201,0.2460220318237454,False,False
mid,LTC/USDT:USDT,2h,1.00,1.0,0.004,817,182,0.22276621787025705,False,False
mid,LTC/USDT:USDT,2h,1.00,1.0,0.005,817,148,0.18115055079559364,False,False
mid,LTC/USDT:USDT,2h,0.90,0.9,0.0,817,159,0.19461444308445533,False,False
mid,LTC/USDT:USDT,2h,0.90,0.9,0.002,817,159,0.19461444308445533,False,False
mid,LTC/USDT:USDT,2h,0.90,0.9,0.0025,817,157,0.19216646266829865,False,False
mid,LTC/USDT:USDT,2h,0.90,0.9,0.003,817,153,0.18727050183598531,False,False
mid,LTC/USDT:USDT,2h,0.90,0.9,0.004,817,135,0.16523867809057527,False,False
mid,LTC/USDT:USDT,2h,0.90,0.9,0.005,817,110,0.1346389228886169,False,False
mid,LTC/USDT:USDT,2h,0.80,0.8,0.0,817,122,0.14932680538555693,False,False
mid,LTC/USDT:USDT,2h,0.80,0.8,0.002,817,122,0.14932680538555693,False,False
mid,LTC/USDT:USDT,2h,0.80,0.8,0.0025,817,120,0.14687882496940025,False,False
mid,LTC/USDT:USDT,2h,0.80,0.8,0.003,817,116,0.1419828641370869,False,False
mid,LTC/USDT:USDT,2h,0.80,0.8,0.004,817,104,0.12729498164014688,False,False
mid,LTC/USDT:USDT,2h,0.80,0.8,0.005,817,89,0.10893512851897184,False,False
mid,LTC/USDT:USDT,2h,0.60,0.6,0.0,817,55,0.06731946144430845,False,False
mid,LTC/USDT:USDT,2h,0.60,0.6,0.002,817,55,0.06731946144430845,False,False
mid,LTC/USDT:USDT,2h,0.60,0.6,0.0025,817,53,0.06487148102815178,False,False
mid,LTC/USDT:USDT,2h,0.60,0.6,0.003,817,50,0.06119951040391677,False,False
mid,LTC/USDT:USDT,2h,0.60,0.6,0.004,817,45,0.05507955936352509,False,False
mid,LTC/USDT:USDT,2h,0.60,0.6,0.005,817,42,0.051407588739290085,False,False
proximal,LTC/USDT:USDT,4h,off,,0.0,401,401,1.0,False,False
proximal,LTC/USDT:USDT,4h,off,,0.002,401,401,1.0,False,False
proximal,LTC/USDT:USDT,4h,off,,0.0025,401,401,1.0,False,False
proximal,LTC/USDT:USDT,4h,off,,0.003,401,401,1.0,False,False
proximal,LTC/USDT:USDT,4h,off,,0.004,401,401,1.0,False,False
proximal,LTC/USDT:USDT,4h,off,,0.005,401,401,1.0,False,False
proximal,LTC/USDT:USDT,4h,2.60,2.6,0.0,401,361,0.9002493765586035,False,False
proximal,LTC/USDT:USDT,4h,2.60,2.6,0.002,401,361,0.9002493765586035,False,False
proximal,LTC/USDT:USDT,4h,2.60,2.6,0.0025,401,361,0.9002493765586035,False,False
proximal,LTC/USDT:USDT,4h,2.60,2.6,0.003,401,361,0.9002493765586035,False,False
proximal,LTC/USDT:USDT,4h,2.60,2.6,0.004,401,361,0.9002493765586035,False,False
proximal,LTC/USDT:USDT,4h,2.60,2.6,0.005,401,361,0.9002493765586035,False,False
proximal,LTC/USDT:USDT,4h,1.80,1.8,0.0,401,270,0.6733167082294265,False,False
proximal,LTC/USDT:USDT,4h,1.80,1.8,0.002,401,270,0.6733167082294265,False,False
proximal,LTC/USDT:USDT,4h,1.80,1.8,0.0025,401,270,0.6733167082294265,False,False
proximal,LTC/USDT:USDT,4h,1.80,1.8,0.003,401,270,0.6733167082294265,False,False
proximal,LTC/USDT:USDT,4h,1.80,1.8,0.004,401,270,0.6733167082294265,False,False
proximal,LTC/USDT:USDT,4h,1.80,1.8,0.005,401,270,0.6733167082294265,False,False
proximal,LTC/USDT:USDT,4h,1.55,1.55,0.0,401,219,0.5461346633416458,False,False
proximal,LTC/USDT:USDT,4h,1.55,1.55,0.002,401,219,0.5461346633416458,False,False
proximal,LTC/USDT:USDT,4h,1.55,1.55,0.0025,401,219,0.5461346633416458,False,False
proximal,LTC/USDT:USDT,4h,1.55,1.55,0.003,401,219,0.5461346633416458,False,False
proximal,LTC/USDT:USDT,4h,1.55,1.55,0.004,401,219,0.5461346633416458,False,False
proximal,LTC/USDT:USDT,4h,1.55,1.55,0.005,401,219,0.5461346633416458,False,False
proximal,LTC/USDT:USDT,4h,1.28,1.28,0.0,401,164,0.4089775561097257,False,False
proximal,LTC/USDT:USDT,4h,1.28,1.28,0.002,401,164,0.4089775561097257,False,False
proximal,LTC/USDT:USDT,4h,1.28,1.28,0.0025,401,164,0.4089775561097257,False,False
proximal,LTC/USDT:USDT,4h,1.28,1.28,0.003,401,164,0.4089775561097257,True,False
proximal,LTC/USDT:USDT,4h,1.28,1.28,0.004,401,164,0.4089775561097257,False,False
proximal,LTC/USDT:USDT,4h,1.28,1.28,0.005,401,164,0.4089775561097257,False,False
proximal,LTC/USDT:USDT,4h,1.15,1.15,0.0,401,139,0.34663341645885287,False,False
proximal,LTC/USDT:USDT,4h,1.15,1.15,0.002,401,139,0.34663341645885287,False,False
proximal,LTC/USDT:USDT,4h,1.15,1.15,0.0025,401,139,0.34663341645885287,False,False
proximal,LTC/USDT:USDT,4h,1.15,1.15,0.003,401,139,0.34663341645885287,False,False
proximal,LTC/USDT:USDT,4h,1.15,1.15,0.004,401,139,0.34663341645885287,False,False
proximal,LTC/USDT:USDT,4h,1.15,1.15,0.005,401,139,0.34663341645885287,False,False
proximal,LTC/USDT:USDT,4h,1.00,1.0,0.0,401,103,0.256857855361596,False,False
proximal,LTC/USDT:USDT,4h,1.00,1.0,0.002,401,103,0.256857855361596,False,False
proximal,LTC/USDT:USDT,4h,1.00,1.0,0.0025,401,103,0.256857855361596,False,False
proximal,LTC/USDT:USDT,4h,1.00,1.0,0.003,401,103,0.256857855361596,False,False
proximal,LTC/USDT:USDT,4h,1.00,1.0,0.004,401,103,0.256857855361596,False,False
proximal,LTC/USDT:USDT,4h,1.00,1.0,0.005,401,103,0.256857855361596,False,False
proximal,LTC/USDT:USDT,4h,0.90,0.9,0.0,401,89,0.22194513715710723,False,False
proximal,LTC/USDT:USDT,4h,0.90,0.9,0.002,401,89,0.22194513715710723,False,False
proximal,LTC/USDT:USDT,4h,0.90,0.9,0.0025,401,89,0.22194513715710723,False,False
proximal,LTC/USDT:USDT,4h,0.90,0.9,0.003,401,89,0.22194513715710723,False,False
proximal,LTC/USDT:USDT,4h,0.90,0.9,0.004,401,89,0.22194513715710723,False,False
proximal,LTC/USDT:USDT,4h,0.90,0.9,0.005,401,89,0.22194513715710723,False,False
proximal,LTC/USDT:USDT,4h,0.80,0.8,0.0,401,67,0.16708229426433915,False,False
proximal,LTC/USDT:USDT,4h,0.80,0.8,0.002,401,67,0.16708229426433915,False,False
proximal,LTC/USDT:USDT,4h,0.80,0.8,0.0025,401,67,0.16708229426433915,False,False
proximal,LTC/USDT:USDT,4h,0.80,0.8,0.003,401,67,0.16708229426433915,False,False
proximal,LTC/USDT:USDT,4h,0.80,0.8,0.004,401,67,0.16708229426433915,False,False
proximal,LTC/USDT:USDT,4h,0.80,0.8,0.005,401,67,0.16708229426433915,False,False
proximal,LTC/USDT:USDT,4h,0.60,0.6,0.0,401,36,0.08977556109725686,False,False
proximal,LTC/USDT:USDT,4h,0.60,0.6,0.002,401,36,0.08977556109725686,False,False
proximal,LTC/USDT:USDT,4h,0.60,0.6,0.0025,401,36,0.08977556109725686,False,False
proximal,LTC/USDT:USDT,4h,0.60,0.6,0.003,401,36,0.08977556109725686,False,False
proximal,LTC/USDT:USDT,4h,0.60,0.6,0.004,401,36,0.08977556109725686,False,False
proximal,LTC/USDT:USDT,4h,0.60,0.6,0.005,401,36,0.08977556109725686,False,False
mid,LTC/USDT:USDT,4h,off,,0.0,401,401,1.0,False,False
mid,LTC/USDT:USDT,4h,off,,0.002,401,401,1.0,False,False
mid,LTC/USDT:USDT,4h,off,,0.0025,401,401,1.0,False,False
mid,LTC/USDT:USDT,4h,off,,0.003,401,400,0.9975062344139651,False,False
mid,LTC/USDT:USDT,4h,off,,0.004,401,400,0.9975062344139651,False,False
mid,LTC/USDT:USDT,4h,off,,0.005,401,393,0.9800498753117207,False,False
mid,LTC/USDT:USDT,4h,2.60,2.6,0.0,401,361,0.9002493765586035,False,False
mid,LTC/USDT:USDT,4h,2.60,2.6,0.002,401,361,0.9002493765586035,False,False
mid,LTC/USDT:USDT,4h,2.60,2.6,0.0025,401,361,0.9002493765586035,False,False
mid,LTC/USDT:USDT,4h,2.60,2.6,0.003,401,360,0.8977556109725686,False,False
mid,LTC/USDT:USDT,4h,2.60,2.6,0.004,401,360,0.8977556109725686,False,False
mid,LTC/USDT:USDT,4h,2.60,2.6,0.005,401,353,0.8802992518703242,False,False
mid,LTC/USDT:USDT,4h,1.80,1.8,0.0,401,270,0.6733167082294265,False,False
mid,LTC/USDT:USDT,4h,1.80,1.8,0.002,401,270,0.6733167082294265,False,False
mid,LTC/USDT:USDT,4h,1.80,1.8,0.0025,401,270,0.6733167082294265,False,False
mid,LTC/USDT:USDT,4h,1.80,1.8,0.003,401,269,0.6708229426433915,False,False
mid,LTC/USDT:USDT,4h,1.80,1.8,0.004,401,269,0.6708229426433915,False,False
mid,LTC/USDT:USDT,4h,1.80,1.8,0.005,401,262,0.6533665835411472,False,False
mid,LTC/USDT:USDT,4h,1.55,1.55,0.0,401,219,0.5461346633416458,False,False
mid,LTC/USDT:USDT,4h,1.55,1.55,0.002,401,219,0.5461346633416458,False,False
mid,LTC/USDT:USDT,4h,1.55,1.55,0.0025,401,219,0.5461346633416458,False,False
mid,LTC/USDT:USDT,4h,1.55,1.55,0.003,401,218,0.543640897755611,False,False
mid,LTC/USDT:USDT,4h,1.55,1.55,0.004,401,218,0.543640897755611,False,False
mid,LTC/USDT:USDT,4h,1.55,1.55,0.005,401,211,0.5261845386533666,False,False
mid,LTC/USDT:USDT,4h,1.28,1.28,0.0,401,164,0.4089775561097257,False,False
mid,LTC/USDT:USDT,4h,1.28,1.28,0.002,401,164,0.4089775561097257,False,False
mid,LTC/USDT:USDT,4h,1.28,1.28,0.0025,401,164,0.4089775561097257,False,False
mid,LTC/USDT:USDT,4h,1.28,1.28,0.003,401,163,0.40648379052369077,True,False
mid,LTC/USDT:USDT,4h,1.28,1.28,0.004,401,163,0.40648379052369077,False,False
mid,LTC/USDT:USDT,4h,1.28,1.28,0.005,401,156,0.38902743142144636,False,False
mid,LTC/USDT:USDT,4h,1.15,1.15,0.0,401,139,0.34663341645885287,False,False
mid,LTC/USDT:USDT,4h,1.15,1.15,0.002,401,139,0.34663341645885287,False,False
mid,LTC/USDT:USDT,4h,1.15,1.15,0.0025,401,139,0.34663341645885287,False,False
mid,LTC/USDT:USDT,4h,1.15,1.15,0.003,401,138,0.34413965087281795,False,False
mid,LTC/USDT:USDT,4h,1.15,1.15,0.004,401,138,0.34413965087281795,False,False
mid,LTC/USDT:USDT,4h,1.15,1.15,0.005,401,131,0.3266832917705736,False,False
mid,LTC/USDT:USDT,4h,1.00,1.0,0.0,401,103,0.256857855361596,False,False
mid,LTC/USDT:USDT,4h,1.00,1.0,0.002,401,103,0.256857855361596,False,False
mid,LTC/USDT:USDT,4h,1.00,1.0,0.0025,401,103,0.256857855361596,False,False
mid,LTC/USDT:USDT,4h,1.00,1.0,0.003,401,102,0.2543640897755611,False,False
mid,LTC/USDT:USDT,4h,1.00,1.0,0.004,401,102,0.2543640897755611,False,False
mid,LTC/USDT:USDT,4h,1.00,1.0,0.005,401,95,0.23690773067331672,False,False
mid,LTC/USDT:USDT,4h,0.90,0.9,0.0,401,89,0.22194513715710723,False,False
mid,LTC/USDT:USDT,4h,0.90,0.9,0.002,401,89,0.22194513715710723,False,False
mid,LTC/USDT:USDT,4h,0.90,0.9,0.0025,401,89,0.22194513715710723,False,False
mid,LTC/USDT:USDT,4h,0.90,0.9,0.003,401,88,0.2194513715710723,False,False
mid,LTC/USDT:USDT,4h,0.90,0.9,0.004,401,88,0.2194513715710723,False,False
mid,LTC/USDT:USDT,4h,0.90,0.9,0.005,401,82,0.20448877805486285,False,False
mid,LTC/USDT:USDT,4h,0.80,0.8,0.0,401,67,0.16708229426433915,False,False
mid,LTC/USDT:USDT,4h,0.80,0.8,0.002,401,67,0.16708229426433915,False,False
mid,LTC/USDT:USDT,4h,0.80,0.8,0.0025,401,67,0.16708229426433915,False,False
mid,LTC/USDT:USDT,4h,0.80,0.8,0.003,401,66,0.16458852867830423,False,False
mid,LTC/USDT:USDT,4h,0.80,0.8,0.004,401,66,0.16458852867830423,False,False
mid,LTC/USDT:USDT,4h,0.80,0.8,0.005,401,60,0.14962593516209477,False,False
mid,LTC/USDT:USDT,4h,0.60,0.6,0.0,401,36,0.08977556109725686,False,False
mid,LTC/USDT:USDT,4h,0.60,0.6,0.002,401,36,0.08977556109725686,False,False
mid,LTC/USDT:USDT,4h,0.60,0.6,0.0025,401,36,0.08977556109725686,False,False
mid,LTC/USDT:USDT,4h,0.60,0.6,0.003,401,35,0.08728179551122195,False,False
mid,LTC/USDT:USDT,4h,0.60,0.6,0.004,401,35,0.08728179551122195,False,False
mid,LTC/USDT:USDT,4h,0.60,0.6,0.005,401,30,0.07481296758104738,False,False
proximal,ADA/USDT:USDT,15m,off,,0.0,6785,6785,1.0,False,False
proximal,ADA/USDT:USDT,15m,off,,0.002,6785,6751,0.9949889462048637,False,False
proximal,ADA/USDT:USDT,15m,off,,0.0025,6785,6677,0.9840825350036846,False,False
proximal,ADA/USDT:USDT,15m,off,,0.003,6785,6551,0.9655121591746499,False,False
proximal,ADA/USDT:USDT,15m,off,,0.004,6785,6064,0.8937361827560796,False,False
proximal,ADA/USDT:USDT,15m,off,,0.005,6785,5465,0.8054532056005895,False,False
proximal,ADA/USDT:USDT,15m,2.60,2.6,0.0,6785,5845,0.8614591009579956,False,False
proximal,ADA/USDT:USDT,15m,2.60,2.6,0.002,6785,5811,0.8564480471628593,False,False
proximal,ADA/USDT:USDT,15m,2.60,2.6,0.0025,6785,5737,0.8455416359616802,False,False
proximal,ADA/USDT:USDT,15m,2.60,2.6,0.003,6785,5611,0.8269712601326455,False,False
proximal,ADA/USDT:USDT,15m,2.60,2.6,0.004,6785,5124,0.7551952837140752,False,False
proximal,ADA/USDT:USDT,15m,2.60,2.6,0.005,6785,4527,0.6672070744288873,False,False
proximal,ADA/USDT:USDT,15m,1.80,1.8,0.0,6785,4606,0.6788504053058216,False,False
proximal,ADA/USDT:USDT,15m,1.80,1.8,0.002,6785,4572,0.6738393515106853,False,False
proximal,ADA/USDT:USDT,15m,1.80,1.8,0.0025,6785,4498,0.6629329403095062,False,False
proximal,ADA/USDT:USDT,15m,1.80,1.8,0.003,6785,4372,0.6443625644804716,False,False
proximal,ADA/USDT:USDT,15m,1.80,1.8,0.004,6785,3901,0.5749447310243183,False,False
proximal,ADA/USDT:USDT,15m,1.80,1.8,0.005,6785,3332,0.4910832719233604,False,False
proximal,ADA/USDT:USDT,15m,1.55,1.55,0.0,6785,3960,0.5836403831982314,False,False
proximal,ADA/USDT:USDT,15m,1.55,1.55,0.002,6785,3926,0.5786293294030951,False,False
proximal,ADA/USDT:USDT,15m,1.55,1.55,0.0025,6785,3853,0.567870302137067,False,False
proximal,ADA/USDT:USDT,15m,1.55,1.55,0.003,6785,3727,0.5492999263080324,False,False
proximal,ADA/USDT:USDT,15m,1.55,1.55,0.004,6785,3268,0.481650700073692,False,False
proximal,ADA/USDT:USDT,15m,1.55,1.55,0.005,6785,2726,0.40176860722181285,False,False
proximal,ADA/USDT:USDT,15m,1.28,1.28,0.0,6785,3018,0.44480471628592483,False,False
proximal,ADA/USDT:USDT,15m,1.28,1.28,0.002,6785,2984,0.4397936624907885,False,False
proximal,ADA/USDT:USDT,15m,1.28,1.28,0.0025,6785,2913,0.4293294030950626,False,False
proximal,ADA/USDT:USDT,15m,1.28,1.28,0.003,6785,2795,0.4119380987472365,True,False
proximal,ADA/USDT:USDT,15m,1.28,1.28,0.004,6785,2368,0.3490051584377303,False,False
proximal,ADA/USDT:USDT,15m,1.28,1.28,0.005,6785,1894,0.2791451731761238,False,False
proximal,ADA/USDT:USDT,15m,1.15,1.15,0.0,6785,2501,0.3686072218128224,False,False
