symbol,timeframe,segment,direction,entry_point,stop_variant,rsi_gate,real_total_return,real_num_trades,real_mean_net_r,real_max_drawdown,returned_n,returned_mean_net_r,never_n,never_mean_net_r,pool_size,fake_zones,random_mean_return,random_ci_low,random_ci_high,random_p_value,iterations,retap_total_return,retap_num_trades,buy_hold
DOGE/USDT:USDT,4h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,long,B_open,atr,False,-0.1303438745189831,58,-0.23384138516702813,0.13538369950320775,58,-0.23384138516702813,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,short,A_close,ob,False,-0.015024089161664233,38,-0.032465502182047155,0.06454743353778548,30,-0.4343454486955325,8,1.474584297243523,509,2872,0.012776632238328445,-0.06024158654937783,0.08188507243805435,0.72,200,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,short,A_close,atr,False,-0.05782113861807229,60,-0.09205370413088516,0.11230291178318239,46,-0.4456283530159894,14,1.0696915707773147,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,short,B_open,ob,False,-0.015023264503431165,38,-0.03246326842587701,0.06454744752768136,30,-0.4343426118655102,8,1.4745842694727476,509,2872,0.01674656946038409,-0.05945356720574892,0.09591023967377878,0.72,200,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,short,B_open,atr,False,-0.04445478765643511,61,-0.06728784976436983,0.0997095331691893,47,-0.40596284300288854,14,1.0696924846792286,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,both,A_close,ob,False,-0.06338167491136773,58,-0.10577722093770019,0.08086886222760768,52,-0.28779212846651425,6,1.4716853109786874,981,2872,0.0054779890073686065,-0.13648136474032635,0.11197404690279945,0.92,200,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,both,A_close,atr,False,-0.17182250822098394,117,-0.15404050900836783,0.2057265781766373,103,-0.32037302470739265,14,1.0696915707773145,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,both,B_open,ob,False,-0.029923051467564438,57,-0.04604594398655851,0.06995337670022496,51,-0.22460255786156377,6,1.4716852739509871,981,2872,0.007215939695491077,-0.09057514587981787,0.12689988853111425,0.735,200,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,both,B_open,atr,False,-0.16007324712420778,118,-0.14071230068924498,0.1944583734914071,104,-0.30365140641192406,14,1.0696924846792284,0,2872,,,,,0,,,-0.3078882808076996
DOGE/USDT:USDT,4h,oos_warm,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,2872,,,,,0,,,-0.3078882808076996
LINK/USDT:USDT,1h,is,long,A_close,ob,False,-0.16523538755664613,253,-0.06414097619474712,0.29326617417762174,249,-0.08282137641064242,4,1.0987139372447354,4024,7768,-0.03693712827206247,-0.22597539450828763,0.18661092024463452,0.875,200,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,long,A_close,atr,False,-0.26471154004169284,487,-0.06011969306766904,0.34933711212926766,478,-0.07936171267896336,9,0.9618453485099647,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,long,B_open,ob,False,-0.11213700501355833,259,-0.03862165513755993,0.25483681311300344,255,-0.05646061536895566,4,1.098612059613919,4024,7768,-0.046468020662591154,-0.2605563489219894,0.16998473036604447,0.705,200,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,long,B_open,atr,False,-0.2956741175754939,491,-0.06834649022755436,0.36299904856403126,482,-0.08758243448901402,9,0.9618451913306162,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,short,A_close,ob,False,-0.06787207606356496,184,-0.0308491968822252,0.18647476874606728,175,-0.10754531802090861,9,1.4604642697032861,3744,7768,-0.03135271387209075,-0.2136272186801423,0.1769923317598539,0.645,200,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,short,A_close,atr,False,0.3870615958832899,441,0.07998823057262348,0.1440235244181107,421,0.04750611602020701,20,0.7637367419009913,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,short,B_open,ob,False,-0.03756717617646282,193,-0.01244849147038439,0.18734936431470745,182,-0.10131902085652358,11,1.4579548129184632,3744,7768,-0.0379454076475468,-0.21878302234921776,0.20037262107752432,0.51,200,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,short,B_open,atr,False,0.3586063851465742,445,0.07466787205611947,0.16276929634807868,424,0.039375158392641496,21,0.7872445669758664,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,both,A_close,ob,False,-0.019836424025354245,267,-0.00012600271571458951,0.1605646455005386,258,-0.045567680808132824,9,1.3025354359336083,7768,7768,-0.039278338286594154,-0.2766905414538451,0.2556121948628226,0.465,200,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,both,A_close,atr,False,0.056789727998570926,904,0.011160807700931504,0.29695361214610005,875,-0.015819397500534186,29,0.8252187232623969,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,both,B_open,ob,False,-0.008828275021652917,283,0.004254189655510935,0.1898119126809321,272,-0.04944190100921851,11,1.3320120679106393,7768,7768,-0.038814638492246215,-0.3059735200894184,0.35982049291300916,0.37,200,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,both,B_open,atr,False,0.039753971078673386,919,0.009325292215368163,0.2995748851615138,889,-0.01869381224133341,30,0.8396247542822916,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,is,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,7768,,,,,0,,,-0.1124235916074674
LINK/USDT:USDT,1h,oos_warm,long,A_close,ob,False,-0.01988888870996634,125,-0.008696726302901314,0.14316768507033004,123,-0.02950430588636844,2,1.2709694180803268,1832,11624,-0.032669042169873534,-0.17295133120839037,0.11478047752941384,0.455,200,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,long,A_close,atr,False,0.021310003741155742,221,0.011133687990890678,0.17756870954903808,218,-0.0034955907683193034,3,1.0741946111601492,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,long,B_open,ob,False,0.0502512649586728,121,0.047993306419953675,0.09803335336757854,119,0.02748393876854154,2,1.2683006816789764,1832,11624,-0.021386626596965785,-0.17302531503356314,0.13534163960833703,0.15,200,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,long,B_open,atr,False,0.037172761948446535,224,0.01796616003517827,0.17756871998116808,221,0.003628319225648075,3,1.0741870996705691,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,short,A_close,ob,False,-0.04125497892005078,102,-0.03396592360650823,0.14740658524922584,98,-0.09518967558388484,4,1.4660159998392204,2024,11624,-0.038510933407914894,-0.17053390342093788,0.12148673050229244,0.5,200,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,short,A_close,atr,False,-0.2183034971641895,238,-0.09566293097338632,0.23996861576469442,219,-0.16485865780563563,19,0.7019088677772761,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,short,B_open,ob,False,-0.02311584474950014,105,-0.014893875643521183,0.15588771776093693,99,-0.10426308784403411,6,1.459698125664942,2024,11624,-0.014756855445501975,-0.17334278353540614,0.14020067873400258,0.49,200,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,short,B_open,atr,False,-0.1966796910317954,240,-0.08341770324621033,0.21894392541593422,221,-0.150934424858979,19,0.7019083744602045,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,both,A_close,ob,False,-0.05331011269298269,146,-0.030214738597982422,0.11322092898512537,139,-0.10106232870537284,7,1.3766159792487704,3856,11624,-0.050794672840377635,-0.20735717143373286,0.15711875548553145,0.47,200,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,both,A_close,atr,False,-0.11873817547649759,443,-0.022106185887948954,0.2737691592752504,421,-0.06259356928648475,22,0.7526751055113042,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,both,B_open,ob,False,-0.017561596841544815,152,-0.004293812739458351,0.11280075370561962,144,-0.08155499075133801,8,1.3864073914743755,3856,11624,-0.048014776799177816,-0.23012695479008236,0.14070313984100175,0.395,200,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,both,B_open,atr,False,-0.07828892617178063,450,-0.011664182698806726,0.2633743317550935,428,-0.05095257623415569,22,0.7526736551707086,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,1h,oos_warm,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,11624,,,,,0,,,-0.1861011848786911
LINK/USDT:USDT,2h,is,long,A_close,ob,False,-0.07510325301509402,120,-0.05782628481456331,0.18451296502067882,115,-0.11190699361739352,5,1.1860300176505325,1992,3760,0.012288627697698286,-0.13220505281732803,0.1842689608463277,0.825,200,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,long,A_close,atr,False,-0.29761981725513714,242,-0.13922247306659596,0.3159335019253209,236,-0.15273407694248847,6,0.3922339460518402,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,long,B_open,ob,False,-0.06156682390126371,121,-0.04525575668628665,0.19282433881635844,116,-0.0983321647932194,5,1.1861169113945542,1992,3760,-0.00033747052634181636,-0.15579947630484256,0.15634574865583437,0.785,200,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,long,B_open,atr,False,-0.29762197546787694,242,-0.13922308904859731,0.31593572612015763,236,-0.15273438863870767,6,0.3922213614957426,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,short,A_close,ob,False,-0.056989437045493106,98,-0.05256201266267142,0.12516499553701765,92,-0.15187860236617315,6,1.4702923627910218,1768,3760,0.0010983311370261224,-0.1267064393858871,0.1542480172237758,0.8,200,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,short,A_close,atr,False,0.09008899511388099,211,0.04832273988901959,0.10840931580448308,198,0.021034539313414664,13,0.46394302557900213,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,short,B_open,ob,False,-0.04305969515651959,99,-0.03711146076793118,0.12497167658339364,92,-0.1516356842443655,7,1.4680640477794908,1768,3760,-0.0037309520976683413,-0.12470797562182379,0.1480318957374442,0.68,200,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,short,B_open,atr,False,0.0931957518249692,213,0.049274685403888366,0.09638481208432695,200,0.02232141827303064,13,0.4639403335709304,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,both,A_close,ob,False,-0.18385393303037864,116,-0.16814073599321855,0.21532937578834785,110,-0.24547685018872775,6,1.2496880242577835,3760,3760,-0.0032542613673315368,-0.1811184506381941,0.18115783839445213,0.98,200,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,both,A_close,atr,False,-0.2504943714335552,448,-0.057123617820008965,0.3359572908080138,429,-0.07919823727786036,19,0.44129805309674053,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,both,B_open,ob,False,-0.15141092422944638,117,-0.13325952878154249,0.20722706825760243,109,-0.2383590753567973,8,1.2987217933063049,3760,3760,-0.00017621873689380285,-0.1755457162880486,0.20868575974776069,0.955,200,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,both,B_open,atr,False,-0.23761670689728626,451,-0.052909408080063475,0.32454877783013925,432,-0.07464512858681752,19,0.44129223712613436,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,is,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,-0.10792860107928604
LINK/USDT:USDT,2h,oos_warm,long,A_close,ob,False,-0.08324230969203036,56,-0.14819957298688102,0.14514001483269642,54,-0.19281070278235307,2,1.056300931490864,944,5640,-0.03878201260507444,-0.12489922380729095,0.06675653840032028,0.79,200,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,long,A_close,atr,False,0.011501485938682708,115,0.016623428038421553,0.10640828909196322,112,-0.007894893611543512,3,0.9319741029704507,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,long,B_open,ob,False,-0.09265939164476131,57,-0.16362158112672054,0.15023887292495164,55,-0.20792577714108876,2,1.0547438092684047,944,5640,-0.05298641058402082,-0.16818498803080492,0.05693513552259992,0.77,200,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,long,B_open,atr,False,0.011554311684721688,115,0.016669803902860474,0.1064083632314631,112,-0.007894846114850713,3,0.9337500712307448,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,short,A_close,ob,False,0.035881269257354145,57,0.06947997802874016,0.06628337204684508,52,-0.06578204004706328,5,1.4762049660170964,936,5640,-0.012242673097813602,-0.12184671517356728,0.10295514474617484,0.165,200,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,short,A_close,atr,False,-0.014428170183704788,110,-0.004111393986559762,0.11817219254472909,97,-0.1390862946241678,13,1.0030090184632847,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,short,B_open,ob,False,0.025321649164439804,58,0.05070659305662512,0.06628185351557886,53,-0.0837745527144275,5,1.476206738229783,936,5640,-0.009481136342928041,-0.10674798583266001,0.07865679761422288,0.26,200,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,short,B_open,atr,False,-0.0008904282168336067,111,0.008299688642362173,0.11817154228659406,98,-0.12365162314669556,13,1.0030095775137207,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,both,A_close,ob,False,0.022916863555925555,72,0.03887132774834015,0.09600750510163848,65,-0.09964790195463913,7,1.3251213178474337,1880,5640,-0.04748197288604401,-0.17432148009028078,0.10157053302430413,0.14,200,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,both,A_close,atr,False,-0.0016086140929874092,218,0.007142467128850955,0.14544239459072733,202,-0.07068307779626012,16,0.9896899718083784,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,both,B_open,ob,False,0.035768446322023376,78,0.052493534342476826,0.09264814470787934,69,-0.11770494787287854,9,1.3573485646602015,1880,5640,-0.0490681131282487,-0.1849109107542624,0.10213544352742028,0.09,200,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,both,B_open,atr,False,0.0015045798010003637,220,0.00856071402077579,0.15443730931979047,204,-0.06841675312156827,16,0.9900234200856629,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,2h,oos_warm,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,5640,,,,,0,,,-0.1827195467422097
LINK/USDT:USDT,4h,is,long,A_close,ob,False,0.05909687815014731,65,0.09598001006501566,0.08304681794934718,62,0.029566349504214134,3,1.4685289949882474,1032,1984,0.00788986770813279,-0.10277371689450411,0.1260540774501418,0.2,200,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,long,A_close,atr,False,-0.20161588427098467,126,-0.1716778420129541,0.262983580593849,122,-0.20329103503881105,4,0.7925245452756824,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,long,B_open,ob,False,0.07946150269001373,68,0.12014489220152494,0.08304743338142621,65,0.05790947770028452,3,1.4685788730617324,1032,1984,0.00520526328142457,-0.11080801556848165,0.11061745033367279,0.12,200,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,long,B_open,atr,False,-0.20161553487696074,126,-0.17167749674376548,0.26298332820164266,122,-0.20329037795053814,4,0.7925153800628005,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,short,A_close,ob,False,-0.0901365415495935,46,-0.19837172823057045,0.13681068403674881,42,-0.3584952813832161,4,1.4829255798722096,952,1984,-0.04996209743704888,-0.1480864820611101,0.04891288194773824,0.785,200,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,short,A_close,atr,False,-0.026989067549317042,112,-0.017036727501419893,0.13995306405943353,103,-0.0006629339611885499,9,-0.204425698017401,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,short,B_open,ob,False,-0.05352207795425093,47,-0.10985708016024542,0.11500066938174244,41,-0.3426753784360846,6,1.4810679580579886,952,1984,-0.04473547556395994,-0.1441153329844301,0.06031062888823053,0.57,200,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,short,B_open,atr,False,-0.023530576812163237,114,-0.01349378531403868,0.12792797685155577,105,0.0028714811294200467,9,-0.20442189382105755,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,both,A_close,ob,False,-0.14817238587787596,55,-0.2848074920797318,0.20305686765672282,52,-0.3867392356774361,3,1.4820093969471426,1984,1984,-0.029294529481888404,-0.1543479057141949,0.09397104390090336,0.97,200,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,both,A_close,atr,False,-0.2121897834462321,232,-0.09559239350518668,0.2652760989574724,219,-0.10734110590022576,13,0.10232822299585546,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,both,B_open,ob,False,-0.10487113292565572,55,-0.19444850812874725,0.17460153450120558,50,-0.36190794063381676,5,1.4801458169219468,1984,1984,-0.013172285601788559,-0.1408712485805434,0.1447837976810215,0.88,200,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,both,B_open,atr,False,-0.19847547564319792,235,-0.08692400855557461,0.24471838402031823,222,-0.09800633552442214,13,0.1023280366047448,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,is,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,1984,,,,,0,,,-0.10829875518672216
LINK/USDT:USDT,4h,oos_warm,long,A_close,ob,False,0.006817720842691596,30,0.02987504322953444,0.049118801075552034,28,-0.035789504367388765,2,0.9491787095864593,496,2984,-0.013209776568226894,-0.08788648442350713,0.047269343342005596,0.27,200,,,-0.18341352957826218
LINK/USDT:USDT,4h,oos_warm,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,2984,,,,,0,,,-0.18341352957826218
LINK/USDT:USDT,4h,oos_warm,long,A_close,atr,False,-0.048514867870718625,62,-0.07318078397523599,0.13913360265880453,59,-0.1249863416880044,3,0.945661851042543,0,2984,,,,,0,,,-0.18341352957826218
LINK/USDT:USDT,4h,oos_warm,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,2984,,,,,0,,,-0.18341352957826218
LINK/USDT:USDT,4h,oos_warm,long,B_open,ob,False,-0.003413733438898635,31,-0.003870665095121979,0.05876520683848695,29,-0.06953755485629143,2,0.9482992364418351,496,2984,-0.02151149522431101,-0.09886775959918669,0.06790151801985249,0.315,200,,,-0.18341352957826218
LINK/USDT:USDT,4h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2984,,,,,0,,,-0.18341352957826218
